,Entré par,Source,,,Page,Année,Export/Export,Nom Marchandise,Direction,Pays/Région,Quantité,Unité de poids/quantité,Prix unitaire en  Lt (décimale),Valeur transcrite,Différence,Remarques
1533,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,46,1764,Exports,Gomme adragan,Marseille,Savoye et Piemont,"330,00",livres,"1,5000","495,000","0,00",
1534,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,46,1764,Exports,Gomme thurique,Marseille,Savoye et Piemont,"1 325,00",livres,"0,4000","530,000","0,00",
1535,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,46,1764,Exports,Grabeau d'encens,Marseille,Savoye et Piemont,"200,00",livres,"0,2500","50,000","0,00",
1536,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,46,1764,Exports,Grabeau d'indigo,Marseille,Savoye et Piemont,"420,00",livres,"3,0000","1 260,000","0,00",
1537,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,46,1764,Exports,Grabeau de sené,Marseille,Savoye et Piemont,"380,00",livres,"0,3000","114,000","0,00",
1538,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,46,1764,Exports,Graine d'avignon,Marseille,Savoye et Piemont,"186,00",livres,"0,3000","55,000","-0,80",
1539,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,46,1764,Exports,Graine de jardin,Marseille,Savoye et Piemont,"425,00",livres,"1,0000","425,000","0,00",
1540,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,46,1764,Exports,Graine de luzerne,Marseille,Savoye et Piemont,"1 045,00",livres,"0,5000","522,000","-0,50",
1541,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,46,1764,Exports,Graine de millet,Marseille,Savoye et Piemont,"400,00",livres,"0,0500","20,000","0,00",
1542,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Graine de moutarde,Marseille,Savoye et Piemont,"1 064,00",livres,"2,0000","2 128,000","0,00",
1543,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Graine de treffle,Marseille,Savoye et Piemont,"445,00",livres,"0,2500","111,000","-0,25",
1544,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Graine,Marseille,Savoye et Piemont,"510,00",livres,"0,2500","127,000","-0,50",
1545,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Hardes vieilles,Marseille,Savoye et Piemont,"50,00",livres,"1,0000","50,000","0,00",
1546,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Hardes vieilles,Marseille,Savoye et Piemont,"1,00",valeur,"57,0000","57,000","0,00",
1547,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Herbes d'orseille,Marseille,Savoye et Piemont,"150,00",livres,"0,2000","30,000","0,00",
1548,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Huille d'olive,Marseille,Savoye et Piemont,"47 610,00",livres,"0,4000","19 544,000","500,00",erreur de calcul 
1549,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Huile de poisson,Marseille,Savoye et Piemont,"400,00",livres,"0,2500","100,000","0,00",
1550,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Huile de vitriol,Marseille,Savoye et Piemont,"1 617,00",livres,"4,0000","6 468,000","0,00",
1551,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Jalap,Marseille,Savoye et Piemont,"100,00",livres,"1,5000","150,000","0,00",
1552,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Jarres,Marseille,Savoye et Piemont,"1 135,00",en nombre,"6,0000","6 810,000","0,00",
1553,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Indienne,Marseille,Savoye et Piemont,"2 516,00",pièces,"12,0000","30 192,000","0,00",
1554,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Indigo,Marseille,Savoye et Piemont,"7 625,00",livres,"5,0000","38 125,000","0,00",
1555,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Jujubes,Marseille,Savoye et Piemont,"315,00",livres,"0,2000","63,000","0,00",
1556,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Jus de reglisse,Marseille,Savoye et Piemont,"1 380,00",livres,"0,3500","483,000","0,00",
1557,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Laine de chevron,Marseille,Savoye et Piemont,"1 287,00",livres,"1,5000","1 930,000","-0,50",
1558,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Laine lavée,Marseille,Savoye et Piemont,"151 930,00",livres,"0,7500","123 947,000","9 999,50",erreur de calcul 
1559,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Laine de Segovie,Marseille,Savoye et Piemont,"10 978,00",livres,"1,8000","19 760,000","-0,40",
1560,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Laine surge,Marseille,Savoye et Piemont,"140 623,00",livres,"0,4000","56 249,000","-0,20",
1561,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Lard,Marseille,Savoye et Piemont,"572,00",livres,"0,3000","171,000","-0,60",
1562,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Legumes,Marseille,Savoye et Piemont,"180 000,00",livres,"0,1500","27 000,000","0,00",
1563,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Lentilles,Marseille,Savoye et Piemont,"55,00",livres,"0,1500","8,000","-0,25",
1564,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Librairie,Marseille,Savoye et Piemont,"2 358,00",livres,"2,0000","4 716,000","0,00",
1565,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Lin peigné,Marseille,Savoye et Piemont,"5 200,00",livres,"1,0000","5 200,000","0,00",
1566,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Liqueurs,Marseille,Savoye et Piemont,"4 605,00",livres,"0,7500","3 453,000","-0,75",
1567,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Litarge,Marseille,Savoye et Piemont,"400,00",livres,"0,0800","32,000","0,00",
1568,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Lustres,Marseille,Savoye et Piemont,"1 486,00",livres,"1,5000","2 229,000","0,00",
1569,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Manchons communs,Marseille,Savoye et Piemont,"50,00",livres,"3,0000","150,000","0,00",
1570,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Manne,Marseille,Savoye et Piemont,"175,00",livres,"1,5000","262,000","-0,50",
1571,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Mercerie,Marseille,Savoye et Piemont,"13 306,00",livres,"3,5000","46 571,000","0,00",
1572,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Mercerie,Marseille,Savoye et Piemont,"1,00",valeur,"1057,0000","1 057,000","0,00",
1573,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Merevillons,Marseille,Savoye et Piemont,"200,00",livres,"0,0500","10,000","0,00",
1574,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Merluche,Marseille,Savoye et Piemont,"491,00",livres,"0,2500","122,000","-0,75",
1575,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,47,1764,Exports,Meules a moulin,Marseille,Savoye et Piemont,"10,00",en nombre,"30,0000","300,000","0,00",
1576,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Miel,Marseille,Savoye et Piemont,"4 980,00",livres,"0,3000","1 494,000","0,00",
1577,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Migons,Marseille,Savoye et Piemont,"290,00",charges,"1,0000","290,000","0,00",
1578,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Miny,Marseille,Savoye et Piemont,"1 418,00",livres,"0,2000","283,000","-0,60",
1579,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Miroirs,Marseille,Savoye et Piemont,"1 200,00",livres,"20,0000","24 000,000","0,00",
1580,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Morue seche,Marseille,Savoye et Piemont,"244 530,00",livres,"0,2500","61 132,000","-0,50",
1581,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Mouchoirs de coton,Marseille,Savoye et Piemont,"385,00",pièces,"15,0000","5 775,000","0,00",
1582,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Mouchoirs de soye,Marseille,Savoye et Piemont,"150,00",douzaines,"36,0000","5 400,000","0,00",
1583,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Mules et mulets,Marseille,Savoye et Piemont,"5,00",en nombre,"200,0000","1 000,000","0,00",
1584,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Noix,Marseille,Savoye et Piemont,"5,00",charges,"12,0000","60,000","0,00",
1585,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Oignons,Marseille,Savoye et Piemont,"1 600,00",livres,"0,6000","960,000","0,00",
1586,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Olives,Marseille,Savoye et Piemont,"1 070,00",livres,"0,1000","107,000","0,00",
1587,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Oranges,Marseille,Savoye et Piemont,"20,00",milliers,"20,0000","400,000","0,00",
1588,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Oranges,Marseille,Savoye et Piemont,"21 975,00",livres,"0,0500","1 098,000","-0,75",
1589,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Orge,Marseille,Savoye et Piemont,"170,00",charges,"12,0000","2 040,000","0,00",
1590,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Ozier,Marseille,Savoye et Piemont,"15,00",grosses,"36,0000","540,000","0,00",
1591,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Papier blanc,Marseille,Savoye et Piemont,"1 376,00",rames,"5,0000","6 880,000","0,00",
1592,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Parchemin,Marseille,Savoye et Piemont,"2 620,00",livres,"1,5000","3 930,000","0,00",
1593,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Peaux d'agneaux,Marseille,Savoye et Piemont,"1 500,00",douzaines,"12,0000","18 000,000","0,00",
1594,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Peaux d'agneaux,Marseille,Savoye et Piemont,"5 550,00",livres,"0,2500","1 387,000","-0,50",
1595,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Peaux blanches,Marseille,Savoye et Piemont,"1 661,50",livres,"0,5000","830,000","-0,75",
1596,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Peaux de chamois,Marseille,Savoye et Piemont,"7 103,00",livres,"1,2500","8 878,000","-0,75",
1597,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Peaux de marroquin,Marseille,Savoye et Piemont,"12,00",en nombre,"2,0000","24,000","0,00",
1598,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Peaux de marroquin,Marseille,Savoye et Piemont,"1 100,00",livres,"1,5000","1 650,000","0,00",
1599,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Peaux de mouton apretées,Marseille,Savoye et Piemont,"2 692,00",en nombre,"1,5000","4 038,000","0,00",
1600,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Peaux de mouton apretées,Marseille,Savoye et Piemont,"19 638,00",livres,"0,2500","4 909,000","-0,50",
1601,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Peaux de veau tannées,Marseille,Savoye et Piemont,"1 156,00",en nombre,"1,2500","1 445,000","0,00",
1602,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Peaux de veau tannées,Marseille,Savoye et Piemont,"13 760,00",livres,"0,5000","6 780,000","-100,00",
1603,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Peignes de buis,Marseille,Savoye et Piemont,"2 216,00",livres,"1,5000","3 324,000","0,00",
1604,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Pelleterie apretée,Marseille,Savoye et Piemont,"8 300,00",livres,"10,0000","83 000,000","0,00",
1605,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Pierres codes,Marseille,Savoye et Piemont,"600,00",livres,"0,2500","122,000","-28,00",
1606,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Pierres a eguiser,Marseille,Savoye et Piemont,"500,00",en nombre,"0,5000","250,000","0,00",
1607,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Pierres de four,Marseille,Savoye et Piemont,"125,00",charges,"1,0000","125,000","0,00",
1608,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Pierres a fusil,Marseille,Savoye et Piemont,"260,00",livres,"0,2000","52,000","0,00",
1609,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Plan de meuriers,Marseille,Savoye et Piemont,"624,00",en nombre,"4,0000","2 496,000","0,00",
1610,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,48,1764,Exports,Planches de sapin,Marseille,Savoye et Piemont,"28,00",douzaines,"9,0000","252,000","0,00",
1611,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Plomb en grenaille,Marseille,Savoye et Piemont,"957,00",livres,"0,2500","239,000","-0,25",
1612,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Poil de chevre,Marseille,Savoye et Piemont,"29 515,00",livres,"3,0000","88 545,000","0,00",
1613,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Poisson frit,Marseille,Savoye et Piemont,"197,00",livres,"0,2000","49,000","9,60",
1614,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Poisson salé,Marseille,Savoye et Piemont,"2 670,00",livres,"0,2500","667,000","-0,50",
1615,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Poivre,Marseille,Savoye et Piemont,"44 010,00",livres,"1,0000","44 010,000","0,00",
1616,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Poivre geroflé,Marseille,Savoye et Piemont,"2 631,00",livres,"0,5000","1 305,000","-10,50",
1617,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Pomade,Marseille,Savoye et Piemont,"612,00",livres,"1,5000","918,000","0,00",
1618,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Porcs gras,Marseille,Savoye et Piemont,"360,00",en nombre,"30,0000","10 800,000","0,00",
1619,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Porcelaine,Marseille,Savoye et Piemont,"200,00",livres,"2,0000","400,000","0,00",
1620,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Poudre a poudrer,Marseille,Savoye et Piemont,"1 707,00",livres,"0,2000","341,000","-0,40",
1621,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Pruneaux,Marseille,Savoye et Piemont,"1 048,00",livres,"0,2000","209,000","-0,60",
1622,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Quincaille de fer et acier,Marseille,Savoye et Piemont,"4 295,00",livres,"1,0000","4 295,000","0,00",
1623,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Quincaille de fer et acier,Marseille,Savoye et Piemont,"1,00",valeur,"172,0000","172,000","0,00",
1624,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Quinquina,Marseille,Savoye et Piemont,"210,00",livres,"2,5000","525,000","0,00",
1625,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Raisin frais,Marseille,Savoye et Piemont,"56 900,00",livres,"0,0500","2 845,000","0,00",
1626,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Raisin sec,Marseille,Savoye et Piemont,"4 610,00",livres,"0,2000","922,000","0,00",
1627,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Reglisse,Marseille,Savoye et Piemont,"4 095,00",livres,"0,3500","1 433,000","-0,25",
1628,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Rhubarbe,Marseille,Savoye et Piemont,"311,00",livres,"2,5000","777,000","-0,50",
1629,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Rocou,Marseille,Savoye et Piemont,"4 901,00",livres,"0,2000","980,000","-0,20",
1630,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Saffranon,Marseille,Savoye et Piemont,"1 065,00",livres,"0,7500","798,000","-0,75",
1631,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Sayn,Marseille,Savoye et Piemont,"1 250,00",livres,"0,2000","250,000","0,00",
1632,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Sardines salées,Marseille,Savoye et Piemont,"420,00",livres,"0,3000","126,000","0,00",
1633,Pascal Fontaine,Archives de la CCI de Marseille - I 23,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1764.csv,Local,49,1764,Exports,Savon,Marseille,Savoye et Piemont,"99 625,00",livres,"0,2500","24 906,000","-0,25",
