numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,origine,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
456,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,Pinceaux,Hollande,"323,00",livres,,,,
457,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,Pipe a fumer,Hollande,"5 648,00",grosse,,,,
458,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,Pipe a fumer,Hollande,"1 780,00",grosse,,,,
459,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,"Planches de sapin de 8 a 12 pieds de long et de 1 a 1,5 pouce d'épaisseur",Suede,"20 565,00",en nombre,,,,
460,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,"Planches de sapin de 8 a 12 pieds de long et de 1 a 1,5 pouce d'épaisseur",Hambourg,"264,00",en nombre,,,,
461,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,"Planches de sapin de 8 a 12 pieds de long et de 1 a 1,5 pouce d'épaisseur",Riga,"3 300,00",en nombre,,,,
462,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,"Planches de sapin de 8 a 12 pieds de long et de 1 a 1,5 pouce d'épaisseur",Hollande,"29 231,00",en nombre,,,,
463,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,"Planches de sapin de 8 a 12 pieds de long et de 1 a 1,5 pouce d'épaisseur",Norvège,"43 850,00",en nombre,,,,
464,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,"Planches de sapin de 8 a 11 pieds de long et de 1 a 1,5 pouce d'épaisseur",Norvège,"11 400,00",en nombre,,,,
465,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,"Planches de sapin de 8 a 11 pieds de long et de 1 a 1,5 pouce d'épaisseur",Suede,"10 028,00",en nombre,,,,
466,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,"Planches de sapin de 8 a 11 pieds de long et de 1 a 1,5 pouce d'épaisseur",Hollande,"5 451,00",en nombre,,,,
467,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,"Planches de sapin de 13 a 17 pieds de long et de 1 a 1,5 pouce d'épaisseur",Suede,"1 884,00",en nombre,,,,
468,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,"Planches de sapin de 13 a 17 pieds de long et de 1 a 1,5 pouce d'épaisseur",Hambourg,"480,00",en nombre,,,,
469,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,Planches de sapin de 11 a 20 pieds de longe et de 1 pouce d'épaisseur,Suede,"299,00",en nombre,,,,
470,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,"Planches de sapin de 10 a 16 pieds de long et de 1 a 1,25 pouce d'épaisseur",Suede,"9 077,00",en nombre,,,,
471,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,"Planches de sapin de 10 a 16 pieds de long et de 1 a 1,25 pouce d'épaisseur",Hollande,"240,00",en nombre,,,,
472,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,16,,"Planches de sapin de 13 pieds de long et de 1,25 pouce d'épaisseur",Suede,"36,00",en nombre,,,,
473,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,17,,Planches de sapin de 16 a 20 pieds de long et de 1 a 2 pouces d'épaisseur,Riga,"50,00",en nombre,,,,
474,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,17,,Planches de sapin de 16 a 20 pieds de long et de 1 a 2 pouces d'épaisseur,Hambourg,"180,00",en nombre,,,,
475,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,17,,"Planches de sapin de 27 a 28 pieds de long et de 1,5 pouce d'épaisseur",Hollande,"638,00",en nombre,,,,
476,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,17,,Planches de sapin de 15 a 17 pieds de longe et de 1 pieds d'épaisseur,Hambourg,"420,00",en nombre,,,,
477,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,17,,"Planches de sapin de 9 pieds de long et de 1,25 pouce d'épaisseur",Suede,"2 518,00",en nombre,,,,
478,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,17,,Planches de sapin de 6 a 10 pieds de long et de 1 pouce d'épaisseur,Suede,"4 294,00",en nombre,,,,
479,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,17,,Planches de sapin de 6 a 10 pieds de long et de 1 pouce d'épaisseur,Hollande,"180,00",en nombre,,,,
480,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,17,,Planches de sapin de 6 pieds de long et de 1 pouce d'épaisseur,Suede,"24,00",en nombre,,,,
481,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,17,,Planches pour genier sans longueur et épaisseur,Hollande,"941,00",en nombre,,,,
482,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,17,,Planches pour genier sans longueur et épaisseur,Irlande,"100,00",en nombre,,,,
483,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,17,,Planches pour genier sans longueur et épaisseur,Norvège,"300,00",en nombre,,,,
484,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,17,,Planches pour genier sans longueur et épaisseur,Hambourg,"16,00",en nombre,,,,
485,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,17,,"Demi planches de sapin 3 a 5 pieds de long et de 1,25 pouce d'épaisseur",Norvège,"3 087,00",en nombre,,,,
486,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,17,,"Demi planches de sapin 3 a 5 pieds de long et de 1,25 pouce d'épaisseur",Suede,"370,00",en nombre,,,,
487,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,17,,"Demi planches de sapin de 4 a 5,5 pieds de long et de 1,5 a 1,25 pouce d'épaisseur",Suede,"1 083,00",en nombre,,,,
488,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,17,,"Demi planches de sapin de 4 a 5,5 pieds de long et de 1,5 a 1,25 pouce d'épaisseur",Norvège,"2 896,00",en nombre,,,,
489,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,17,,"Demi planches de sapin de 4 a 5,5 pieds de long et de 1,5 a 1,25 pouce d'épaisseur",Hollande,"348,00",en nombre,,,,
490,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,17,,Demi planches de sapin de 3 a 4 pieds de long et de 1 pouce d'épaisseur,Norvège,"130,00",en nombre,,,,
491,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,17,,Demi planches de sapin de 3 a 4 pieds de long et de 1 pouce d'épaisseur,Suede,"646,00",en nombre,,,,
492,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,17,,"Planches de chesne de 10 pieds de long et de 0,75 pouce d'épaisseur",Suede,"12,00",en nombre,,,,
493,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,17,,Planches de chesne de 10 a 12 pieds de long et de 1 pouce d'épaisseur,Hollande,"694,00",en nombre,,,,
494,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,17,,Planches de chesne de 11 pieds de long et de 2 pouces d'épaisseur,Hollande,"373,00",en nombre,,,,
495,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,17,,"Planches de chesne de 10 pieds de long et de 0,75 pouce d'épaisseur",Hollande,"50,00",en nombre,,,,
496,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,17,,"Planches de chesne de 19,5 pieds de long et de 2 pouces d'épaisseur",Norvège,"30,00",en nombre,,,,
497,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,17,,"Planches de chesne de 10 pieds de long et de 0,5 pouce d'épaisseur",Hollande,"100,00",en nombre,,,,
498,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,17,,Planches de chesne de 18 pieds de long et de 1 pouce d'épaisseur,Prusse,"52,00",en nombre,,,,
499,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,18,,Planches de Prusse de 34 a 35 pieds de long et de 2 pouces d'épaisseur,Hollande,"460,00",en nombre,,,,
500,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,18,,Planches de Prusse de 12 a 13 pieds de long et de 1 pouce d'épaisseur,Hollande,"300,00",en nombre,,,,
501,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,18,,"Planches de Prusse de 18 a 30 pieds de long et de 1,75 a 2 pouces d'épaisseur",Hollande,"175,00",en nombre,,,,
502,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,18,,"Planches de bois de moyer de 5 a 7 pieds de long de 1 a 1,5 pieds de large et de 1 a 3 pouce d'épaisseur",Espagne,"459,00",en nombre,,,,
503,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,18,,"Planches de bois de moyer de 6 pieds de long de 0,5 pieds de large et de 1 pouce d'épaisseur",Espagne,"5,00",en nombre,,,,
504,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,18,,"Planches de bois de moyer de 5,5 pieds de long de 0,5 pieds de large et de 1 pouce d'épaisseur",Espagne,"3,00",en nombre,,,,
505,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,18,,Plats de bois,Hollande,"76,00",en nombre,,,,
506,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,18,,Plats de bois,Suede,"324,00",en nombre,,,,
507,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,18,,Plats de bois,Hollande,"50,00",petits,,,,
508,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,18,,Platilles,Hollande,"10 996,00",pieces,,,,
509,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,18,,Platilles,Hambourg,"7 600,00",pieces,,,,
510,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,18,,Plomb en saumon d´Allemagne,Hollande,"256 578,00",livres,,,,
511,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,18,,Plomb en saumon d´Allemagne,Hambourg,"163 201,00",livres,,,,
512,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,18,,Plumes a ecrire,Hollande,"100 000,00",en nombre,,,,
513,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,18,,Plumes a ecrire,Hollande,"7,00",livres,,,,
514,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,18,,Poeles de fer,Hollande,"2 399,00",en nombre,,,,
515,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,18,,Poeles de fer fondu,Hollande,"1,00",en nombre,,,,
516,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,18,,Poids verds,Hollande,"7,00",tonneaux,,,,
517,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,18,,Poids verds,Hollande,"2,00",boisseaux,,,,
518,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,18,,Poids verds,Bruges,"1,00",tonneaux,,,,
519,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,18,,Poix de Bourgogne,Bruges,"2 116,00",livres,,,,
520,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,18,,Poix de Grasse,Bruges,"2 634,00",livres,,,,
521,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,18,,Pomette d'acier,Bruges,"100,00",en nombre,,,,
522,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,18,,Pompe de bois,Hollande,"13,00",en nombre,,,,
523,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,19,,Porcelaine,Hollande,"51,00",livres,,,,
524,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,19,,Potterau de terre,Hollande,"10,00",douzaines,,,,
525,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,19,,Pots pour chaiser de commodité,Hollande,"58,00",en nombre,,,,
526,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,19,,Pots pour chaiser de commodité,Hollande,"17,00",en nombre,,,,
527,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,19,,Poudre a poudrer,Hollande,"324,00",livres,,,,
528,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,19,,Poudre a feu,Hollande,"68,00",baril,,,,
529,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,19,,Poupées,Hollande,"1,00",en nombre,,,,
530,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,19,,Pincette,Hollande,"482,00",livres,,,,
531,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,19,,Pincette,Hambourg,"1 158,00",livres,,,,
532,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,19,,Poivre,Hollande,"32 478,00",livres,,,,
533,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,19,,Precipité rouge,Hollande,"4,00",livres,,,,
534,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,19,,Quincaillerie de fer en outils,Hollande,"1 108,00",livres,,,,
535,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,19,,Quincaillerie de cuivre,Hollande,"38,00",livres,,,,
536,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,19,,Raisins secs,Portugal,"521,00",livres,,,,
537,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,19,,Raisins secs,Espagne,"12 499,00",livres,,,,
538,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,19,,Rapure d´Ivoire,Hollande,"50,00",livres,,,,
539,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,19,,Rassade,Hollande,"183,00",livres,,,,
540,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,19,,Raves ou oeufs de morue,Norvège,"424,75",barils,,,,
541,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,19,,Raves ou oeufs de morue,Hollande,"368,00",barils,,,,
542,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,19,,Rechaux de cuivre,Hollande,"2,00",en nombre,,,,
543,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,19,,Rechaux de cuivre,Hollande,"10,00",livres,,,,
544,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,19,,Rouleaux pour chauffer le salitre,Hollande,"72,00",en nombre,,,,doute sur la marchandise
545,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,19,,Ruban de fil,Hollande,"811,00",livres,,,,
546,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,19,,Reglisse,Espagne,"446,00",livres,,,,
547,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,19,,Rhubarbe,Espagne,"80,00",livres,,,,
548,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,20,,Saumon sallé,Bruges,"13,00",barils,,,,
549,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,20,,Saumon sallé,Norvège,"46,00",barils,,,,
550,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,20,,Saumon sallé,Hollande,"10,00",baril,,,,
551,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,20,,Saumon sallé,Hambourg,"6,00",baril,,,,
552,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,20,,Saumon sallé,Irlande,"3,50",barils,,,,
553,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,20,,Saumon sallé,Irlande,"109,00",barriques,,,,
554,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,20,,Saumon sallé,Irlande,"1,13",quarts,,,,
555,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,20,,Salières ,Hambourg,"75,00",livres,,,,
556,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,20,,Savon,Espagne,"607,00",livres,,,,
557,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,20,,Savon noir,Hollande,"42,00",livres,,,,
558,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,20,,Seaux de bois ferré,Hollande,"57,00",en nombre,,,,
559,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,20,,Scies pour la Compagnie des Indes,Hollande,"100,00",en nombre,,,,
560,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,20,,Soliveaux de 14 a 16 pieds de long et de 4 pouces en quarré,Norvège,"360,00",en nombre,,,,
561,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,20,,Soufflet a feu,Hollande,"111,00",en nombre,,,,
562,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,20,,Stockfiche,Hollande,"300,00",livres,,,,
563,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,20,,Sucre en pain,Hambourg,"31,50",livres,,,,
564,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,20,,Sucre en pain pour la Compagnie des Indes,Hollande,"30,00",livres,,,,
565,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,20,,Sucre en pain,Prusse,"37 004,00",livres,,,,
566,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,20,,Sucre en pain,Irlande,"105 132,00",livres,,,,
567,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,20,,Sumac,Espagne,"24 109,00",livres,,,,
568,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,20,,Sumac,Hollande,"363,00",pieces,,,,
569,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,21,,Salsepareille,Hollande,"95,00",livres,,,,
570,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,21,,Sel D'ipsum,Hollande,"119,00",livres,,,,
571,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,21,,Sene,Hollande,"204,00",livres,,,,
572,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,21,,Souffre,Hollande,"80 014,00",livres,,,,
573,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,21,,Tabac ficellé,Hollande,"567,00",livres,,,,
574,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,21,,Tabac en feuille,Hollande,"710,00",livres,,,,
575,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,21,,Tableaux,Bremen,"40,00",livres,,,,
576,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,21,,Tableaux vieux,Bruges,"5,00",petits,,,,
577,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,21,,Tables de differents grandeurs non denommée,Hollande,"38,00",tables,,,,
578,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,21,,Tables de sapin peinte,Hollande,"8,00",tables,,,,
579,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,21,,Tables peinte,Hollande,"3,00",tables,,,,
580,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,21,,Tables de sapin en forme de commode,Hollande,"12,00",tables,,,,
581,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,21,,Tapisserie de cuir ; doré,Bruges,"200,00",livres,,,,
582,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,21,,Terre rouge,Hollande,"410,00",livres,,,,
583,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,21,,Terre rouge,Hollande,"168,00",livres,,,,
584,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,21,,Terre verte,Hollande,"25,00",livres,,,,
585,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,21,,Terrerie,Espagne,"100,00",douzaines,,,,
586,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,21,,Toille de cotton blanc ,Hollande,"478,00",pieces,,,,
587,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,21,,Toile de retour,Espagne,"900,00",livres,,,,
588,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,21,,Toile peinte,Espagne,"749,00",livres,,,,
589,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,22,,Toile de Hollande,Hollande,"3,00",pieces,,,,
590,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,22,,Tuyaux de cuirs pour les pompes,Hollande,"1,00",pacquet,,,,
591,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,22,,Thé,Hollande,"10,00",livres,,,,
592,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,22,,Therebantine,Hollande,"163,00",livres,,,,
593,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,22,,"Vergue de 56 pieds sur 10,5 pouces de diametre",Hollande,"1,00",en nombre,,,,
594,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,22,,"Vergue sur 47 pieds sur 10,5 pouces de diametre",Hollande,"1,00",en nombre,,,,
595,Torsten,AD44 C706,Local/Nantes/Nantes – Entrées – 1734 – bis.csv,Local,1734,Importations,Nantes,22,,Vergue de 40 pieds sur 10 pouces de diametre,Hollande,"3,00",en nombre,,,,
