numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,remarks
467,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Fer ; blanc ; ouvré,Nantes,Isles françoises de l'Amerique,875,Livres,"0,75",,
468,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Fer ; blanc ; ouvré arozoirs,Nantes,Isles françoises de l'Amerique,103,En nombre,"1,2",,Doubts on unit ? 
469,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Fer ; en chaudieres,Nantes,Isles françoises de l'Amerique,605840,Livres,"0,12",,12 Lt le 0/0
470,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Fer ; coulé,Nantes,Isles françoises de l'Amerique,1125,Livres,"0,15",,
471,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Fer ; en enclumes,Nantes,Isles françoises de l'Amerique,550,Livres,"0,5",,Doubts on name of Product ?
472,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Fer ; en essieux,Nantes,Isles françoises de l'Amerique,37270,Livres,"0,4",,
473,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Fer ; en etocs,Nantes,Isles françoises de l'Amerique,240,Livres,"0,6",,Doubts on name of Product ?
474,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Fer ; en etuves,Nantes,Isles françoises de l'Amerique,4100,Livres,"0,1",,
475,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Fer ; en fleaux,Nantes,Isles françoises de l'Amerique,8,En nombre,20,,
476,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Fer ; en grapins,Nantes,Isles françoises de l'Amerique,660,Livres,"0,3",,
477,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Fer ; en grisles,Nantes,Isles françoises de l'Amerique,54180,Livres,"0,15",,
478,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Fer ; en marmittes,Nantes,Isles françoises de l'Amerique,600,En nombre,2,,
479,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Fer ; en marmittes,Nantes,Isles françoises de l'Amerique,4410,Livres,"0,15",,
480,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Fer ; en poids,Nantes,Isles françoises de l'Amerique,2050,Livres,"0,1",,
481,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Fer ; en taule,Nantes,Isles françoises de l'Amerique,700,Livres,"0,35",,
482,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Fer ; vieux,Nantes,Isles françoises de l'Amerique,5780,Livres,"0,075",,
483,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Fer ; ferrements à negres,Nantes,Isles françoises de l'Amerique,47290,Livres,"0,3",,
484,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Fil ; de Rennes,Nantes,Isles françoises de l'Amerique,19471,Livres,"1,5",,Doubts on name of Product ?
485,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Fil ; de leton,Nantes,Isles françoises de l'Amerique,500,Livres,"1,6",,
486,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Fromage ; de Comté,Nantes,Isles françoises de l'Amerique,33250,Livres,"0,4",,
487,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Fromage de Gruyere,Nantes,Isles françoises de l'Amerique,31454,Livres,"0,45",,
488,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Fromage ; d´hollande,Nantes,Isles françoises de l'Amerique,8000,Livres,"0,3",,
489,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Fruit cuits,Nantes,Isles françoises de l'Amerique,2540,Livres,"0,4",,
490,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Galon d´or,Nantes,Isles françoises de l'Amerique,"55,75",Livres,144,,55 Livres 3/4 ?
491,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Gans ; communs,Nantes,Isles françoises de l'Amerique,193,Douzaines,"6,5",,
492,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Gans ; communs,Nantes,Isles françoises de l'Amerique,986,Livres,"3,5",,
493,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Gans ; de soye,Nantes,Isles françoises de l'Amerique,65,Paires,"2,5",,
494,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Gaudron,Nantes,Isles françoises de l'Amerique,47,Barils,17,,Doubts on name of Product ?
495,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Gilets de laine,Nantes,Isles françoises de l'Amerique,360,Livres,"2,5",,
496,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Graine ; de jardin,Nantes,Isles françoises de l'Amerique,1050,Livres,1,,
497,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Gruau,Nantes,Isles françoises de l'Amerique,40100,Livres,"0,1",,Doubts on name of Product ?
498,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Guingamp,Nantes,Isles françoises de l'Amerique,16,Pièces,8,,
499,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Habillements ; divers,Nantes,Isles françoises de l'Amerique,,Valeur,,13283,
500,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,Habillements ; à négres,Nantes,Isles françoises de l'Amerique,300,Livres,"1,5",,Doubts on name of Product ?
501,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,16,1769,Exports,"Haches, houes et serpes",Nantes,Isles françoises de l'Amerique,14723,En nombre,1,,
502,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Harnois,Nantes,Isles françoises de l'Amerique,835,Livres,1,,
503,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Huille ; de graine,Nantes,Isles françoises de l'Amerique,7200,Livres,"0,3",,
504,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Huille ; de lin,Nantes,Isles françoises de l'Amerique,11685,Livres,"0,35",,
505,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Huille ; de noix,Nantes,Isles françoises de l'Amerique,420,Livres,"0,4",,
506,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Huille ; d'olive,Nantes,Isles françoises de l'Amerique,36967,Livres,"0,65",,
507,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Huille ; de poisson,Nantes,Isles françoises de l'Amerique,2150,Livres,"0,25",,
508,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Huitres marinées,Nantes,Isles françoises de l'Amerique,500,Livres,"0,3",,
509,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Jalap,Nantes,Isles françoises de l'Amerique,50,Livres,2,,
510,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Jambon,Nantes,Isles françoises de l'Amerique,17144,Livres,"0,55",,
511,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Jeux de moulins a sucre,Nantes,Isles françoises de l'Amerique,146125,Livres,"0,35",,
512,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Indienne,Nantes,Isles françoises de l'Amerique,12200,Livres,2,,
513,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Joncs,Nantes,Isles françoises de l'Amerique,9,En nombre,15,,
514,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports, Langues salées,Nantes,Isles françoises de l'Amerique,4,Barils,30,,
515,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports, Langues salées,Nantes,Isles françoises de l'Amerique,746,Livres,"0,75",,
516,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Lattes,Nantes,Isles françoises de l'Amerique,343900,En nombre,"0,24",,
517,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Librairie,Nantes,Isles françoises de l'Amerique,800,Livres,2,,24 Livre le 00/00
518,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Linge vieux,Nantes,Isles françoises de l'Amerique,2195,Livres,1,,
519,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Liqueurs,Nantes,Isles françoises de l'Amerique,1051,Bouteilles,2,,
520,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Lit de camp,Nantes,Isles françoises de l'Amerique,1,En nombre,100,,Doubts on unit ?
521,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Litarge,Nantes,Isles françoises de l'Amerique,380,Livres,"0,3",,
522,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Marchandises meslées,Nantes,Isles françoises de l'Amerique,,Valeur,,1340,
523,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Modes,Nantes,Isles françoises de l'Amerique,,Valeur,,60569,
524,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Mords de Brides,Nantes,Isles françoises de l'Amerique,96,En nombre,5,,
525,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Morue seche,Nantes,Isles françoises de l'Amerique,2626,Livres,"0,35",,
526,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Mouchoirs des Indes,Nantes,Isles françoises de l'Amerique,564,Pièces,36,,
527,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Ocre,Nantes,Isles françoises de l'Amerique,"24,5",Bariques,14,,Bariques le 1/2 ?
528,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Ozier,Nantes,Isles françoises de l'Amerique,11718,Tones?,"0,25",,Doubts on unit ?
529,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Pains a cacheter,Nantes,Isles françoises de l'Amerique,20,Livres,"0,9",,
530,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Papier blanc,Nantes,Isles françoises de l'Amerique,2870,Livres,"0,5",,
531,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Peaux ; de mouton en chamois,Nantes,Isles françoises de l'Amerique,110,Douzaines,12,,Doubts on name of Product ?
532,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Peaux ; de veau corroyées,Nantes,Isles françoises de l'Amerique,277,Douzaines,33,,
533,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Peintures,Nantes,Isles françoises de l'Amerique,1710,Livres,"0,4",,
534,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Pierres ; à éguiser,Nantes,Isles françoises de l'Amerique,461,En nombre,"1,75",,
535,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Pierres ; de grison,Nantes,Isles françoises de l'Amerique,776,En nombre,1,,
536,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Pierres ; a paver,Nantes,Isles françoises de l'Amerique,140,Tonneaux,30,,Doubts on name of Product ?
537,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,17,1769,Exports,Peinceaux à peindre,Nantes,Isles françoises de l'Amerique,60,En nombre,"0,15",,Doubts on name of Product ?
538,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Pipes a fumer,Nantes,Isles françoises de l'Amerique,40,Grosses,"3,5",,
539,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Planches de sapin,Nantes,Isles françoises de l'Amerique,8525,Livres,"0,1",,15 s la pièce
540,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Plomb ; en grenailles,Nantes,Isles françoises de l'Amerique,2080,Livres,"0,275",,
541,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Plomb ; rouleaux,Nantes,Isles françoises de l'Amerique,12860,Livres,"0,25",,
542,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Pomade,Nantes,Isles françoises de l'Amerique,147,Livres,"0,4",,
543,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Porcelaine,Nantes,Isles françoises de l'Amerique,4155,Livres,3,,
544,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Pots et formes a sucre,Nantes,Isles françoises de l'Amerique,83838,En nombre,1,,
545,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Poudre ; a canon,Nantes,Isles françoises de l'Amerique,362,Livres,1,,
546,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Poudre ; a poudrer,Nantes,Isles françoises de l'Amerique,9305,Livres,"0,325",,
547,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Quincaille et mercerie,Nantes,Isles françoises de l'Amerique,21351,Livres,"1,5",,
548,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Reglisse,Nantes,Isles françoises de l'Amerique,600,Livres,"0,1",,Reglesse / Reglisse ?
549,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Remedes,Nantes,Isles françoises de l'Amerique,,Valeur,,6831,
550,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Rouës diverses,Nantes,Isles françoises de l'Amerique,391,Paires,40,,
551,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Ruban de soye,Nantes,Isles françoises de l'Amerique,"111,25",Livres,60,,
552,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Sacs vuides,Nantes,Isles françoises de l'Amerique,200,Livres,"0,75",,
553,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Salsepareille,Nantes,Isles françoises de l'Amerique,848,Livres,"2,25",,
554,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Savon,Nantes,Isles françoises de l'Amerique,2950,Livres,"0,425",,
555,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Seindoux,Nantes,Isles françoises de l'Amerique,120,Livres,"0,5",,
556,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Sel,Nantes,Isles françoises de l'Amerique,903,Bariques,12,,
557,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Selles de cheval,Nantes,Isles françoises de l'Amerique,362,En nombre,36,,
558,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Sennes a pêcher,Nantes,Isles françoises de l'Amerique,13,En nombre,80,,
559,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Seringue d'etain,Nantes,Isles françoises de l'Amerique,1250,En nombre,"4,5",,
560,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Siamoise ,Nantes,Isles françoises de l'Amerique,175,Livres,4,,
561,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Sistresay,Nantes,Isles françoises de l'Amerique,8,Pièces,35,,
562,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Soude,Nantes,Isles françoises de l'Amerique,1650,Livres,"0,0625",,
563,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Souliers,Nantes,Isles françoises de l'Amerique,2937,Paires,"3,5",,
564,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Sucre en pain,Nantes,Isles françoises de l'Amerique,575,Livres,"0,7",,
565,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Suif,Nantes,Isles françoises de l'Amerique,11450,Livres,"0,55",,
566,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Tabac de la ferme,Nantes,Isles françoises de l'Amerique,571,Livres,"3,2",,Livres 1/4 ?
567,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Thé,Nantes,Isles françoises de l'Amerique,120,Livres,"1,8",,
568,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Toile ; batiste,Nantes,Isles françoises de l'Amerique,6,Pièces,6,,Doubts on value ?
569,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Toile ; cholet,Nantes,Isles françoises de l'Amerique,494001,Livres,4,,
570,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Toile ; coutil,Nantes,Isles françoises de l'Amerique,91722,Livres,2,,
571,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Toile ; gingas,Nantes,Isles françoises de l'Amerique,3056,Livres,"0,9",,
572,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,18,1769,Exports,Toile ; linge de table,Nantes,Isles françoises de l'Amerique,840,Livres,3,,
573,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,19,1769,Exports,Tombereaux,Nantes,Isles françoises de l'Amerique,3,En nombre,100,,
574,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,19,1769,Exports,Tuffeaux,Nantes,Isles françoises de l'Amerique,47086,En nombre,"0,24",,24 Lt le 0/0 
575,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,19,1769,Exports,Tuilles,Nantes,Isles françoises de l'Amerique,291400,En nombre,"0,034",,34 Lt le 00/00
576,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,19,1769,Exports,Verrerie,Nantes,Isles françoises de l'Amerique,2698,Livres,"1,8",,
577,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,19,1769,Exports,Verroterie,Nantes,Isles françoises de l'Amerique,650,Livres,"1,2",,
578,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,19,1769,Exports,Vin ; de Bordeaux ; de Blaye,Nantes,Isles françoises de l'Amerique,2,Tonneaux,380,,2 Tonneaux 3/4
579,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,19,1769,Exports,Vin ; de Bordeaux ; de ville,Nantes,Isles françoises de l'Amerique,338,Tonneaux,400,,
580,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,19,1769,Exports,Vin ; de Bourgogne,Nantes,Isles françoises de l'Amerique,480,Bouteilles,2,,
581,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,19,1769,Exports,Vin ; de Tonnere,Nantes,Isles françoises de l'Amerique,2,Muids,120,,Doubts on name of Product ?
582,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,19,1769,Exports,Vin ; de Cap Breton,Nantes,Isles françoises de l'Amerique,1,Tierçons,80,,
583,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,19,1769,Exports,Vin ; de Cap Breton,Nantes,Isles françoises de l'Amerique,500,Bouteilles,"1,25",,
584,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,19,1769,Exports,Vin ; de Champagne,Nantes,Isles françoises de l'Amerique,2295,Bouteilles,"1,75",,
585,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,19,1769,Exports,Vin ; de Ciola,Nantes,Isles françoises de l'Amerique,25,Bariques,60,,
586,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,19,1769,Exports,Vin ; d'Espagne,Nantes,Isles françoises de l'Amerique,192,Bouteilles,"1,75",,
587,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,19,1769,Exports,Vin ; d'Espagne de Malaga,Nantes,Isles françoises de l'Amerique,408,Bouteilles,"1,75",,
588,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,19,1769,Exports,Vin ; de frontignan,Nantes,Isles françoises de l'Amerique,120,Bouteilles,"1,2",,
589,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,19,1769,Exports,Vin ; de Domé,Nantes,Isles françoises de l'Amerique,"23,75",Tonneaux,400,,23 Tonneaux 3/4
590,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,19,1769,Exports,Vin ; de Gaillac,Nantes,Isles françoises de l'Amerique,15,Tonneaux,320,,
591,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,19,1769,Exports,Vin ; de Gensac,Nantes,Isles françoises de l'Amerique,3,Bariques,100,,
592,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,19,1769,Exports,Vin ; hors,Nantes,Isles françoises de l'Amerique,"26,25",Tonneaux,360,,
593,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,19,1769,Exports,Vin ; de malvoisie,Nantes,Isles françoises de l'Amerique,24,Bouteilles,4,,
594,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,19,1769,Exports,Vin ; de Provence,Nantes,Isles françoises de l'Amerique,34,Tonneaux,240,,
595,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,19,1769,Exports,Vin ; de Quercy,Nantes,Isles françoises de l'Amerique,7,Tonneaux,240,,7 Tonneaux 1/4
596,Torsten Arnold,AD 44 C717,Local/Nantes/Nantes-exports-1769.csv,Local,19,1769,Exports,Vin ; de St. Foy,Nantes,Isles françoises de l'Amerique,25,Bariques,65,,
