numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,doubleaccounts
438,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,12,Bassins de cuivre jaune,Guinée,3026,Livre,"1,4",4500,"-263,6",erreur de calcul,
439,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,12,Bassins d'etein,Guinée,2500,Livre,"1,1",2800,-50,erreur de calcul,
440,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,12,Bariques en bottes,Guinée,55,Nombre,2,110,0,,
441,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,12,Cotonade,Guinée,400,Aune,"2,75",1100,0,,
442,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,12,Couty,Guinée,820,Pièce,25,20500,0,erreur d’unité dans la source,
443,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,12,Chapeaux à negre,Guinée,24,Pièce,6,144,0,Unité originale : 2 douzaine,
444,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,12,Cordage,Guinée,2000,Livre,"0,25",500,0,Prix unitaire en pourcentage,
445,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,12,Corail ouvré,Guinée,191,Livre,120,22920,0,,
446,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,12,Cauris,Guinée,59536,Livre,"1,2",71443,"0,2",,
447,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Contrebordé,Guinée,175,Livre,"0,75",128,"3,25",erreur de calcul,
448,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Couteaux comuns,Guinée,698,Douzaine,7,4886,0,,
449,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Cuivre ouvré,Guinée,130,Livre,"1,8",230,4,erreur de calcul,
450,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Caves garnies de 6 flacons,Guinée,100,Nombre,8,800,0,,
451,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Canettes de terre,Guinée,872,Nombre,"0,5",436,0,,
452,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Cercles a tonneaux,Guinée,6,Fourniture,10,60,0,,
453,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Chandelle,Guinée,300,Livre,"0,35",105,0,,
454,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Drap de laine,Guinée,60,Aune,7,420,0,,
455,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Drap de lit ayant servi,Guinée,260,Paire,4,520,520,erreur de calcul,
456,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Eau de vie,Guinée,"373,5",Barique,70,26116,29,erreur de calcul,
457,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Etoffes diverses des Indes,Guinée,12002,Pièce,70,840140,0,,
458,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Feves,Guinée,"67,75",Barique,80,5420,0,Quantité originale = 272 bariques,
459,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Farine,Guinée,67,Quart,16,1072,0,,
460,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Fusils,Guinée,3331,Nombre,6,19986,0,,
461,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Fer en barres,Guinée,14500,Livre,"0,15",2175,0,Prix unitaire en millier,
462,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Gruau,Guinée,1000,Livre,"0,1",100,0,,
463,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Lard,Guinée,4800,Livre,"0,25",1200,0,Prix unitaire en pourcentage,
464,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Meubles,Guinée,,,0,572,-572,,
465,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Pipes a fumer,Guinée,1031,Grosse,"3,5",3608,"0,5",,
466,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Pierres a fusils,Guinée,30,Millier,"2,5",75,0,,
467,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Satin,Guinée,60,Livre,32,1920,0,,
468,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Siamoise,Guinée,270,Aune,"2,5",675,0,,
469,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Souliers,Guinée,24,Paire,"2,5",60,0,,
470,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Suif,Guinée,300,Livre,"0,35",105,0,Prix unitaire en pourcentage,
471,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Toile de Bretagne,Guinée,350,Livre,4,1400,0,,
472,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Vin de Frontignan,Guinée,250,Bouteille ,2,500,0,,
473,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Vin de Bordeaux,Guinée,10,Tonneau,150,1500,0,,
474,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Vin nantois,Guinée,21,Tonneau,60,1260,0,,
475,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Anchois,Isles françoises de l'amerique,36,Pot,1,36,0,,
476,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Artichaux confits,Isles françoises de l'amerique,30,Ancre,2,60,0,,
477,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Amandes,Isles françoises de l'amerique,1830,Livre,"0,35",640,"0,5",Prix unitaire en pourcentage,
478,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Avoine,Isles françoises de l'amerique,"1,5",Tonneau,60,90,0,,
479,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Armoires de bois de chesne,Isles françoises de l'amerique,2,Nombre,50,100,0,,
480,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Alambique d'étein,Isles françoises de l'amerique,3,Nombre,100,300,0,,
481,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Armes,Isles françoises de l'amerique,555,Livre,2,1800,-690,erreur de calcul,
482,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Acier,Isles françoises de l'amerique,2400,Livre,"0,25",600,0,Prix unitaire en pourcentage,
483,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,13,Anclume de fer,Isles françoises de l'amerique,2000,Livre,"0,3",600,0,,
484,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Ancre de fer,Isles françoises de l'amerique,700,Livre,"0,225",157,"0,5",Prix unitaire en pourcentage,
485,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Avirons,Isles françoises de l'amerique,56,Traque,7,392,0,,
486,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Ardoises,Isles françoises de l'amerique,"876,5",Millier,12,10512,6,erreur de calcul,
487,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Bled noir,Isles françoises de l'amerique,15,Barique,6,90,0,,
488,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Biscuit,Isles françoises de l'amerique,15000,Livre,"0,08",1200,0,Prix unitaire en pourcentage,
489,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Beuf salé,Isles françoises de l'amerique,18980,Baril,10,189800,0,,
490,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Beuf salé du pais,Isles françoises de l'amerique,28,Barique,36,1008,0,,
491,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Beuf salé du pais,Isles françoises de l'amerique,4500,Livre,"0,2",900,0,Prix unitaire en pourcentage,
492,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Beure salé,Isles françoises de l'amerique,221050,Livre,"0,25",55263,"-0,5",Prix unitaire en pourcentage,
493,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Biere,Isles françoises de l'amerique,131,Barique,25,3275,0,,
494,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Basin,Isles françoises de l'amerique,784,Pièce,25,27950,-8350,784 pièces à 25 livres + 454 aunes à 3 livres 5 sous et 4 deniers + 960 livres à 6 livres,1
495,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Basin,Isles françoises de l'amerique,454,Aune,"3,25",27950,"-26474,5",784 pièces à 25 livres + 454 aunes à 3 livres 5 sous et 4 deniers + 960 livres à 6 livres,2
496,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Basin,Isles françoises de l'amerique,960,Livre,6,27950,-22190,784 pièces à 25 livres + 454 aunes à 3 livres 5 sous et 4 deniers + 960 livres à 6 livres,3
497,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Bougran,Isles françoises de l'amerique,50,Livre,0,150,-150,Pas de prix unitaire indiqué,
498,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Bas de soye,Isles françoises de l'amerique,55,Livre,45,2475,0,,
499,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Bas de laine,Isles françoises de l'amerique,40,Livre,10,400,0,,
500,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Bas de fil,Isles françoises de l'amerique,36,Livre,5,180,0,,
501,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Boutons de fil or et argent,Isles françoises de l'amerique,57,garnitures,20,6740,-5600,57 garnitures à 20 livres + 80 livres à 70 livres,1
502,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Boutons de fil or et argent,Isles françoises de l'amerique,80,Livre,70,6740,-1140,57 garnitures à 20 livres + 80 livres à 70 livres,2
503,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Boutons de soye,Isles françoises de l'amerique,45,Livre,12,540,0,,
504,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Bottes de cuir,Isles françoises de l'amerique,180,Paire,12,2160,0,,
505,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Botines,Isles françoises de l'amerique,80,Paire,10,800,0,,
506,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Bougie de cire blanche,Isles françoises de l'amerique,3865,Livre,"2,65",10270,"-27,75",erreur de calcul,
507,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Bray gras,Isles françoises de l'amerique,160,Baril,20,3200,0,,
508,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Bray sec,Isles françoises de l'amerique,11700,Livre,"0,07",819,0,Prix unitaire en millier,
509,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Bassins de cuivre,Isles françoises de l'amerique,3300,Livre,"1,4",4620,0,,
510,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Bouteilles de verre,Isles françoises de l'amerique,1850,Nombre,"0,2",370,0,Prix unitaire en pourcentage,
511,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Briques,Isles françoises de l'amerique,147,Millier,14,2058,0,,
512,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Bureaux de marqueterie,Isles françoises de l'amerique,2,Nombre,100,200,0,,
513,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Bariques vides,Isles françoises de l'amerique,170,Nombre,2,340,0,,
514,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Cuisses d'oye,Isles françoises de l'amerique,38,Petites caisses,5,190,0,,
515,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Chocolat,Isles françoises de l'amerique,450,Livre,3,1350,0,,
516,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Confitures,Isles françoises de l'amerique,520,Livre,"0,7",400,-36,erreur de calcul,
517,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Camelot sur soye,Isles françoises de l'amerique,104,Aune,10,52,988,erreur de calcul,
518,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Camelot de laine,Isles françoises de l'amerique,620,Aune,7,4340,0,,
519,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Camelot de laine,Isles françoises de l'amerique,510,Livre,6,3060,0,,
520,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Cotonade,Isles françoises de l'amerique,780,Aune,"2,75",2145,0,,
521,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Couty,Isles françoises de l'amerique,660,Livre,5,3300,0,,
522,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Chapeaux castor,Isles françoises de l'amerique,2671,Pièce,20,133420,-80000,erreur de calcul,
523,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Chapeaux demi castor,Isles françoises de l'amerique,107,Pièce,10,1070,0,,
524,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,14,Chapeaux vigogne,Isles françoises de l'amerique,100,Pièce,7,700,0,,
525,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Chapeaux a negre,Isles françoises de l'amerique,125,Douzaine,6,750,0,Unité originale : 1500 pièces,
526,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Cuir de roussy,Isles françoises de l'amerique,200,Livre,"0,9",180,0,,
527,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Cuir tanné,Isles françoises de l'amerique,300,Livre,"0,5",150,0,,
528,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Cartes a jouer,Isles françoises de l'amerique,1570,Livre,1,1570,0,Prix unitaire en pourcentage,
529,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Chaise de poste,Isles françoises de l'amerique,1,Nombre,0,600,-600,,
530,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Chaises de comodité,Isles françoises de l'amerique,3,Nombre,9,27,0,,
531,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Chaises de paille,Isles françoises de l'amerique,39,Douzaine,6,234,0,,
532,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Cordage,Isles françoises de l'amerique,241450,Livre,"0,25",40362,"20000,5",erreur de calcul,
533,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Cierges,Isles françoises de l'amerique,215,Livre,"1,8",387,0,,
534,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Chandelle,Isles françoises de l'amerique,77275,Livre,"0,35",20746,"6300,25",erreur de calcul,
535,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Cabarets vernis,Isles françoises de l'amerique,220,Nombre,3,660,0,,
536,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Cloche,Isles françoises de l'amerique,340,Livre,"1,25",426,-1,erreur de calcul,
537,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Cuivre ouvré,Isles françoises de l'amerique,15170,Livre,"1,8",27616,-310,erreur de calcul,
538,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Couteaux communs,Isles françoises de l'amerique,704,Douzaine,4,2812,4,erreur de calcul,
539,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Clouds de fer,Isles françoises de l'amerique,148650,Livre,"0,3",5565,39030,erreur de calcul,
540,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Chaudieres de fer,Isles françoises de l'amerique,11200,Livre,"0,04",448,0,Prix unitaire en pourcentage,
541,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Carreaux à vitres,Isles françoises de l'amerique,50,Douzaine,"3,6",15,165,erreur de calcul,
542,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Carreaux de terre,Isles françoises de l'amerique,533100,Nombre,"0,014",7463,"0,4",Prix unitaire en millier,
543,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Cannettes de grez,Isles françoises de l'amerique,1600,Livre,"0,15",240,0,,
544,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Creusets,Isles françoises de l'amerique,40,Nombre,"0,08",4,"-0,8",Prix unitaire en pourcentage,
545,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Ceruse,Isles françoises de l'amerique,700,Livre,"0,21",147,0,,
546,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Chaux,Isles françoises de l'amerique,172,Barique,4,860,-172,erreur de calcul,
547,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Charbon de terre,Isles françoises de l'amerique,320,Barique,15,4800,0,,
548,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Cercles a tonneaux,Isles françoises de l'amerique,1672,Fourniture,14,23408,0,,
549,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Drap ecarlate,Isles françoises de l'amerique,130,Aune,26,3380,0,,
550,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Drap de Sedan,Isles françoises de l'amerique,400,Aune,20,8000,0,,
551,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Drap de laine fin,Isles françoises de l'amerique,3550,Aune,18,63900,0,,
552,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Draperie comune,Isles françoises de l'amerique,720,Aune,3,2160,0,,
553,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Dentelle du Havre,Isles françoises de l'amerique,1700,Aune,0,9700,-9700,Pas de prix indiqué,1
554,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Dentelle du Havre,Isles françoises de l'amerique,27,Livre,360,9700,20,,2
555,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Drogues d'apoticaire,Isles françoises de l'amerique,,,0,240,-240,,
556,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Eau de vie,Isles françoises de l'amerique,392,Barique,70,27440,0,,
557,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Eau de vie d'andaye,Isles françoises de l'amerique,20,Baril petit,5,100,0,,
558,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Eau de la reyne d'hongrie,Isles françoises de l'amerique,40,Livre,3,120,0,,
559,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Epicerie fine,Isles françoises de l'amerique,700,Livre,5,3500,0,,
560,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Etoffes diverses des Indes,Isles françoises de l'amerique,5798,Pièce,70,405860,0,,
561,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Etoffes de soye or et argent,Isles françoises de l'amerique,46,Livre,80,3680,0,,
562,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Etoffes de soye ,Isles françoises de l'amerique,1644,Livre,40,65760,0,,
563,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Etamine de laine,Isles françoises de l'amerique,2080,Aune,2,4160,0,,
564,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Etamine de laine,Isles françoises de l'amerique,2293,Livre,5,11465,0,,
565,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Etoupe,Isles françoises de l'amerique,150,Livre,"0,071",10,"0,63",,
566,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Epées ,Isles françoises de l'amerique,2,Nombre,0,60,-60,,
567,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,15,Etein ouvré,Isles françoises de l'amerique,2600,Livre,"1,25",3000,250,erreur de calcul,
568,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Essieux de fer,Isles françoises de l'amerique,8950,Livre,"0,25",2237,"0,5",Prix unitaire en pourcentage,
569,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Feves,Isles françoises de l'amerique,172,Barique,20,3440,0,,
570,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Fromage,Isles françoises de l'amerique,10075,Livre,"0,25",3320,"-801,25",erreur de calcul,
571,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Fruit cuit,Isles françoises de l'amerique,17875,Livre,"0,25",4370,"98,75",erreur de calcul,
572,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Farine,Isles françoises de l'amerique,6075,Baril,16,97200,0,,
573,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Fil de Bretagne,Isles françoises de l'amerique,14110,Livre,"1,5",21165,0,,
574,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Fisselle,Isles françoises de l'amerique,50,Livre,"0,3",8,7,erreur de calcul,
575,Anthony Rebours,20AD44_C706,Local/Nantes/Nantes - Exports – 1732.csv,Local,1732,Exports,Nantes,16,Fil de laton,Isles françoises de l'amerique,80,Livre,"1,75",150,-10,erreur de calcul,
