numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,origine,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
395,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Comte nantais,Vin nantais,Flandre imperiale,"1 156,00",tonneaux,"0,0000000","0,00","0,00",
396,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Comte nantais,Vin nantais,Flandre imperiale,"2,00",barriques,"0,0000000","0,00","0,00",
397,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Comte nantais,Vin nantais,Hollande,"325,00",tonneaux,"0,0000000","0,00","0,00",
398,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Comte nantais,Vin nantais,Hollande,"2,00",barriques,"0,0000000","0,00","0,00",
399,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Comte nantais,Vin nantais,Hollande,"1,00",quarts,"0,0000000","0,00","0,00",
400,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Comte nantais,Vin nantais,Portugal,"6,00",tonneaux,"0,0000000","0,00","0,00",
401,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Comte nantais,Vin nantais,Portugal,"2,00",barriques,"0,0000000","0,00","0,00",
402,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Comte nantais,Vin nantais,Portugal,"1,00",quarts,"0,0000000","0,00","0,00",
403,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Comte nantais,Vin nantais,Irlande,"13,00",tonneaux,"0,0000000","0,00","0,00",
404,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Comte nantais,Vin nantais,Irlande,"1,00",barriques,"0,0000000","0,00","0,00",
405,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Comte nantais,Vin nantais,Livourne,"3,00",tonneaux,"0,0000000","0,00","0,00",
406,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Comte nantais,Vin nantais,Livourne,"3,00",barriques,"0,0000000","0,00","0,00",
407,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Comte nantais,Vin nantais,Espagne,"57,00",tonneaux,"0,0000000","0,00","0,00",
408,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Comte nantais,Vin nantais,Espagne,"2,00",barriques,"0,0000000","0,00","0,00",
409,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Comte nantais,Vin nantais,Espagne,"1,00",quarts,"0,0000000","0,00","0,00",
410,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Comte nantais,Vin nantais,Suede,"293,00",tonneaux,"0,0000000","0,00","0,00",
411,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,comNantes,12,Comte nantais,Vin nantais,Norvège,"100,00",tonneaux,"0,0000000","0,00","0,00",
412,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,comNantes,12,Comte nantais,Vin nantais,Norvège,"2,00",barriques,"0,0000000","0,00","0,00",
413,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Comte nantais,Vin nantais,Geneve,"2,00",tonneaux,"0,0000000","0,00","0,00",
414,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Nantes,Vinaigre,Hollande,"2,00",tonneaux,"0,0000000","0,00","0,00",
415,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Nantes,Vinaigre,Hollande,"3,00",barriques,"0,0000000","0,00","0,00",
416,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Nantes,Vinaigre,Hollande,"0,25",quarts,"0,0000000","0,00","0,00",
417,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Nantes,Vinaigre,Espagne,"6,00",tonneaux,"0,0000000","0,00","0,00",
418,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Nantes,Vinaigre,Irlande,"25,00",tonneaux,"0,0000000","0,00","0,00",
419,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Nantes,Vinaigre,Flandre ,"0,25",quarts,"0,0000000","0,00","0,00",
420,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Nantes,Vinaigre,Portugal,"7,00",tonneaux,"0,0000000","0,00","0,00",
421,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Nantes,Vinaigre,Portugal,"4,00",barriques,"0,0000000","0,00","0,00",
422,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Nantes,Vinaigre,Portugal,"25,00",quarts,"0,0000000","0,00","0,00",
423,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Nantes,Vinaigre,Hambourg,"4,00",tonneaux,"0,0000000","0,00","0,00",
424,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Nantes,Vinaigre,Hambourg,"1,00",barriques,"0,0000000","0,00","0,00",
425,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Nantes,Vinaigre,Hambourg,"2,00",quarts,"0,0000000","0,00","0,00",
426,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Nantes,Vinaigre,Suede,"2,00",tonneaux,"0,0000000","0,00","0,00",
427,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Nantes,Vinaigre,Norvège,"7,00",tonneaux,"0,0000000","0,00","0,00",
428,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,12,Nantes,Vinaigre,Norvège,"1,00",quarts,"0,0000000","0,00","0,00",
429,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,13,Bordeaux,Vin,Espagne,"3,00",tonneaux,"0,0000000","0,00","0,00",
430,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,13,Bordeaux,Vin,Espagne,"1,00",barriques,"0,0000000","0,00","0,00",
431,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,13,Bordeaux,Vin,Espagne,"281,00",bouteilles,"0,0000000","0,00","0,00",
432,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,13,Bordeaux,Vin,Flandre,"1,00",tonneaux,"0,0000000","0,00","0,00",
433,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,13,Bordeaux,Vin,Flandre,"1,00",barriques,"0,0000000","0,00","0,00",
434,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,13,Bordeaux,Vin,Flandre,"2,00",ancres,"0,0000000","0,00","0,00",
435,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,13,Bordeaux,Vin,Hollande,"1,00",barriques,"0,0000000","0,00","0,00",
436,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,13,Bordeaux,Vin,Portugal,"1,00",barriques,"0,0000000","0,00","0,00",
437,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,13,Bordeaux,Vin,Irlande,"1,00",tonneaux,"0,0000000","0,00","0,00",
438,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,13,Bordeaux,Vin,Irlande,"1,00",barriques,"0,0000000","0,00","0,00",
439,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,13,Champagne,Vin,Espagne,"1 270,00",bouteilles,"0,0000000","0,00","0,00",
440,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,13,Champagne,Vin,Breme,"12,00",bouteilles,"0,0000000","0,00","0,00",
441,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,13,Bourgogne,Vin,Espagne,"1,00",tonneaux,"0,0000000","0,00","0,00",
442,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,13,Bourgogne,Vin,Irlande,"1,00",barriques,"0,0000000","0,00","0,00",
443,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,13,Espagne,Vin,Irlande,"18,00",bouteilles,"0,0000000","0,00","0,00",
444,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,13,Frontignan,Vin,Suede,"1,00",barriques,"0,0000000","0,00","0,00",
445,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,13,Frontignan,Vin,Espagne,"40,00",bouteilles,"0,0000000","0,00","0,00",
446,Torsten,AD44 C706,Local/Nantes/Nantes – Sorties – 1734 – bis.csv,Local,1734,Exportations,Nantes,13,Martinique,Castes de Martinique ,"Hambourg, Hollande et Livourne","595 674,00",livres,"0,0000000","0,00","0,00",
