numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks,doubleaccounts
401,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,10,Mercerie ordinaire,Portugal,"690,00",Livre,"2,000","1 380,00","0,00",,
402,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,10,Marmites de fer,Portugal,"108,00",Nombre,"2,000","216,00","0,00",,
403,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,10,Merain ganivelle,Portugal,"3000,00",Douelle,"0,070","210,00","0,00",,
404,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,10,Nates de Paille,Portugal,"30,00",Pièce,"0,000","0,00","0,00",Pas de prix,
405,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,10,Orge,Portugal,"18,50",Tonneau,"70,000","1 295,00","0,00",,
406,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,10,Pruneaux de Ste Catherine,Portugal,"100,00",Livre,"0,450","15,00","30,00",erreur de calcul,
407,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,10,Poivres seiches,Portugal,"600,00",Livre,"0,350","210,00","0,00",,
408,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,10,Pois secs,Portugal,"23,00",Tonneau,"180,000","4 040,00","100,00",erreur de calcul,
409,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,10,Platille,Portugal,"200,00",Pièce,"4,500","900,00","0,00",,
410,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,10,Peaux de veau corroyées,Portugal,"2490,00",Douzaine,"30,000","74 700,00","0,00",,
411,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,10,Peaux de mouton passées,Portugal,"3600,50",Douzaine,"12,000","43 206,00","0,00",,
412,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,10,Peaux de parchemin,Portugal,"30,00",Douzaine,"3,500","105,00","0,00",,
413,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,10,Porcelaine,Portugal,"94,00",Livre,"5,000","470,00","0,00",,
414,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,10,Quincaille,Portugal,"320,00",Livre,"1,000","320,00","0,00",,
415,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,10,Rognures de peau,Portugal,"175,00",Livre,"0,250","43,00","0,75",,
416,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,10,Sucre terré,Portugal,"1730,00",Livre,"0,240","415,00","0,20",Prix unitaire en pourcentage,
417,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,10,Sirop de sucre,Portugal,"79550,00",Livre,"0,030","2 386,00","0,50",Prix unitaire en pourcentage,
418,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,10,Salemporis,Portugal,"400,00",Pièce,"18,000","72,00","7 128,00",Erreur prix total,
419,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,10,Sarge de soye,Portugal,"8,00",Aune,"5,000","40,00","0,00",,
420,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Sarge a doubler,Portugal,"5170,00",Aune,"1,000","5 170,00","0,00",,
421,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Soyerie,Portugal,"20,00",Livre,"40,000","80,00","720,00",Erreur prix total,
422,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Thé divers,Portugal,"3353,00",Livre,"3,000","10 059,00","0,00",,
423,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Toile de Bretagne,Portugal,"70453,00",Livre,"4,000","281 812,00","0,00",,
424,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Vin de Bordeaux,Portugal,"3,00",Tonneau,"200,000","600,00","0,00",Droits sur le vin et vinaigre à 49 sous le tonneau,
425,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Vin nantois,Portugal,"5,00",Tonneau,"80,000","400,00","0,00",Droits sur le vin et vinaigre à 49 sous le tonneau,
426,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Vinaigre,Portugal,"50,00",Tonneau,"60,000","2 878,00","122,00","Droits sur le vin et vinaigre à 49 sous le tonneau = 122,5 livres",
427,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Beure de Bretagne,Italie,"350,00",Livre,"0,400","140,00","0,00",Prix unitaire en pourcentage,
428,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Bled froment,Italie,"549,00",Tonneau,"115,000","63 135,00","0,00",,
429,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Bajutapaux,Italie,"10,00",Pièce,"14,000","140,00","0,00",,
430,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Caffé des Isles,Italie,"31060,00",Livre,"0,750","23 295,00","0,00",,
431,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Cacao,Italie,"1150,00",Livre,"2,000","2 300,00","0,00",,
432,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Caladaris,Italie,"39,00",Pièce,"21,000","819,00","0,00",,
433,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Chaquelas,Italie,"39,00",Pièce,"22,000","858,00","0,00",,
434,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Chasselas,Italie,"10,00",Pièce,"15,000","150,00","0,00",,
435,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Dissouchey,Italie,"58,00",Pièce,"25,000","1 450,00","0,00",,
436,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Eau de vie,Italie,"53,00",Barique,"65,000","3 273,00","172,00","Droits à 3 livres et 5 sous le tonneau = 172,25",
437,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Etamine,Italie,"11910,00",Aune,"2,500","29 775,00","0,00",,
438,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Farine,Italie,"450,00",Livre,"0,120","54,00","0,00",Prix unitaire en pourcentage,
439,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Gingembre,Italie,"4600,00",Livre,"0,130","598,00","0,00",Prix unitaire en pourcentage,
440,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Guingam,Italie,"450,00",Pièce,"12,000","5 400,00","0,00",,
441,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Guinée,Italie,"24,00",Pièce,"35,000","840,00","0,00",,
442,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Indigo,Italie,"26480,00",Livre,"3,250","86 060,00","0,00",,
443,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Lard,Italie,"400,00",Livre,"0,150","60,00","0,00",,
444,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Mouchoirs peints,Italie,"51,00",Pièce,"1,500","306,00","-229,50",erreur de calcul,
445,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Mouchoirs de Pontichery,Italie,"5,00",Pièce,"22,000","110,00","0,00",,
446,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Necanias,Italie,"20,00",Pièce,"11,250","224,00","1,00",erreur de calcul,
447,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Neganipau,Italie,"10,00",Pièce,"14,500","145,00","0,00",,
448,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Peaux de veau corroyées,Italie,"440,00",Douzaine,"30,000","13 200,00","0,00",,
449,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Rocou,Italie,"1200,00",Livre,"0,350","420,00","0,00",,
450,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Sucre en pain,Italie,"14300,00",Livre,"0,500","7 150,00","0,00",Prix unitaire en pourcentage,
451,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Sucre terré,Italie,"939600,00",Livre,"0,240","225 364,00","140,00",erreur de calcul,
452,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Sucre teste,Italie,"101700,00",Livre,"0,190","19 323,00","0,00",Prix unitaire en pourcentage,
453,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Thé divers,Italie,"1073,00",Livre,"3,000","3 219,00","0,00",,
454,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Toile peinte,Italie,"670,00",Pièce,"19,000","12 730,00","0,00",,
455,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Toile de Bretagne,Italie,"7630,00",Livre,"4,000","30 520,00","0,00",,
456,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Vin de Bordeaux,Italie,"2,00",Barique,"200,000","400,00","0,00",Droits sur le vin et vinaigre à 49 sous le tonneau,
457,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Vin nantois,Italie,"2,00",Tonneau,"80,000","155,00","5,00",Droits sur le vin et vinaigre à 49 sous le tonneau / erreur de calcul,
458,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,11,Anabas,Guinée,"1600,00",Pièce,"1,150","1 840,00","0,00",,
459,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Beuf salé,Guinée,"248,00",Baril,"20,000","5 960,00","-1 000,00",erreur de calcul,
460,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Beure salé,Guinée,"4100,00",Livre,"0,180","738,00","0,00",,
461,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Bajutapaux,Guinée,"160,00",Pièce,"14,000","2 240,00","0,00",,
462,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Bazin des Indes,Guinée,"30,50",Pièce,"20,000","610,00","0,00",,
463,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Bougie de cire blanche,Guinée,"100,00",Livre,"1,800","180,00","0,00",,
464,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Bassin de cuivre petits,Guinée,"1200,00",Nombre,"1,450","1 740,00","0,00",,
465,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Bassins de cuivre grands,Guinée,"8125,00",Livre,"1,450","11 781,00","0,25",,
466,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Bassin d'étain,Guinée,"120,00",Nombre,"1,100","132,00","0,00",,
467,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Bassin d'étain,Guinée,"2300,00",Livre,"1,000","2 300,00","0,00",,
468,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Caffé des Isles,Guinée,"180,00",Livre,"0,750","135,00","0,00",,
469,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Coroot,Guinée,"1200,00",Pièce,"3,250","3 930,00","-30,00",erreur de calcul,
470,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Cotonade,Guinée,"600,00",Aune,"2,000","1 200,00","0,00",,
471,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Couty,Guinée,"83,33",Pièce,"16,000","106,00","1 227,33",erreur de calcul,
472,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Chapeaux castor,Guinée,"78,00",Nombre,"12,000","920,00","16,00",erreur de calcul,
473,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Chapeaux a negre,Guinée,"330,00",Nombre,"1,000","330,00","0,00",,
474,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Cordage,Guinée,"54600,00",Livre,"0,190","10 374,00","0,00",Prix unitaire en pourcentage,
475,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Corail ouvré,Guinée,"266,00",Livre,"130,000","31 580,00","3 000,00",erreur de calcul,
476,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Cauris,Guinée,"110540,00",Livre,"1,050","116 067,00","0,00",,
477,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Couteaux communs,Guinée,"4031,00",Douzaine,"0,750","3 022,00","1,25",erreur de calcul,
478,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Caves garnies de 9 flacons,Guinée,"225,00",Nombre,"8,000","1 800,00","0,00",,
479,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Caves garnies de 6 flacons,Guinée,"510,00",Nombre,"7,000","3 570,00","0,00",,
480,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Clouds de fer,Guinée,"1250,00",Livre,"0,250","212,00","100,50",erreur de calcul,
481,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Cercles,Guinée,"3,00",Fourniture,"10,000","30,00","0,00",,
482,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Canettes de terre,Guinée,"6300,00",Livre,"0,200","1 260,00","0,00",Prix unitaire en pourcentage,
483,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Drap de laine,Guinée,"255,00",Aune,"12,000","3 060,00","0,00",,
484,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Drogueries,Guinée,"200,00",Livre,"1,250","250,00","0,00",,
485,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Eau de vie,Guinée,"1170,50",Barique,"65,000","76 082,00","0,50",,
486,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Etoffe de soye,Guinée,"99,00",Livre,"40,000","3 960,00","0,00",,
487,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Feves,Guinée,"143,00",Tonneau,"100,000","14 300,00","0,00",,
488,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Farine,Guinée,"119,00",Baril,"20,000","2 380,00","0,00",,
489,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Fusils boucaniers,Guinée,"1642,00",Nombre,"12,000","19 584,00","120,00",erreur de calcul,
490,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Fusils de traitte,Guinée,"6350,00",Nombre,"6,500","41 275,00","0,00",,
491,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Futailles cerclées de fer,Guinée,"80,00",Nombre,"30,000","2 400,00","0,00",,
492,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Fers a negre,Guinée,"400,00",Livre,"0,400","160,00","0,00",Prix unitaire en pourcentage,
493,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Fer en barres,Guinée,"44600,00",Livre,"0,130","5 798,00","0,00",Prix unitaire en pourcentage,
494,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Gruau,Guinée,"3,00",Barique,"75,000","225,00","0,00",,
495,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Guinée bleue,Guinée,"840,00",Pièce,"21,000","17 640,00","0,00",,
496,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Grelots de cuivre,Guinée,"1000,00",Nombre,"2,500","2 500,00","0,00",,
497,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Huille d'olives,Guinée,"250,00",Livre,"0,900","2 250,00","-2 025,00",Erreur prix total,
498,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Indienne diverses,Guinée,"16844,00",Pièce,"19,000","320 036,00","0,00",,
499,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Limeneas,Guinée,"500,00",Pièce,"21,000","10 500,00","0,00",,
500,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Lard,Guinée,"6250,00",Livre,"0,150","93 750,00","-92 812,50",Erreur prix total,
501,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Mouchoirs de Rouen,Guinée,"32,00",Douzaine,"7,000","224,00","0,00",,
502,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Neganipau,Guinée,"320,00",Pièce,"14,000","4 480,00","0,00",,
503,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Poids verts,Guinée,"1,00",Tonneau,"180,000","180,00","0,00",,
504,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,12,Platille,Guinée,"11344,00",Pièce,"4,500","51 048,00","0,00",,
505,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Pistolets,Guinée,"30,00",Paire,"25,000","750,00","0,00",,
506,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Poudre a tirer,Guinée,"17800,00",Livre,"0,700","12 460,00","0,00",,
507,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Plomb en saumon,Guinée,"200,00",Livre,"0,230","46,00","0,00",Prix unitaire en pourcentage,
508,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Pipes a fumer,Guinée,"1370,00",Grosse,"2,000","2 740,00","0,00",,
509,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Poterie de terre,Guinée,"1600,00",Livre,"0,100","160,00","0,00",,
510,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Pierres a fusils,Guinée,"75,00",Millier,"3,500","262,00","0,50",,
511,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Rassade,Guinée,"675,00",Livre,"0,900","605,00","2,50",erreur de calcul,
512,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Suif,Guinée,"1350,00",Livre,"0,300","405,00","0,00",Prix unitaire en pourcentage,
513,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Tapsel,Guinée,"450,00",Pièce,"14,000","6 300,00","0,00",,
514,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Toile de Bretagne,Guinée,"1250,00",Livre,"4,000","5 000,00","0,00",,
515,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Tabac de St Domingue,Guinée,"1260,00",Livre,"1,000","1 260,00","0,00",,
516,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Vin de Bordeaux,Guinée,"33,50",Tonneau,"200,000","6 700,00","0,00",,
517,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Vin nantois,Guinée,"58,00",Tonneau,"65,000","3 770,00","0,00",,
518,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Vaisselle d'argent,Guinée,"35,00",Marc,"57,000","1 995,00","0,00",,
519,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Verroterie,Guinée,"850,00",Livre,"0,000","0,00","0,00",Pas de prix,
520,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Ancres de fer,Isles françoises de l'Amérique,"9000,00",Livre,"0,230","2 070,00","0,00",Prix unitaire en pourcentage,
521,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Alun,Isles françoises de l'Amérique,"400,00",Livre,"0,160","64,00","0,00",Prix unitaire en pourcentage,
522,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Amandes en coques,Isles françoises de l'Amérique,"1635,00",Livre,"0,300","490,00","0,50",Prix unitaire en pourcentage,
523,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Ains a pescher,Isles françoises de l'Amérique,"200,00",Livre,"0,800","160,00","0,00",Prix unitaire en pourcentage,
524,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Acier,Isles françoises de l'Amérique,"1260,00",Livre,"0,240","50,00","252,40",erreur de calcul,
525,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Ardoises,Isles françoises de l'Amérique,"1642,00",Millier,"10,000","16 420,00","0,00",,
526,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Bœufs salés d'Irlande,Isles françoises de l'Amérique,"15755,00",Baril,"20,000","315 100,00","0,00",,
527,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Bœufs sallé du pais,Isles françoises de l'Amérique,"1500,00",Livre,"0,150","225,00","0,00",Prix unitaire en pourcentage,
528,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Beure salé,Isles françoises de l'Amérique,"190500,00",Livre,"0,200","38 100,00","0,00",Prix unitaire en pourcentage,
529,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Bierre,Isles françoises de l'Amérique,"68,00",Barique,"24,000","1 632,00","0,00",,
530,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Bas de soye,Isles françoises de l'Amérique,"21,00",Douzaines de paires,"13,000","273,00","0,00",,
531,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Bas de soye,Isles françoises de l'Amérique,"210,00",Livre,"40,000","8 400,00","0,00",,
532,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Bas de laine,Isles françoises de l'Amérique,"390,00",Livre,"8,000","3 120,00","0,00",,
533,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Bas de fil,Isles françoises de l'Amérique,"700,00",Livre,"5,000","3 500,00","0,00",,
534,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Bazin des Indes,Isles françoises de l'Amérique,"1350,00",Pièce,"20,000","27 000,00","0,00",,
535,Anthony Rebours,AD44 C706,Local/Nantes/Nantes - Exports - 1736.csv,Local,1736,Exports,Nantes,13,Bazin des Indes,Isles françoises de l'Amérique,"1270,00",Livre,"10,000","12 700,00","0,00",,
