numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,quantit,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,remarks,doubleaccounts
1997,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,147,Marbre ; Ouvré,Dannemark,40,,155490,,72024,,,0
1998,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,147,Mares divers,Espagne,300,,17046,,,,,0
1999,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,147,Mares divers,Sardaigne,2223,,17046,,,,,0
2000,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,147,Mares divers,Hollande,560,,17046,,,,,0
2001,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,147,Mares divers,Etat de l'empreur,12304,,17046,,,,,0
2002,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,147,Mares divers,Suisse-Geneve,1659,,17046,,,,,0
2003,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Marchandises diverses à la valeur ; Meslées,Espagne,11576,,239979,,184236,,,0
2004,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Marchandises diverses à la valeur ; Meslées,Portugal,1285,,239979,,184236,,,0
2005,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Marchandises diverses à la valeur ; Meslées,Sardaigne,40185,,239979,,184236,,,0
2006,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Marchandises diverses à la valeur ; Meslées,Genes,41744,,239979,,184236,,,0
2007,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Marchandises diverses à la valeur ; Meslées,Milanes-Toscana,658,,239979,,184236,,,0
2008,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Marchandises diverses à la valeur ; Meslées,etats ecclésiastiques,3537,,239979,,184236,,,0
2009,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Marchandises diverses à la valeur ; Meslées,Naples,2280,,239979,,184236,,,0
2010,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Marchandises diverses à la valeur ; Meslées,Venise,777,,239979,,184236,,,0
2011,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Marchandises diverses à la valeur ; Meslées,Angleterre,4263,,239979,,184236,,,0
2012,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Marchandises diverses à la valeur ; Meslées,Hollande,9655,,239979,,184236,,,0
2013,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Marchandises diverses à la valeur ; Meslées,Villes auséatiques,602,,239979,,184236,,,0
2014,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Marchandises diverses à la valeur ; Meslées,Etat de l'empreur,13515,,239979,,184236,,,0
2015,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Marchandises diverses à la valeur ; Meslées,Allemagne-Pologne,38359,,239979,,184236,,,0
2016,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Marchandises diverses à la valeur ; Meslées,Suisse-Geneve,227,,239979,,184236,,,0
2017,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Marchandises diverses à la valeur ; Meslées,Dannemark,2398,,239979,,184236,,,0
2018,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Marchandises diverses à la valeur ; Meslées,Suede,551,,239979,,184236,,,0
2019,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Marchandises diverses à la valeur ; Meslées,Prusse,60,,239979,,184236,,,0
2020,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Marchandises diverses à la valeur ; Meslées,Russie,12564,,239979,,184236,,,0
2021,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Marchandises diverses à la valeur ; En meubles,Espagne,750,,239979,,55743,,,0
2022,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Marchandises diverses à la valeur ; En meubles,Sardaigne,2551,,239979,,55743,,,0
2023,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Marchandises diverses à la valeur ; En meubles,Milanes-Toscana,1000,,239979,,55743,,,0
2024,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Marchandises diverses à la valeur ; En meubles,Naples,90,,239979,,55743,,,0
2025,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Marchandises diverses à la valeur ; En meubles,Hollande,15279,,239979,,55743,,,0
2026,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Marchandises diverses à la valeur ; En meubles,Villes auséatiques,100,,239979,,55743,,,0
2027,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Marchandises diverses à la valeur ; En meubles,Etat de l'empreur,11397,,239979,,55743,,,0
2028,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Marchandises diverses à la valeur ; En meubles,Allemagne-Pologne,9729,,239979,,55743,,,0
2029,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Marchandises diverses à la valeur ; En meubles,Suisse-Geneve,14847,,239979,,55743,,,0
2030,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Mêches à canon,Etat de l'empreur,41,275,,livres,,,,0
2031,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Merceries mêlées,Espagne,38826,15772,5447770,livres,4787695,,,0
2032,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Merceries mêlées,Sardaigne,23047,12951,5447770,livres,4787695,,,0
2033,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Merceries mêlées,Portugal,708,164,5447770,livres,4787695,,,0
2034,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Merceries mêlées,Genes,2832,6524,5447770,livres,4787695,,,0
2035,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Merceries mêlées,Milanes-Toscana,9139,5441,5447770,livres,4787695,,,0
2036,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Merceries mêlées,etats ecclésiastiques,3932,1981,5447770,livres,4787695,,,0
2037,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Merceries mêlées,Naples,1278,984,5447770,livres,4787695,,,0
2038,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Merceries mêlées,Venise,3416,1708,5447770,livres,4787695,,,0
2039,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Merceries mêlées,Levant,50,25,5447770,livres,4787695,,,0
2040,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Merceries mêlées,Angleterre,33,13,5447770,livres,4787695,,,0
2041,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Merceries mêlées,Hollande,167944,73268,5447770,livres,4787695,,,0
2042,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Merceries mêlées,Villes auséatiques,21630,12237,5447770,livres,4787695,,,0
2043,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Merceries mêlées,Etat de l'empreur,4048761,595085,5447770,livres,4787695,,,0
2044,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Merceries mêlées,Allemagne-Pologne,430148,241976,5447770,livres,4787695,,,0
2045,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,149,Merceries mêlées,Suisse-Geneve,35951,19871,5447770,livres,4787695,,,0
2046,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,151,Merceries ; Fines ; Diverses,Portugal,1200,150,5447770,livres,3426,660075,,0
2047,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,151,Merceries ; Fines ; Diverses,Genes,38,19,5447770,livres,3426,660075,,0
2048,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,151,Merceries ; Fines ; Diverses,Hollande,968,44,5447770,livres,3426,660075,,0
2049,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,151,Merceries ; Fines ; Diverses,Etat de l'empreur,1133,257,5447770,livres,3426,660075,,0
2050,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,151,Merceries ; Fines ; Diverses,Allemagne-Pologne,72,24,5447770,livres,3426,660075,,0
2051,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,151,Merceries ; Fines ; Diverses,Dannemark,15,5,5447770,livres,3426,660075,,0
2052,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,151,Merceries ; Fines ; Aiguilles,Espagne,10500,4200,5447770,livres,638177,660075,,0
2053,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,151,Merceries ; Fines ; Aiguilles,Hollande,2381,579,5447770,livres,638177,660075,,0
2054,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,151,Merceries ; Fines ; Aiguilles,Etat de l'empreur,69158,14189.5,5447770,livres,638177,660075,,0
2055,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,151,Merceries ; Fines ; Aiguilles,Allemagne-Pologne,555730,139075,5447770,livres,638177,660075,,0
2056,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,151,Merceries ; Fines ; Aiguilles,Suisse-Geneve,408,328,5447770,livres,638177,660075,,0
2057,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,151,Merceries ; Fines ; Aiguilles a voile,Hollande,18472,22813,5447770,livres,660075,,,0
2058,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,151,Métaux divers,Espagne,3712,4950,581031,livres,,,,0
2059,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,151,Métaux divers,Portugal,612,,581031,,,,,0
2060,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,151,Métaux divers,Sardaigne,10,,581031,,,,,0
2061,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,151,Métaux divers,Milanes-Toscana,1020,1700,581031,livres,,,,0
2062,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,151,Métaux divers,Hollande,124160,127104,581031,livres,,,,0
2063,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,151,Métaux divers,Villes auséatiques,6713,3245,581031,livres,,,,0
2064,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,151,Métaux divers,Etat de l'empreur,240644,249800,581031,livres,,,,0
2065,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,151,Métaux divers,Allemagne-Pologne,204160,204160,581031,livres,,,,0
2066,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,153,Meules ; A moulin,Espagne,400,2,116652,en nombre,27942,,,0
2067,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,153,Meules ; A moulin,Sardaigne,5872,122,116652,en nombre,27942,,,0
2068,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,153,Meules ; A moulin,Genes,300,2,116652,en nombre,27942,,,0
2069,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,153,Meules ; A moulin,Etat de l'empreur,20770,208,116652,en nombre,27942,,,0
2070,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,153,Meules ; A moulin,Allemagne-Pologne,600,12,116652,en nombre,27942,,,0
2071,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,153,Meules ; A taillandier,Espagne,23242,7432,116652,en nombre,88710,,,0
2072,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,153,Meules ; A taillandier,Sardaigne,12,10,116652,en nombre,88710,,,0
2073,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,153,Meules ; A taillandier,Hollande,4220,416,116652,en nombre,88710,,,0
2074,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,153,Meules ; A taillandier,Etat de l'empreur,59317,1824,116652,en nombre,88710,,,0
2075,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,153,Meules ; A taillandier,Allemagne-Pologne,1275,159,116652,en nombre,88710,,,0
2076,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,153,Meules ; A taillandier,Dannemark,507,54,116652,en nombre,88710,,,0
2077,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,153,Meules ; A taillandier,Suede,137,11,116652,en nombre,88710,,,0
2078,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,153,Miel,Espagne,97,650,2746,en nombre,,,,0
2079,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,153,Miel,Sardaigne,258,895,2746,en nombre,,,,0
2080,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,153,Miel,Hollande,6,23,2746,en nombre,,,,0
2081,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,153,Miel,Villes auséatiques,6,26,2746,en nombre,,,,0
2082,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,153,Miel,Etat de l'empreur,2265,5709,2746,en nombre,,,,0
2083,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,153,Miel,Allemagne-Pologne,90,380,2746,en nombre,,,,0
2084,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,153,Miel,Suisse-Geneve,24,120,2746,en nombre,,,,0
2085,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,153,Mine de fer,Espagne,61600,957500,,livres,,,,0
2086,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,153,Mouchoirs ; Divers de fil et coton,Espagne,54,39,499981,en nombre,36170,,,0
2087,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,153,Mouchoirs ; Divers de fil et coton,Sardaigne,4900,4620,499981,en nombre,36170,,,0
2088,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,153,Mouchoirs ; Divers de fil et coton,Villes auséatiques,27906,8130,499981,livres,36170,,,0
2089,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,153,Mouchoirs ; Divers de fil et coton,Etat de l'empreur,3130,2118,499981,en nombre,36170,,,0
2090,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,153,Mouchoirs ; Divers de fil et coton,Suisse-Geneve,180,60,499981,en nombre,36170,,,0
2091,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,153,Mouchoirs ; De coton,Milanes-Toscana,900,150,499981,livres,,,,0
2092,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,155,Mouchoirs ; Des Indes,Portugal,20336,6778,499981,en nombre,28286,,,0
2093,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,155,Mouchoirs ; Des Indes,Genes,1500,60,499981,livres,28286,,,0
2094,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,155,Mouchoirs ; Des Indes,Etat de l'empreur,6450,2150,499981,en nombre,28286,,,0
2095,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,155,Mouchoirs ; De toile peinte,Sardaigne,3000,500,499981,livres,,,,0
2096,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,155,Mouchoirs ; Du Levant,Levant,2355,157,499981,livres,,,,0
2097,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,155,Mouchoirs ; De soye,Espagne,423390,14113,499981,livres,429270,,,0
2098,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,155,Mouchoirs ; De soye,Sardaigne,5880,196,499981,livres,429270,,,0
2099,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,155,Nacre et perle,Etat de l'empreur,21400,4280,,livres,,,,0
2100,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,155,Œufs,Sardaigne,1402,26778,,en nombre,,,,0
2101,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,155,Oiseaux de proye,Dannemark,,14,,en nombre,,,,0
2102,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,155,Or fin ; En feuille,Espagne,700,10,1794940,????,,,,0
2103,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,155,Or fin ; En Lingot,Levant,1794240,2492,1794940,????,,,,0
2104,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,155,Or et argent faux,Etat de l'empreur,10243,1132.5,15043,livres,,,,0
2105,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,155,Or et argent faux,Allemagne-Pologne,4800,591,15043,livres,,,,0
2106,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,157,Orfeveries ; En argents ; Divers,Sardaigne,16565,,53324,,17762,53324,Le total devrait être,0
2107,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,157,Orfeveries ; En argents ; Divers,Genes,334,,53324,,17762,53324,,0
2108,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,157,Orfeveries ; En argents ; Divers,Hollande,200,,53324,,17762,53324,,0
2109,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,157,Orfeveries ; En argents ; Divers,Etat de l'empreur,298,,53324,,17762,53324,,0
2110,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,157,Orfeveries ; En argents ; Divers,Suisse-Geneve,375,,53324,,17762,53324,,0
2111,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,157,Orfeveries ; En argents ; Vesselles d'argents,Venise,4400,110,53324,????,35562,53324,,0
2112,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,157,Orfeveries ; En argents ; Vesselles d'argents,Angleterre,8025,160,53324,????,35562,53324,,0
2113,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,157,Orfeveries ; En argents ; Vesselles d'argents,Hollande,6400,100,53324,????,35562,53324,,0
2114,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,157,Orfeveries ; En argents ; Vesselles d'argents,Etat de l'empreur,9287,173,53324,????,35562,53324,,0
2115,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,157,Orfeveries ; En argents ; Vesselles d'argents,Suisse-Geneve,7450,149,53324,????,35562,53324,,0
2116,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,157,Outils divers,Sardaigne,34,,1344,,,,,0
2117,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,157,Outils divers,Hollande,416,,1344,,,,,0
2118,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,157,Outils divers,Etat de l'empreur,668,,1344,,,,,0
2119,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,157,Outils divers,Suisse-Geneve,226,,1344,,,,,0
2120,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,159,Ouvrages ; Divers,Naples,80,,1383602,,28433,,,0
2121,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,159,Ouvrages ; Divers,Hollande,10816,,1383602,,28433,,,0
2122,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,159,Ouvrages ; Divers,Etat de l'empreur,11263,,1383602,,28433,,,0
2123,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,159,Ouvrages ; Divers,Allemagne-Pologne,250,,1383602,,28433,,,0
2124,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,159,Ouvrages ; Divers,Suisse-Geneve,400,,1383602,,28433,,,0
2125,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,159,Ouvrages ; Divers,Dannemark,699,,1383602,,28433,,,0
2126,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,159,Ouvrages ; Divers,Prusse,2305,,1383602,,28433,,,0
2127,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,159,Ouvrages ; Divers,Russie,2620,,1383602,,28433,,,0
2128,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,159,Ouvrages ; D'albatre,Milanes-Toscana,140,,1383602,,,,,0
2129,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,159,Ouvrages ; De bois ; Simples,Espagne,500,,1383602,,92138,176889,,0
2130,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,159,Ouvrages ; De bois ; Simples,Sardaigne,3359,,1383602,,92138,176889,,0
2131,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,159,Ouvrages ; De bois ; Simples,Genes,3351,,1383602,,92138,176889,,0
2132,Hichem Omri,AN F12 249,National/Objet Général/AN Paris/F_12_249bis_1782/1782.csv,Objet Général,1782,Imports,159,Ouvrages ; De bois ; Simples,Milanes-Toscana,967,,1383602,,92138,176889,,0
