numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,total,remarks,doubleaccounts
596,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,31,Escayolle,Levant,80559,80559,,0
597,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,31,Espars,Espagne,78360,78360,,0
598,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,31,Esprit ; de bergamotte,Gènes,17100,35100,,0
599,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,31,Esprit ; de bergamotte,Naples,18000,35100,,0
600,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,31,Esprit ; de citrons,Naples,4000,19225,,0
601,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,31,Esprit ; de citrons,Savoye,15225,19225,,0
602,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,31,Esprit ; de fleur d'orange,Savoye,86430,86430,,0
603,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,31,Estampes,Allemagne,21300,47820,,0
604,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,31,Estampes,Angleterre,16920,47820,,0
605,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,31,Estampes,Flandre,9600,47820,,0
606,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,32,Etain ; de glace,Nord,1710,1710,,0
607,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,32,Etain ; des Indes,Hollande,75778,75778,,0
608,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,32,Etain ; en bloc,Angleterre,503198,646855,,0
609,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,32,Etain ; en bloc,Flandre,18892,646855,,0
610,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,32,Etain ; en bloc,Gènes,4000,646855,,0
611,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,32,Etain ; en bloc,Hollande,120765,646855,,0
612,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,32,Etain ; ouvré,Allemagne,3924,6045,,0
613,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,32,Etain ; ouvré,Hollande,2121,6045,,0
614,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,32,Etamine ; de laine,Allemagne,1725,20725,,0
615,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,32,Etamine ; de laine,Hollande,19000,20725,,0
616,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,33,Etoffe ; de soye ; bours,Levant,630800,630800,,0
617,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,33,Etoffe ; de soye ; des Indes,Hollande,54020,54020,,0
618,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,33,Etoffe ; de soye ; diverses,Allemagne,1600,1245440,,0
619,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,33,Etoffe ; de soye ; diverses,Espagne,13920,1245440,,0
620,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,33,Etoffe ; de soye ; diverses,Gènes,101700,1245440,,0
621,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,33,Etoffe ; de soye ; diverses,Hollande,20020,1245440,,0
622,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,33,Etoffe ; de soye ; diverses,Italie,99720,1245440,,0
623,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,33,Etoffe ; de soye ; diverses,Levant,109400,1245440,,0
624,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,33,Etoffe ; de soye ; diverses,Naples,88200,1245440,,0
625,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,33,Etoffe ; de soye ; diverses,Savoye,810880,1245440,,0
626,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,33,Etoffe ; de soye ; satin,Levant,66540,68340,,0
627,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,33,Etoffe ; de soye ; satin,Savoye,1800,68340,,0
628,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,33,Etoffe ; de soye ; velour,Gènes,390412,394412,,0
629,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,33,Etoffe ; de soye ; velour,Savoye,4000,394412,,0
630,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,33,Etoffe ; mêlée de soye ; mi soye,Savoye,2000,2000,,0
631,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,34,Etoffe ; de coton ; cotonné,Levant,10520,10520,,0
632,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,34,Etoffe ; mêlée de soye ; peluche,Hollande,26290,26290,,0
633,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,35,Etoffe ; de poil ; camelot,Hollande,1240,1240,,0
634,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,35,Etoffe ; herbes,Levant,2000,2000,etoffe de basse gamme,0
635,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,36,Farine,Angleterre,36592,86994,,0
636,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,36,Farine,Flandre,7755,86994,,0
637,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,36,Farine,Italie,1280,86994,,0
638,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,36,Farine,Naples,1100,86994,,0
639,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,36,Farine,Nord,40267,86994,,0
640,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,36,Faulx ; à faucher,Hollande,1250,87089,,0
641,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,36,Faulx ; à faucher,Nord,84224,87089,,0
642,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,36,Faulx ; à faucher,Savoye,1615,87089,,0
643,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,36,Fayance,Allemagne,15718,41489,,0
644,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,36,Fayance,Espagne,1140,41489,,0
645,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,36,Fayance,Flandre,1172,41489,,0
646,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fayance,Gènes,3525,41489,,0
647,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fayance,Hollande,19934,41489,,0
648,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; battu,Allemagne,3598,3598,,0
649,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; blanc,Allemagne,9594,319101,,0
650,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; blanc,Espagne,53090,319101,,0
651,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; blanc,Flandre,11056,319101,,0
652,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; blanc,Hollande,80941,319101,,0
653,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; blanc,Nord,28513,319101,,0
654,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; blanc,Russie,11460,319101,,0
655,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; blanc,Savoye,21000,319101,,0
656,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; blanc,Suède,103447,319101,,0
657,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; coudé,Allemagne,27926,55894,,0
658,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; coudé,Flandre,27968,55894,,0
659,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; en ancres,Espagne,15684,52284,,0
660,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; en ancres,Gènes,3040,52284,,0
661,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; en ancres,Hollande,5000,52284,,0
662,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; en ancres,Naples,28560,52284,,0
663,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; en barres,Allemagne,172321,3868289,,0
664,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; en barres,Danemark,57016,3868289,,0
665,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; en barres,Espagne,1818842,3868289,,0
666,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; en barres,Flandre,34884,3868289,,0
667,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; en barres,Gènes,29361,3868289,,0
668,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; en barres,Hollande,363241,3868289,,0
669,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; en barres,Italie,36135,3868289,,0
670,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; en barres,Nord,47964,3868289,,0
671,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; en barres,Russie,249506,3868289,,0
672,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; en barres,Savoye,58061,3868289,,0
673,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; en barres,Suède,1000958,3868289,,0
674,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; en batterie,Allemagne,48531,48531,,0
675,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; en casses,Suisse,1929,1929,,0
676,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; en cercles,Espagne,4940,95557,,0
677,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; en cercles,Flandre,7022,95557,,0
678,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; en cercles,Gènes,31550,95557,,0
679,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; en cercles,Hollande,37881,95557,,0
680,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; en cercles,Italie,2000,95557,,0
681,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; en cercles,Naples,12164,95557,,0
682,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; en enclumes,Espagne,21840,26038,,0
683,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,37,Fer ; en enclumes,Hollande,4198,26038,,0
684,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fer ; en lames,Angleterre,2840,2840,,0
685,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fer ; en plaques,Hollande,9855,9855,,0
686,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fer ; en plate,Danemark,4212,4212,,0
687,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fer ; en platines,Allemagne,10441,10441,,0
688,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fer ; en poêles à frire,Hollande,34780,49703,,0
689,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fer ; en poêles à frire,Suisse,14923,49703,,0
690,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fer ; en taule,Allemagne,4187,64353,,0
691,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fer ; en taule,Flandre,1292,64353,,0
692,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fer ; en taule,Hollande,37654,64353,,0
693,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fer ; en taule,Nord,2909,64353,,0
694,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fer ; en taule,Suède,18311,64353,,0
695,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fer ; ferrement,Flandre,2323,2323,,0
696,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fer ; noir,Allemagne,7727,39341,,0
697,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fer ; noir,Gènes,1000,39341,,0
698,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fer ; noir,Hollande,13849,39341,,0
699,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fer ; noir,Suède,16765,39341,,0
700,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fer ; ouvré,Flandre,2042,34343,,0
701,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fer ; ouvré,Gènes,1345,34343,,0
702,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fer ; ouvré,Hollande,17538,34343,,0
703,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fer ; ouvré,Italie,1787,34343,,0
704,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fer ; ouvré,Savoye,5756,34343,,0
705,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fer ; ouvré,Venise,5875,34343,,0
706,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fer ; vieux,Flandre,6845,6845,,0
707,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Ficelle,Gènes,2315,4315,,0
708,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Ficelle,Levant,2000,4315,,0
709,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fil ; à coudre ; blanc,Flandre,54045,137823,,0
710,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fil ; à coudre ; blanc,Gènes,5030,137823,,0
711,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fil ; à coudre ; blanc,Hollande,74798,137823,,0
712,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fil ; à coudre ; blanc,Levant,3950,137823,,0
713,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,38,Fil ; à coudre ; de couleur,Flandre,27260,27260,,0
714,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Fil ; d'étoupe,Allemagne,8832,11692,,0
715,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Fil ; d'étoupe,Savoye,2860,11692,,0
716,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Fil ; de chenette,Allemagne,24120,24120,,0
717,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Fil ; de chèvre,Gènes,1200,1899569,,0
718,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Fil ; de chèvre,Italie,1565,1899569,,0
719,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Fil ; de chèvre,Levant,1896804,1899569,,0
720,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Fil ; de fer,Allemagne,11286,156234,,0
721,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Fil ; de fer,Flandre,1287,156234,,0
722,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Fil ; de fer,Hollande,79371,156234,,0
723,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Fil ; de fer,Nord,8508,156234,,0
724,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Fil ; de fer,Suisse,55782,156234,,0
725,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Fil ; de lin ; bis ; blanc,Allemagne,24052,35316,,0
726,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Fil ; de lin ; bis ; blanc,Flandre,11264,35316,,0
727,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Fil ; de lin ; blanc,Allemagne,27422,27422,,0
728,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Fil ; de lin ; retord,Flandre,9250,9250,,0
729,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Fil ; de léton,Allemagne,120486,941383,,0
730,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Fil ; de léton,Hollande,39781,941383,,0
731,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Fil ; de léton,Nord,26324,941383,,0
732,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Fil ; de léton,Suède,754792,941383,,0
733,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Fil ; en chanvre,Allemagne,17808,33510,,0
734,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Fil ; en chanvre,Savoye,15702,33510,,0
735,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Fil ; à coudre ; épinal,Flandre,149670,149670,,0
736,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Fil ; à dentelle,Flandre,5479,22564,,0
737,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Fil ; à dentelle,Hollande,17085,22564,,0
738,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Filets ; d'espars,Espagne,25720,25720,,0
739,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Filets ; à sardineaux,Gènes,7140,7140,,0
740,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Filozelle,Gènes,2500,152438,,0
741,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,39,Filozelle,Suisse,149938,152438,,0
742,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,40,Flambeaux,Naples,4772,4772,,0
743,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,40,Fleurs ; artifficielles,Gènes,26000,41000,,0
744,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,40,Fleurs ; artifficielles,Italie,15000,41000,,0
745,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,40,Foin,Allemagne,11046,11046,,0
746,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,40,Folicule ; de sené,Italie,79554,11354,,0
747,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,40,Folicule ; de sené,Levant,31800,11354,,0
748,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,40,Fourure ; de soye,Levant,12457,12457,,0
749,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,40,Fromage ; commun,Allemagne,6174,1129284,,0
750,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,40,Fromage ; commun,Espagne,10245,1129284,,0
751,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,40,Fromage ; commun,Gènes,12837,1129284,,0
752,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,40,Fromage ; commun,Hollande,906800,1129284,,0
753,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,40,Fromage ; commun,Levant,1612,1129284,,0
754,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,40,Fromage ; commun,Nord,21973,1129284,,0
755,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,40,Fromage ; commun,Savoye,169643,1129284,,0
756,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,40,Fromage ; de gruyère,Genève,1723,190037,,0
757,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,40,Fromage ; de gruyère,Suisse,188314,190037,,0
758,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,40,Fruit ; cru,Allemagne,4996,27544,,0
759,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,40,Fruit ; cru,Gènes,18095,27544,,0
760,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,40,Fruit ; cru,Savoye,4453,27544,,0
761,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,41,Fruit ; sec,Allemagne,2896,489493,,0
762,David Cassagnes,NEHA 122D,National/Objet Général/IIHS - Amsterdam/1770.csv,Objet Général,1770,Imports,41,Fruit ; sec,Espagne,149282,489493,,0
