numrodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,sheet,marchandises,pays,value,total,leurvaleursubtotal_1,leurvaleursubtotal_2,remarks,DoubleAccounts
682,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,38,Fayance,Hollande,5304,15035,,,,0
683,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,38,Fer ; en ancres,Espagne,6981,2368471,25620,,,0
684,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,38,Fer ; en ancres,Hollande,8999,2368471,25620,,,0
685,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,38,Fer ; en ancres,Genes,9640,2368471,25620,,,0
686,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,38,Fer ; en barres,Allemagne,317834,2368471,1775422,,,0
687,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,38,Fer ; en barres,Danemark,283355,2368471,1775422,,,0
688,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,38,Fer ; en barres,Espagne,22271,2368471,1775422,,,0
689,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,38,Fer ; en barres,Flandre,902008,2368471,1775422,,,0
690,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,38,Fer ; en barres,Hollande,16831,2368471,1775422,,,0
691,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,38,Fer ; en barres,Italie,145840,2368471,1775422,,,0
692,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,38,Fer ; en barres,Genes,23988,2368471,1775422,,,0
693,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,38,Fer ; en barres,Nord,7779,2368471,1775422,,,0
694,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,38,Fer ; en barres,Russie,47033,2368471,1775422,,,0
695,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,38,Fer ; en barres,Savoye,7000,2368471,1775422,,,0
696,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,38,Fer ; en barres,Suède,1483,2368471,1775422,,,0
697,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; en batterie,Allemagne,22731,2368471,25227,,,0
698,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; en batterie,Hollande,2496,2368471,25227,,,0
699,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; battu,Allemagne,17402,2368471,,,,0
700,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; blanc,Allemagne,12900,2368471,253395,,,0
701,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; blanc,Flandre,8075,2368471,253395,,,0
702,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; blanc,Hollande,84601,2368471,253395,,,0
703,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; blanc,Nord,142143,2368471,253395,,,0
704,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; blanc,Savoye,1020,2368471,253395,,,0
705,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; blanc,Suède,4656,2368471,253395,,,0
706,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; en casses,Suisse,2890,2368471,,,,0
707,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; en cercles,Hollande,17011,2368471,80658,,,0
708,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; en cercles,Italie,2000,2368471,80658,,,0
709,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; en cercles,Genes,52892,2368471,80658,,,0
710,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; en cercles,Nord,8755,2368471,80658,,,0
711,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; coulé,Allemagne,19095,2368471,,,,0
712,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; en enclumes,Allemagne,3000,2368471,4176,,,0
713,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; en enclumes,Hollande,1176,2368471,4176,,,0
714,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; en ess?,Hollande,1746,2368471,,,,0
715,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; en feuilles,Hollande,6715,2368471,,,,0
716,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; en fleaux,Hollande,1160,2368471,,,,0
717,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; noir,Allemagne,7618,2368471,24093,,,0
718,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; noir,Flandre,3800,2368471,24093,,,0
719,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; noir,Nord,4240,2368471,24093,,,0
720,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; noir,Suisse,8435,2368471,24093,,,0
721,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; ouvré,Hollande,7838,2368471,33765,,,0
722,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; ouvré,Italie,19427,2368471,33765,,,0
723,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; ouvré,Venise,6500,2368471,33765,,,0
724,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; en plaques,Hollande,22511,2368471,,,,0
725,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; en plats,Hollande,1956,2368471,,,,0
726,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; en platines,Allemagne,32074,2368471,,,,0
727,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; en poesles à frire,Hollande,20213,2368471,,,,0
728,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; en poids,Hollande,1735,2368471,,,,0
729,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; en sçies,Genes,1032,2368471,,,,0
730,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; spatté,Allemagne,1215,2368471,,,,0
731,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; en taule,Hollande,12415,2368471,13490,,,0
732,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,39,Fer ; en taule,Nord,1075,2368471,13490,,,0
733,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,40,Fer ; vieux,Hollande,,2368471,1081,,No value for Hollande,0
734,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,40,Fer ; vieux,Suisse,,2368471,1081,,No value for Suisse,0
735,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,40,Fer ; ferrements,Hollande,1800,2368471,,,,0
736,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,40,Ficelle,Genes,5887,5887,,,,0
737,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,40,Fil ; à coudre ; blanc,Flandre,32934,1250061,58282,382074,,0
738,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,40,Fil ; à coudre ; blanc,Hollande,22268,1250061,58282,382074,,0
739,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,40,Fil ; à coudre ; blanc,Genes,3080,1250061,58282,382074,,0
740,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,40,Fil ; à coudre ; de couleur,Flandre,81835,1250061,,382074,,0
741,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,40,Fil ; à coudre ; épinal,Flandre,241957,1250061,,382074,,0
742,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,40,Fil ; de chanvre,Allemagne,14716,1250061,18601,,,0
743,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,40,Fil ; de chanvre,Savoye,3885,1250061,18601,,,0
744,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,40,Fil ; de chevrette,Allemagne,4905,1250061,,,,0
745,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,40,Fil ; de chevre,Italie,1221,1250061,687750,,,0
746,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,40,Fil ; de chevre,Levant,683811,1250061,687750,,,0
747,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,40,Fil ; de chevre,Nord,2718,1250061,687750,,,0
748,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,40,Fil ; cru,Flandre,1693,1250061,,,,0
749,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,40,Fil ; à dentelle,Flandre,4040,1250061,29075,,,0
750,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,40,Fil ; à dentelle,Hollande,25035,1250061,29075,,,0
751,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,40,Fil ; d'étoupe,Allemagne,13227,1250061,,,,0
752,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,40,Fil ; de lin ; bis blanc,Flandre,16750,1250061,,112736,,0
753,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,40,Fil ; de lin ; blanc,Allemagne,44206,1250061,,112736,,0
754,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,40,Fil ; de lin ; retord,Allemagne,43005,1250061,51780,112736,,0
755,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,40,Fil ; de lin ; retord,Flandre,8775,1250061,51780,112736,,0
756,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Fil ; de fer,Allemagne,35305,979588,284351,,,0
757,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Fil ; de fer,Flandre,7184,979588,284351,,,0
758,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Fil ; de fer,Hollande,164098,979588,284351,,,0
759,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Fil ; de fer,Nord,2187,979588,284351,,,0
760,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Fil ; de fer,Suisse,75577,979588,284351,,,0
761,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Fil ; de léton,Hollande,64195,979588,695237,,,0
762,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Fil ; de léton,Nord,58888,979588,695237,,,0
763,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Fil ; de léton,Suède,568834,979588,695237,,,0
764,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Fil ; de léton,Suisse,3320,979588,695237,,,0
765,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Filets ; d'espars,Espagne,17890,40260,,,,0
766,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Filets ; de patines,Espagne,2650,40260,,,,0
767,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Filets ; à sardinaux,Italie,1080,40260,19720,,,0
768,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Filets ; à sardinaux,Genes,18640,40260,19720,,,0
769,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Filozelle,Italie,10800,1167766,,,,0
770,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Filozelle,Genes,12600,1167766,,,,0
771,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Filozelle,Savoye,8000,1167766,,,,0
772,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Filozelle,Suisse,1136366,1167766,,,,0
773,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Flambeaux,Naples,9058,9058,,,,0
774,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Fleurs ; artifficielles,Italie,21000,88563,86900,,,0
775,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Fleurs ; artifficielles,Naples,4000,88563,86900,,,0
776,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Fleurs ; artifficielles,Genes,40150,88563,86900,,,0
777,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Fleurs ; artifficielles,Savoye,21750,88563,86900,,,0
778,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Fleurs ; de d?,Levant,1663,88563,,,,0
779,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Foin,Allemagne,10272,11922,,,,0
780,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Foin,Hollande,1650,11922,,,,0
781,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Folicule,Espagne,2300,169918,,,,0
782,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Folicule,Italie,96408,169918,,,,0
783,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Folicule,Genes,14400,169918,,,,0
784,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,41,Folicule,Levant,56810,169918,,,,0
785,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,42,Fourures ; de soye,Genes,3040,14297,,,,0
786,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,42,Fourures ; de soye,Levant,11257,14297,,,,0
787,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,42,Fromage ; commun,Allemagne,10354,1759147,159298,,,0
788,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,42,Fromage ; commun,Espagne,3822,1759147,159298,,,0
789,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,42,Fromage ; commun,Italie,4253,1759147,159298,,,0
790,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,42,Fromage ; commun,Naples,2787,1759147,159298,,,0
791,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,42,Fromage ; commun,Genes,14085,1759147,159298,,,0
792,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,42,Fromage ; commun,Nord,1427,1759147,159298,,,0
793,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,42,Fromage ; commun,Savoye,122570,1759147,159298,,,0
794,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,42,Fromage ; de Gruyere,Suisse,586332,1759147,,,,0
795,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,42,Fromage ; d'hollande,Hollande,1013517,1759147,,,,0
796,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,42,Fruit ; cru,Genes,8755,910985,10079,,,0
797,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,42,Fruit ; cru,Savoye,1324,910985,10079,,,0
798,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,42,Fruit ; sec,Espagne,220609,910985,900906,,,0
799,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,42,Fruit ; sec,Flandre,7096,910985,900906,,,0
800,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,42,Fruit ; sec,Hollande,1955,910985,900906,,,0
801,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,42,Fruit ; sec,Italie,27210,910985,900906,,,0
802,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,42,Fruit ; sec,Naples,304421,910985,900906,,,0
803,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,42,Fruit ; sec,Genes,14774,910985,900906,,,0
804,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,42,Fruit ; sec,Levant,283791,910985,900906,,,0
805,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,42,Fruit ; sec,Nord,1062,910985,900906,,,0
806,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,42,Fruit ; sec,Portugal,38881,910985,900906,,,0
807,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,42,Fruit ; sec,Savoye,1107,910985,900906,,,0
808,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,42,Futailles,Italie,3168,7139,,,,0
809,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,42,Futailles,Nord,3971,7139,,,,0
810,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,42,Fuzeaux,Allemagne,3239,3239,,,,0
811,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,42,Galbanum,Levant,3990,3990,,,,0
812,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,43,Galles,Hollande,3112,467971,,,,0
813,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,43,Galles,Italie,16894,467971,,,,0
814,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,43,Galles,Naples,20893,467971,,,,0
815,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,43,Galles,Genes,2200,467971,,,,0
816,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,43,Galles,Levant,401612,467971,,,,0
817,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,43,Galles,Savoye,23260,467971,,,,0
818,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,43,Galons ; dorure ; d'or,Angleterre,2660,2660,,,,0
819,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,43,Gans ; communs,Allemagne,1435,7236,,,,0
820,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,43,Gans ; communs,Genes,1152,7236,,,,0
821,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,43,Gans ; communs,Suisse,4649,7236,,,,0
822,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,43,Garance,Allemagne,2277,1035788,,,,0
823,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,43,Garance,Espagne,62365,1035788,,,,0
824,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,43,Garance,Hollande,864503,1035788,,,,0
825,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,43,Garance,Levant,105043,1035788,,,,0
826,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,43,Garance,Savoye,1600,1035788,,,,0
827,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,44,Gaze ; de soye,Savoye,2630,2630,,,,0
828,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,44,Geroffle,Hollande,433970,437720,,,,0
829,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,44,Geroffle,Italie,3750,437720,,,,0
830,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,44,Gingembre,Isles,26122,26122,,,,0
831,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,44,Glaces et miroirs,Allemagne,1420,3038,,,,0
832,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,44,Glaces et miroirs,Nord,1618,3038,,,,0
833,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,44,Gomme ; adragan,Levant,9264,277501,,,,0
834,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,44,Gomme ; arabique,Levant,98463,277501,,,,0
835,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,44,Gomme ; ammoniac,Levant,5760,277501,,,,0
836,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,44,Gomme ; de Barbarie,Levant,15565,277501,,,,0
837,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,44,Gomme ; de cedre,Hollande,2220,277501,,,,0
838,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,44,Gomme ; copale,Espagne,3600,277501,14439,,,0
839,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,44,Gomme ; copale,Italie,8523,277501,14439,,,0
840,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,44,Gomme ; copale,Levant,2316,277501,14439,,,0
841,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,44,Gomme ; élemy,Espagne,1900,277501,,,,0
842,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,44,Gomme ; de gayac,Isles,12525,277501,,,,0
843,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,44,Gomme ; lacque,Flandre,3437,277501,11989,,,0
844,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,44,Gomme ; lacque,Hollande,4802,277501,11989,,,0
845,Annick Davis,IIHS-122A,National/Objet Général/IIHS - Amsterdam/1767.csv,Objet Général,1767,Imports,44,Gomme ; lacque,Genes,3750,277501,11989,,,0
