numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,direction,bureaux,origine,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,Largeur en lignes (pour tissu),remarks
354,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,,Graine de chanvre,Marseille,1,Valeur,100,100,0,,
355,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,,Graine de chanvre,Etats du roi de sardaigne,1,Valeur,120,120,0,,
356,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Graisse,Marseille,770,Livres,"0,5",385,0,,
357,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Graisse,Etats du roi de sardaigne,9830,Livres,"0,5",4915,0,,
358,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Lyonois,Habillements,Etats du roi de sardaigne,1,Valeur,534,534,0,,
359,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Huile en crasse,Etats du roi de sardaigne,7250,Livres,"0,25",1812,"-0,5",,
360,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Huile en crasse,Gênes,400,Livres,"0,25",100,0,,
361,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Huile d'olive,Corse,2683,Livres,"0,5",1341,"-0,5",,
362,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Huile d'olive,Etats du roi de sardaigne,15234,Livres,"0,5",7617,0,,
363,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Huile d'olive,Marseille,30166,Livres,"0,5",15083,0,,
364,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Legumes,Etats du roi de sardaigne,160,Livres,"0,8",128,0,,
365,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Lingerie,Etats du roi de sardaigne,20,Livres,5,100,0,,
366,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Lie de vin,Marseille,735,Livres,"0,15",110,"-0,25",,
367,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Liège en bouchons,Etats du roi de sardaigne,1188,Livres,"0,4",475,"-0,2",,
368,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,,Marchandises à la valeur,Corse,1,Valeur,135,135,0,,
369,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,,Marchandises à la valeur,Etats du roi de sardaigne,1,Valeur,952,952,0,,
370,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,,Marchandises à la valeur,Gênes,1,Valeur,108,108,0,,
371,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,,Marchandises à la valeur,Etat éclésiastique,1,Valeur,195,195,0,,
372,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,,Marchandises à la valeur,Marseille,1,Valeur,723,723,0,,
373,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Marc d'olive,Marseille,65200,Livres,"0,05",3260,0,,
374,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Marc d'olive,Etats du roi de sardaigne,8550,Livres,"0,05",428,"0,5",,
375,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Marc d'olive,Gênes,2200,Livres,"0,05",110,0,,
376,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Mercerie,Etats du roi de sardaigne,330,Livres,2,660,0,,
377,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Mercerie,Etats du roi de sardaigne,1227,Livres,2,2454,0,,
378,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Mercerie bergamottes,Marseille,434,Livres,2,868,0,,
379,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Mercerie bergamottes,Etats du roi de sardaigne,438,Livres,2,876,0,,
380,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Meubles,Marseille,1,Valeur,300,300,0,,
381,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Meubles,Etats du roi de sardaigne,1,Valeur,175,175,0,,
382,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,15,1789,Toulon,Cannes,Provence,Miel,Marseille,617,Livres,"0,3",185,"-0,1",,
383,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Languedoc,Mouchoirs de coton,Etats du roi de sardaigne,844,Douzaines,24,20256,0,1826,
384,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Lyon,Mouchoirs de gaze,Etats du roi de sardaigne,20,Douzaines,0,720,720,9,"80 lt la livre poids, pas de prix à la douzaine"
385,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Anjou,Mouchoirs fil et coton,Etats du roi de sardaigne,130,Douzaines,24,3120,0,366,
386,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Languedoc,Mouchoirs de soye,Etats du roi de sardaigne,20,Douzaines,30,600,0,"15,5",
387,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Provence,Orpheverie,Etats du roi de sardaigne,6,Marcs,50,300,0,,
388,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,,Ouvrages divers,Marseille,1,Valeur,122,122,0,,
389,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,,Ouvrages divers,Etats du roi de sardaigne,1,Valeur,108,108,0,,
390,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Provence,Ouvrages de bois,Etats du roi de sardaigne,20400,Livres,"0,03",612,0,,
391,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Provence,Ouvrages de bois talons,Marseille,2885,Douzaines,1,2885,0,,
392,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Provence,Ouvrages de cuir,Etats du roi de sardaigne,875,Livres,"0,75",655,"-1,25",,
393,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Lyon,Ouvrages de mode fleurs,Etats du roi de sardaigne,2,Livres,0,120,120,,pas de prix unitaire
394,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Lyon,Ouvrages de mode fleurs,Gênes,20,Livres,0,530,530,,pas de prix unitaire
395,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Provence,Ouvrages de terre jarres,Marseille,7960,Nombre,6,47760,0,,
396,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Provence,Ouvrages de terre jarres,Etats du roi de sardaigne,811,Nombre,6,4866,0,,
397,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Provence,Ouvrages de terre jarres,Gênes,66,Nombre,6,396,0,,
398,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Provence,Ouvrages de terre poterie,Marseille,2734,Charges,18,49212,0,,
399,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Provence,Ouvrages de terre poterie,Etats du roi de sardaigne,291,Charges,18,5238,0,,
400,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Provence,Ouvrages de terre poterie,Gênes,66,Charges,18,1188,0,,
401,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Provence,Papier commun,Marseille,28600,Livres,"0,75",21450,0,,
402,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Languedoc,Peaux de veaux tannées,Etats du roi de sardaigne,6,Douzaines,48,288,0,195,
403,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Lyon,Parasols de soye,Etats du roi de sardaigne,10,Nombre,18,180,0,,
404,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Provence,Parfumerie pommade,Corse,275,Livres,4,1100,0,,
405,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Provence,Parfumerie pommade,Etats du roi de sardaigne,1547,Livres,4,6188,0,,
406,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Provence,Parfumerie pommade,Gênes,210,Livres,4,840,0,,
407,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Provence,Parfumerie pommade,Marseille,28198,Livres,4,112792,0,,
408,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Provence,Parfumerie savonettes,Marseille,9938,Livres,"1,2",11926,"0,4",,
409,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Provence,Parfumerie savonettes,Etats du roi de sardaigne,4346,Livres,"1,2",5215,"-0,2",,
410,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Provence,Pierres de four,Marseille,520,Charges,6,3120,0,,
411,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Provence,Pierres de four,Etats du roi de sardaigne,42,Charges,6,252,0,,
412,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Provence,Pierres de four,Marseille,1299,Nombre,4,5196,0,,
413,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Provence,Poisson de mer,Marseille,1,Valeur,2441,2441,0,,
414,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Provence,Poissons frais,Etats du roi de sardaigne,3417,Livres,"0,5",1708,"-0,5",,
415,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Provence,Poissons thon frais,Etats du roi de sardaigne,2250,Livres,"0,75",1687,"-0,5",,
416,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,,Quincaillerie diverse,Etats du roi de sardaigne,1,Valeur,187,187,0,,
417,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Lyonois,Ruban de soye,Etats du roi de sardaigne,"27,25",Livres,50,1362,"-0,5",,
418,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Forest,Ruban de soye,Etats du roi de sardaigne,"65,75",Livres,0,2850,2850,,pas de prix unitaire
419,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Dauphiné,Terre glaise,Marseille,25000,Livres,"0,0125",612,"299,5",,erreur de calcul (ou erreur sur le prix)
420,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Provence,Terre glaise,Marseille,127500,Livres,"0,0125",1594,"0,25",,
421,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Provence,Terraille,Marseille,473400,Livres,"0,03",14202,0,,
422,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Provence,Terraille,Etats du roi de sardaigne,18400,Livres,"0,03",552,0,,
423,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Beaujolais,Toile blanche,Etats du roi de sardaigne,955,Livres,5,4775,0,,
424,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Champagne,Toile de coton blanche,Etats du roi de sardaigne,174,Livres,6,1044,0,,
425,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Languedoc,Toile de coton,Etats du roi de sardaigne,2446,Livres,12,29352,0,,
426,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Normandie,Toile de coton,Etats du roi de sardaigne,488,Livres,8,3904,0,,
427,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Champagne,Toile de coton imprimée,Etats du roi de sardaigne,665,Livres,6,3990,0,,
428,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Lyonois,Toile de coton indienne,Etats du roi de sardaigne,95,Livres,12,1140,0,,
429,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Normandie,Toile de coton teinte,Etats du roi de sardaigne,78,Livres,12,936,0,,
430,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Normandie,Toile de coton brodée en laine,Etats du roi de sardaigne,90,Livres,5,450,0,,
431,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Normandie,Toile coton et fil,Etats du roi de sardaigne,25,Livres,5,125,0,,
432,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,16,1789,Toulon,Cannes,Normandie,Toile siamoise,Etats du roi de sardaigne,1065,Livres,6,6390,0,,
433,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,17,1789,Toulon,Cannes,Maine,Toiles de lin,Etats du roi de sardaigne,1252,Livres,6,7512,0,,
434,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,17,1789,Toulon,Cannes,Amienois,Toiles de lin,Etats du roi de sardaigne,830,Livres,28,23240,0,,
435,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,17,1789,Toulon,Cannes,Hainault,Toiles de lin,Etats du roi de sardaigne,120,Livres,0,4044,4044,,pas de prix unitaire
436,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,17,1789,Toulon,Cannes,Champagne,Toiles de lin,Etats du roi de sardaigne,150,Livres,5,750,0,,
437,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,17,1789,Toulon,Cannes,Flandre,Toiles de lin,Etats du roi de sardaigne,200,Livres,5,1000,0,,
438,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,17,1789,Toulon,Cannes,Picardie,Toiles de lin batiste,Etats du roi de sardaigne,440,Aunes,6,2640,0,40,
439,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,17,1789,Toulon,Cannes,Amienois,Toiles de lin limon,Etats du roi de sardaigne,112,Aunes,6,672,0,35,
440,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,17,1789,Toulon,Cannes,Beaujolais,Toiles de lin teinte,Etats du roi de sardaigne,440,Livres,6,2640,0,,
441,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,17,1789,Toulon,Cannes,Champagne,Toiles de lin peinte bazin,Etats du roi de sardaigne,175,Livres,12,2100,0,,
442,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,17,1789,Toulon,Cannes,Provence,Vin rouge,Marseille,16320,Pintes,"0,15",2449,1,,56 muids et 192 pintes à 3 sous la pinte
443,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,17,1789,Toulon,Cannes,Provence,Vin rouge,Etats du roi de sardaigne,532440,Pintes,"0,15",79867,1,,1848 muids et 216 pintes à 3 sous la pinte
444,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,17,1789,Toulon,Cannes,Provence,Vin rouge,Gênes,11280,Pintes,"0,15",1692,0,,39 muids et 48 pintes à 3 sous la pinte
445,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,17,1789,Toulon,Cannes,Provence,Vin rouge,Corse,20160,Pintes,"0,15",3024,0,,70 muids à 3 sous la pinte
446,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,17,1789,Toulon,Cannes,Provence,Volailles,Etats du roi de sardaigne,358,Nombre,"1,25",447,"-0,5",,
447,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,17,1789,Toulon,Cannes,Provence,Volailles dindons,Etats du roi de sardaigne,1788,Nombre,3,6364,1000,,149 douzaines à 3£ la pièce; Erreur de calcul
448,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,17,1789,Toulon,Cannes,Provence,Verrerie,Marseille,550,Livres,"0,3",165,0,,
449,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,17,1789,Toulon,Cannes,Provence,Verrerie,Etats du roi de sardaigne,3180,Livres,"0,3",954,0,,
450,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,19,1789,Toulon,Entreveaux,Provence,Amandes,Etats du roi de sardaigne,2445,Livres,"0,4",978,0,,
451,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,19,1789,Toulon,Entreveaux,Provence,Bestiaux divers,Etats du roi de sardaigne,1,Valeur,969,969,0,,
452,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,19,1789,Toulon,Entreveaux,Provence,Bestiaux anes,Etats du roi de sardaigne,8,Nombre,70,560,0,,
453,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,19,1789,Toulon,Entreveaux,Provence,Bestiaux bœufs,Etats du roi de sardaigne,87,Nombre,100,8700,0,,
454,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,19,1789,Toulon,Entreveaux,Provence,Bestiaux brebis,Etats du roi de sardaigne,125,Nombre,9,1125,0,,
455,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,19,1789,Toulon,Entreveaux,Provence,Bestiaux cochons,Etats du roi de sardaigne,552,Nombre,15,8280,0,,
456,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,19,1789,Toulon,Entreveaux,Provence,Bestiaux chevres,Etats du roi de sardaigne,323,Nombre,9,2907,0,,
457,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,19,1789,Toulon,Entreveaux,Provence,Bestiaux poulins mullards,Etats du roi de sardaigne,36,Nombre,90,3240,0,,
458,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,19,1789,Toulon,Entreveaux,Provence,Bestiaux vaches,Etats du roi de sardaigne,16,Nombre,60,960,0,,
459,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,19,1789,Toulon,Entreveaux,Provence,Bois fustel,Etats du roi de sardaigne,742,Nombre,"0,15",111,"-0,3",,
460,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,19,1789,Toulon,Entreveaux,Provence,Bonnetterie de fil et coton,Etats du roi de sardaigne,65,Livres,5,325,0,,
461,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,19,1789,Toulon,Entreveaux,Provence,Chanvre,Etats du roi de sardaigne,619,Livres,"0,5",309,"-0,5",,
462,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,19,1789,Toulon,Entreveaux,Provence,Chapeaux de laine,Etats du roi de sardaigne,1280,Nombre,2,2560,0,,
463,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,19,1789,Toulon,Entreveaux,Provence,Cuirs d'ane,Etats du roi de sardaigne,67,Nombre,3,201,0,,
464,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,19,1789,Toulon,Entreveaux,Provence,Cuirs de bœufs,Etats du roi de sardaigne,425,Livres,"1,5",637,"-0,5",,
465,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,19,1789,Toulon,Entreveaux,Provence,Cuirs de vaches,Etats du roi de sardaigne,"232,5",Nombre,15,3187,"-300,5",,erreur de calcul
466,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,19,1789,Toulon,Entreveaux,Provence,Cuivre,Etats du roi de sardaigne,303,Livres,"1,5",454,"-0,5",,
467,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,19,1789,Toulon,Entreveaux,Provence,Dentelle ,Etats du roi de sardaigne,1,Livres,135,135,0,,
468,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,19,1789,Toulon,Entreveaux,Provence,Droguerie mêlée,Etats du roi de sardaigne,82,Livres,3,246,0,,
469,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,19,1789,Toulon,Entreveaux,Provence,Eau de vie simple,Etats du roi de sardaigne,1677,Livres,"0,4",671,"0,2",,5 muids et 237 pintes à 4 sous la livre; 1 pinte = 2 livres
470,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,19,1789,Toulon,Entreveaux,Provence,Engrais colombine,Etats du roi de sardaigne,1,Valeur,130,130,0,,
471,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Toulon.csv,National par direction,Exports,19,1789,Toulon,Entreveaux,Provence,Etoffes de laine,Etats du roi de sardaigne,26,Pièces,48,1248,0,,
