numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,direction,bureaux,origine,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,Largeur en lignes (pour tissu),remarks
771,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,23,1789,Bayonne,Saint-Esprit de Bayonne,Franche-comté,Mercerie ordinaire,Espagne,2790,,,"4 140,00",,,Pas d'unité de mesure ni de prix unitaire
772,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,23,1789,Bayonne,Saint-Esprit de Bayonne,Guyenne,Mercerie ordinaire,Espagne,820,,,"1 640,00",,,Pas d'unité de mesure ni de prix unitaire
773,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,23,1789,Bayonne,Saint-Esprit de Bayonne,Lyon,Mercerie ordinaire,Espagne,105572,,,"115 874,00",,,Pas d'unité de mesure ni de prix unitaire
774,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,23,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Mercerie ordinaire,Espagne,4014,,,"5 740,00",,,Pas d'unité de mesure ni de prix unitaire
775,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,23,1789,Bayonne,Saint-Esprit de Bayonne,Bigorre,Mercerie ordinaire,Espagne,5590,Livres,"1,7500000","9 782,00","-0,50",,
776,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,23,1789,Bayonne,Saint-Esprit de Bayonne,Isles de France,Mercerie fine en aiguille et epingles,Espagne,239,Livres,"4,0000000","956,00","0,00",,
777,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,23,1789,Bayonne,Saint-Esprit de Bayonne,Normandie,Mercerie fine en aiguille et epingles,Espagne,575,,,"1 277,00",,,Pas d'unité de mesure ni de prix unitaire
778,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,23,1789,Bayonne,Saint-Esprit de Bayonne,Etranger,Mercerie fine en aiguille et epingles,Espagne,554,,,"2 215,00",,,Pas d'unité de mesure ni de prix unitaire
779,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,23,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Miel,Bayonne,240,Livres,"0,4500000","108,00","0,00",,
780,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,,Mouchoirs divers,Bayonne,1,Valeur,"400,0000000","400,00","0,00",,En valeur
781,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,,Mouchoirs divers,Espagne,1,Valeur,"540,0000000","540,00","0,00",,En valeur
782,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Mouchoirs de coton,Espagne,311,Douzaines,,"6 759,00",,638,Pas de prix unitaire
783,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Normandie,Mouchoirs de coton,Espagne,1541,Douzaines,,"33 282,00",,3085,Pas de prix unitaire
784,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Alsace,Mouchoirs de coton,Espagne,20,Douzaines,,"800,00",,60,Pas de prix unitaire
785,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Colonie française,Mouchoirs de coton,Espagne,35,,,"2 500,00",,35,Pas d'unité de mesure ni de prix unitaire
786,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Dauphiné,Mouchoirs de coton peint,Espagne,128,Douzaines,,"3 062,00",,340,
787,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Etranger,Mouchoirs de coton peint,Espagne,60,Douzaines,,"1 200,00",,180,
788,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Guyenne,Mouchoirs de coton peint,Espagne,"172,5",Douzaines,,"4 500,00",,506,Pas de prix unitaire
789,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Anjou,Mouchoirs de fil,Espagne,70,Douzaines,,"1 680,00",,230,Pas de prix unitaire
790,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Bearn,Mouchoirs fil et coton,Espagne,"882,75",Douzaines,,"27 352,00",,2364,Pas de prix unitaire
791,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Anjou,Mouchoirs fil et coton,Espagne,"3266,5",,,"61 847,00",,8297,Pas de prix unitaire
792,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Normandie,Mouchoirs fil et coton,Espagne,331,Douzaines,,"6 802,00",,838,Pas de prix unitaire
793,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Mouchoirs fil et coton,Espagne,95,Douzaines,,"2 100,00",,304,Pas de prix unitaire
794,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Maine,Mouchoirs fil et coton,Espagne,150,Douzaines,,"2 700,00",,345,Pas de prix unitaire
795,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Lyon,Mouchoirs de soye,Espagne,"168,5",Douzaines,"42,0000000","7 074,00","-3,00",152,
796,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Mouchoirs de soye,Espagne,"288,5",Douzaines,"42,0000000","11 914,00","-203,00",195,Erreur de calcul
797,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Isles de France,Orpheverie en or,Espagne,1,Valeur,"21 301,0000000","21 301,00","0,00",,En valeur
798,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Isles de France,Orpheverie en argent,Bayonne,1,Valeur,"1 035,0000000","1 035,00","0,00",,En valeur
799,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Isles de France,Orpheverie en argent,Espagne,1,Valeur,"47 695,0000000","47 695,00","0,00",,En valeur
800,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Isles de France,Or et argent en feuilles,Espagne,1,Valeur,"394,0000000","394,00","0,00",,En valeur
801,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Bearn,Œufs,Bayonne,1050,Douzaines,,"318,00",,,Pas de prix unitaire
802,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,,Ouvrages de bois divers,Bayonne,1,Valeur,"866,0000000","866,00","0,00",,En valeur
803,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,,Ouvrages de bois divers,Espagne,1,Valeur,"1 769,0000000","1 769,00","0,00",,En valeur
804,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Bearn,Ouvrages de bois,Bayonne,1,Valeur,"510,0000000","510,00","0,00",,En valeur
805,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Bearn,Ouvrages de buis,Espagne,1,Valeur,"4 444,0000000","4 444,00","0,00",,En valeur
806,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Bigorre,Ouvrages de buis,Espagne,10614,Livres,"0,7000000","7 429,00","-0,80",,
807,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Bearn,Ouvrages de buis,Espagne,1840,Livres,"0,6000000","1 104,00","0,00",,
808,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Bigorre,Ouvrages de buis peignes,Espagne,15801,Livres,"0,6500000","10 270,00","-0,65",,
809,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Isles de France,Ouvrages de cordonnier,Espagne,1,Valeur,"1 236,0000000","1 236,00","0,00",,En valeur
810,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Lyon,Ouvrages de cordonnier,Bayonne,1,Valeur,"200,0000000","200,00","0,00",,En valeur
811,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Lyon,Ouvrages de cordonnier,Espagne,1,Valeur,"960,0000000","960,00","0,00",,En valeur
812,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Lyon,Ouvrages de corne et d'ivoire,Espagne,1,Valeur,"1 825,0000000","1 825,00","0,00",,En valeur
813,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Lyon,Ouvrages de cuivre doré,Espagne,1,Valeur,"300,0000000","300,00","0,00",,En valeur
814,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Isles de France,Ouvrages d'architecture,Espagne,1,Valeur,"400,0000000","400,00","0,00",,En valeur
815,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,,Ouvrages de fer,Bayonne,1,Valeur,"565,0000000","565,00","0,00",,En valeur
816,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,,Ouvrages de fer,Espagne,1,Valeur,"1 209,0000000","1 209,00","0,00",,En valeur
817,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Isles de France,Ouvrages de fondeur,Bayonne,1,Valeur,"500,0000000","500,00","0,00",,En valeur
818,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Isles de France,Ouvrages de fondeur,Espagne,1,Valeur,"150,0000000","150,00","0,00",,En valeur
819,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Isles de France,Ouvrages de mode,Espagne,1,Valeur,"2 164,0000000","2 164,00","0,00",,En valeur
820,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Lyon,Ouvrages de mode,Espagne,1,Valeur,"1 804,0000000","1 804,00","0,00",,En valeur
821,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Ouvrages de mode,Bayonne,1,Valeur,"150,0000000","150,00","0,00",,En valeur
822,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Ouvrages de mode,Espagne,1,Valeur,"330,0000000","330,00","0,00",,En valeur
823,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Isles de France,Ouvrages de chapeaux de paille,Espagne,36,Douzaines,"30,0000000","1 080,00","0,00",,
824,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Lyon,Ouvrages de chapeaux de paille,Bayonne,29,Douzaines,"30,0000000","870,00","0,00",,
825,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Lyon,Ouvrages de chapeaux de paille,Espagne,53,Douzaines,"30,0000000","1 590,00","0,00",,
826,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Isles de France,Ouvrages de porcelaine,Espagne,1,Valeur,"4 205,0000000","4 205,00","0,00",,En valeur
827,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Bigorre,Ouvrages de peaux,Espagne,1,Valeur,"510,0000000","510,00","0,00",,En valeur
828,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,,Ouvrages de terre divers,Espagne,1,Valeur,"2 340,0000000","2 340,00","0,00",,En valeur
829,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,,Papiers divers,Espagne,1,Valeur,"946,0000000","946,00","0,00",,En valeur
830,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Papier à lettre,Espagne,"261,5",Rames,"12,0000000","3 138,00","0,00",2899,
831,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Amiens,Papier grand carnet,Espagne,106,Rames,"24,0000000","2 544,00","0,00",,
832,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Bigorre,Papier ordinaire,Espagne,11828,Rames,"5,5000000","65 054,00","0,00",98759,
833,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Bearn,Papier ordinaire,Espagne,24126,Rames,"5,5000000","132 693,00","0,00",201029,
834,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Lyon,Papier peint,Espagne,1985,,,"1 970,00",,,Pas d'unité de mesure ni de prix unitaire
835,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Isles de France,Papier peint,Espagne,1447,,,"1 376,00",,,Pas d'unité de mesure ni de prix unitaire
836,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,Isles de France,Papier de musique,Espagne,380,Livres,"2,5000000","950,00","0,00",,
837,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,24,1789,Bayonne,Saint-Esprit de Bayonne,,Parfumerie diverse,Espagne,1,Valeur,"1 864,0000000","1 864,00","0,00",,En valeur
838,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Lyon,Parasols de soye,Espagne,972,Nombre,,"16 571,00",,,Pas de prix unitaire
839,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Isles de France,Parasols de soye,Espagne,156,Nombre,,"1 872,00",,,Pas de prix unitaire
840,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Isles de France,Passementerie,Espagne,1,Valeur,"960,0000000","960,00","0,00",,En valeur
841,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,,Pelleterie diverse,Bayonne,1,Valeur,"282,0000000","282,00","0,00",,En valeur
842,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,,Pelleterie diverse,Espagne,1,Valeur,"1 236,0000000","1 236,00","0,00",,En valeur
843,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Lyon,Pelleterie apprêtée,Espagne,1495,,,"5 709,00",,,Pas de prix unitaire
844,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,,Peaux diverses,Bayonne,1,Valeur,"270,0000000","270,00","0,00",,En valeur
845,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,,Peaux diverses,Espagne,1,Valeur,"2 087,0000000","2 087,00","0,00",,En valeur
846,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Capbreton,Peaux de chiens de mer,Bayonne,647,Nombre,,"1 340,00",,,Pas de prix unitaire
847,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Poitou,Peaux de dain,Espagne,"124,5",Douzaines,,"12 576,00",,,Pas de prix unitaire
848,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Bearn,Peaux de moutons en blanc,Espagne,15,Douzaines,,"508,00",,,Pas de prix unitaire
849,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Bearn,Peaux de moutons en blanc,Portugal,487,Douzaines,,"23 376,00",,,Pas de prix unitaire
850,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Bigorre,Peaux de moutons bazannées,Espagne,67,Douzaines,,"1 106,00",,,Pas de prix unitaire
851,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Poitou,Peaux de moutons en chamois,Espagne,422,Douzaines,"18,0000000","7 596,00","0,00",,
852,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Orléans,Peaux de moutons en chamois,Espagne,217,Douzaines,"18,0000000","3 906,00","0,00",,
853,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Guyenne,Peaux de moutons en chamois,Espagne,77,Douzaines,"18,0000000","1 386,00","0,00",,
854,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Peaux de moutons en chamois,Espagne,245,Douzaines,"18,0000000","4 410,00","0,00",,
855,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Bearn,Peaux de moutons en chamois,Espagne,200,Douzaines,"18,0000000","3 600,00","0,00",,
856,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Bearn,Peaux de moutons en megie,Espagne,663,Douzaines,"21,0000000","13 923,00","0,00",,
857,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Bearn,Peaux de moutons en megie,Portugal,220,Douzaines,"21,0000000","4 620,00","0,00",,
858,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Bearn,Peaux de moutons en megie,Hollande,198,Douzaines,"21,0000000","3 158,00","-1 000,00",,Erreur de calcul
859,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Guyenne,Peaux de moutons en noir,Espagne,109,Douzaines,"21,0000000","2 289,00","0,00",,
860,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Dauphiné,Peaux de veaux apprêtées,Espagne,12,Douzaines,"100,0000000","1 200,00","0,00",,
861,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Orléans,Peaux de veaux en peignes,Espagne,"18,75",Douzaines,,"1 310,00",,,Pas de prix unitaire
862,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Bearn,Peaux de veaux en peignes,Espagne,298,Nombre,,"1 490,00",,,Pas de prix unitaire
863,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Languedoc,Peaux de veaux en peignes,Espagne,27,Douzaines,,"1 876,00",,,Pas de prix unitaire
864,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,,Pierres diverses,Bayonne,1,Valeur,"890,0000000","890,00","0,00",,En valeur
865,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Lyon,Pierres fausses non montées,Espagne,1,Valeur,"9 140,0000000","9 140,00","0,00",,En valeur
866,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Isles de France,Pierres fausses non montées,Espagne,1,Valeur,"1 040,0000000","1 040,00","0,00",,En valeur
867,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Guyenne,Plomb en planches,Pays de labour,500,Livres,"0,3600000","180,00","0,00",,
868,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,,Plumes diverses,Espagne,1,Valeur,"1 580,0000000","1 580,00","0,00",,En valeur
869,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Bearn,Plumes doye,Bayonne,11200,Livres,"1,0000000","11 200,00","0,00",,
870,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Bearn,Plumes doye,Espagne,18629,Livres,"1,0000000","18 629,00","0,00",,
871,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Bayonne.csv,National par direction,Exports,25,1789,Bayonne,Saint-Esprit de Bayonne,Navarre,Platre,Bayonne,132000,Livres,,"1 056,00",,,Pas de prix unitaire
