numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,direction,bureaux,origine,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,Largeur en lignes (pour tissu),remarks
929,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,19,1789,Besancon,Arcey,Lyon,Graines de jardin,Alsace,3800,Livres,"1,5000000","5 700,00","0,00",,
930,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,19,1789,Besancon,Arcey,Lyon,Graines de jardin,"Suisse, les alliés et Genève",215,Livres,"1,5000000","322,00","-0,50",,
931,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,19,1789,Besancon,Arcey,Franche comté,Graines de moutarde,Alsace,1180,Livres,"1,0000000","1 180,00","0,00",,
932,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,19,1789,Besancon,Arcey,Lyon,Graines de moutarde,"Suisse, les alliés et Genève",324,Livres,"1,0000000","324,00","0,00",,
933,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Franche comté,Horlogerie diverse,"Suisse, les alliés et Genève",1,Valeur,"8 251,0000000","8 251,00","0,00",,
934,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Languedoc,Huile d'aspic,Alsace,83,Livres,"4,0000000","332,00","0,00",,
935,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Huile d'aspic,Allemagne et Pologne,46,Livres,"4,0000000","184,00","0,00",,
936,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Huile d'aspic,"Suisse, les alliés et Genève",95,Livres,"4,0000000","380,00","0,00",,
937,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Franche comté,Huile de graine de lin,Alsace,600,Livres,"0,5000000","300,00","0,00",,
938,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Huile d'olive,Alsace,345728,Livres,"0,8000000","276 582,00","-0,40",,
939,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Huile d'olive,Lorraine,6120,Livres,"0,8000000","4 896,00","0,00",,
940,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Huile d'olive,Allemagne et Pologne,45295,Livres,"0,8000000","36 236,00","0,00",,
941,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Huile d'olive,"Suisse, les alliés et Genève",39841,Livres,"0,8000000","31 873,00","0,20",,
942,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Franche comté,Huile d'olive,Allemagne et Pologne,234,Livres,"0,8000000","187,00","-0,20",,
943,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Marseille,Jus de citrons,Alsace,2354,Pintes,"1,0000000","2 354,00","0,00",,
944,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Jus de citrons,Alsace,1762,Pintes,"1,0000000","1 762,00","0,00",,
945,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Jus de citrons,Allemagne et Pologne,3466,Pintes,"1,0000000","3 469,00","3,00",,
946,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Jus de citrons,"Suisse, les alliés et Genève",6455,Pintes,"1,0000000","11 455,00","5 000,00",,erreur de calcul; 22 muids et 119 livres; Prix unitaire 20 sous la pinte ou 10 sous la livre
947,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Laine lavée non filée,Alsace,5422,Livres,"1,5000000","8 133,00","0,00",,
948,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Laine lavée non filée,"Suisse, les alliés et Genève",1455,Livres,"1,5000000","2 182,00","-0,50",,
949,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Marseille,Laine lavée non filée,Alsace,12599,Livres,"1,5000000","18 898,00","-0,50",,
950,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Marseille,Laine lavée non filée,Allemagne et Pologne,709,Livres,"1,5000000","1 063,00","-0,50",,
951,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Marseille,Laine lavée non filée,"Suisse, les alliés et Genève",3023,Livres,"1,5000000","4 534,00","-0,50",,
952,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Legumes divers,Alsace,1,Valeur,"900,0000000","900,00","0,00",,
953,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Legumes divers,Allemagne et Pologne,1,Valeur,"582,0000000","582,00","0,00",,
954,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Liège en bouchon,Alsace,19035,Livres,"1,5000000","28 552,00","-0,50",,
955,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Liège en bouchon,Allemagne et Pologne,5839,Livres,"1,5000000","8 758,00","-0,50",,
956,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Liège en bouchon,"Suisse, les alliés et Genève",3816,Livres,"1,5000000","5 724,00","0,00",,
957,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Liège en planche,Alsace,908,Livres,"0,6000000","545,00","0,20",,
958,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Liège en planche,"Suisse, les alliés et Genève",250,Livres,"0,6000000","150,00","0,00",,
959,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Liqueurs diverses,Alsace,375,Pintes,"3,0000000","1 125,00","0,00",,
960,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Liqueurs diverses,Allemagne et Pologne,89,Pintes,"3,0000000","267,00","0,00",,
961,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Languedoc,Liqueurs diverses,Alsace,70,Pintes,"3,0000000","210,00","0,00",,
962,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Franche comté,Liqueurs diverses,Alsace,275,Pintes,"3,0000000","825,00","0,00",,
963,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Liqueurs en sirops fin,Alsace,353,Pintes,"3,0000000","1 059,00","0,00",,
964,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Liqueurs en sirops fin,"Suisse, les alliés et Genève",255,Pintes,"3,0000000","765,00","0,00",,
965,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Franche comté,Liqueurs en sirops fin,Alsace,165,Pintes,"3,0000000","495,00","0,00",,
966,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Marchandises à la valeur,Alsace,1,Valeur,"356,0000000","356,00","0,00",,
967,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Marchandises à la valeur,Allemagne et Pologne,1,Valeur,"138,0000000","138,00","0,00",,
968,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Franche comté,Marchandises à la valeur,Alsace,1,Valeur,"125,0000000","125,00","0,00",,
969,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Franche comté,Marchandises à la valeur,"Suisse, les alliés et Genève",1,Valeur,"116,0000000","116,00","0,00",,
970,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Foret,Marchandises à la valeur,Alsace,1,Valeur,"105,0000000","105,00","0,00",,
971,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Mercerie ordinaire,Alsace,19069,Livres,"2,0000000","38 138,00","0,00",,à port moitié à la Suisse
972,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Mercerie ordinaire,Allemagne et Pologne,2685,Livres,"2,0000000","5 370,00","0,00",,
973,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Mercerie ordinaire,"Suisse, les alliés et Genève",14066,Livres,"2,0000000","28 134,00","2,00",,
974,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Franche comté,Mercerie ordinaire,Alsace,350,Livres,"2,0000000","700,00","0,00",,
975,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Franche comté,Mercerie melée,Alsace,1170,Livres,,"2 340,00",,,Estimées
976,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Normandie,Mercerie melée,Allemagne et Pologne,300,Livres,,"172,00",,,Estimées
977,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Mercerie fine en aiguille,Alsace,125,Livres,"7,0000000","875,00","0,00",,
978,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Champagne,Miel,Allemagne et Pologne,1733,Livres,"0,6000000","1 040,00","0,20",,
979,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Franche comté,Miel,"Suisse, les alliés et Genève",505,Livres,"0,6000000","303,00","0,00",,
980,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Franche comté,Mine en roche,Allemagne et Pologne,260890,Livres,"0,0400000","10 436,00","0,40",,
981,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Mouchoirs de soye,Alsace,11,Douzaines,"48,0000000","528,00","0,00",12,
982,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Mouchoirs de soye,Allemagne et Pologne,161,Douzaines,"48,0000000","7 728,00","0,00",171,
983,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Franche comté,Œufs,"Suisse, les alliés et Genève",3180,Douzaines,"0,5000000","1 590,00","0,00",,
984,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Marseille,Oignons de fleurs,Alsace,143,Livres,"1,5000000","214,00","-0,50",,
985,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Marseille,Oignons de fleurs,Allemagne et Pologne,183,Livres,"1,5000000","274,00","-0,50",,
986,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Marseille,Oignons de fleurs,"Suisse, les alliés et Genève",504,Livres,"1,5000000","756,00","0,00",,
987,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Oignons de fleurs,Alsace,475,Livres,"1,5000000","712,00","-0,50",,
988,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Franche comté,Ouvrages de bois divers,Alsace,1,Valeur,"238,0000000","238,00","0,00",,
989,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Franche comté,Ouvrages de bois en sabots,Alsace,360,Douzaines,"2,1000000","756,00","0,00",,
990,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Franche comté,Ouvrages de bois en sabots,Allemagne et Pologne,,,,"3 991,00",,,"63 grosses et 1180,5 douzaines estimées à 3991£"
991,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Franche comté,Ouvrages de bois en Seilles,Alsace,176,Douzaines,"5,0000000","880,00","0,00",,
992,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Franche comté,Ouvrages de bois en Seilles,Allemagne et Pologne,1037,Douzaines,"5,0000000","5 185,00","0,00",,
993,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Franche comté,Ouvrages de bois en Seilles,"Suisse, les alliés et Genève",77,Douzaines,"5,0000000","385,00","0,00",,
994,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Ouvrages en dorure fine,Alsace,730,Livres,"144,0000000","105 120,00","0,00",,
995,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Ouvrages en dorure fine,Allemagne et Pologne,1416,Livres,"144,0000000","203 904,00","0,00",,
996,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Ouvrages en dorure sur soye,Allemagne et Pologne,30,Livres,"90,0000000","2 700,00","0,00",,
997,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Ouvrages en dorure fausse,Alsace,40,Livres,"15,0000000","600,00","0,00",,
998,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,20,1789,Besancon,Arcey,Lyon,Ouvrages en dorure fausse,Allemagne et Pologne,132,Livres,"15,0000000","1 980,00","0,00",,
999,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Franche comté,Ouvrages de modes divers,Alsace,1,Valeur,"18 000,0000000","18 000,00","0,00",,
1000,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Franche comté,Ouvrages de modes divers,Allemagne et Pologne,1,Valeur,"6 100,0000000","6 100,00","0,00",,
1001,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Ouvrages de modes divers,Alsace,1,Valeur,"15 295,0000000","15 295,00","0,00",,
1002,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Ouvrages de modes divers,Allemagne et Pologne,1,Valeur,"7 690,0000000","7 690,00","0,00",,
1003,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Ouvrages de modes divers,"Suisse, les alliés et Genève",1,Valeur,"10 000,0000000","10 000,00","0,00",,
1004,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Ouvrages de modes en fleurs artificielles,Alsace,1845,Livres,"50,0000000","92 250,00","0,00",,
1005,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Ouvrages de modes en fleurs artificielles,Allemagne et Pologne,390,Livres,"50,0000000","19 500,00","0,00",,
1006,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Ouvrages de modes en fleurs artificielles,"Suisse, les alliés et Genève",290,Livres,"50,0000000","14 500,00","0,00",,
1007,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Ouvrages de passementerie diverse,Alsace,1,Valeur,"531,0000000","531,00","0,00",,
1008,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Ouvrages de passementerie diverse,Allemagne et Pologne,1,Valeur,"730,0000000","730,00","0,00",,
1009,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Franche comté,Papier blanc,Alsace,7780,Livres,"0,6000000","4 668,00","0,00",,
1010,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Papier blanc,Alsace,1380,Livres,"0,6000000","828,00","0,00",,
1011,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Franche comté,Papier peint,Alsace,5399,Livres,"2,0000000","10 792,00","-6,00",,
1012,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Papier peint,Alsace,3087,Livres,"2,0000000","6 174,00","0,00",,
1013,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Parassols de soye,Alsace,1934,Nombre,"18,0000000","34 812,00","0,00",,
1014,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Parassols de soye,Lorraine,144,Nombre,"18,0000000","2 592,00","0,00",,
1015,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Parassols de soye,Allemagne et Pologne,132,Nombre,"18,0000000","2 376,00","0,00",,
1016,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Parassols de soye,"Suisse, les alliés et Genève",288,Nombre,"18,0000000","5 184,00","0,00",,
1017,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Parfumerie diverse,Alsace,6847,Livres,"1,5000000","10 270,00","-0,50",,
1018,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Parfumerie diverse,Lorraine,420,Livres,"1,5000000","630,00","0,00",,
1019,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Parfumerie diverse,Allemagne et Pologne,2570,Livres,"1,5000000","3 855,00","0,00",,
1020,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Parfumerie diverse,"Suisse, les alliés et Genève",2915,Livres,"1,5000000","4 372,00","-0,50",,
1021,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Montpellier,Parfumerie diverse,Alsace,82,Livres,"1,5000000","123,00","0,00",,
1022,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Pate d'Italie macaronie et vermichel,Alsace,2175,Livres,"0,5000000","1 087,00","-0,50",,
1023,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Franche comté,Peaux diverses à la valeur,Alsace,1,Valeur,"1 960,0000000","1 960,00","0,00",,
1024,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Franche comté,Peaux diverses à la valeur,Allemagne et Pologne,1,Valeur,"200,0000000","200,00","0,00",,
1025,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Peaux diverses à la valeur,Alsace,1,Valeur,"240,0000000","240,00","0,00",,
1026,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Peaux d'agneaux en megie,Alsace,416,Douzaines,"9,0000000","3 744,00","0,00",670,
1027,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Franche comté,Peaux de moutons appretées,Alsace,420,Livres,"1,5000000","630,00","0,00",,
1028,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Peaux de moutons appretées,Allemagne et Pologne,36300,Livres,"1,5000000","54 450,00","0,00",,
1029,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Peaux de moutons appretées,"Suisse, les alliés et Genève",11000,Livres,"1,5000000","16 500,00","0,00",,
1030,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Peaux de mouton en verd,Alsace,978,Douzaines,"14,0000000","13 692,00","0,00",9685,
1031,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Peaux de mouton en verd,"Suisse, les alliés et Genève",48,Douzaines,"14,0000000","672,00","0,00",566,
1032,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Peaux de moutons en chamois,Alsace,1610,Douzaines,"20,0000000","32 200,00","0,00",6695,
1033,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Peaux de moutons en chamois,"Suisse, les alliés et Genève",904,Douzaines,"20,0000000","18 080,00","0,00",3590,
1034,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Franche comté,Peaux de moutons en chamois,Alsace,109,Douzaines,"20,0000000","2 180,00","0,00",550,
1035,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Franche comté,Peaux de moutons en chamois,Allemagne et Pologne,262,Douzaines,"20,0000000","5 240,00","0,00",2482,
1036,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Franche comté,Peaux de moutons en chamois,"Suisse, les alliés et Genève",20,Douzaines,"20,0000000","400,00","0,00",77,
1037,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Orléans,Peaux de moutons en chamois,Alsace,16,Douzaines,"20,0000000","320,00","0,00",60,
1038,Laura,AN F12 1666,National par direction/AN/F_12_1666 et 1667/1789 - Exports – Besançon.csv,National par direction,Exports,21,1789,Besancon,Arcey,Lyon,Peaux de moutons en bazane,Alsace,262,Douzaines,"18,0000000","4 716,00","0,00",1375,
