filepath,nb_line,diff_nb_line,sources,source_types
sources/National toutes directions sans produits/AN_F12_245_and_246_Imports_1777.csv,124,1,AN F12 245;AN F12 246,National toutes directions sans produits
sources/National toutes directions sans produits/AN_F12_246_Exports_1778.csv,199,1,AN F12 246,National toutes directions sans produits
sources/National toutes directions sans produits/AN_F12_246_Imports_1778.csv,130,1,AN F12 246,National toutes directions sans produits
sources/National toutes directions sans produits/AN_F12_247_Exports_1779.csv,191,1,AN F12 247,National toutes directions sans produits
sources/National toutes directions sans produits/AN_F12_247_Imports_1779.csv,131,1,AN F12 247,National toutes directions sans produits
sources/National toutes directions sans produits/AN_F12_248_Exports_1780.csv,199,1,AN F12 248,National toutes directions sans produits
sources/National toutes directions sans produits/AN_F12_248_Imports_1780.csv,130,1,AN F12 248,National toutes directions sans produits
sources/National toutes directions sans produits/BM_Rouen_Montbret_155-1_Exports_1753.csv,168,1,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits
sources/National toutes directions sans produits/BM_Rouen_Montbret_155-1_Exports_1756.csv,166,1,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits
sources/National toutes directions sans produits/BM_Rouen_Montbret_155-1_Exports_1766.csv,193,1,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits
sources/National toutes directions sans produits/BM_Rouen_Montbret_155-1_Imports_1753.csv,112,1,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits
sources/National toutes directions sans produits/BM_Rouen_Montbret_155-1_Imports_1756.csv,104,1,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits
sources/National toutes directions sans produits/BM_Rouen_Montbret_155-1_Imports_1766.csv,118,1,"BM Rouen, Fonds Montbret, 155-1",National toutes directions sans produits
sources/National toutes directions sans produits/IIHS-123_Exports_1768.csv,183,1,IIHS-123,National toutes directions sans produits
sources/National toutes directions sans produits/IIHS-123_Exports_1770.csv,185,1,IIHS-123,National toutes directions sans produits
sources/National toutes directions sans produits/IIHS-123_Exports_1771.csv,189,1,IIHS-123,National toutes directions sans produits
sources/National toutes directions sans produits/IIHS-123_Exports_1773.csv,215,1,IIHS-123,National toutes directions sans produits
sources/National toutes directions sans produits/IIHS-123_Exports_1774.csv,207,1,IIHS-123,National toutes directions sans produits
sources/National toutes directions sans produits/IIHS-123_Imports_1768.csv,112,1,IIHS-123,National toutes directions sans produits
sources/National toutes directions sans produits/IIHS-123_Imports_1770.csv,108,1,IIHS-123,National toutes directions sans produits
sources/National toutes directions sans produits/IIHS-123_Imports_1771.csv,107,1,IIHS-123,National toutes directions sans produits
sources/National toutes directions sans produits/IIHS-123_Imports_1773.csv,122,1,IIHS-123,National toutes directions sans produits
sources/National toutes directions sans produits/IIHS-123_Imports_1774.csv,121,1,IIHS-123,National toutes directions sans produits
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M84_partner_Colonies_Exports_1750.csv,1122,1,BM Saint-Brieuc Fonds Gournay - M84,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M84_partner_Colonies_Imports_1750.csv,219,1,BM Saint-Brieuc Fonds Gournay - M84,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M84_partner_Guinee_Exports_1750.csv,360,1,BM Saint-Brieuc Fonds Gournay - M84,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,1057,1,BM Saint-Brieuc Fonds Gournay - M85,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Imports_1750.csv,530,1,BM Saint-Brieuc Fonds Gournay - M85,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Italie_Exports_1750.csv,893,1,BM Saint-Brieuc Fonds Gournay - M85,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Italie_Imports_1750.csv,572,1,BM Saint-Brieuc Fonds Gournay - M85,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1750.csv,271,1,BM Saint-Brieuc Fonds Gournay - M85,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Imports_1750.csv,82,1,BM Saint-Brieuc Fonds Gournay - M85,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Exports_1750.csv,459,1,BM Saint-Brieuc Fonds Gournay - M85,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Suisse_Imports_1750.csv,218,1,BM Saint-Brieuc Fonds Gournay - M85,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Exports_1750.csv,517,1,BM Saint-Brieuc Fonds Gournay - M86,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Angleterre_Imports_1750.csv,267,1,BM Saint-Brieuc Fonds Gournay - M86,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Flandres_Exports_1750.csv,673,1,BM Saint-Brieuc Fonds Gournay - M86,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Flandres_Imports_1750.csv,369,1,BM Saint-Brieuc Fonds Gournay - M86,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Exports_1750.csv,515,1,BM Saint-Brieuc Fonds Gournay - M86,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M86_partner_Hollande_Imports_1750.csv,1614,1,BM Saint-Brieuc Fonds Gournay - M86,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Allemagne_Exports_1750.csv,728,1,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Allemagne_Imports_1750.csv,407,1,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Exports_1750.csv,116,1,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Danemark_Imports_1750.csv,90,1,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Exports_1750.csv,293,1,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Nord_Imports_1750.csv,449,1,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Russie_Exports_1750.csv,30,1,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Russie_Imports_1750.csv,25,1,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Suede_Exports_1750.csv,89,1,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions tous partenaires
sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M87_partner_Suede_Imports_1750.csv,118,1,BM Saint-Brieuc Fonds Gournay - M87,National toutes directions tous partenaires
sources/Objet Général/AN_F12_1835_Exports_1788.csv,2783,1,AN F12 1835,Objet Général
sources/Objet Général/AN_F12_1835_Imports_1788.csv,1291,1,AN F12 1835,Objet Général
sources/Objet Général/AN_F12_242_Exports_1775.csv,2523,1,AN F12 242,Objet Général
sources/Objet Général/AN_F12_242_Imports_1775.csv,1621,1,AN F12 242,Objet Général
sources/Objet Général/AN_F12_243_Exports_1776.csv,2581,1,AN F12 243,Objet Général
sources/Objet Général/AN_F12_243_Imports_1776.csv,1582,1,AN F12 243,Objet Général
sources/Objet Général/AN_F12_245_Exports_1777.csv,2605,1,AN F12 245,Objet Général
sources/Objet Général/AN_F12_245_Imports_1777.csv,1553,1,AN F12 245,Objet Général
sources/Objet Général/AN_F12_246_Exports_1778.csv,2430,1,AN F12 246,Objet Général
sources/Objet Général/AN_F12_246_Imports_1778.csv,1482,1,AN F12 246,Objet Général
sources/Objet Général/AN_F12_247_Exports_1779.csv,2122,1,AN F12 247,Objet Général
sources/Objet Général/AN_F12_247_Imports_1779.csv,1483,1,AN F12 247,Objet Général
sources/Objet Général/AN_F12_248_Exports_1780.csv,2182,1,AN F12 248,Objet Général
sources/Objet Général/AN_F12_248_Imports_1780.csv,1569,1,AN F12 248,Objet Général
sources/Objet Général/AN_F12_249_Exports_1782.csv,4286,1,AN F12 249,Objet Général
sources/Objet Général/AN_F12_249_Imports_1782.csv,3258,1,AN F12 249,Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Exports_1756.csv,4140,1,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-1_2e_partie_Imports_1756.csv,2851,1,"BM Rouen, Fonds Montbret, 155-1 (2e partie)",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1754.csv,4686,1,"BM Rouen, Fonds Montbret, 155-1",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1755.csv,4529,1,"BM Rouen, Fonds Montbret, 155-1",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1757.csv,4536,1,"BM Rouen, Fonds Montbret, 155-1",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-1_Exports_1761.csv,4361,1,"BM Rouen, Fonds Montbret, 155-1",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1754.csv,2810,1,"BM Rouen, Fonds Montbret, 155-1",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1755.csv,2897,1,"BM Rouen, Fonds Montbret, 155-1",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1757.csv,2970,1,"BM Rouen, Fonds Montbret, 155-1",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-1_Imports_1761.csv,3244,1,"BM Rouen, Fonds Montbret, 155-1",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1758.csv,4147,1,"BM Rouen, Fonds Montbret, 155-2",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1759.csv,3763,1,"BM Rouen, Fonds Montbret, 155-2",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1760.csv,3911,1,"BM Rouen, Fonds Montbret, 155-2",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-2_Imports_1758.csv,2805,1,"BM Rouen, Fonds Montbret, 155-2",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-2_Imports_1759.csv,3029,1,"BM Rouen, Fonds Montbret, 155-2",Objet Général
sources/Objet Général/BM_Rouen_Montbret_155-2_Imports_1760.csv,2922,1,"BM Rouen, Fonds Montbret, 155-2",Objet Général
sources/Objet Général/BM_Rouen_Montbret_849_Exports_1772.csv,2688,1,"BM Rouen, Fonds Montbret, 849",Objet Général
sources/Objet Général/BM_Rouen_Montbret_849_Imports_1772.csv,1776,1,"BM Rouen, Fonds Montbret, 849",Objet Général
sources/Objet Général/IIHS-122A_Exports_1767.csv,2713,1,IIHS-122A,Objet Général
sources/Objet Général/IIHS-122A_Imports_1767.csv,1675,1,IIHS-122A,Objet Général
sources/Objet Général/IIHS-122B_Exports_1768.csv,2594,1,IIHS-122B,Objet Général
sources/Objet Général/IIHS-122B_Imports_1768.csv,1656,1,IIHS-122B,Objet Général
sources/Objet Général/IIHS-122C_Exports_1769.csv,2633,1,IIHS-122C,Objet Général
sources/Objet Général/IIHS-122C_Imports_1769.csv,1622,1,IIHS-122C,Objet Général
sources/Objet Général/IIHS-122D_Exports_1770.csv,2637,1,IIHS-122D,Objet Général
sources/Objet Général/IIHS-122D_Imports_1770.csv,1672,1,IIHS-122D,Objet Général
sources/Objet Général/IIHS-122E_Exports_1771.csv,2752,1,IIHS-122E,Objet Général
sources/Objet Général/IIHS-122E_Imports_1771.csv,1760,1,IIHS-122E,Objet Général
sources/Objet Général/IIHS-122F_Exports_1773.csv,2602,1,IIHS-122F,Objet Général
sources/Objet Général/IIHS-122F_Imports_1773.csv,1763,1,IIHS-122F,Objet Général
sources/Objet Général/IIHS-122G_Exports_1774.csv,2591,1,IIHS-122G,Objet Général
sources/Objet Général/IIHS-122G_Imports_1774.csv,1692,1,IIHS-122G,Objet Général
sources/Out/AD33_C4388_Bordeaux_Exports_1770_bis.csv,206,1,AD33 C4388,Out
sources/Out/AD38_2C635_Sardaigne_Imports_1726.csv,307,1,AD38 2C635,Out
sources/Out/AD38_2C635_Sardaigne_Imports_1728.csv,189,1,AD38 2C635,Out
sources/Out/AD44_C706_Nantes_Exports_1734_bis.csv,446,1,AD44 C706,Out
sources/Out/AD44_C706_Nantes_Imports_1734_bis.csv,613,1,AD44 C706,Out
sources/Out/AD44_C706_Rennes_Exports_1714_monthly.csv,1184,1,AD44 C706,Out
sources/Out/AD44_C706_Rennes_Imports_1714_monthly.csv,1210,1,AD44 C706,Out
sources/Out/AD44_C716_Rennes_Imports_1757_bis.csv,171,1,AD44 C716,Out
sources/Out/AD76_7F97_via_Dardel_Exports.csv,260,1,AD76 7F97 - via Dardel,Out
sources/Out/AD76_7F97_via_Dardel_Imports.csv,1,1,AD76 7F97 - via Dardel,Out
sources/Out/ANOM_Col_F_2B_14_Colonies_Exports_1789_bis.csv,5,1,ANOM Col F 2B 14,Out
sources/Out/AN_F12_1667_Saint-Quentin_Imports_1789_bis.csv,3,1,AN F12 1667,Out
sources/Out/AN_F12_1834A_Exports_1671.csv,17,1,AN F12 1834A,Out
sources/Out/AN_F12_1834A_Imports_1671.csv,1565,1,AN F12 1834A,Out
sources/Out/BHVP_Fonds_Montyon_101FOSS_25_Levant_Marseille_Imports_no_Products_1720_1724.csv,60,1,Bibliothèque Historique de la Ville de Paris Fonds Montyon 101FOSS/25,Out
sources/Out/Tableau_General_1839_Exports_1839.csv,745,1,Tableau Général 1839,Out
sources/Out/Tableau_General_1839_Imports_1839.csv,461,1,Tableau Général 1839,Out
sources/Out/Tableau_decennal_Exports_1827.csv,48,1,Tableau décennal,Out
sources/Out/Tableau_decennal_Exports_1828.csv,48,1,Tableau décennal,Out
sources/Out/Tableau_decennal_Exports_1829.csv,48,1,Tableau décennal,Out
sources/Out/Tableau_decennal_Exports_1830.csv,48,1,Tableau décennal,Out
sources/Out/Tableau_decennal_Exports_1831.csv,48,1,Tableau décennal,Out
sources/Out/Tableau_decennal_Exports_1832.csv,48,1,Tableau décennal,Out
sources/Out/Tableau_decennal_Exports_1833.csv,48,1,Tableau décennal,Out
sources/Out/Tableau_decennal_Exports_1834.csv,48,1,Tableau décennal,Out
sources/Out/Tableau_decennal_Exports_1835.csv,48,1,Tableau décennal,Out
sources/Out/Tableau_decennal_Exports_1836.csv,48,1,Tableau décennal,Out
sources/Out/Tableau_decennal_Imports_1827.csv,50,1,Tableau décennal,Out
sources/Out/Tableau_decennal_Imports_1828.csv,50,1,Tableau décennal,Out
sources/Out/Tableau_decennal_Imports_1829.csv,50,1,Tableau décennal,Out
sources/Out/Tableau_decennal_Imports_1830.csv,50,1,Tableau décennal,Out
sources/Out/Tableau_decennal_Imports_1831.csv,50,1,Tableau décennal,Out
sources/Out/Tableau_decennal_Imports_1832.csv,50,1,Tableau décennal,Out
sources/Out/Tableau_decennal_Imports_1833.csv,50,1,Tableau décennal,Out
sources/Out/Tableau_decennal_Imports_1834.csv,50,1,Tableau décennal,Out
sources/Out/Tableau_decennal_Imports_1835.csv,50,1,Tableau décennal,Out
sources/Out/Tableau_decennal_Imports_1836.csv,50,1,Tableau décennal,Out
sources/Résumé/AN_F12_251_Exports_1787.csv,1524,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1788.csv,996,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1789.csv,1082,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1806.csv,1326,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1807.csv,1109,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1808.csv,893,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1809.csv,1136,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1810.csv,1428,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1811.csv,1510,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1812.csv,1496,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1813.csv,1312,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1814.csv,2005,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1815.csv,2308,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1816.csv,2343,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1817.csv,2513,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1818.csv,2660,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1819.csv,2838,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1820.csv,2931,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_1821.csv,2883,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_An_10.csv,1520,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_An_11.csv,1535,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_An_12.csv,1438,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_An_13.csv,1345,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_An_5.csv,1044,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_An_6.csv,1044,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_An_7.csv,1111,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_An_8.csv,785,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Exports_An_9.csv,1093,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1787.csv,1016,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1788.csv,690,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1789.csv,732,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1806.csv,1079,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1807.csv,832,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1808.csv,689,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1809.csv,928,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1810.csv,1286,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1811.csv,1444,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1812.csv,1095,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1813.csv,890,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1814.csv,1326,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1815.csv,1482,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1816.csv,1388,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1817.csv,1630,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1818.csv,1625,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1819.csv,1544,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1820.csv,1638,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_1821.csv,1213,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_An_10.csv,1296,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_An_11.csv,1191,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_An_12.csv,1139,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_An_13.csv,1097,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_An_5.csv,937,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_An_6.csv,932,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_An_7.csv,860,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_An_8.csv,722,1,AN F12 251,Résumé
sources/Résumé/AN_F12_251_Imports_An_9.csv,864,1,AN F12 251,Résumé
sources/Tableau Général/AN_F12_252_et_F12_1843B_Exports_1792.csv,35,1,AN F12 252 et F12 1843B,Tableau Général
sources/Tableau Général/AN_F12_252_et_F12_1843B_Imports_1792.csv,37,1,AN F12 252 et F12 1843B,Tableau Général
sources/Tableau Général/Romano1957_Velde_IIHS-128_Exports.csv,1144,1,Romano1957+Velde+IIHS-128,Tableau Général
sources/Tableau Général/Romano1957_Velde_IIHS-128_Imports.csv,1071,1,Romano1957+Velde+IIHS-128,Tableau Général
sources/Tableau Général/WEBER_Commerce_de_la_compagnie_des_Indes_1904_Exports.csv,92,1,WEBER Commerce de la compagnie des Indes 1904,Tableau Général
sources/Tableau Général/WEBER_Commerce_de_la_compagnie_des_Indes_1904_Imports.csv,46,1,WEBER Commerce de la compagnie des Indes 1904,Tableau Général
sources/Tableau des quantités/AN_F12_251_Exports_1819.csv,282,1,AN F12 251,Tableau des quantités
sources/Tableau des quantités/AN_F12_251_Exports_1821.csv,929,1,AN F12 251,Tableau des quantités
sources/Tableau des quantités/AN_F12_251_Exports_1822.csv,799,1,AN F12 251,Tableau des quantités
sources/Tableau des quantités/AN_F12_251_Exports_1823.csv,967,1,AN F12 251,Tableau des quantités
sources/Tableau des quantités/AN_F12_251_Imports_1819.csv,455,1,AN F12 251,Tableau des quantités
sources/Tableau des quantités/AN_F12_251_Imports_1821.csv,818,1,AN F12 251,Tableau des quantités
sources/Tableau des quantités/AN_F12_251_Imports_1822.csv,903,1,AN F12 251,Tableau des quantités
sources/Tableau des quantités/AN_F12_251_Imports_1823.csv,1027,1,AN F12 251,Tableau des quantités
