quantity_unit,quantity_unit_orthographe,quantity_unit_ajustees,u_conv,q_conv,remarque_unit,incertitude_unit,source_hambourg,missing,need_marchandises,source_bdc,nbr_bdc_quantity_unit,nbr_bdc_quantity_unit_ajustees
Tomes,tomes,,,,,,,,,1,1,230617
tommes,tommes,,,,,,,,,1,1,230617
Tommes,tommes,,,,,,,,,1,1,230617
tonaux,tonneaux,,,,,,,,,1,6,230617
Tones?,,,,,,,,,,1,1,230617
tonnaux,tonneaux,,,,,,,,,1,1,230617
tonne,tonne,,,,,,,,,1,7,230617
Tonne,tonne,,,,,,,,,1,4,230617
tonneau,tonneaux,,,,,,,,,1,4,230617
Tonneau,tonneaux,,,,,,,,,1,15,230617
tonneaux,tonneaux,,,,,,0,,1,1,1154,230617
Tonneaux,tonneaux,,,,,,,,,1,1608,230617
Tonneaux a 20 qu,tonneaux a 20 qu,,,,,,,,,1,1,230617
Tonneaux de 5250 livres,,,,,,,,,,1,1,230617
Tonneaux de haut,tonneaux de haut,,,,,,,,,1,1,230617
Tonneaux de ville,tonneaux de ville,,,,,,,,,1,1,230617
tonnes,tonne,,,,,,0,,1,1,67,230617
Tonnes,tonne,,,,,,,,,1,23,230617
Torches,,,,,,,,,,1,1,230617
Touches,,,,,,,,,,1,1,230617
Toyette?,,,,,,,,,,1,1,230617
traque,traques,traques,pieces,3,Dictionnaire de la marine françois (books.google.fr),,,,,1,9,186
traquer,traques,traques,pieces,3,Dictionnaire de la marine françois (books.google.fr),,,,,1,1,186
traques,traques,traques,pieces,3,Dictionnaire de la marine françois (books.google.fr),,0,,0,1,133,186
Traques,traques,traques,pieces,3,Dictionnaire de la marine françois (books.google.fr),,,,,1,43,186
Treilles,treilles,,,,,,,,,1,1,230617
treittes,treittes,,,,,,0,1,0,1,1,230617
unité,,,,,,,,,,1,1,230617
V,,,,,,,,,,1,1,230617
vaches,vaches,pièces,pieces,1,,,0,,0,1,23,194
val,,,,,,,,,,1,9,230617
valeur,valeur,,,,,,,,,1,2164,230617
Valeur,valeur,,,,,,,,,1,2585,230617
Valeur Cy,valeur cy,,,,,,,,,1,15,230617
Valeur de,valeur,,,,,,,,,1,150,230617
valeurs,valeur,,,,,,,,,1,23,230617
Valeurs,valeur,,,,,,,,,1,7,230617
Valleur,valeur,,,,,,,,,1,1,230617
vals,vals,,,,,,0,1,0,1,1,230617
vbarils,,,,,,,,,,1,1,230617
Vbarils,,,,,,,,,,1,1,230617
veaux,veaux,pièces,pieces,1,,,0,,0,1,8,194
velles,veltes,veltes,kg,7.4299998,Dourshter : mesure de Paris,,,,,1,1,446
velte,,,,,,,,,,1,7,230617
Velte,,,,,,,,,,1,14,230617
veltes,veltes,veltes,kg,7.4299998,Dourshter : mesure de Paris,,0,,0,1,183,446
Veltes,veltes,veltes,kg,7.4299998,Dourshter : mesure de Paris,,,,,1,261,446
Veltes le demi,veltes le demi,,,,,,,,,1,1,230617
veltres,veltes,veltes,kg,7.4299998,Dourshter : mesure de Paris,,,,,1,1,446
verges,verges,verges,kg,7.4299998,p581 : <=> veltes,,0,,0,1,17,34
Verges,verges,verges,kg,7.4299998,p581 : <=> veltes,,,,,1,17,34
verres,,,,,,,,,,1,2,230617
vie?,vie?,,,,,,,,,1,1,230617
vieux?,vieux?,,,,,,,,,1,1,230617
violons,violons,violons,pieces,1,,,0,,0,1,5,5
Vivants,vivants,,,,,,,,,1,1,230617
vogues,vogues,,,,,,,,,1,1,230617
voiture,voitures,,,,,,,,,1,1,230617
voitures,voitures,,,,,,0,1,0,1,18,230617
vollilles,vollilles,vollilles,pieces,1,loïc charles,,0,,0,1,1,1
volumes,,,,,,,,,,1,12,230617
Volumes,,,,,,,,,,1,1,230617
W,w,,,,,,,,,1,2,230617
wagons,wagons,,,,,,0,,1,1,8,230617
yunes,yunes,imi de berne,litres,3.503,p597 doursther -> voir Imi p186,,0,,0,1,1,1
