numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,origine,quantity_unit,remarks,doubleaccounts
952,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile de fil dite gingas,La Martinique,1849,1233,Cholet,aunes,,0
953,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile de fil dite gingas,Sénégal et Guinée,180,120,Cholet,aunes,,0
954,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile de fil dite gingas,St Domingue,390,300,Rouen,aunes,,0
955,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile de fil dite gingas,La Guadeloupe,547,421,Rouen,aunes,,0
956,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile de fil dite gingas,Cayenne et Guyanne,4550,3500,Rouen,aunes,,0
957,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile de fil dite gingas,St Domingue,35060,19478,Lille,aunes,,0
958,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile de fil dite gingas,Sénégal et Guinée,9864,5480,Lille,aunes,Le pdf donne aussi la quantité en livres,0
959,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile platille de lin de Silésie,Sénégal et Guinée,139629,19947,Hambourg,pièces,,0
960,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile fil en laine,Sénégal et Guinée,1400,824,Lille,aunes,Le pdf donne aussi la quantité en livres,0
961,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile moustiquaire de fil,St Domingue,2080,1040,Nantes,aunes,Le pdf donne aussi la quantité en livres,0
962,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile moustiquaire de fil,St Domingue,5880,2940,Cholet,aunes,Le pdf donne aussi la quantité en livres,0
963,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile fil en coton,St Domingue,997,399,Rouen,aunes,Le pdf donne aussi la quantité en livres,0
964,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile fil en coton,Sénégal et Guinée,10797,4319,Rouen,aunes,Le pdf donne aussi la quantité en livres,0
965,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile siamoise fine,St Domingue,2346,782,Rouen,aunes,Le pdf donne aussi la quantité en livres,0
966,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile siamoise fine,La Martinique,219,73,Rouen,aunes,Le pdf donne aussi la quantité en livres,0
967,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile siamoise fine,La Guadeloupe,867,289,Rouen,aunes,Le pdf donne aussi la quantité en livres,0
968,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile siamoise fine,Cayenne et Guyanne,3060,1020,Rouen,aunes,Le pdf donne aussi la quantité en livres,0
969,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile siamoise fine,Sénégal et Guinée,49041,16347,Rouen,aunes,Le pdf donne aussi la quantité en livres,0
970,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile de chanvre à voiles,St Domingue,32158,22970,Bretagne,aunes,Le pdf donne aussi la quantité en livres,0
971,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile de chanvre à voiles,La Martinique,1050,750,Bretagne,aunes,Le pdf donne aussi la quantité en livres,0
972,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile de chanvre à voiles,Sénégal et Guinée,3220,2300,Bretagne,aunes,Le pdf donne aussi la quantité en livres,0
973,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile coutil commun,St Domingue,918,540,Nantes,aunes,Le pdf donne aussi la quantité en livres,0
974,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile coutil commun,La Martinique,1530,900,Nantes,aunes,Le pdf donne aussi la quantité en livres,0
975,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile coutil commun,La Guadeloupe,680,400,Nantes,aunes,Le pdf donne aussi la quantité en livres,0
976,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile coutil commun,Cayenne et Guyanne,340,200,Nantes,aunes,Le pdf donne aussi la quantité en livres,0
977,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile coutil commun,Sénégal et Guinée,510,300,Nantes,aunes,Le pdf donne aussi la quantité en livres,0
978,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile coutil commun,St Domingue,256,114,Rouen,aunes,Le pdf donne aussi la quantité en livres,0
979,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile coutil commun,Sénégal et Guinée,3195,1420,Rouen,aunes,Le pdf donne aussi la quantité en livres,0
980,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile coutil commun,Sénégal et Guinée,3600,2000,Lille,aunes,Le pdf donne aussi la quantité en livres,0
981,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile coutil fil et laine,Sénégal et Guinée,4060,2320,Lille,aunes,Le pdf donne aussi la quantité en livres,0
982,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile fine de coton,St Domingue,133,38,Cholet,aunes,Le pdf donne aussi la quantité en livres,0
983,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile fine de coton,St Domingue,1776,506,Rouen,aunes,Le pdf donne aussi la quantité en livres,0
984,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile fine de coton,La Guadeloupe,700,200,Rouen,aunes,Le pdf donne aussi la quantité en livres,0
985,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile fine de coton,Cayenne et Guyanne,490,140,Rouen,aunes,Le pdf donne aussi la quantité en livres,0
986,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile fine de coton,Sénégal et Guinée,49,14,Rouen,aunes,Le pdf donne aussi la quantité en livres,0
987,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile fine de coton,St Domingue,675,150,Angleterre,aunes,,0
988,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile fine de coton,Sénégal et Guinée,5031,1118,Angleterre,aunes,,0
989,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile de coton brodée en soye,St Domingue,405,45,,aunes,Le pdf donne aussi la quantité en livres,0
990,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile de coton commune,St Domingue,1727,629,Rouen,aunes,Le pdf donne aussi la quantité en livres,0
991,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile bazin,Cayenne et Guyanne,315,90,Rouen,aunes,Le pdf donne aussi la quantité en livres,0
992,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile bazin,Sénégal et Guinée,17150,4900,Rouen,aunes,Le pdf donne aussi la quantité en livres,0
993,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile bazin,St Domingue,11645,2329,Angleterre,aunes,Le pdf donne aussi la quantité en livres,0
994,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile bazin,La Martinique,1200,240,Angleterre,aunes,Le pdf donne aussi la quantité en livres,0
995,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile bazin gros,Sénégal et Guinée,2835,1668,Hambourg,aunes,Le pdf donne aussi la quantité en livres,0
996,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile bazin gros,St Domingue,90,50,Nantes,aunes,Le pdf donne aussi la quantité en livres,0
997,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile bazin fin,St Domingue,247,45,Troye,aunes,Le pdf donne aussi la quantité en livres,0
998,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile bazin brodé en soye en or,St Domingue,150,"12,5",Lyon,aunes,Le pdf donne aussi la quantité en livres,0
999,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile brauls imitant celles de l'Inde,Sénégal et Guinée,1295,700,Rouen,aunes,Le pdf donne aussi la quantité en livres,0
1000,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile coupis imitant celles de l'Inde,Sénégal et Guinée,3135,1650,Rouen,aunes,Le pdf donne aussi la quantité en livres,0
1001,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile custas imitant celles de l'Inde,Sénégal et Guinée,2700,1500,Rouen,aunes,Le pdf donne aussi la quantité en livres,0
1002,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile guinée imitant celles de l'Inde,Cayenne et Guyanne,3298,1434,Rouen,aunes,Le pdf donne aussi la quantité en livres,0
1003,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile guinée imitant celles de l'Inde,Sénégal et Guinée,59347,25803,Rouen,aunes,Le pdf donne aussi la quantité en livres,0
1004,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile gingas,St Domingue,2644,1322,Cholet,aunes,Le pdf donne aussi la quantité en livres,0
1005,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile gingas,La Guadeloupe,336,168,Cholet,aunes,Le pdf donne aussi la quantité en livres,0
1006,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,74,Toile gingas,Cayenne et Guyanne,160,80,Cholet,aunes,Le pdf donne aussi la quantité en livres,0
1007,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile korrots imitant celles de l'Inde,Sénégal et Guinée,1162,612,Rouen,aunes,Le pdf donne aussi la quantité en livres,0
1008,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile néganepaux imitant celles de l'Inde,Sénégal et Guinée,3136,2240,Rouen,aunes,Le pdf donne aussi la quantité en livres,0
1009,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile indienne,St Domingue,131557,29235,Nantes,aunes,Le pdf donne aussi la quantité en livres,0
1010,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile indienne,La Martinique,9180,2040,Nantes,aunes,Le pdf donne aussi la quantité en livres,0
1011,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile indienne,La Guadeloupe,7353,1634,Nantes,aunes,Le pdf donne aussi la quantité en livres,0
1012,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile indienne,Cayenne et Guyanne,1512,336,Nantes,aunes,Le pdf donne aussi la quantité en livres,0
1013,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile indienne,Sénégal et Guinée,12744,2832,Nantes,aunes,Le pdf donne aussi la quantité en livres,0
1014,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile mousselinette,St Domingue,1956,301,Angleterre,aunes,Le pdf donne aussi la quantité en livres,0
1015,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile phote imitant celles de l'Inde,Sénégal et Guinée,23098,11549,Rouen,aunes,Le pdf donne aussi la quantité en livres,0
1016,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile tapsel imitant celles de l'Inde,Sénégal et Guinée,11700,6000,Rouen,aunes,Le pdf donne aussi la quantité en livres,0
1017,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile indienne,Sénégal et Guinée,109746,4221,Indes,pièces,,0
1018,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile de coton blanche,St Domingue,16084,4021,Indes,pièces,,0
1019,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile de coton blanche,La Martinique,680,170,Indes,pièces,,0
1020,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile de coton blanche,Cayenne et Guyanne,4912,1228,Indes,pièces,,0
1021,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile de coton blanche,Sénégal et Guinée,11200,2800,Indes,pièces,,0
1022,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile baffetas,Sénégal et Guinée,21600,480,Indes,pièces,,0
1023,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile bajutapaux,Sénégal et Guinée,176644,6794,Indes,pièces,,0
1024,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile birampaux,Sénégal et Guinée,21620,940,Indes,pièces,,0
1025,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile boelans,Sénégal et Guinée,3996,333,Indes,pièces,,0
1026,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile brauls,Sénégal et Guinée,1600,100,Indes,pièces,,0
1027,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile chasselas,Sénégal et Guinée,174150,6450,Indes,pièces,,0
1028,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile cadéas,Sénégal et Guinée,1890,70,Indes,pièces,,0
1029,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile caladaris,St Domingue,187,"8,5",Indes,pièces,,0
1030,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile caladaris,Sénégal et Guinée,308,14,Indes,pièces,,0
1031,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile chitte,La Martinique,960,16,Indes,pièces,,0
1032,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile sirsacas,Sénégal et Guinée,910,13,Indes,pièces,,0
1033,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile cochelis,Sénégal et Guinée,12975,865,Indes,pièces,,0
1034,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile coupis,Sénégal et Guinée,10695,713,Indes,pièces,,0
1035,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile gingas fil en coton,Sénégal et Guinée,255,17,Indes,pièces,,0
1036,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile guinée blanche,St Domingue,216,6,Indes,pièces,,0
1037,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile guinée blanche,Sénégal et Guinée,21744,604,Indes,pièces,,0
1038,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile guinée bleue,Sénégal et Guinée,1017900,40716,Indes,pièces,,0
1039,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile gingamp,St Domingue,140,10,Indes,pièces,,0
1040,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile gingamp,Sénégal et Guinée,14938,1067,Indes,pièces,,0
1041,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile korrots,Sénégal et Guinée,3726,621,Indes,pièces,,0
1042,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile limencas,Sénégal et Guinée,85110,2837,Indes,pièces,,0
1043,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Mousseline,St Domingue,44262,4918,Indes,aunes,Le pdf donne aussi la quantité en livres,0
1044,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Mousseline,La Martinique,6480,720,Indes,aunes,Le pdf donne aussi la quantité en livres,0
1045,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile nankin,St Domingue,6255,834,Chine,pièces,,0
1046,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile nankin,La Martinique,750,100,Chine,pièces,,0
1047,Cyril Mouton,ANOM Col F 2B 13 (tableau 20),National toutes directions partenaires manquants/Colonies/1788 - Nantes - Exports colonies.csv,National toutes directions partenaires manquants,1788,Exports,Nantes,75,Toile nankin,La Guadeloupe,1050,140,Chine,pièces,,0
