numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,quantit,total,quantity_unit,remarks,doubleaccounts
,,,,,,,,Saint-Malo,4,Indigo des colonies françaises,Étranger,190,20,6 678 970,livres,,
,,,,,,,,Le Havre,4,Indigo des colonies françaises,Étranger,258 720,25 872,6 678 970,livres,,
,,,,,,,,Dunkerque,4,Indigo des colonies françaises,Étranger,101 042,10 636,6 678 970,livres,,
,,,,,,,,Marseille,4,Indigo des colonies françaises,Étranger,1 866 384,207 376,6 678 970,livres,,
,,,,,,,,Bordeaux,4,Rocou des colonies françaises,Étranger,13 611,15 124,66 239,livres,,
,,,,,,,,La Rochelle,4,Rocou des colonies françaises,Étranger,3 714,4 127,66 239,livres,,
,,,,,,,,Nantes,4,Rocou des colonies françaises,Étranger,3 679,4 088,66 239,livres,,
,,,,,,,,Le Havre,4,Rocou des colonies françaises,Étranger,6 561,7 290,66 239,livres,,
,,,,,,,,Marseille,4,Rocou des colonies françaises,Étranger,38 674,42 970,66 239,livres,,
,,,,,,,,Bayonne,4,Sucre brut des colonies françaises,Étranger,157 753,366 866,22 002 675,livres,,
,,,,,,,,Bordeaux,4,Sucre brut des colonies françaises,Étranger,8 381 354,18 625 231,22 002 675,livres,,
,,,,,,,,La Rochelle,4,Sucre brut des colonies françaises,Étranger,193 563,450 149,22 002 675,livres,,
,,,,,,,,Nantes,4,Sucre brut des colonies françaises,Étranger,8 529 322,21 323 303,22 002 675,livres,,
,,,,,,,,Honfleur,4,Sucre brut des colonies françaises,Étranger,56 456,131 293,22 002 675,livres,,
,,,,,,,,Le Havre,4,Sucre brut des colonies françaises,Étranger,3 584 647,7 792 710,22 002 675,livres,,
,,,,,,,,Dunkerque,4,Sucre brut des colonies françaises,Étranger,1 099 580,2 557 162,22 002 675,livres,,
,,,,,,,,Bordeaux,4,Sucre raffiné des colonies françaises,Étranger,1 646 320,1 646 320,3 528 423,livres,,
,,,,,,,,La Rochelle,4,Sucre raffiné des colonies françaises,Étranger,1 273 150,1 273 150,3 528 423,livres,,
,,,,,,,,Le Havre,4,Sucre raffiné des colonies françaises,Étranger,17 345,17 345,3 528 423,livres,,
,,,,,,,,Dunkerque,4,Sucre raffiné des colonies françaises,Étranger,14 700,14 700,3 528 423,livres,,
,,,,,,,,Marseille,4,Sucre raffiné des colonies françaises,Étranger,160 779,160 779,3 528 423,livres,,
,,,,,,,,Bureaux de terre frontières,4,Sucre raffiné des colonies françaises,Étranger,416 129,416 129,3 528 423,livres,,
,,,,,,,,Bayonne,4,Sucre terré des colonies françaises de l’Amérique,Étranger,176 813,285 182,44 248 771,livres,,
,,,,,,,,Bordeaux,4,Sucre terré des colonies françaises de l’Amérique,Étranger,20 768 389,34 046 540,44 248 771,livres,,
,,,,,,,,La Rochelle,4,Sucre terré des colonies françaises de l’Amérique,Étranger,730 943,1 178 942,44 248 771,livres,,
,,,,,,,,Nantes,4,Sucre terré des colonies françaises de l’Amérique,Étranger,5 622 832,9 371 386,44 248 771,livres,,
,,,,,,,,Saint-Malo,4,Sucre terré des colonies françaises de l’Amérique,Étranger,192 220,310 033,44 248 771,livres,,
,,,,,,,,Rouen,4,Sucre terré des colonies françaises de l’Amérique,Étranger,914,1 475,44 248 771,livres,,
,,,,,,,,Honfleur,4,Sucre terré des colonies françaises de l’Amérique,Étranger,14 821,23 905,44 248 771,livres,,
,,,,,,,,Le Havre,4,Sucre terré des colonies françaises de l’Amérique,Étranger,3 605 989,5 911 458,44 248 771,livres,,
,,,,,,,,Dunkerque,4,Sucre terré des colonies françaises de l’Amérique,Étranger,1 097 474,1 770 119,44 248 771,livres,,
,,,,,,,,Marseille,4,Sucre terré des colonies françaises de l’Amérique,Étranger,12 038 377,21 886 964,44 248 771,livres,,
,,,,,,,,Bayonne,4,"Sirop, mélasse, rum et taffia des colonies françaises de l’Amérique",Étranger,4 760,,2 336 369,,,
,,,,,,,,Bordeaux,4,"Sirop, mélasse, rum et taffia des colonies françaises de l’Amérique",Étranger,615 360,,2 336 369,,,
,,,,,,,,La Rochelle,4,"Sirop, mélasse, rum et taffia des colonies françaises de l’Amérique",Étranger,43 594,,2 336 369,,,
,,,,,,,,Lorient,4,"Sirop, mélasse, rum et taffia des colonies françaises de l’Amérique",Étranger,1 872,,2 336 369,,,
,,,,,,,,Nantes,4,"Sirop, mélasse, rum et taffia des colonies françaises de l’Amérique",Étranger,934 170,,2 336 369,,,
,,,,,,,,Saint-Malo,4,"Sirop, mélasse, rum et taffia des colonies françaises de l’Amérique",Étranger,1 004,,2 336 369,,,
,,,,,,,,Rouen,4,"Sirop, mélasse, rum et taffia des colonies françaises de l’Amérique",Étranger,22 759,,2 336 369,,,
,,,,,,,,Le Havre,4,"Sirop, mélasse, rum et taffia des colonies françaises de l’Amérique",Étranger,46 032,,2 336 369,,,
,,,,,,,,Dunkerque,4,"Sirop, mélasse, rum et taffia des colonies françaises de l’Amérique",Étranger,345 721,,2 336 369,,,
,,,,,,,,Marseille,4,"Sirop, mélasse, rum et taffia des colonies françaises de l’Amérique",Étranger,270 367,,2 336 369,,,
,,,,,,,,Bureau de terre frontières,4,"Sirop, mélasse, rum et taffia des colonies françaises de l’Amérique",Étranger,50 730,,2 336 369,,,
