numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,origine,quantity_unit,remarks,doubleaccounts,leurvaleursubtotal_1
393,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Chemises garnies,St Domingue,33940,2196,Le Maine,en nombre,,0,37090
394,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Chemises garnies,La Guadeloupe,3150,210,Le Maine,en nombre,,0,37090
395,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Linge vieux à pansements,St Domingue,2625,2100,Bretagne,livres,,0,
396,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Linge vieux à pansements,Sénégal et Guinée,250,200,Bretagne,livres,,0,
397,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Liqueurs,St Domingue,774,86,Isle de France,bouteilles,,0,2485
398,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Liqueurs,Cayenne et Guyanne,1711,189,Isle de France,bouteilles,,0,2485
399,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Liqueurs,Sénégal et Guinée,212,,Isle de France,,,0,
400,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Liqueurs anisette,Cayenne et Guyanne,240,80,Guyenne,pintes,,0,
401,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Liqueurs anisette,Sénégal et Guinée,9444,3148,Guyenne,pintes,,0,
402,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Liqueurs diverses,St Domingue,7080,3540,Bretagne,bouteilles,,0,7304
403,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Liqueurs diverses,La Guadeloupe,224,112,Bretagne,bouteilles,,0,7304
404,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Guignolet en ratafiat,St Domingue,9913,6609,Anjou,bouteilles,,0,11360
405,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Guignolet en ratafiat,La Martinique,1117,745,Anjou,bouteilles,,0,11360
406,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Guignolet en ratafiat,La Guadeloupe,330,220,Anjou,bouteilles,,0,11360
407,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Guignolet en ratafiat,Sénégal et Guinée,375,250,Anjou,bouteilles,,0,
408,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Eau de la côte,St Domingue,144,48,Dauphiné,bouteilles,,0,
409,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Sirop de vinaigre,St Domingue,2853,951,Bretagne,bouteilles,,0,2988
410,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Sirop de vinaigre,La Guadeloupe,135,45,Bretagne,bouteilles,,0,2988
411,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Sirop de vinaigre,Sénégal et Guinée,468,256,Bretagne,bouteilles,,0,
412,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Taffia,Sénégal et Guinée,2085,"11,5833333333",Isle de France,muids,,0,
414,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Marbre brut en morceaux,St Domingue,135,45,Anjou,pieds cubes,,0,
415,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Marchandises diverses à la valeur,St Domingue,23992,,,,Pas de quantité indiquée,0,26588
416,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Marchandises diverses à la valeur,La Martinique,1806,,,,Pas de quantité indiquée,0,26588
417,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Marchandises diverses à la valeur,La Guadeloupe,280,,,,Pas de quantité indiquée,0,26588
418,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Marchandises diverses à la valeur,Cayenne et Guyanne,510,,,,Pas de quantité indiquée,0,26588
419,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Marchandises diverses à la valeur,Sénégal et Guinée,2525,,,,Pas de quantité indiquée,0,
420,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Mercerie commune,St Domingue,8470,,Touraine,,Pas de quantité indiquée,0,
421,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Mercerie commune,Sénégal et Guinée,2772,,Touraine,,Pas de quantité indiquée,0,
422,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Mercerie,St Domingue,15318,,Isle de France,,Pas de quantité indiquée,0,16609
423,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Mercerie,La Martinique,855,,Isle de France,,Pas de quantité indiquée,0,16609
424,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Mercerie,La Guadeloupe,301,,Isle de France,,Pas de quantité indiquée,0,16609
425,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Mercerie,Cayenne et Guyanne,135,,Isle de France,,Pas de quantité indiquée,0,16609
426,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Mercerie,Sénégal et Guinée,4201,,Isle de France,,Pas de quantité indiquée,0,
427,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Miroirs petits,Sénégal et Guinée,10112,4045,Isle de France,livres,,0,
428,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Meubles divers,St Domingue,74919,,,,Pas de quantité indiquée,0,
429,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Meubles divers,La Martinique,246,,,,Pas de quantité indiquée,0,
430,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Meubles divers,La Guadeloupe,2338,,,,Pas de quantité indiquée,0,
431,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Meubles divers,Sénégal et Guinée,1771,,,,Pas de quantité indiquée,0,
432,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Mouchoirs gros en fil,Sénégal et Guinée,149024,9314,Anjou,douzaines,,0,
433,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Mouchoirs de fil de différentes qualités,St Domingue,137670,4589,Anjou,douzaines,,0,207480
434,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Mouchoirs de fil de différentes qualités,La Martinique,32880,1096,Anjou,douzaines,,0,207480
435,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Mouchoirs de fil de différentes qualités,La Guadeloupe,35520,1184,Anjou,douzaines,,0,207480
436,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Mouchoirs de fil de différentes qualités,Cayenne et Guyanne,1410,47,Anjou,douzaines,,0,207480
437,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,22,Mouchoirs de fil,St Domingue,576,16,Normandie,douzaines,,0,
438,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Mouchoirs de soye,St Domingue,56,16,lyonnais,en nombre,,0,
439,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Mouchoirs de soye,Sénégal et Guinée,875,250,lyonnais,en nombre,,0,
440,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Mouchoirs de soye,Sénégal et Guinée,630,15,Languedoc,douzaines,,0,
441,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Mouchoirs de gaze grands,St Domingue,3456,48,lyonnais,douzaines,,0,
442,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Mouchoirs de coton,St Domingue,1476,41,Alsace,douzaines,,0,
443,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Mouchoirs de coton,Sénégal et Guinée,3600,100,Étranger,douzaines,,0,
444,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Mouchoirs de coton communs,Sénégal et Guinée,600,25,Normandie,douzaines,,0,
445,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Mouchoirs de coton blancs,Sénégal et Guinée,2236,86,Pays des Basques,douzaines,,0,
446,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Mouchoirs de coton peints,Sénégal et Guinée,6000,"166,3333333333",Anjou,douzaines,,0,
448,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Mouchoirs de coton grossiers,Sénégal et Guinée,4000,200,Étranger,douzaines,,0,
449,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Mouchoirs de coton de différentes qualités,Sénégal et Guinée,21381,"593,9166666667",Étranger,douzaines,,0,
451,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Mouchoirs de coton fins,St Domingue,48816,3391,Indes,pièces,,0,
453,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Mouchoirs de coton fins,Sénégal et Guinée,11500,213,Indes,pièces,,0,
454,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Mouchoirs de soye et coton,Sénégal et Guinée,23576,"561,3333333333",Languedoc,douzaines,,0,
456,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,mouchoirs de coton gros,Sénégal et Guinée,82776,3449,Indes,douzaines,,0,
457,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Ornements d'église,St Domingue,924,,Bretagne,,Pas de quantité indiquée,0,
458,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Orfèvrerie en vaisselle d'argent,St Domingue,20720,"312,25",Isle de France,marcs,,0,24581
460,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Orfèvrerie en vaisselle d'argent,La Martinique,3453,"52,75",Isle de France,marcs,,0,24581
462,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Orfèvrerie en vaisselle d'argent,La Guadeloupe,408,"6,375",Isle de France,marcs,,0,24581
464,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Outils de labourage,St Domingue,40717,,Bretagne,,Pas de quantité indiquée,0,
465,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Outils de labourage,La Martinique,435,,Bretagne,,Pas de quantité indiquée,0,
466,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Outils de labourage,La Guadeloupe,1949,,Bretagne,,Pas de quantité indiquée,0,
467,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Ouvrages divers en bois,St Domingue,25626,,,,Pas de quantité indiquée,0,29666
468,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Ouvrages divers en bois,La Martinique,120,,,,Pas de quantité indiquée,0,29666
469,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Ouvrages divers en bois,La Guadeloupe,3920,,,,Pas de quantité indiquée,0,29666
470,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Ouvrages divers en bois,Sénégal et Guinée,300,,,,Pas de quantité indiquée,0,
471,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Ouvrages divers en cuivre,St Domingue,1586,,,,Pas de quantité indiquée,0,
472,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Ouvrages divers en cuivre,Sénégal et Guinée,1500,,,,Pas de quantité indiquée,0,
473,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Ouvrages divers en cuir,St Domingue,584,,,,Pas de quantité indiquée,0,
474,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Bottes de cuir,St Domingue,630,21,Bretagne,paires,,0,900
475,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Bottes de cuir,La Guadeloupe,90,3,Bretagne,paires,,0,900
476,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Bottes de cuir,Cayenne et Guyanne,180,6,Bretagne,paires,,0,900
477,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Sellerie,St Domingue,5338,,,,Pas de quantité indiquée,0,7788
478,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Sellerie,La Martinique,1950,,,,Pas de quantité indiquée,0,7788
479,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Sellerie,La Guadeloupe,500,,,,Pas de quantité indiquée,0,7788
480,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Pantoufles de cuir et de maroquin,St Domingue,9447,3149,Bretagne,paires,,0,10689
481,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Pantoufles de cuir et de maroquin,La Martinique,450,150,Bretagne,paires,,0,10689
482,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Pantoufles de cuir et de maroquin,La Guadeloupe,792,264,Bretagne,paires,,0,10689
483,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Pantoufles de cuir et de maroquin,Sénégal et Guinée,330,110,Bretagne,paires,,0,
484,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Souliers pour hommes,St Domingue,30908,7727,Bretagne,paires,,0,33356
485,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Souliers pour hommes,La Martinique,1024,256,Bretagne,paires,,0,33356
486,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Souliers pour hommes,La Guadeloupe,1064,266,Bretagne,paires,,0,33356
487,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Souliers pour hommes,Cayenne et Guyanne,360,90,Bretagne,paires,,0,33356
488,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Souliers pour hommes,St Domingue,2988,498,Isle de France,paires,,0,3138
489,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Souliers pour hommes,La Guadeloupe,150,25,Isle de France,paires,,0,3138
490,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Souliers pour femmes,St Domingue,1011,337,Bretagne,paires,,0,
491,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Souliers à dessus de soye pour femme,St Domingue,2394,348,Isle de France,paires,,0,2646
492,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Souliers à dessus de soye pour femme,La Guadeloupe,252,36,Isle de France,paires,,0,2646
493,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Souliers à dessus de soye pour femme,St Domingue,23940,4788,Bretagne,paires,,0,28160
494,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Souliers à dessus de soye pour femme,La Guadeloupe,3820,764,Bretagne,paires,,0,28160
495,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Souliers à dessus de soye pour femme,Cayenne et Guyanne,400,80,Bretagne,paires,,0,28160
496,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Ouvrages de ferblanterie,St Domingue,1560,,Bretagne,,Pas de quantité indiquée,0,1660
497,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Ouvrages de ferblanterie,La Guadeloupe,100,,Bretagne,,Pas de quantité indiquée,0,1660
498,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Ouvrages de ferblanterie,Sénégal et Guinée,600,,Bretagne,,Pas de quantité indiquée,0,
499,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Ouvrages d'horlogerie,St Domingue,820,,,,Pas de quantité indiquée,0,
500,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Ouvrages de mode,St Domingue,8057,,Bretagne,,Pas de quantité indiquée,0,10617
501,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Ouvrages de mode,La Guadeloupe,1800,,Bretagne,,Pas de quantité indiquée,0,10617
502,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Ouvrages de mode,Cayenne et Guyanne,760,,Bretagne,,Pas de quantité indiquée,0,10617
503,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Ouvrages de mode,St Domingue,3866,,Isle de France,,Pas de quantité indiquée,0,4124
504,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Ouvrages de mode,La Guadeloupe,258,,Isle de France,,Pas de quantité indiquée,0,4124
505,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Ouvrages en pierre,St Domingue,4087,,,,Pas de quantité indiquée,0,
506,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,"Ouvrages divers en terre cuite briques, carreaux etc",St Domingue,12851,,Bretagne,,Pas de quantité indiquée,0,145511
507,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,"Ouvrages divers en terre cuite briques, carreaux etc",La Martinique,400,,Bretagne,,Pas de quantité indiquée,0,14511
508,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,"Ouvrages divers en terre cuite briques, carreaux etc",La Guadeloupe,1260,,Bretagne,,Pas de quantité indiquée,0,14511
509,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,"Ouvrages divers en terre cuite briques, carreaux etc",St Domingue,7408,,Normandie,,Pas de quantité indiquée,0,
510,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,"Ouvrages divers en terre cuite briques, carreaux etc",St Domingue,76920,,Anjou,,Pas de quantité indiquée,0,87059
511,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,"Ouvrages divers en terre cuite briques, carreaux etc",La Martinique,4294,,Anjou,,Pas de quantité indiquée,0,87059
512,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,"Ouvrages divers en terre cuite briques, carreaux etc",La Guadeloupe,5845,,Anjou,,Pas de quantité indiquée,0,87059
513,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Ouvrages en pipes à fumer,Sénégal et Guinée,4390,"975,5",Étranger,grosses,,0,
514,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Papier à écrire,St Domingue,600,40,Étranger,rames,,0,
515,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Papier à écrire de différentes qualités,St Domingue,4000,800,Angoumois,rames,,0,
516,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Papier à écrire de différentes qualités,St Domingue,1700,340,Anjou,rames,,0,
517,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Papier registres blancs,St Domingue,750,500,Bretagne,livres,,0,
518,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Papier peint à tapisserie,St Domingue,14000,3500,Isle de France,rouleaux,,0,
519,Cyril Mouton,ANOM Col F 2B 14 (tableau 18),Colonies/1789 - Nantes - Exports colonies.csv,Colonies,1789,Exports,Nantes,23,Papier peint à tapisserie,La Martinique,1800,450,Anjou,rouleaux,,0,
