numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,origine,quantity_unit,remarks,doubleaccounts
1016,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Poisson stocfich,Sénégal,1342,6711,Hollande,livres,,0
1017,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Poisson thon mariné,St Domingue,4401,1467,Marseille,livres,,0
1018,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Poisson thon mariné,La Martinique,2949,983,Marseille,livres,,0
1019,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Poisson thon mariné,La Guadeloupe,720,240,Marseille,livres,,0
1020,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Poisson thon mariné,Isle de France et de Bourbon,454,218,Marseille,livres,,0
1021,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Poudres à tirer,St Domingue,5722,13743,Paris,livres,,0
1022,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Poudres à tirer,Sénégal,3280,17416,Paris,livres,,0
1023,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Poudres à tirer,Isle de France et de Bourbon,152,610,Paris,livres,,0
1024,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Provisions de bouche,St Domingue,271,,,,,0
1025,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Provisions de bouche,La Martinique,330,,,,,0
1026,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Provisions de bouche,Sénégal,9,,,,,0
1027,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Quincaillerie diverse,St Domingue,143326,179162,St Etienne,livres,,0
1028,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Quincaillerie diverse,La Martinique,30504,38132,St Etienne,livres,,0
1029,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Quincaillerie diverse,La Guadeloupe,5544,6931,St Etienne,livres,,0
1030,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Quincaillerie diverse,Cayenne et Guyanne,2346,2935,St Etienne,livres,,0
1031,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Quincaillerie diverse,Sénégal,3938,4925,St Etienne,livres,,0
1032,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Quincaillerie diverse,Isle de France et de Bourbon,4376,5470,St Etienne,livres,,0
1033,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Quincaillerie en cadenas,St Domingue,122,155,Angleterre,livres,,0
1034,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Quincaillerie en balance et romaine,St Domingue,920,,Marseille,,,0
1035,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Quincaillerie en balance et romaine,La Martinique,150,,Marseille,,,0
1036,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Rubans de soye,St Domingue,118850,2377,Lyon,livres,,0
1037,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Rubans de soye,La Martinique,102000,2040,Lyon,livres,,0
1038,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Rubans de soye,La Guadeloupe,20475,289,Lyon,livres,,0
1039,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Rubans de soye,Cayenne et Guyanne,350,7,Lyon,livres,,0
1040,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Rubans de soye,Sénégal,1150,23,Lyon,livres,,0
1041,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Rubans de soye,Isle de France et de Bourbon,2625,52,Lyon,livres,,0
1042,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Rubans de soye,St Domingue,9610,348,St Chaumont,livres,,0
1043,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Rubans de soye,La Martinique,8505,391,St Chaumont,livres,,0
1044,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Rubans de soye,Isle de France et de Bourbon,1035,23,St Chaumont,livres,,0
1045,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Rubans de soye,La Martinique,100,2,Marseille,livres,,0
1046,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Rubans de velours,St Domingue,1000,20,Lyon,livres,,0
1047,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Rubans en dorure,Isle de France et de Bourbon,160,2,Lyon,livres,,0
1048,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Sabliers en compas,St Domingue,500,,Marseille,livres,,0
1049,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Sabliers en compas,La Martinique,300,,Marseille,livres,,0
1050,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Sabliers en compas,Cayenne et Guyanne,124,,Marseille,livres,,0
1051,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Savon,St Domingue,1051391,2102782,Marseille,livres,,0
1052,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Savon,La Martinique,553309,1106618,Marseille,livres,,0
1053,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Savon,La Guadeloupe,51163,102325,Marseille,livres,,0
1054,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Savon,Cayenne et Guyanne,17679,35359,Marseille,livres,,0
1055,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Savon,Isle de France et de Bourbon,108413,216825,Marseille,livres,,0
1056,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Savon,St Domingue,4900,9800,Provence,livres,,0
1057,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Salpêtre,St Domingue,157,265,Marseille,livres,,0
1058,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Salpêtre,La Martinique,582,970,Marseille,livres,,0
1059,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Salpêtre,La Guadeloupe,30,50,Marseille,livres,,0
1060,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Souffre en canons,Cayenne et Guyanne,375,3000,Marseille,livres,,0
1061,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Souffre en canons,Isle de France et de Bourbon,25,200,Marseille,livres,,0
1062,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Souffre en fleurs,St Domingue,351,2375,Marseille,livres,,0
1063,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Souffre en fleurs,La Martinique,281,1871,Marseille,livres,,0
1064,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Soye à coudre,St Domingue,325,15,Lyon,livres,,0
1065,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Soye à coudre,La Martinique,4125,165,Lyon,livres,,0
1066,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Soye à coudre,Isle de France et de Bourbon,250,10,Lyon,livres,,0
1067,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Soye à coudre,St Domingue,1350,54,Nîmes,livres,,0
1068,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Soye à coudre,La Martinique,6825,273,Nîmes,livres,,0
1069,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Soye à coudre,La Guadeloupe,100,4,Nîmes,livres,,0
1070,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Soyerie,St Domingue,750,30,Lyon,livres,,0
1071,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Soye,St Domingue,805,31,Marseille,livres,,0
1072,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Soye,La Martinique,1475,59,Marseille,livres,,0
1073,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Soye,La Guadeloupe,550,22,Marseille,livres,,0
1074,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,60,Sucre en pain,Isle de France et de Bourbon,605,756,Marseille,,Pas d'unité indiquée,0
1075,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Suif en chandelles,St Domingue,772827,1246495,Marseille,livres,,0
1076,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Suif en chandelles,La Martinique,424899,685322,Marseille,livres,,0
1077,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Suif en chandelles,La Guadeloupe,62992,101599,Marseille,livres,,0
1078,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Suif en chandelles,Cayenne et Guyanne,6527,10527,Marseille,livres,,0
1079,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Suif en chandelles,Isle de France et de Bourbon,7909,12756,Marseille,livres,,0
1080,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Suif en pain,St Domingue,30953,53368,Marseille,livres,,0
1081,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Suif en pain,La Martinique,38918,67099,Marseille,livres,,0
1082,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Suif en pain,La Guadeloupe,4234,7311,Marseille,livres,,0
1083,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Suif en pain,Cayenne et Guyanne,869,1463,Marseille,livres,,0
1084,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Suif en pain,Isle de France et de Bourbon,812,1400,Marseille,livres,,0
1085,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Tableaux,St Domingue,1700,,Marseille,,,0
1086,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Tableaux,La Martinique,600,,Marseille,,,0
1087,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Tableaux,La Guadeloupe,200,,Marseille,,,0
1088,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Tamis,St Domingue,244,184,Marseille,en nombre,,0
1089,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Tamis,La Martinique,240,70,Marseille,en nombre,,0
1090,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Tamis,La Guadeloupe,124,62,Marseille,en nombre,,0
1091,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Tamis,Cayenne et Guyanne,36,24,Marseille,en nombre,,0
1092,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Tamis,Isle de France et de Bourbon,80,72,Marseille,en nombre,,0
1093,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Tapis,St Domingue,1012,75,Indes orientales,en nombre,,0
1094,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Tapis de toile peinte,St Domingue,100,10,Indes orientales,livres,,0
1095,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Tapis de toile peinte,Isle de France et de Bourbon,3500,350,Indes orientales,livres,,0
1096,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Tapis de moquette,St Domingue,100,12,Marseille,en nombre,,0
1097,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Tapis de moquette,La Guadeloupe,100,18,Marseille,en nombre,,0
1098,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Tapis,La Martinique,400,45,Marseille,en nombre,,0
1099,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Terraille,St Domingue,22201,18501,,en nombre,,0
1100,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Terraille,La Martinique,17523,14603,,en nombre,,0
1101,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Terraille,La Guadeloupe,2505,2089,,en nombre,,0
1102,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Terraille,Cayenne et Guyanne,684,570,,en nombre,,0
1103,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Thé,St Domingue,489,163,Chine,livres,,0
1104,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Thé,La Martinique,159,53,Chine,livres,,0
1105,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton blanches,St Domingue,97620,9762,Indes orientales,livres,Le pdf donne aussi la quantité en aunes,0
1106,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton blanches,La Martinique,120140,12014,Indes orientales,livres,Le pdf donne aussi la quantité en aunes,0
1107,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton blanches,La Guadeloupe,2910,291,Indes orientales,livres,Le pdf donne aussi la quantité en aunes,0
1108,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton blanches,Cayenne et Guyanne,1650,165,Indes orientales,livres,Le pdf donne aussi la quantité en aunes,0
1109,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton blanches,Sénégal,7840,748,Indes orientales,livres,Le pdf donne aussi la quantité en aunes,0
1110,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton blanches,Sénégal,8400,168,Indes orientales,pièces,,0
1111,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton blanches rayées,St Domingue,500,50,Indes orientales,livres,Le pdf donne aussi la quantité en aunes,0
1112,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton en bazin,St Domingue,15192,1266,Indes orientales,livres,Le pdf donne aussi la quantité en aunes,0
1113,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton en bazin,La Martinique,5448,454,Indes orientales,livres,Le pdf donne aussi la quantité en aunes,0
1114,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton en bazin brodé en soye,St Domingue,135,"4,5",Lyon,livres,Le pdf donne aussi la quantité en aunes,0
1115,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton en guinée bleue,Sénégal,171672,22105,Indes orientales,livres,Le pdf donne aussi la quantité en aunes,0
1116,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton en mousseline,St Domingue,657190,12271,Indes orientales,livres,Le pdf donne aussi la quantité en aunes,0
1117,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton en mousseline,La Martinique,484620,10363,Indes orientales,livres,Le pdf donne aussi la quantité en aunes,0
1118,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton en mousseline,La Guadeloupe,70010,1367,Indes orientales,livres,Le pdf donne aussi la quantité en aunes,0
1119,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton en mousseline,Cayenne et Guyanne,18560,364,Indes orientales,livres,Le pdf donne aussi la quantité en aunes,0
1120,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton en nankin,St Domingue,18204,3034,Indes orientales,livres,Le pdf donne aussi la quantité en aunes,0
1121,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton en nankin,La Martinique,27504,4584,Indes orientales,livres,Le pdf donne aussi la quantité en aunes,0
1122,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton en nankin,La Guadeloupe,1590,265,Indes orientales,livres,Le pdf donne aussi la quantité en aunes,0
1123,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton en nankin,Cayenne et Guyanne,120,20,Indes orientales,livres,Le pdf donne aussi la quantité en aunes,0
1124,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton peinte,St Domingue,198320,19832,Indes orientales,livres,Le pdf donne aussi la quantité en aunes,0
1125,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton peinte,La Martinique,44290,4429,Indes orientales,livres,Le pdf donne aussi la quantité en aunes,0
1126,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton peinte,La Guadeloupe,4850,485,Indes orientales,livres,Le pdf donne aussi la quantité en aunes,0
1127,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton peinte,Cayenne et Guyanne,8770,877,Indes orientales,livres,Le pdf donne aussi la quantité en aunes,0
1128,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton peinte,Sénégal,78300,7830,Indes orientales,livres,Le pdf donne aussi la quantité en aunes,0
1129,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton peinte,Sénégal,18800,1880,Marseille,livres,Le pdf donne aussi la quantité en aunes,0
1130,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton peinte,St Domingue,2350,235,Suisse,livres,Le pdf donne aussi la quantité en aunes,0
1131,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton peinte,Isle de France et de Bourbon,150,15,Suisse,livres,Le pdf donne aussi la quantité en aunes,0
1132,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton peinte,St Domingue,1900,190,Lyon,livres,Le pdf donne aussi la quantité en aunes,0
1133,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton peinte,St Domingue,10520,1052,Aix,livres,Le pdf donne aussi la quantité en aunes,0
1134,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton peinte,St Domingue,73000,7300,France,livres,Le pdf donne aussi la quantité en aunes,0
1135,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton peinte,La Martinique,340,34,France,livres,Le pdf donne aussi la quantité en aunes,0
1136,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de coton peinte,La Guadeloupe,5720,572,France,livres,Le pdf donne aussi la quantité en aunes,0
1137,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de chanvre,St Domingue,57790,23116,Beaujolais,livres,Le pdf donne aussi la quantité en aunes,0
1138,Cyril Mouton,ANOM Col F 2B 13 (tableau 22),Colonies/1788 - Marseille - Exports colonies.csv,Colonies,1788,Exports,Marseille,61,Toiles de chanvre,La Martinique,36845,14738,Beaujolais,livres,Le pdf donne aussi la quantité en aunes,0
