numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,origine,quantity_unit,remarks,doubleaccounts
1472,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Mousselines,St Domingue,900,100,Paris,aunes,,0
1473,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile fil et coton,St Domingue,2600,400,Morlaix,aunes,,0
1474,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile fil et coton,La Guadeloupe,2600,400,Morlaix,aunes,,0
1475,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile fil et coton,St Domingue,19200,4800,Lille,aunes,,0
1476,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile siamoise fil et coton,St Domingue,89940,22485,Rouen,aunes,,0
1477,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile siamoise fil et coton,La Martinique,1860,465,Rouen,aunes,,0
1478,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile siamoise fil et coton,La Guadeloupe,4428,1107,Rouen,aunes,,0
1479,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile siamoise fil et coton,Cayenne et Guyanne,4948,1237,Rouen,aunes,,0
1480,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile siamoise fil et coton,Sénégal et Guinée,1200,300,Rouen,aunes,,0
1481,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile de fil et coton imprimée,Sénégal et Guinée,5720,1430,Rouen,aunes,,0
1482,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile de chanvre,St Domingue,174035,116023,Bretagne,aunes,,0
1483,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile de chanvre,La Martinique,25050,16700,Bretagne,aunes,,0
1484,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile de chanvre,La Guadeloupe,5400,3600,Bretagne,aunes,,0
1485,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile de chanvre,Cayenne et Guyanne,3600,2400,Bretagne,aunes,,0
1486,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile de chanvre,Sénégal et Guinée,1500,1000,Bretagne,aunes,,0
1487,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile de chanvre,St Domingue,237690,158460,Mortagne,aunes,,0
1488,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile de chanvre,La Martinique,16950,11300,Mortagne,aunes,,0
1489,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile de chanvre,La Guadeloupe,10518,7012,Mortagne,aunes,,0
1490,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile de chanvre,Sénégal et Guinée,3600,2400,Mortagne,aunes,,0
1491,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile de chanvre,St Domingue,120495,80330,Morlaix,aunes,,0
1492,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile de chanvre,Sénégal et Guinée,195,130,Morlaix,aunes,,0
1493,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile de chanvre,St Domingue,36900,24600,Laval,aunes,,0
1494,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile de chanvre,St Domingue,104214,69476,Lille,aunes,,0
1495,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile de chanvre,La Martinique,5762,3841,Lille,aunes,,0
1496,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile de chanvre,St Domingue,30723,20482,Aulnay,aunes,,0
1497,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile de chanvre,St Domingue,182820,121880,Béarn,aunes,,0
1498,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile de chanvre,St Domingue,198030,132020,Rouen,aunes,,0
1499,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile de chanvre,La Martinique,5400,3600,Rouen,aunes,,0
1500,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile de chanvre,La Guadeloupe,14700,9800,Rouen,aunes,,0
1501,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile de chanvre,Cayenne et Guyanne,1800,1200,Rouen,aunes,,0
1502,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile de chanvre,La Martinique,2550,1700,Russie,aunes,,0
1503,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile à voile,St Domingue,99075,79260,Nantes,aunes,,0
1504,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile à voile,La Martinique,12675,10140,Nantes,aunes,,0
1505,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile à voile,La Guadeloupe,6075,4860,Nantes,aunes,,0
1506,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile à voile,Cayenne et Guyanne,500,400,Nantes,aunes,,0
1507,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile à voile,Sénégal et Guinée,1750,1400,Nantes,aunes,,0
1508,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile à voile,St Domingue,6500,5200,Russie,aunes,,0
1509,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile à voile,La Martinique,20050,16040,Russie,aunes,,0
1510,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile à voile,La Guadeloupe,10613,8490,Russie,aunes,,0
1511,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile de fil,Cayenne et Guyanne,2357,1964,Lille,aunes,,0
1512,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile batiste,St Domingue,221514,36919,St Quentin,aunes,,0
1513,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile batiste,La Martinique,8202,1367,St Quentin,aunes,,0
1514,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile batiste,La Guadeloupe,16968,2798,St Quentin,aunes,,0
1515,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile batiste,Cayenne et Guyanne,720,120,St Quentin,aunes,,0
1516,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile batiste,Sénégal et Guinée,2532,422,St Quentin,aunes,,0
1517,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile batiste,St Domingue,2664,444,Paris,aunes,,0
1518,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile batiste,La Martinique,840,140,Paris,aunes,,0
1519,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile linon,St Domingue,2843,364,St Quentin,aunes,,1
1520,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile linon,St Domingue,2843,15,St Quentin,livres,,2
1521,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile linon,La Martinique,1463,195,St Quentin,aunes,,0
1522,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,16,Toile linon,La Guadeloupe,105,14,St Quentin,aunes,,0
1523,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile linon,St Domingue,14685,1958,Paris,aunes,,1
1524,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile linon,St Domingue,14685,500,Paris,val,,2
1525,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile linon,La Martinique,1725,230,Paris,aunes,,0
1526,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile linon,Cayenne et Guyanne,1125,150,Paris,aunes,,0
1527,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile coutil,St Domingue,57057,19019,Rouen,aunes,,0
1528,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile coutil,La Martinique,1509,503,Rouen,aunes,,0
1529,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile coutil,La Guadeloupe,45,15,Rouen,aunes,,0
1530,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile coutil,Sénégal et Guinée,7764,2588,Rouen,aunes,,0
1531,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile coutil,St Domingue,5577,1859,Beauvais,aunes,,0
1532,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile coutil,St Domingue,30822,10274,Lille,aunes,,0
1533,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile coutil,La Martinique,3000,1000,Lille,aunes,,0
1534,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile coutil,La Guadeloupe,954,318,Lille,aunes,,0
1535,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile coutil,Cayenne et Guyanne,5670,1890,Lille,aunes,,0
1536,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin à carreaux,St Domingue,6503,4335,Rouen,aunes,,0
1537,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin à carreaux,La Guadeloupe,818,545,Rouen,aunes,,0
1538,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin à carreaux,Sénégal et Guinée,4200,2800,Rouen,aunes,,0
1539,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin à carreaux,St Domingue,8582,5721,Lille,aunes,,0
1540,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin écrue,St Domingue,612,612,Laval,aunes,,0
1541,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin écrue,St Domingue,330,330,Bretagne,aunes,,0
1542,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin écrue,St Domingue,578,578,Rouen,aunes,,0
1543,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin écrue,St Domingue,1200,1200,Lyon,aunes,,0
1544,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile peinte,St Domingue,1680,560,Aulnay,aunes,,0
1545,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile peinte,St Domingue,840,280,Rouen,aunes,,0
1546,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile peinte,Sénégal et Guinée,1500,500,Rouen,aunes,,0
1547,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin peinte,St Domingue,1150,460,Lille,aunes,,0
1548,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin peinte,La Martinique,687,229,Troyes,aunes,,0
1549,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin peinte,St Domingue,11199,3733,Paris,aunes,,0
1550,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin peinte,La Martinique,150,50,Paris,aunes,,0
1551,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin peinte,Cayenne et Guyanne,480,160,Paris,aunes,,0
1552,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin peinte,St Domingue,18600,6200,Ruffec,aunes,,0
1553,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin peinte,St Domingue,4410,1470,Rouen,aunes,,0
1554,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin peinte,St Domingue,2040,680,Morlaix,aunes,,0
1555,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin peinte,St Domingue,220428,73476,L'Orient,aunes,,0
1556,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin ordinaire,St Domingue,2186675,874670,Bretagne,aunes,,0
1557,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin ordinaire,La Martinique,319905,127962,Bretagne,aunes,,0
1558,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin ordinaire,La Guadeloupe,271955,108782,Bretagne,aunes,,0
1559,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin ordinaire,Cayenne et Guyanne,46705,18682,Bretagne,aunes,,0
1560,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin ordinaire,Sénégal et Guinée,9750,3700,Bretagne,aunes,,0
1561,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin ordinaire,St Domingue,117250,46900,Mortagne,aunes,,0
1562,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin ordinaire,La Martinique,26250,10500,Mortagne,aunes,,0
1563,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin ordinaire,St Domingue,30470,12188,Morlaix,aunes,,0
1564,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin ordinaire,St Domingue,367638,147055,Rouen,aunes,,0
1565,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin ordinaire,La Martinique,9650,3860,Rouen,aunes,,0
1566,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin ordinaire,La Guadeloupe,2650,1060,Rouen,aunes,,0
1567,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin ordinaire,St Domingue,935772,374309,Lille et Flandres,aunes,,0
1568,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin ordinaire,La Martinique,61667,24671,Lille et Flandres,aunes,,0
1569,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin ordinaire,La Guadeloupe,83462,33385,Lille et Flandres,aunes,,0
1570,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin ordinaire,Cayenne et Guyanne,8180,3272,Lille et Flandres,aunes,,0
1571,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin ordinaire,Sénégal et Guinée,1250,500,Lille et Flandres,aunes,,0
1572,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin ordinaire,St Domingue,147900,59160,Aulnay,aunes,,0
1573,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin ordinaire,La Martinique,1250,500,Aulnay,aunes,,0
1574,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin ordinaire,La Guadeloupe,21625,8650,Aulnay,aunes,,0
1575,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin ordinaire,St Domingue,165890,66356,Cholet,aunes,,0
1576,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin ordinaire,La Martinique,9450,3780,Cholet,aunes,,0
1577,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin ordinaire,La Guadeloupe,1230,492,Cholet,aunes,,0
1578,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin ordinaire,St Domingue,1092075,436830,Laval,aunes,,0
1579,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin ordinaire,La Martinique,27137,10855,Laval,aunes,,0
1580,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin ordinaire,La Guadeloupe,27550,11020,Laval,aunes,,0
1581,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin ordinaire,St Domingue,11750,4700,Béarn,aunes,,0
1582,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin ordinaire,St Domingue,21000,8400,Agen,aunes,,0
1583,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile de lin grosse,St Domingue,1326,884,Lille,aunes,,0
1584,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile à matelas,St Domingue,18020,9010,Lille,aunes,,0
1585,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile à matelas,Sénégal et Guinée,3840,1920,Lille,aunes,,0
1586,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile à matelas,St Domingue,4940,2470,Rouen,aunes,,0
1587,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile à matelas,La Guadeloupe,1000,500,Rouen,aunes,,0
1588,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile royale,St Domingue,7440,1240,Hollande,aunes,,0
1589,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile indienne,St Domingue,68509,19574,Nantes,aunes,,0
1590,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile indienne,La Martinique,2520,720,Nantes,aunes,,0
1591,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile indienne,La Guadeloupe,9435,2710,Nantes,aunes,,0
1592,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile indienne,Cayenne et Guyanne,840,240,Nantes,aunes,,0
1593,Cyril Mouton,ANOM Col F 2B 13 (tableau 19),Colonies/1788 - Bordeaux - Exports colonies.csv,Colonies,1788,Exports,Bordeaux,17,Toile indienne,Sénégal et Guinée,46900,13400,Nantes,aunes,,0
