numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,origine,quantity_unit,remarks,doubleaccounts
874,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,47,Toile de chanvre à voile,St Domingue,2000,2000,St Hilaire,aunes,Le pdf donne l'équivalent en livres poids,0
875,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,47,Toile de chanvre d'emballage,St Domingue,7545,5030,Lille,aunes,Le pdf donne l'équivalent en livres poids,0
876,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,47,Toile de chanvre d'emballage,La Martinique,800,550,Lille,aunes,Le pdf donne l'équivalent en livres poids,0
877,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,47,Toile de chanvre d'emballage,Cayenne et Guyanne,862,575,Lille,aunes,Le pdf donne l'équivalent en livres poids,0
878,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,47,Toile de chanvre d'emballage,St Domingue,1390,1260,Abbeville,aunes,Le pdf donne l'équivalent en livres poids,0
879,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,47,Toile de chanvre d'emballage,Cayenne et Guyanne,400,800,Abbeville,aunes,Le pdf donne l'équivalent en livres poids,0
880,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,47,Toile de chanvre d'emballage,Tabago,72,50,Abbeville,aunes,Le pdf donne l'équivalent en livres poids,0
881,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,47,Toile de chanvre d'emballage,Tabago,8400,5670,Bretagne,aunes,Le pdf donne l'équivalent en livres poids,0
882,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,47,Toile de chanvre d'emballage,Tabago,5200,3460,Angleterre,aunes,Le pdf donne l'équivalent en livres poids,0
883,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,47,Toile de chanvre à voile,Sénégal et Guinée,3960,1980,Danemark,aunes,Le pdf donne l'équivalent en livres poids,0
884,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,47,Toile de coton blanche,Tabago,700,220,Angleterre,aunes,Le pdf donne l'équivalent en livres poids,0
885,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,47,Toile de coton blanche,St Domingue,33504,8376,Rouen,aunes,Le pdf donne l'équivalent en livres poids,0
886,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,47,Toile de coton blanche,La Martinique,2760,690,Rouen,aunes,Le pdf donne l'équivalent en livres poids,0
887,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,47,Toile de coton blanche,La Guadeloupe,1640,410,Rouen,aunes,Le pdf donne l'équivalent en livres poids,0
888,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,47,Toile de coton blanche,Cayenne et Guyanne,2000,500,Rouen,aunes,Le pdf donne l'équivalent en livres poids,0
889,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,47,Toile de coton blanche,Sénégal et Guinée,70384,17596,Rouen,aunes,Le pdf donne l'équivalent en livres poids,0
890,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,47,Toile de coton,La Martinique,10220,2044,Troye,aunes,Le pdf donne l'équivalent en livres poids,0
891,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile cotonine,St Domingue,6320,1580,Angleterre,aunes,Le pdf donne l'équivalent en livres poids,0
892,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile cotonine,Tabago,1896,474,Angleterre,aunes,Le pdf donne l'équivalent en livres poids,0
893,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile cotonine,La Martinique,18400,4100,Rouen,aunes,Le pdf donne l'équivalent en livres poids,0
894,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile cotonine,Cayenne et Guyanne,150,30,Rouen,aunes,Le pdf donne l'équivalent en livres poids,0
895,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de coton peinte,La Guadeloupe,1266,380,Cholet,aunes,Le pdf donne l'équivalent en livres poids,0
896,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin à carreaux,St Domingue,1560,780,Cholet,aunes,Le pdf donne l'équivalent en livres poids,0
897,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin à carreaux,La Martinique,12000,6371,Lille,aunes,Le pdf donne l'équivalent en livres poids,0
898,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin blanche,St Domingue,26300,6500,Beauvais,aunes,Le pdf donne l'équivalent en livres poids,0
899,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin blanche,La Martinique,34792,12206,Beauvais,aunes,Le pdf donne l'équivalent en livres poids,0
900,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin blanche,La Guadeloupe,5100,1052,Beauvais,aunes,Le pdf donne l'équivalent en livres poids,0
901,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,St Domingue,149317,42442,Lille,aunes,Le pdf donne l'équivalent en livres poids,0
902,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,La Martinique,24069,6877,Lille,aunes,Le pdf donne l'équivalent en livres poids,0
903,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,La Guadeloupe,34069,9734,Lille,aunes,Le pdf donne l'équivalent en livres poids,0
904,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,St Domingue,600,90,St Quentin,aunes,Le pdf donne l'équivalent en livres poids,0
905,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,La Martinique,900,180,St Quentin,aunes,Le pdf donne l'équivalent en livres poids,0
906,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,La Guadeloupe,1200,300,St Quentin,aunes,Le pdf donne l'équivalent en livres poids,0
907,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,Tabago,1052,263,St Quentin,aunes,Le pdf donne l'équivalent en livres poids,0
908,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,St Domingue,2500,750,Abbeville,aunes,Le pdf donne l'équivalent en livres poids,0
909,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,Tabago,285,80,Abbeville,aunes,Le pdf donne l'équivalent en livres poids,0
910,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,St Domingue,133515,53406,Bretagne,aunes,Le pdf donne l'équivalent en livres poids,0
911,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,La Martinique,190830,76332,Bretagne,aunes,Le pdf donne l'équivalent en livres poids,0
912,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,La Guadeloupe,11250,4500,Bretagne,aunes,Le pdf donne l'équivalent en livres poids,0
913,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,Tabago,1250,500,Bretagne,aunes,Le pdf donne l'équivalent en livres poids,0
914,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,St Domingue,5505,1835,Courtray,aunes,Le pdf donne l'équivalent en livres poids,0
915,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,La Guadeloupe,1075,230,Courtray,aunes,Le pdf donne l'équivalent en livres poids,0
916,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,St Domingue,1150,230,Paris,aunes,Le pdf donne l'équivalent en livres poids,0
917,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,La Martinique,1550,310,Paris,aunes,Le pdf donne l'équivalent en livres poids,0
918,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,Tabago,1200,350,Angleterre,aunes,Le pdf donne l'équivalent en livres poids,0
919,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,Sénégal et Guinée,3700,925,Angleterre,aunes,Le pdf donne l'équivalent en livres poids,0
920,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,St Domingue,1798,540,Amiens,aunes,Le pdf donne l'équivalent en livres poids,0
921,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,La Guadeloupe,3200,800,Amiens,aunes,Le pdf donne l'équivalent en livres poids,0
922,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,St Domingue,9000,3000,Cholet,aunes,Le pdf donne l'équivalent en livres poids,0
923,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,La Martinique,2600,1160,Cholet,aunes,Le pdf donne l'équivalent en livres poids,0
924,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,St Domingue,162550,81275,Laval,aunes,Le pdf donne l'équivalent en livres poids,0
925,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,La Martinique,101630,50815,Laval,aunes,Le pdf donne l'équivalent en livres poids,0
926,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,La Guadeloupe,56306,28153,Laval,aunes,Le pdf donne l'équivalent en livres poids,0
927,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,Cayenne et Guyanne,1950,975,Laval,aunes,Le pdf donne l'équivalent en livres poids,0
928,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,St Domingue,536145,142972,Rouen,aunes,Le pdf donne l'équivalent en livres poids,0
929,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,La Martinique,127173,33913,Rouen,aunes,Le pdf donne l'équivalent en livres poids,0
930,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,La Guadeloupe,82391,21971,Rouen,aunes,Le pdf donne l'équivalent en livres poids,0
931,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,Cayenne et Guyanne,2475,660,Rouen,aunes,Le pdf donne l'équivalent en livres poids,0
932,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,Tabago,17021,4539,Rouen,aunes,Le pdf donne l'équivalent en livres poids,0
933,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,St Domingue,3800,1000,Ypres,aunes,Le pdf donne l'équivalent en livres poids,0
934,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,St Domingue,2400,800,Bernay,aunes,Le pdf donne l'équivalent en livres poids,0
935,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,Tabago,69416,17354,Angers,aunes,Le pdf donne l'équivalent en livres poids,0
936,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,St Domingue,17432,8716,Mayenne,aunes,Le pdf donne l'équivalent en livres poids,0
937,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,La Martinique,38630,19315,Mayenne,aunes,Le pdf donne l'équivalent en livres poids,0
938,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,St Domingue,18905,5250,Sanlis,aunes,Le pdf donne l'équivalent en livres poids,0
939,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin,La Guadeloupe,20099,5640,Sanlis,aunes,Le pdf donne l'équivalent en livres poids,0
940,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin blanche,St Domingue,5000,2600,Pontivy,aunes,Le pdf donne l'équivalent en livres poids,0
941,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin écrue,Cayenne et Guyanne,945,472,Rouen,aunes,Le pdf donne l'équivalent en livres poids,0
942,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin écrue,St Domingue,132,66,Lille,aunes,Le pdf donne l'équivalent en livres poids,0
943,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin écrue,La Martinique,5900,2950,Lille,aunes,Le pdf donne l'équivalent en livres poids,0
944,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin écrue,Tabago,1000,500,Lille,aunes,Le pdf donne l'équivalent en livres poids,0
945,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin écrue,St Domingue,10200,5100,Mortagne,aunes,Le pdf donne l'équivalent en livres poids,0
946,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin écrue,Tabago,672,336,Mortagne,aunes,Le pdf donne l'équivalent en livres poids,0
947,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin écrue,Tabago,880,650,Angleterre,aunes,Le pdf donne l'équivalent en livres poids,0
948,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin grise,Tabago,40,30,St Quentin,aunes,Le pdf donne l'équivalent en livres poids,0
949,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile linon,St Domingue,12510,1415,St Quentin,aunes,Le pdf donne l'équivalent en livres poids,0
950,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile linon,La Martinique,680,68,St Quentin,aunes,Le pdf donne l'équivalent en livres poids,0
951,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile linon,Cayenne et Guyanne,700,100,St Quentin,aunes,Le pdf donne l'équivalent en livres poids,0
952,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin mélangée de couleur,St Domingue,14104,9403,Lille,aunes,Le pdf donne l'équivalent en livres poids,0
953,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin mélangée de couleur,La Martinique,3153,2102,Lille,aunes,Le pdf donne l'équivalent en livres poids,0
954,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin grise,St Domingue,7235,3706,Laval,aunes,Le pdf donne l'équivalent en livres poids,0
955,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin grise,La Martinique,850,750,Laval,aunes,Le pdf donne l'équivalent en livres poids,0
956,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin grise,La Guadeloupe,800,500,Laval,aunes,Le pdf donne l'équivalent en livres poids,0
957,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin grise,Cayenne et Guyanne,96,60,Laval,aunes,Le pdf donne l'équivalent en livres poids,0
958,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin grise,St Domingue,30648,25214,Lille,aunes,Le pdf donne l'équivalent en livres poids,0
959,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin grise,La Martinique,3150,2530,Lille,aunes,Le pdf donne l'équivalent en livres poids,0
960,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile de lin grise,La Guadeloupe,10500,7834,Lille,aunes,Le pdf donne l'équivalent en livres poids,0
961,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile gingas de fil,St Domingue,94962,54264,Rouen,aunes,Le pdf donne l'équivalent en livres poids,0
962,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile gingas de fil,La Martinique,54374,31071,Rouen,aunes,Le pdf donne l'équivalent en livres poids,0
963,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile gingas de fil,La Guadeloupe,14143,8082,Rouen,aunes,Le pdf donne l'équivalent en livres poids,0
964,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile gingas de fil,St Domingue,129654,103723,Lille,aunes,Le pdf donne l'équivalent en livres poids,0
965,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile gingas de fil,La Martinique,30662,24530,Lille,aunes,Le pdf donne l'équivalent en livres poids,0
966,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile gingas de fil,La Guadeloupe,11175,8940,Lille,aunes,Le pdf donne l'équivalent en livres poids,0
967,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toiles diverses des Indes,Tabago,65,15,Lorient,aunes,,0
968,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toiles diverses des Indes,Tabago,1900,,Angleterre,,,0
969,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toiles diverses des Indes,Sénégal et Guinée,1200,,Angleterre,,,0
970,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile baffetas,Cayenne et Guyanne,834,278,Lorient,pièces,Le pdf donne l'équivalent en livres poids,0
971,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile bajutapeaux,Sénégal et Guinée,90432,2512,Lorient,pièces,Le pdf donne l'équivalent en livres poids,0
972,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile bajutapeaux,Sénégal et Guinée,3024,84,Ostende,pièces,Le pdf donne l'équivalent en livres poids,0
973,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile bajutapeaux,Sénégal et Guinée,29520,820,Hollande,pièces,Le pdf donne l'équivalent en livres poids,0
974,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile bajutapeaux,Sénégal et Guinée,8640,240,Portugal,pièces,Le pdf donne l'équivalent en livres poids,0
975,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile bethille,Sénégal et Guinée,4074,194,Lorient,pièces,Le pdf donne l'équivalent en livres poids,0
976,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile bethille,Sénégal et Guinée,4720,236,Angleterre,pièces,Le pdf donne l'équivalent en livres poids,0
977,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile casselis,Sénégal et Guinée,2250,125,Ostende,pièces,Le pdf donne l'équivalent en livres poids,0
978,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile chasselas,Sénégal et Guinée,4480,160,Ostende,pièces,Le pdf donne l'équivalent en livres poids,0
979,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile chasselas,Sénégal et Guinée,26600,950,Hollande,pièces,Le pdf donne l'équivalent en livres poids,0
980,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile chasselas,Sénégal et Guinée,1576,92,Angleterre,pièces,Le pdf donne l'équivalent en livres poids,0
981,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile chasselas,Sénégal et Guinée,15120,540,Portugal,pièces,Le pdf donne l'équivalent en livres poids,0
982,Cyril Mouton,ANOM Col F 2B 13 (tableau 21),Colonies/1788 - Le Havre - Exports colonies.csv,Colonies,1788,Exports,Le Havre,48,Toile chasselas,Sénégal et Guinée,26992,964,Lorient,pièces,Le pdf donne l'équivalent en livres poids,0
