numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,direction,sheet,marchandises,pays,value,quantit,quantity_unit,prix_unitaire,probleme,remarks,Droits totaux indiqués,doubleaccounts
1461,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Tissus de soie ; Étoffes ; pures ; façonnées,Monde,,349,kg,,,,7293,
1462,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Tissus de soie ; Étoffes ; pures ; brochées ; de soie,Monde,,13,kg,,,,296,
1463,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Tissus de soie ; Étoffes ; pures ; brochées ; d'or ou d'argent ; fin,Monde,,0,kg,,,,0,
1464,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Tissus de soie ; Étoffes ; pures ; brochées ; d'or ou d'argent ; faux,Monde,,0,kg,,,,0,
1465,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Tissus de soie ; Étoffes ; mêlées de fil,Monde,,0,kg,,,,0,
1466,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Tissus de soie ; gaze de toute espèce,Monde,,13,kg,,,,383,
1467,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Tissus de soie ; crêpe,Monde,,142,kg,,,,6489,
1468,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Tissus de soie ; Tulle,Monde,,0,kg,,,,0,
1469,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Tissus de soie ; Blonde,Monde,1979,,francs,,,,384,
1470,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Tissus de soie ; bonneterie,Monde,0,,francs,,,,0,
1471,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Tissus de soie ; passementerie ; de soie pure,Monde,,56,kg,,,,1086,
1472,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Tissus de soie ; passementerie ; de mêlée d'or et d'argent,Monde,,216,kg,,,,1840,
1473,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Tissus de soie ; Rubans (ceux de velours compris),Monde,,7136,kg,,,,64170,
1474,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Tissus de fleuret ; étoffes ,Monde,,11716,kg,,,,13359,
1475,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Tissus de fleuret ; Couvertures et tapis,Monde,,0,kg,,,,0,
1476,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Tissus de fleuret ; Bonneterie,Monde,,755,kg,,,,5480,
1477,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Tissus de fleuret ; Passementerie et rubans,Monde,,333,kg,,,,2993,
1478,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Tissus de coton ; Nankin apporté en droiture de l'Inde,Inde,,27365,kg,,,,151151,
1479,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,"Feutres ; chapeaux ; fins, de laine, de castor ou de soie",Monde,,64,en nombre,,,,422,
1480,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,"Feutres ; chapeaux ; communs, de poil ou de laine",Monde,,75,en nombre,,,,248,
1481,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Feutres ; Schakos,Monde,,0,en nombre,,,,0,
1482,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Feutres ; autres ouvrages,Monde,,811,kg,,,,27,
1483,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Carton ; en feuilles,Monde,,188,kg,,,,305,
1484,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Carton ; Ouvrages en carton,Monde,,2312,kg,,,,5225,
1485,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,"Papier ; d'enveloppe, à pâte de couleur",Monde,,445,kg,,,,394,
1486,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,"Papier ; blanc, ou rayé pour musique",Monde,,6857,kg,,,,11620,
1487,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,"Papier ; colorié, en rames, pour reliures",Monde,,1392,kg,,,,1482,
1488,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,"Papier ; peint, en rouleaux, pour teintures",Monde,,82,kg,,,,117,
1489,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Papier ; de soie,Monde,,364,kg,,,,1590,
1490,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Livres ; en langues mortes ou étrangères,Monde,,30025,kg,,,,3484,
1491,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Livres ; en langue française ; mémoires scientifiques,Monde,,112,kg,,,,67,
1492,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Livres ; en langue française ; Autres ouvrages publiés à l'étranger,Monde,,7770,kg,,,,9128,
1493,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Livres ; en langue française ; Réimprimés sur éditions françaises,Monde,,588,kg,,,,1027,
1494,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Livres ; en langue française ; imprimés en France,Monde,,10822,kg,,,,126,
1495,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Cartes ; à jouer,Monde,,0,kg,,,,0,
1496,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Cartes ; géographiques,Monde,,315,kg,,,,1081,
1497,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Gravures noires ou coloriées,Monde,,1388,kg,,,,8316,
1498,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Musique gravée,Monde,,517,kg,,,,2023,
1499,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Instruments aratoires ; Faulx,Monde,,275291,kg,,,,304888,
1500,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Instruments aratoires ; Faucilles et tous autres,Monde,,27052,kg,,,,25475,
1501,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Limes et râpes ; communes,Monde,,225839,kg,,,,213549,
1502,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Limes et râpes ; fines,Monde,,12103,kg,,,,34768,
1503,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Scies ; communes,Monde,,3008,kg,,,,6456,
1504,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Scies ; fines,Monde,,17318,kg,,,,40265,
1505,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Outils ; de pur fer,Monde,,8482,kg,,,,5128,
1506,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Outils ; de fer rechargé d'acier,Monde,,122543,kg,,,,100324,
1507,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Outils ; de pur acier,Monde,,28842,kg,,,,67170,
1508,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Imports,,17,Outils ; de cuivre ou de laiton,Monde,,371,kg,,,,710,
1509,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,"Tissus de poil ; tapis, bonneteries et étoffes",Monde (Hors Colonies),,7146,kg,,,,118,
1510,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,"Tissus de poil ; tapis, bonneteries et étoffes",Colonies,,106,kg,,,,0,
1511,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de crin ; étoffes,Monde (Hors Colonies),,4343,kg,,,,70,
1512,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de crin ; étoffes,Colonies,,50,kg,,,,0,
1513,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de crin ; passementerie,Monde,,6,kg,,,,0,
1514,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de soie ; Étoffes ; pures ; unies,Monde (Hors Colonies),,594556,kg,,,,13080,
1515,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de soie ; Étoffes ; pures ; unies,Colonies,,13239,kg,,,,0,
1516,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de soie ; Étoffes ; pures ; façonnées,Monde,,18597,kg,,,,409,
1517,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de soie ; Étoffes ; pures ; brochées ; de soie,Monde,,88681,kg,,,,1951,
1518,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de soie ; Étoffes ; pures ; brochées ; d'or ou d'argent ; fin,Monde,,2923,kg,,,,1286,
1519,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de soie ; Étoffes ; pures ; brochées ; d'or ou d'argent ; faux,Monde,,3696,kg,,,,163,
1520,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de soie ; Étoffes ; mêlées de fil,Monde (Hors Colonies),,60001,kg,,,,1330,
1521,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de soie ; Étoffes ; mêlées de fil,Colonies,,84,kg,,,,0,
1522,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de soie ; gaze de toute espèce,Monde (Hors Colonies),,20106,kg,,,,568,
1523,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de soie ; gaze de toute espèce,Colonies,,123,kg,,,,0,
1524,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de soie ; crêpe,Monde (Hors Colonies),,25509,kg,,,,561,
1525,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de soie ; crêpe,Colonies,,155,kg,,,,0,
1526,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de soie ; Tulle,Monde (Hors Colonies),,10993,kg,,,,243,
1527,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de soie ; Tulle,Colonies,,383,kg,,,,0,
1528,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de soie ; Blonde,Monde (Hors Colonies),696927,,francs,,,,1917,
1529,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de soie ; Blonde,Colonies,200,,francs,,,,0,
1530,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de soie ; bonneterie,Monde (Hors Colonies),,27663,kg,,,,611,
1531,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de soie ; bonneterie,Colonies,,1331,kg,,,,0,
1532,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de soie ; passementerie ; de soie pure,Monde (Hors Colonies),,19981,kg,,,,440,
1533,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de soie ; passementerie ; de soie pure,Colonies,,1378,kg,,,,0,
1534,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de soie ; passementerie ; de mêlée d'or et d'argent,Monde (Hors Colonies),,13911,kg,,,,2295,
1535,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de soie ; passementerie ; de mêlée d'or et d'argent,Colonies,,36,kg,,,,0,
1536,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de soie ; Rubans (ceux de velours compris),Monde (Hors Colonies),,152794,kg,,,,3362,
1537,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de soie ; Rubans (ceux de velours compris),Colonies,,2193,kg,,,,0,
1538,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de fleuret ; étoffes ,Monde,,15653,kg,,,,344,
1539,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de fleuret ; Couvertures et tapis,Monde,,83,kg,,,,2,
1540,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de fleuret ; Bonneterie,Monde,,20,kg,,,,0,
1541,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de fleuret ; Passementerie et rubans,Monde,,345,kg,,,,10,
1542,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de coton ; Draps,Monde (Hors Colonies),,14967,kg,,,,82,
1543,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de coton ; Draps,Colonies,,129,kg,,,,0,
1544,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,"Tissus de coton ; Toiles, unies, brochées, brodées, imprimées",Monde (Hors Colonies),,226457,kg,,,,1245,
1545,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,"Tissus de coton ; Toiles, unies, brochées, brodées, imprimées",Colonies,,34490,kg,,,,0,
1546,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de coton ; Mousseline et tous tissus simples,Monde (Hors Colonies),,5235,kg,,,,29,
1547,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de coton ; Mousseline et tous tissus simples,Colonies,,1703,kg,,,,0,
1548,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,"Tissus de coton ; Basins, piqués, mousselinettes",Monde (Hors Colonies),,31986,kg,,,,176,
1549,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,"Tissus de coton ; Basins, piqués, mousselinettes",Colonies,,3751,kg,,,,0,
1550,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de coton ; Schals et mouchoirs,Monde (Hors Colonies),,33701,kg,,,,185,
1551,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de coton ; Schals et mouchoirs,Colonies,,2405,kg,,,,0,
1552,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de coton ; Nankinet et autres étoffes de goût,Monde (Hors Colonies),,3817,kg,,,,21,
1553,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de coton ; Nankinet et autres étoffes de goût,Colonies,,50000,kg,,,,0,
1554,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de coton ; velours,Monde (Hors Colonies),,60995,kg,,,,335,
1555,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de coton ; velours,Colonies,,19,kg,,,,0,
1556,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de coton ; Couvertures et tapis,Monde (Hors Colonies),,13881,kg,,,,76,
1557,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de coton ; Couvertures et tapis,Colonies,,527,kg,,,,0,
1558,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,"Tissus de coton ; Tulle, gaze et tricot de Berling",Monde,,4367,kg,,,,24,
1559,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de coton ; Bonneterie,Monde (Hors Colonies),,27464,kg,,,,151,
1560,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de coton ; Bonneterie,Colonies,,3674,kg,,,,0,
1561,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de coton ; Passementerie et rubans,Monde (Hors Colonies),,8680,kg,,,,48,
1562,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de coton ; Passementerie et rubans,Colonies,,189,kg,,,,0,
1563,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de coton ; Nankin apporté en droiture de l'Inde,Monde (Hors Colonies),,427,kg,,,,2,
1564,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Tissus de coton ; Nankin apporté en droiture de l'Inde,Colonies,,229,kg,,,,0,
1565,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,"Feutres ; chapeaux ; fins, de laine, de castor ou de soie",Monde (Hors Colonies),,184325,en nombre,,,,10138,
1566,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,"Feutres ; chapeaux ; fins, de laine, de castor ou de soie",Colonies,,29726,en nombre,,,,0,
1567,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,"Feutres ; chapeaux ; communs, de poil ou de laine",Monde (Hors Colonies),,62552,en nombre,,,,3440,
1568,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,"Feutres ; chapeaux ; communs, de poil ou de laine",Colonies,,56698,en nombre,,,,0,
1569,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Feutres ; Schakos,Monde (Hors Colonies),,1832,en nombre,,,,118,
1570,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Feutres ; Schakos,Colonies,,1187,en nombre,,,,0,
1571,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Feutres ; autres ouvrages,Monde,,0,en nombre,,,,0,
1572,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Carton ; en feuilles,Monde (Hors Colonies),,4555,kg,,,,96,
1573,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Carton ; en feuilles,Colonies,,1420,kg,,,,0,
1574,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Carton ; Ouvrages en carton,Monde (Hors Colonies),,15482,kg,,,,43,
1575,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Carton ; Ouvrages en carton,Colonies,,1239,kg,,,,0,
1576,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,"Papier ; d'enveloppe, à pâte de couleur",Monde (Hors Colonies),,334022,kg,,,,1837,
1577,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,"Papier ; d'enveloppe, à pâte de couleur",Colonies,,3758,kg,,,,0,
1578,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,"Papier ; blanc, ou rayé pour musique",Monde (Hors Colonies),,681419,kg,,,,7496,
1579,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,"Papier ; blanc, ou rayé pour musique",Colonies,,87407,kg,,,,0,
1580,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,"Papier ; colorié, en rames, pour reliures",Monde,,8847,kg,,,,97,
1581,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,"Papier ; peint, en rouleaux, pour teintures",Monde (Hors Colonies),,593812,kg,,,,6532,
1582,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,"Papier ; peint, en rouleaux, pour teintures",Colonies,,11364,kg,,,,0,
1583,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Papier ; de soie,Monde,,0,kg,,,,0,
1584,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Livres ; en langues mortes ou étrangères,Monde,,20556,kg,,,,226,
1585,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Livres ; en langue française,Monde (Hors Colonies),,581968,kg,,,,6402,
1586,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Livres ; en langue française,Colonies,,14833,kg,,,,0,
1587,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Cartes ; à jouer,Monde (Hors Colonies),,18852,kg,,,,207,
1588,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Cartes ; à jouer,Colonies,,3327,kg,,,,0,
1589,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Cartes ; géographiques,Monde (Hors Colonies),,5937,kg,,,,65,
1590,Quentin Vidal,AN_F12_251,National/Tableau de marchandises/1821 -- AN_F12_251.csv,Tableau de marchandises,1821,Exports,,17,Cartes ; géographiques,Colonies,,46,kg,,,,0,
