numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,direction,bureaux,origine,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
718,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,17,1789,Grenoble,Beauvoisin,Paris,Mercerie mélée,Venise,450,Livres,2,900,0,
719,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,17,1789,Grenoble,Beauvoisin,Paris,Meubles,Sardaigne,,,,2343,,En valeur
720,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,17,1789,Grenoble,Beauvoisin,Paris,Meubles,Gènes,,,,590,,En valeur
721,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,17,1789,Grenoble,Beauvoisin,Dauphiné,Meubles,Sardaigne,,,,573,,En valeur
722,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,17,1789,Grenoble,Beauvoisin,Lyon,Meubles,Sardaigne,,,,5793,,En valeur
723,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,17,1789,Grenoble,Beauvoisin,,Mouchoirs divers,Sardaigne,,,,972,,En valeur
724,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,17,1789,Grenoble,Beauvoisin,Normandie,Mouchoirs de coton,Sardaigne,215,Livres,8,1720,0,
725,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,17,1789,Grenoble,Beauvoisin,Languedoc,Mouchoirs de coton,Sardaigne,135,Livres,8,1080,0,
726,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,17,1789,Grenoble,Beauvoisin,Normandie,Mouchoirs fil et coton,Sardaigne,368,Livres,8,2944,0,
727,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,17,1789,Grenoble,Beauvoisin,Lyon,Mouchoirs de lin,Sardaigne,100,Livres,12,1200,0,
728,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,17,1789,Grenoble,Beauvoisin,Lyon,Mouchoirs de soye,Sardaigne,"99,5",Livres,50,4975,0,
729,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,17,1789,Grenoble,Beauvoisin,Paris,Mouchoirs de soye,Sardaigne,66,Livres,50,3300,0,
730,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,17,1789,Grenoble,Beauvoisin,,Ouvrages divers,Sardaigne,,,,1972,,En valeur
731,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,17,1789,Grenoble,Beauvoisin,,Ouvrages divers,Gènes,,,,131,,En valeur
732,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,17,1789,Grenoble,Beauvoisin,,Ouvrages divers,Milanes Toscane et Lucques,,,,1099,,En valeur
733,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,17,1789,Grenoble,Beauvoisin,,Ouvrages de bois,Sardaigne,,,,1370,,En valeur
734,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,17,1789,Grenoble,Beauvoisin,,Ouvrages de cordonnier soulier de soye,Sardaigne,240,Livres,10,2400,0,
735,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,17,1789,Grenoble,Beauvoisin,,Ouvrages de cordonnier soulier de soye,Milanes Toscane et Lucques,10,Livres,10,100,0,
736,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,17,1789,Grenoble,Beauvoisin,,Ouvrages de cuivre doré et argenté,Sardaigne,,,,6876,,En valeur
737,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,17,1789,Grenoble,Beauvoisin,,Ouvrages de cuivre doré et argenté,Gènes,,,,995,,En valeur
738,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,17,1789,Grenoble,Beauvoisin,,Ouvrages de cuivre doré et argenté,Milanes Toscane et Lucques,,,,4228,,En valeur
739,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,17,1789,Grenoble,Beauvoisin,,Ouvrages de cuivre doré et argenté,Etat Ecclésiastique,,,,400,,En valeur
740,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,17,1789,Grenoble,Beauvoisin,,Ouvrages de cuivre doré et argenté,Naples Sicile et Parme,,,,100,,En valeur
741,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,17,1789,Grenoble,Beauvoisin,,Ouvrages de cuivre doré et argenté,Venise,,,,540,,En valeur
742,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,17,1789,Grenoble,Beauvoisin,Lyon,Ouvrages de cuivre en girondoles,Sardaigne,190,Livres,10,1900,0,
743,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Ouvrages de modes,Sardaigne,1449,Livres,50,72450,0,
744,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Ouvrages de modes,Gènes,62,Livres,50,3100,0,
745,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Ouvrages de modes,Milanes Toscane et Lucques,310,Livres,50,15500,0,
746,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Ouvrages de modes,Etat Ecclésiastique,10,Livres,50,500,0,
747,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Ouvrages de modes,Naples Sicile et Parme,30,Livres,50,1500,0,
748,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Ouvrages de modes,Venise,10,Livres,50,500,0,
749,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Ouvrages de modes,Suisse ses alliés et Genève,10,Livres,50,500,0,
750,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Lyon,Ouvrages de modes,Sardaigne,4844,Livres,50,242200,0,
751,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Lyon,Ouvrages bourses à cheveux,Sardaigne,"929,5",Livres,25,23237,"-0,5",
752,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Dauphiné,Ouvrages chapeaux de paille,Sardaigne,40,Douzaines,24,960,0,Largeur en lignes : 110
753,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Lyon,Ouvrages de fleurs,Sardaigne,2510,Livres,28,70280,0,
754,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Ouvrages de fleurs,Sardaigne,140,Livres,28,3520,-400,Erreur de calcul
755,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Ouvrages de fleurs,Gènes,5,Livres,28,140,0,
756,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Ouvrages de fleurs,Milanes Toscane et Lucques,12,Livres,28,336,0,
757,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Ouvrages de soye,Sardaigne,"17,75",Livres,50,887,"-0,5",
758,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Ouvrages de soye,Gènes,9,Livres,50,450,0,
759,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Ouvrages de soye,Milanes Toscane et Lucques,2,Livres,50,100,0,
760,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,,Ouvrages de terre,Sardaigne,,,,830,,En valeur
761,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,,Orphevrerie diverse,Gènes,,,,180,,En valeur
762,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,,Orphevrerie diverse,Milanes Toscane et Lucques,,,,1240,,En valeur
763,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Orphevrerie en argent,Sardaigne,"208,5",Marcs,60,12508,-2,208 marcs et 4 onces
764,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Orphevrerie en argent,Gènes,"117,75",Marcs,60,7070,5,"117 marcs, 6 onces et 6 gros"
765,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Orphevrerie en argent,Milanes Toscane et Lucques,"1349,75",Marcs,60,80866,-119,1349 marcs et 6 onces
766,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Orphevrerie en argent,Etat Ecclésiastique,"253,125",Marcs,60,15188,"0,5",253 marcs et 1 once
767,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Orphevrerie en argent,Venise,"22,125",Marcs,60,1328,"0,5",22 marcs et 1 once
768,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Lyon,Orphevrerie en argent,Sardaigne,381,Marcs,60,22860,0,
769,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Lyon,Papeterie carton,Sardaigne,11984,Livres,"0,25",2996,0,
770,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,,Papiers divers,Sardaigne,,,,882,,En valeur
771,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Vivarais,Papiers à écrire,Sardaigne,1287,Livres,1,1287,0,
772,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Papiers à musique,Sardaigne,385,Livres,"2,5",962,"-0,5",
773,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Lyon,Papiers peint,Sardaigne,17532,Livres,2,35064,0,
774,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Isles de France,Papiers peint,Sardaigne,8585,Livres,2,17170,0,
775,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Isles de France,Papiers peint,Milanes Toscane et Lucques,95,Livres,2,190,0,
776,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Isles de France,Papiers peint,Venise,60,Livres,2,240,120,Erreur de calcul
777,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Normandie,Papiers peint,Sardaigne,1260,Livres,2,2520,0,
778,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Bourbonais,Papiers peint,Sardaigne,370,Livres,2,740,0,
779,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Lyon,Parasols de soye,Sardaigne,3993,Livres,6,23958,0,
780,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Parasols de soye,Etat Ecclésiastique,25,Livres,6,150,0,
781,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Parasols de soye,Venise,40,Livres,6,240,0,
782,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,,Parfumerie diverse,Sardaigne,,,,932,,En valeur
783,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,,Parfumerie diverse,Milanes Toscane et Lucques,,,,130,,En valeur
784,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Isles de France,Parfumerie pots de rouge,Sardaigne,49,Livres,15,735,0,
785,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Isles de France,Parfumerie pots de rouge,Milanes Toscane et Lucques,25,Livres,15,375,0,
786,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Isles de France,Parfumerie pots de rouge,Venise,10,Livres,15,150,0,
787,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Lyon,Parfumerie poudre,Sardaigne,5607,Livres,"0,4",2242,"-0,8",
788,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Lyon,Passementerie en cordonnet de poil de chevre,Sardaigne,"973,5",Livres,10,9735,0,
789,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Lyon,Passementerie en soye cordons de montre,Sardaigne,21,Livres,50,1050,0,
790,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,,Peaux diverses,Sardaigne,,,,1496,,En valeur
791,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,,Peaux diverses,Suisse ses alliés et Genève,,,,370,,En valeur
792,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Lyon,Peaux de dains,Sardaigne,250,Livres,5,1250,0,
793,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Lyon,Peaux de moutons,Sardaigne,1280,Livres,1,1280,0,
794,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Lyon,Peaux de moutons apprêtées,Sardaigne,1541,Livres,1,1541,0,
795,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Lyon,Pelleterie apprêtée,Sardaigne,13659,Marcs,6,86006,4052,
796,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Lyon,Pierres à fusils,Sardaigne,5366,Livres,"0,2",1073,"-0,2",
797,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Dauphiné,Platre moulu,Sardaigne,62600,Livres,"0,0125",782,"-0,5",
798,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Plumes d'autruches apprêtées,Sardaigne,"280,5",Livres,80,23240,800,Erreur de calcul
799,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Plumes d'autruches apprêtées,Gènes,"13,375",Livres,80,1070,0,
800,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Plumes d'autruches apprêtées,Milanes Toscane et Lucques,"57,5",Livres,80,4600,0,
801,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Plumes d'autruches apprêtées,Venise,"4,5",Livres,80,360,0,
802,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Plumes non apprêtées,Sardaigne,30,Livres,40,1200,0,
803,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,,Poissons divers,Sardaigne,,,,1255,,En valeur
804,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,,Poissons divers,Suisse ses alliés et Genève,,,,104,,En valeur
805,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Lyon,Poissons carpes et tanches,Sardaigne,43563,Livres,"0,5",21831,"49,5",Erreur de calcul
806,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,,Porcelaine diverse,Sardaigne,,,,495,,En valeur
807,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Porcelaine diverse,Sardaigne,716,Livres,6,4296,0,
808,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Porcelaine diverse,Gènes,175,Livres,6,1050,0,
809,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,18,1789,Grenoble,Beauvoisin,Paris,Porcelaine diverse,Milanes Toscane et Lucques,405,Livres,6,2430,0,
810,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Dauphiné,Poterie,Sardaigne,40850,Livres,"0,05",2042,"-0,5",
811,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,,Quincaillerie diverse,Sardaigne,,,,712,,En valeur
812,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Foret,Quincaillerie d'acier,Sardaigne,38104,Livres,2,76208,0,
813,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Champagne,Quincaillerie d'acier,Sardaigne,613,Livres,2,1226,0,
814,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Lyon,Quincaillerie d'acier,Sardaigne,550,Livres,2,1100,0,
815,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Valay,Quincaillerie d'acier,Sardaigne,4050,Livres,2,8100,0,
816,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Dauphiné,Quincaillerie d'acier,Sardaigne,2215,Livres,2,4430,0,
817,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Auvergne,Quincaillerie d'acier,Sardaigne,17220,Livres,2,34440,0,
818,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Foret,Quincaillerie de fer,Sardaigne,23513,Livres,1,23513,0,
819,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Lyon,Quincaillerie de fer,Sardaigne,2484,Livres,1,2484,0,
820,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Valay,Quincaillerie de fer,Sardaigne,870,Livres,1,870,0,
821,Laura,AN F12 1666,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Exports – Grenoble.csv,National toutes directions tous partenaires,Exports,19,1789,Grenoble,Beauvoisin,Auvergne,Quincaillerie de fer,Sardaigne,1575,Livres,1,1575,0,
