numrodeligne,dataentryby,source,sourcepath,sourcetype,exportsimports,sheet,year,direction,bureaux,origine,marchandises,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
302,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,17,1789,La Rochelle,La Rochelle,,caffé avarié,Petites iles,9512,livres,"0,1500000","1 427,00","0,20",
303,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,17,1789,La Rochelle,La Rochelle,,caffé bourbon,Lorient,9461,livres,"1,5000000","14 191,00","-0,50",
304,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,17,1789,La Rochelle,La Rochelle,,caffé moka,Lorient,280,livres,"2,5000000","700,00","0,00",
305,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,17,1789,La Rochelle,La Rochelle,,cauris,Hollande,57199,livres,"1,0000000","57 199,00","0,00",
306,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,17,1789,La Rochelle,La Rochelle,,cuivre à lessive,Petites iles,60,tonneaux,"5,0000000","300,00","0,00",
307,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,17,1789,La Rochelle,La Rochelle,,chair de bœuf salée,Petites iles,5466,livres,"0,3000000","1 639,00","-0,80",
308,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,17,1789,La Rochelle,La Rochelle,,chair de bœuf salée,Lorient,10850,livres,"0,3000000","3 255,00","0,00",
309,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,17,1789,La Rochelle,La Rochelle,,chair de bœuf salée,Angleterre,1035365,livres,"0,3000000","310 609,00","-0,50",
310,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,17,1789,La Rochelle,La Rochelle,,lard salé,Angleterre,20969,livres,"0,3500000","7 339,00","-0,15",
311,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,17,1789,La Rochelle,La Rochelle,,chanvre,Petites iles,689,livres,"0,3500000","241,00","-0,15",
312,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,17,1789,La Rochelle,La Rochelle,,chanvre,Quatre villes hanséatiques,110500,livres,"0,3500000","38 675,00","0,00",
313,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,17,1789,La Rochelle,La Rochelle,,chanvre,Russie,120696,livres,"0,3500000","42 243,00","-0,60",
314,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,17,1789,La Rochelle,La Rochelle,,charbon de terre,Angleterre,402,tonneaux,"40,0000000","16 080,00","0,00",
315,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,17,1789,La Rochelle,La Rochelle,,colle forte,Hollande,940,livres,"0,7500000","705,00","0,00",
316,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,17,1789,La Rochelle,La Rochelle,,colle de poisson,Hollande,30,livres,"6,0000000","180,00","0,00",
317,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,17,1789,La Rochelle,La Rochelle,,corail ouvré,Marseille,330,livres,"200,0000000","66 000,00","0,00",
318,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,17,1789,La Rochelle,La Rochelle,,cordages,Petites iles,5287,livres,"0,4700000","2 485,00","0,11",
319,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,17,1789,La Rochelle,La Rochelle,,coraline,Marseille,150,livres,"0,7500000","112,00","-0,50",
320,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,coton filé,Marseille,3546,livres,"6,0000000","21 276,00","0,00",
321,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,coton en laine,Lorient,18704,livres,"2,0000000","37 408,00","0,00",
322,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,coton en laine,Marseille,1664,livres,"2,0000000","3 328,00","0,00",
323,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,coutellerie,Angleterre,,valeur,"0,0000000","154,00",,marchandises en estimation
324,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,coutellerie,Hollande,,valeur,"0,0000000","3 045,00",,marchandises en estimation
325,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,cuirs de vaches en poil,Petites iles,32,pièces,"6,0000000","192,00","0,00",
326,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,cuivre,Angleterre,5810,livres,"1,3000000","7 553,00","0,00",
327,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,cuivre,Quatre villes hanséatiques,10913,livres,"1,3000000","14 186,00","-0,90",
328,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,cuivre en mitraille,Petites iles,308,livres,"0,8000000","246,00","-0,40",
329,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,cuivre en mitraille,Quatre villes hanséatiques,10000,livres,"0,8000000","8 000,00","0,00",
330,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,drap casimir,Angleterre,533,aunes carrées,"0,0000000","4 770,00",,marchandises en estimation
331,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,drogues diverses medécinales,Marseille,,valeur,"0,0000000","6 719,00",,marchandises en estimation
332,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,drogues diverses medécinales,Hollande,,valeur,"0,0000000","1 664,00",,marchandises en estimation
333,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,mane,Marseille,8122,livres,"2,0000000","16 244,00","0,00",
334,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,quinquina,Marseille,270,livres,"6,0000000","1 620,00","0,00",
335,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,séné,Marseille,1146,livres,"1,2000000","1 375,00","-0,20",
336,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,jus de reglisse,Petites iles,2033,livres,"0,5000000","1 016,00","-0,50",
337,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,drogues pour la peinture et la teinture,Marseille,,valeur,"0,0000000","2 117,00",,marchandises en estimation
338,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,drogues pour la peinture et la teinture,Hollande,,valeur,"0,0000000","422,00",,marchandises en estimation
339,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,alun,Marseille,2997,livres,"0,3500000","1 049,00","0,05",en quintal
340,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,alun,Angleterre,3900,livres,"0,3500000","1 365,00","0,00",en quintal
341,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,ceruse,Angleterre,1000,livres,"0,3000000","300,00","0,00",en quintal
342,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,ceruse,Hollande,18776,livres,"0,3000000","5 633,00","0,20",en quintal
343,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,couperose verte,Angleterre,13000,livres,"0,0800000","1 040,00","0,00",en quintal
344,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,eau de fleur d'orange,Marseille,1173,livres,"1,0000000","1 173,00","0,00",
345,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,eau de hongrie,Marseille,398,livres,"2,0000000","796,00","0,00",
346,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,eau de vie simple,Petites iles,"817,78",muids,"158,4000000","129 536,00","0,00",4lt 8s la velte
347,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,epicerie diverse,Angleterre,,valeur,"0,0000000","508,00",,marchandises en estimation
348,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,epicerie diverse,Hollande,,valeur,"0,0000000","1 240,00",,marchandises en estimation
349,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,canelle,Lorient,12,livres,"12,0000000","144,00","0,00",
350,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,canelle,Angleterre,530,livres,"12,0000000","6 360,00","0,00",
351,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,piment,Angleterre,2529,livres,"1,0000000","2 529,00","0,00",
352,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,piment,Hollande,300,livres,"1,0000000","300,00","0,00",
353,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,piment,L'amerique,4580,livres,"1,0000000","4 580,00","0,00",
354,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,eponges,Marseille,806,livres,"0,5000000","403,00","0,00",en quintal
355,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,etoffes diverses de coton,Angleterre,,valeur,"0,0000000","8 220,00",,marchandises en estimation
356,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,etoffes diverses en laine,Petites iles,,valeur,"0,0000000","1 600,00",,marchandises en estimation
357,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,farine de froment,Petites iles,5470,livres,"0,2250000","1 230,00","-0,75",en quintal
358,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,farine de gruau,Petites iles,1582,livres,"0,0000000","225,00",,marchandises en estimation
359,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,fayence,Angleterre,,valeur,"0,0000000","52 496,00",,marchandises en estimation
360,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,fer blanc,Angleterre,940,livres,"0,6000000","564,00","0,00",
361,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,fer blanc,Quatre villes hanséatiques,3959,livres,"0,6000000","2 375,00","-0,40",
362,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,fer en barres,Hollande,35425,livres,"0,2000000","7 085,00","0,00",en quintal
363,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,fer en barres,Russie,30610,livres,"0,2000000","6 122,00","0,00",en quintal
364,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,fer en plaques,Hollande,3770,livres,"0,1000000","377,00","0,00",en quintal
365,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,fer feuillard,Hollande,3000,livres,"0,2000000","600,00","0,00",en quintal
366,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,fer noir,Angleterre,700,livres,"0,3000000","210,00","0,00",en quintal
367,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,fer noir,Hollande,1530,livres,"0,3000000","459,00","0,00",en quintal
368,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,fromage,Angleterre,350,livres,"0,5000000","175,00","0,00",en quintal
369,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,fromage,Hollande,137390,livres,"0,5000000","68 695,00","0,00",en quintal
370,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,fruits confits au vinaigre,Marseille,,valeur,"0,0000000","1 962,00",,marchandises en estimtion
371,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,fruits confits au vinaigre,Espagne,,valeur,"0,0000000","150,00",,marchandises en estimtion
372,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,fruits vert,Petites iles,,valeur,"0,0000000","390,00",,marchandises en estimtion
373,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,fruits secs,Petites iles,,valeur,"0,0000000","4 600,00",,marchandises en estimtion
374,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,futailles vides,Marseille,153,pièces,"0,0000000","1 377,00",,marchandises en estimtion
375,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,futailles vides,Dunkerque,27,pièces,"0,0000000","243,00",,marchandises en estimtion
376,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,futailles vides,Hollande,27,pièces,"0,0000000","243,00",,marchandises en estimtion
377,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,futailles vides,Quatre villes hanséatiques,795,pièces,"0,0000000","7 155,00",,marchandises en estimtion
378,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,futailles vides,Etats de l'Empereur,66,pièces,"0,0000000","594,00",,marchandises en estimation
379,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,18,1789,La Rochelle,La Rochelle,,futailles petites,Petites iles,853,livres,"1,0000000","853,00","0,00",
380,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,grains comestibles bled froment,Hollande,1254000,livres,"0,1250000","156 750,00","0,00",
381,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,grains comestibles bled froment,Quatre villes hanséatiques,1008100,livres,"0,1250000","126 012,00","-0,50",
382,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,orge,Petites iles,91000,livres,"0,0600000","5 460,00","0,00",
383,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,orge,Angleterre,160000,livres,"0,0600000","9 600,00","0,00",
384,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,seigle,Hollande,292400,livres,"0,0850000","24 854,00","0,00",
385,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,seigle,Quatre villes hanséatiques,278000,livres,"0,0850000","23 630,00","0,00",
386,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,ris,Marseille,16053,livres,"0,3000000","4 816,00","0,10",
387,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,ris,Lorient,3000,livres,"0,3000000","900,00","0,00",
388,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,ris,Espagne,19531,livres,"0,3000000","5 859,00","-0,30",
389,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,ris,L'amerique,19025,livres,"0,3000000","5 708,00","0,50",
390,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,graines de jardin,Marseille,160,livres,"1,5000000","240,00","0,00",
391,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,graines de jardin,Hollande,279,livres,"1,5000000","418,00","-0,50",
392,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,huile de graine,Dunkerque,8600,livres,"0,7000000","6 020,00","0,00",
393,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,huile de graine,Hollande,7903,livres,"0,7000000","5 172,00","-360,10",
394,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,huile d'olive,Marseille,93127,livres,"0,9000000","83 814,00","-0,30",
395,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,instruments de musique,Angleterre,,valeur,"0,0000000","432,00",,marchandises en estimation
396,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,laine,Quatre villes hanséatiques,80,livres,"1,2500000","100,00","0,00",en quintal
397,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,légumes feves,Hollande,77900,livres,"0,0000000","5 200,00",,marchandises en estimation
398,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,Pois  verts,Hollande,600,livres,"0,2000000","120,00","0,00",en quintal
399,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,liége en bouchons,Marseille,528,livres,"0,7500000","396,00","0,00",
400,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,lin préparé,Petites iles,192,livres,"1,0000000","192,00","0,00",
401,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,lin préparé,Hollande,190,livres,"1,0000000","190,00","0,00",
402,Ahmed,AN F12 1667,National toutes directions tous partenaires/AN/F_12_1666 et 1667/1789 - Imports – La Rochelle.csv,National toutes directions tous partenaires,Importations,19,1789,La Rochelle,La Rochelle,,marchandises à la valeur,Petites iles,,valeur,"0,0000000","933,00",,marchandises en estimation
