numrodeligne,dataentryby,source,SourceType,year,exportsimports,direction,bureaux,sheet,marchandises,pays,value,remarks,quantit,quantit_marchandises,total_quantit,origine,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,leurvaleursubtotal_3,prix_unitaire,unitdecompte,prixunitaire_unitdecomptelt,prixunitaire_unitdecomptesous,prixunitaire_unitdecomptedeniers,v19,probleme
887,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,79,Laine ; en rames,Hollande,298590,,199060,,,,12322651,livres,325290,,,,,,,,,
888,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,79,Laine ; de Rome,Italie,3000,,5000,,,,12322651,livres,,,,,,,,,,
889,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,79,Laine ; Surge,Espagne,74464,,148928,,,,12322651,livres,199824,,,,,,,,,
890,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,79,Laine ; Surge,Naples,3560,,8900,,,,12322651,livres,199824,,,,,,,,,
891,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,79,Laine ; Surge,Levant,121800,,121800,,,,12322651,livres,199824,,,,,,,,,
892,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,79,Laine ; de tan,Suisse,11032,,5516,,,,12322651,livres,,,,,,,,,,
893,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,79,Laine ; en toison,Angleterre,47087,,18835,,,,12322651,livres,,,,,,,,,,
894,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,79,Lard,Danemark,20100,,402,,,,,barils,,,,,,,,,,
895,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,79,Lattes,Allemagne,1352,,54100,,,,,en nombre,,,,,,,,,,
896,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,79,Lauze,Savoye,3726,,169.5,,,,,charretées,,,,,,,,,,
897,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,79,Legumes,Danemark,10000,,200,,,,154889,barils,,,,,,,,,,
898,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,79,Legumes,Espagne,7310,,66550,,,,154889,livres,,,,,,,,,,
899,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,79,Legumes,Hollande,40475,,258700,,,,154889,livres,,,,,,,,,,
900,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,79,Legumes,Italie,34230,,342300,,,,154889,livres,,,,,,,,,,
901,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,79,Legumes,Naples,6200,,62000,,,,154889,livres,,,,,,,,,,
902,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,79,Legumes,Nord,56674,,500450,,,,154889,livres,,,,,,,,,,
903,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,79,Léton,Allemagne,26414,,13207,,,,,livres,,,,,,,,,,
904,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,82,Librairie,Allemagne,37003,,37003,,,,506301,livres,,,,,,,,,,
905,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,82,Librairie,Flandre,23720,,11860,,,,506301,livres,,,,,,,,,,
906,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,82,Librairie,Geneve,326400,,163200,,,,506301,livres,,,,,,,,,,
907,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,82,Librairie,Hollande,38872,,19436,,,,506301,livres,,,,,,,,,,
908,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,82,Librairie,Italie,2000,,4000,,,,506301,livres,,,,,,,,,,
909,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,82,Librairie,Genes,1424,,712,,,,506301,livres,,,,,,,,,,
910,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,82,Librairie,Suisse,76882,,38441,,,,506301,livres,,,,,,,,,,
911,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,82,Liege,Espagne,70600,,604860,,,,83789,livres,,,,,,,,,,
912,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,82,Liege,Italie,10000,,20000,,,,83789,livres,,,,,,,,,,
913,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,82,Liege,Portugal,3189,,31895,,,,83789,livres,,,,,,,,,,
914,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,82,Limes,Flandre,1190,,1190,,,,6663,livres,,,,,,,,,,
915,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,82,Limes,Hollande,5473,,10581,,,,6663,livres,,,,,,,,,,
916,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,82,Lin ; cru,Allemagne,24116,,40194,,,,109429,livres,59749,,,,,,,,,
917,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,82,Lin ; cru,Flandre,31188,,52214,,,,109429,livres,59749,,,,,,,,,
918,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,82,Lin ; cru,Nord,4445,,7446,,,,109429,livres,59749,,,,,,,,,
919,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,82,Lin ; peingné,Flandre,8503,,5669,,,,109429,livres,32956,,,,,,,,,
920,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,82,Lin ; peingné,Hollande,24453,,26785,,,,109429,livres,32956,,,,,,,,,
921,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,82,Lin ; en rames,Danemark,2850,,7126,,,,109429,livres,16724,,,,,,,,,
922,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,82,Lin ; en rames,Hollande,13874,,34685,,,,109429,livres,16724,,,,,,,,,
923,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,82,Linge vieux,Allemagne,19152,,,,,,,,,,,,,,,,,
924,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,82,Lingerie,Allemagne,1571,,,,,,,,,,,,,,,,,
925,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,82,Liqueurs,Allemagne,30580,,,,,,67533,,,,,,,,,,,
926,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,82,Liqueurs,Italie,16307,,16307,,,,67533,livres,,,,,,,,,,
927,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,82,Liqueurs,Genes,4600,,4600,,,,67533,livres,,,,,,,,,,
928,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,82,Liqueurs,Savoye,10245,,10245,,,,67533,livres,,,,,,,,,,
929,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,82,Liqueurs,Suisse,2000,,2000,,,,67533,pots,,,,,,,,,,
930,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,82,Liqueurs,Isles,3801,,1015,,,,67533,bouteilles,,,,,,,,,,
931,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Litarge,Flandre,14577,,72887,,,,25457,livres,,,,,,,,,,
932,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Litarge,Hollande,10880,,51333,,,,25457,livres,,,,,,,,,,
933,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Lunettes,Flandre,3145,,,,,,,,,,,,,,,,,
934,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Maïs,Hollande,2590,,266,,,,,livres,,,,,,,,,,
935,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Maganaise,Hollande,18000,,1800,,,,,livres,,,,,,,,,,
936,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Manches de gaffe,Danemark,1746,,3493,,,,,livres,,,,,,,,,,
937,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Manne,Espagne,2100,,1200,,,,2232121,livres,,,,,,,,,,
938,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Manne,Flandre,1425,,570,,,,2232121,livres,,,,,,,,,,
939,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Manne,Italie,1111525,,617514,,,,2232121,livres,,,,,,,,,,
940,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Manne,Naples,926280,,514600,,,,2232121,livres,,,,,,,,,,
941,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Manne,Genes,67140,,37300,,,,2232121,livres,,,,,,,,,,
942,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Manne,Portugal,19428,,7206,,,,2232121,livres,,,,,,,,,,
943,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Manne,Savoye,104223,,57902,,,,2232121,livres,,,,,,,,,,
944,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Maquereaux salés,Danemark,9963,,99630,,,,,livres,,,,,,,,,,
945,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Marbre ; brut,Flandre,1048,,262,,,,83112,pieds cubes,67270,,,,,,,,,
946,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Marbre ; brut,Italie,60110,,601100,,,,83112,livres,67270,,,,,,,,,
947,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Marbre ; brut,Genes,4520,,45200,,,,83112,livres,67270,,,,,,,,,
948,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Marbre ; brut,Suisse,1592,,15925,,,,83112,livres,67270,,,,,,,,,
949,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Marbre ; ouvré,Flandre,4923,,,,,,83112,,15842,,,,,,,,,
950,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Marbre ; ouvré,Hollande,3482,,1161,,,,83112,livres,15842,,,,,,,,,
951,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Marbre ; ouvré,Naples,5000,,25000,,,,83112,livres,15842,,,,,,,,,
952,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Marbre ; ouvré,Genes,2437,,8126,,,,83112,livres,15842,,,,,,,,,
953,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Marchand ; à l'estimation,Allemagne,112958,,,,,,495862,,495862,,,,,,,,,
954,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Marchand ; à l'estimation,Angleterre,13403,,,,,,495862,,495862,,,,,,,,,
955,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Marchand ; à l'estimation,Danemark,5976,,,,,,495862,,495862,,,,,,,,,
956,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Marchand ; à l'estimation,Espagne,33759,,,,,,495862,,495862,,,,,,,,,
957,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Marchand ; à l'estimation,Flandre,53088,,,,,,495862,,495862,,,,,,,,,
958,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Marchand ; à l'estimation,Geneve,11936,,,,,,495862,,495862,,,,,,,,,
959,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Marchand ; à l'estimation,Hollande,91657,,,,,,495862,,495862,,,,,,,,,
960,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Marchand ; à l'estimation,Italie,51213,,,,,,495862,,495862,,,,,,,,,
961,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Marchand ; à l'estimation,Naples,6889,,,,,,495862,,495862,,,,,,,,,
962,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Marchand ; à l'estimation,Genes,21816,,,,,,495862,,495862,,,,,,,,,
963,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Marchand ; à l'estimation,Levant,3113,,,,,,495862,,495862,,,,,,,,,
964,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Marchand ; à l'estimation,Nord,8300,,,,,,495862,,495862,,,,,,,,,
965,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Marchand ; à l'estimation,Portugal,13277,,,,,,495862,,495862,,,,,,,,,
966,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Marchand ; à l'estimation,Russie,2339,,,,,,495862,,495862,,,,,,,,,
967,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Marchand ; à l'estimation,Savoye,36956,,,,,,495862,,495862,,,,,,,,,
968,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,84,Marchand ; à l'estimation,Suède,9923,,,,,,495862,,495862,,,,,,,,,
969,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,86,Marchand ; à l'estimation,Suisse,12414,,,,,,495862,,495862,,,,,,,,,
970,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,86,Marchand ; à l'estimation,Etats-Unis,1397,,,,,,495862,,495862,,,,,,,,,
971,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,86,Marchand ; à l'estimation,Isles,3878,,,,,,495862,,495862,,,,,,,,,
972,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,86,Marchand ; à l'estimation,Indes,1570,,,,,,495862,,495862,,,,,,,,,
973,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,86,Mats de vaisseaux,Danemark,44510,,1175,,,,268490,en nombre,,,,,,,,,,
974,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,86,Mats de vaisseaux,Hollande,186980,,2451,,,,268490,en nombre,,,,,,,,,,
975,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,86,Mats de vaisseaux,Nord,20725,,827,,,,268490,en nombre,,,,,,,,,,
976,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,86,Mats de vaisseaux,Russie,11950,,478,,,,268490,en nombre,,,,,,,,,,
977,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,86,Mats de vaisseaux,Suède,4325,,145,,,,268490,en nombre,,,,,,,,,,
978,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,86,Matelas de laine,Allemagne,2443,,2443,,,,,livres,,,,,,,,,,
979,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,86,Menuiserie,Flandre,7330,,,,,,,,,,,,,,,,,
980,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,86,Mercerie,Allemagne,1594001,,505533,,,,2606857,livres,,,,,,,,,,
981,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,86,Mercerie,Angleterre,3316,,829,,,,2606857,livres,,,,,,,,,,
982,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,86,Mercerie,Espagne,10060,,3430,,,,2606857,livres,,,,,,,,,,
983,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,86,Mercerie,Flandre,823232,,331372,,,,2606857,livres,,,,,,,,,,
984,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,86,Mercerie,Geneve,5040,,1260,,,,2606857,livres,,,,,,,,,,
985,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,86,Mercerie,Hollande,112781,,53299,,,,2606857,livres,,,,,,,,,,
986,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,86,Mercerie,Italie,5600,,1400,,,,2606857,livres,,,,,,,,,,
987,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,86,Mercerie,Nord,5297,,2179,,,,2606857,livres,,,,,,,,,,
988,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,86,Mercerie,Savoye,8600,,2150,,,,2606857,livres,,,,,,,,,,
989,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,86,Mercerie,Suisse,38930,,9732.5,,,,2606857,livres,,,,,,,,,,
990,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,86,Mercure,Allemagne,5475,,1095,,,,,livres,,,,,,,,,,
991,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Meubles,Allemagne,8320,,,,,,15929,,,,,,,,,,,
992,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Meubles,Flandre,7609,,,,,,15929,,,,,,,,,,,
993,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Meules ; à favre,Espagne,4725,,945,,,,35382,en nombre,,,,,,,,,,
994,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Meules ; à moulin,Allemagne,2450,,49,,,,35382,en nombre,24050,,,,,,,,,
995,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Meules ; à moulin,Espagne,21600,,270,,,,35382,en nombre,24050,,,,,,,,,
996,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Meules ; à taillandier,Allemagne,2344,,293,,,,35382,en nombre,6607,,,,,,,,,
997,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Meules ; à taillandier,Hollande,4263,,549,,,,35382,en nombre,6607,,,,,,,,,
998,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Miel,Flandre,3803,,9508,,,,12503,livres,,,,,,,,,,
999,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Miel,Italie,5100,,1700,,,,12503,livres,,,,,,,,,,
1000,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Miel,Savoye,3600,,1200,,,,12503,livres,,,,,,,,,,
1001,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Millet gros,Italie,6010,,60100,,,,10810,livres,,,,,,,,,,
1002,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Millet gros,Naples,3300,,33000,,,,10810,livres,,,,,,,,,,
1003,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Millet gros,Genes,1500,,15000,,,,10810,livres,,,,,,,,,,
1004,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Mine ; de fer,Espagne,60000,,600000,,,,183918,livres,,,,,,,,,,
1005,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Mine ; de plomb,Allemagne,1711,,6225,,,,183918,livres,123918,,,,,,,,,
1006,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Mine ; de plomb,Flandre,72037,,369040,,,,183918,livres,123918,,,,,,,,,
1007,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Mine ; de plomb,Hollande,50170,,220698,,,,183918,livres,123918,,,,,,,,,
1008,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Mini,Flandre,1840,,9200,,,,4351,livres,,,,,,,,,,
1009,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Mini,Hollande,2511,,10590,,,,4351,livres,,,,,,,,,,
1010,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Morue ; sêche,Angleterre,31278,,152840,,,,1540259,livres,636034,,,,,,,,,
1011,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Morue ; sêche,Danemark,132042,,402229,,,,1540259,livres,636034,,,,,,,,,
1012,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Morue ; sêche,Espagne,14598,,48795,,,,1540259,livres,636034,,,,,,,,,
1013,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Morue ; sêche,Hollande,35401,,143551,,,,1540259,livres,636034,,,,,,,,,
1014,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Morue ; sêche,Italie,81920,,207300,,,,1540259,livres,636034,,,,,,,,,
1015,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Morue ; sêche,Nord,8000,,40000,,,,1540259,livres,636034,,,,,,,,,
1016,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Morue ; sêche,Portugal,293675,,1174700,,,,1540259,livres,636034,,,,,,,,,
1017,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Morue ; sêche,Suède,39120,,154050,,,,1540259,livres,636034,,,,,,,,,
1018,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Morue ; verte,Danemark,158186,,632746,,,,1540259,livres,904225,,,,,,,,,
1019,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Morue ; verte,Espagne,4640,,35.5,,,,1540259,barriques,904225,,,,,,,,,
1020,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Morue ; verte,Flandre,281335,,4652,,,,1540259,tonnes,904225,,,,,,,,,
1021,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Morue ; verte,Hollande,404604,,1416005,,,,1540259,livres,904225,,,,,,,,,
1022,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Morue ; verte,Nord,46099,,461,,,,1540259,barils,904225,,,,,,,,,
1023,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,88,Morue ; verte,Suède,9361,,24727,,,,1540259,livres,904225,,,,,,,,,
1024,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,90,Mouchoirs ; communs,Hollande,1056,,44,,,,825931,douzaines,,,,,,,,,,
1025,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,90,Mouchoirs ; des Indes,Indes,64375,,2575,,,,825931,pièces,,,,,,,,,,
1026,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,90,Mouchoirs ; de soye,Espagne,760500,,16900,,,,825931,livres,,,,,,,,,,
1027,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,90,Moulins ; à caffé,Hollande,8266,,3780,,,,8266,livres,,,,,,,,,,
1028,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,90,Mousseline,Indes,27300,,273,,,,,pièces,,,,,,,,,,
1029,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,90,Moutarde,Savoye,11100,,7400,,,,,livres,,,,,,,,,,
1030,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,90,Moulons,Allemagne,406597,,42592,,,,517001,en nombre,,,,,,,,,,
1031,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,90,Moulons,Flandre,14584,,1823,,,,517001,en nombre,,,,,,,,,,
1032,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,90,Moulons,Savoye,95820,,15648,,,,517001,en nombre,,,,,,,,,,
1033,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,90,Mules et mulets,Espagne,2200,,11,,,,28280,en nombre,,,,,,,,,,
1034,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,90,Mules et mulets,Savoye,26080,,326,,,,28280,en nombre,,,,,,,,,,
1035,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,90,Muscades,Hollande,208615,,23438,,,,,livres,,,,,,,,,,
1036,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,90,Nacres de perles,Hollande,17265,,12885,,,,25215,livres,,,,,,,,,,
1037,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,90,Nacres de perles,Levant,7950,,5300,,,,25215,livres,,,,,,,,,,
1038,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,90,Nattes,Allemagne,1500,,5000,,,,12589,en nombre,,,,,,,,,,
1039,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,90,Nattes,Espagne,9254,,92540,,,,12589,en nombre,,,,,,,,,,
1040,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,90,Nattes,Hollande,1835,,,,,,12589,,,,,,,,,,,
1041,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,92,Noir de fumée,Allemagne,8125,,31957,,,,9855,livres,,,,,,,,,,
1042,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,92,Noir de fumée,Hollande,1730,,1730,,,,9855,livres,,,,,,,,,,
1043,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,92,Noix vomiques,Levant,3780,,12600,,,,,livres,,,,,,,,,,
1044,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,92,Oignons,Hollande,3230,,,,,,8302,,,,,,,,,,,
1045,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,92,Oignons,Savoye,5072,,5072,,,,8302,livres,,,,,,,,,,
1046,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,92,Or et Argent faux,Allemagne,83522,,42162,,,,83522,livres,,,,,,,,,,
1047,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,92,Orge ; en graines,Hollande,7275,,97005,,,,20689,livres,9275,,,,,,,,,
1048,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,92,Orge ; en graines,Naples,2000,,20000,,,,20689,livres,9275,,,,,,,,,
1049,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,92,Orge ; perlée,Hollande,11414,,25431,,,,20689,livres,,,,,,,,,,
1050,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,92,Orpiments,Hollande,3645,,5239,,,,37595,livres,,,,,,,,,,
1051,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,92,Orpiments,Italie,4950,,6600,,,,37595,livres,,,,,,,,,,
1052,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,92,Orpiments,Levant,29000,,58000,,,,37595,livres,,,,,,,,,,
1053,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,92,Ouvrages de verts,Allemagne,20050,,10025,,,,28550,livres,,,,,,,,,,
1054,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,92,Ouvrages de verts,Suisse,8500,,4250,,,,28550,livres,,,,,,,,,,
1055,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,92,Pains ; d'épice,Flandre,8631,,11508,,,,10861,livres,,,,,,,,,,
1056,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,92,Pains ; de navette,Allemagne,2230,,3186,,,,10861,en nombre,,,,,,,,,,
1057,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,95,Papier ; blanc,Allemagne,21312,,44725,,,,349882,livres,321423,,,,,,,,,
1058,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,95,Papier ; blanc,Flandre,25064,,23019,,,,349882,livres,321423,,,,,,,,,
1059,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,95,Papier ; blanc,Hollande,275047,,185677,,,,349882,livres,321423,,,,,,,,,
1060,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,95,Papier ; bleu,Hollande,6101,,13149,,,,349882,livres,,,,,,,,,,
1061,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,95,Papier ; doré,Allemagne,3518,,3841,,,,349882,livres,8396,,,,,,,,,
1062,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,95,Papier ; doré,Suisse,4878,,542,,,,349882,livres,8396,,,,,,,,,
1063,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,95,Papier ; gris,Allemagne,6204,,62045,,,,349882,livres,8704,,,,,,,,,
1064,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,95,Papier ; gris,Genes,2500,,10000,,,,349882,livres,8704,,,,,,,,,
1065,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,95,Papier ; de musique,Flandre,2624,,1400,,,,349882,livres,3758,,,,,,,,,
1066,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,95,Papier ; de musique,Savoye,1134,,378,,,,349882,livres,3758,,,,,,,,,
1067,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,95,Papier ; de pliage,Savoye,1500,,600,,,,349882,rames,,,,,,,,,,
1068,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,95,Parapluyes,Genes,2520,,52.5,,,,3792,douzaines,,,,,,,,,,
1069,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,95,Parapluyes,Savoye,1272,,26.5,,,,3792,douzaines,,,,,,,,,,
1070,Fatima Zahra,AN F12 248,Objet Général,1780,Imports,,,98,Pate d'amande,Genes,1040,,2600,,,,,livres,,,,,,,,,,
