numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,marchandises,pays,value,remarks,doubleaccounts
354,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Laine,Prises et Saisies,206000,,0
355,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Lin,Prises et Saisies,23500,,0
356,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Soie et filoselle,Prises et Saisies,82000,,0
357,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Bois des îles,Prises et Saisies,729100,,0
358,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Potasse, vedasses et gravelées",Prises et Saisies,70900,,0
359,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Soude,Prises et Saisies,335800,,0
360,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Charbons,Prises et Saisies,71800,,0
361,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Cuirs en poil,Prises et Saisies,151800,,0
362,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Huile de poisson,Prises et Saisies,178000,,0
363,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Suif,Prises et Saisies,303200,,0
364,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Tabacs,Prises et Saisies,1616600,,0
365,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Articles réunis,Prises et Saisies,140000,,0
366,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Coton,Epaves et Echouements,15200,,0
367,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Soude,Epaves et Echouements,5000,,0
368,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Indigo,Royaume d'Espagne,1728900,,0
369,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Rocou,Royaume d'Espagne,226800,,0
370,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Cochenille,Royaume d'Espagne,9091300,,0
371,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Alun,Royaume d'Espagne,53900,,0
372,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Garance,Royaume d'Espagne,103500,,0
373,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Noix de galle,Royaume d'Espagne,17000,,0
374,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Drogues diverses réunies,Royaume d'Espagne,164700,,0
375,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Cuivre, bronze et laiton",Royaume d'Espagne,1300,,0
376,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Fers et aciers,Royaume d'Espagne,654000,,0
377,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Plomb,Royaume d'Espagne,3700,,0
378,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Toiles diverses de lin et de chanvre,Royaume d'Espagne,13400,,0
379,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Toiles de coton et nankin,Royaume d'Espagne,162600,,0
380,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Articles réunis,Royaume d'Espagne,18000,,0
381,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Peaux et pelleteries,Royaume d'Espagne,134300,,0
382,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Quincailleries diverses ; faulx, faucilles, fil de laiton et limes",Royaume d'Espagne,2800,,0
383,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Savons,Royaume d'Espagne,220100,,0
384,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Bouchons de liège,Royaume d'Espagne,493400,,0
385,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Mercerie,Royaume d'Espagne,5800,,0
386,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Ouvrages de jonc,Royaume d'Espagne,363500,,0
387,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Ouvrages divers,Royaume d'Espagne,1200,,0
388,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Habillement et lingerie,Royaume d'Espagne,32500,,0
389,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Librairie,Royaume d'Espagne,4300,,0
390,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Plumes d'autruche,Royaume d'Espagne,35000,,0
391,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Meubles et miroirs,Royaume d'Espagne,7800,,0
392,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Articles réunis,Royaume d'Espagne,350500,,0
393,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Indigo,Royaume de Hollande,3841300,,0
394,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Rocou,Royaume de Hollande,3100,,0
395,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Cochenille,Royaume de Hollande,239800,,0
396,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Alun,Royaume de Hollande,18200,,0
397,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Céruse,Royaume de Hollande,317900,,0
398,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Azur,Royaume de Hollande,781500,,0
399,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Garance,Royaume de Hollande,889700,,0
400,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Noix de galle,Royaume de Hollande,21900,,0
401,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Drogues diverses réunies,Royaume de Hollande,384500,,0
402,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Chevaux,Royaume de Hollande,223300,,0
403,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Argent vif,Royaume de Hollande,6800,,0
404,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Cuivre, bronze et laiton",Royaume de Hollande,708900,,0
405,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Etain,Royaume de Hollande,66700,,0
406,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Fers et aciers,Royaume de Hollande,277000,,0
407,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Fer blanc,Royaume de Hollande,245600,,0
408,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Plomb,Royaume de Hollande,86900,,0
409,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Chapeaux de paille et d'écorce de bois,Royaume de Hollande,4500,,0
410,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Rubanneries diverses,Royaume de Hollande,15500,,0
411,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Toiles diverses de lin et de chanvre,Royaume de Hollande,205800,,0
412,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Toiles de coton et nankin,Royaume de Hollande,1135300,,0
413,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Articles réunis,Royaume de Hollande,124800,,0
414,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Peaux et pelleteries,Royaume de Hollande,177700,,0
415,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Quincailleries diverses ; faulx, faucilles, fil de laiton et limes",Royaume de Hollande,27700,,0
416,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Savons,Royaume de Hollande,59400,,0
417,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Bouchons de liège,Royaume de Hollande,1200,,0
418,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Mercerie,Royaume de Hollande,31200,,0
419,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Ouvrages de jonc,Royaume de Hollande,22100,,0
420,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Ouvrages divers,Royaume de Hollande,74900,,0
421,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Habillement et lingerie,Royaume de Hollande,114000,,0
422,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Colles de toute sorte,Royaume de Hollande,95300,,0
423,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Librairie,Royaume de Hollande,77000,,0
424,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Plumes de toute sorte,Royaume de Hollande,16100,,0
425,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Plumes à écrire,Royaume de Hollande,77200,,0
426,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Pains de navette,Royaume de Hollande,35700,,0
427,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Meubles et miroirs,Royaume de Hollande,104600,,0
428,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Articles réunis,Royaume de Hollande,720400,,0
429,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Indigo,Royaume de Prusse,1335400,,0
430,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Alun,Royaume de Prusse,180400,,0
431,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Azur,Royaume de Prusse,2200,,0
432,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Garance,Royaume de Prusse,21400,,0
433,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Noix de galle,Royaume de Prusse,2100,,0
434,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Drogues diverses réunies,Royaume de Prusse,156500,,0
435,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Chevaux,Royaume de Prusse,3400,,0
436,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Cuivre, bronze et laiton",Royaume de Prusse,4600,,0
437,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Etain,Royaume de Prusse,5400,,0
438,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Fers et aciers,Royaume de Prusse,36500,,0
439,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Fer blanc,Royaume de Prusse,15400,,0
440,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Plomb,Royaume de Prusse,23800,,0
441,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Rubanneries diverses,Royaume de Prusse,2000,,0
442,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Toiles de coton et nankin,Royaume de Prusse,2228300,,0
443,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Articles réunis,Royaume de Prusse,28500,,0
444,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Peaux et pelleteries,Royaume de Prusse,14200,,0
445,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Quincailleries diverses ; faulx, faucilles, fil de laiton et limes",Royaume de Prusse,2400,,0
446,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Savons,Royaume de Prusse,3100,,0
447,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Mercerie,Royaume de Prusse,16200,,0
448,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Habillement et lingerie,Royaume de Prusse,11400,,0
449,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Librairie,Royaume de Prusse,10900,,0
450,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Plumes de toute sorte,Royaume de Prusse,1200,,0
451,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Plumes à écrire,Royaume de Prusse,4400,,0
452,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Meubles et miroirs,Royaume de Prusse,4700,,0
453,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Articles réunis,Royaume de Prusse,214700,,0
454,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Indigo,Etats d'Allemagne,2978200,,0
455,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Rocou,Etats d'Allemagne,1700,,0
456,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Cochenille,Etats d'Allemagne,93400,,0
457,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Alun,Etats d'Allemagne,8300,,0
458,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Céruse,Etats d'Allemagne,48500,,0
459,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Azur,Etats d'Allemagne,459600,,0
460,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Garance,Etats d'Allemagne,83500,,0
461,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Noix de galle,Etats d'Allemagne,73900,,0
462,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Drogues diverses réunies,Etats d'Allemagne,288800,,0
463,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Chevaux,Etats d'Allemagne,121400,,0
464,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Cuivre, bronze et laiton",Etats d'Allemagne,298400,,0
465,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Etain,Etats d'Allemagne,216000,,0
466,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Fers et aciers,Etats d'Allemagne,595500,,0
467,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Fer blanc,Etats d'Allemagne,41900,,0
468,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Plomb,Etats d'Allemagne,15600,,0
469,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Articles réunis,Etats d'Allemagne,3700,,0
470,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Chapeaux de paille et d'écorce de bois,Etats d'Allemagne,252500,,0
471,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Gazes, crèpes et rubans de soie",Etats d'Allemagne,45900,,0
472,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Rubanneries diverses,Etats d'Allemagne,2682000,,0
473,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Toiles diverses de lin et de chanvre,Etats d'Allemagne,279400,,0
474,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Toiles de coton et nankin,Etats d'Allemagne,2907000,,0
475,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Articles réunis,Etats d'Allemagne,178900,,0
476,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Peaux et pelleteries,Etats d'Allemagne,259000,,0
477,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Quincailleries diverses ; faulx, faucilles, fil de laiton et limes",Etats d'Allemagne,1124400,,0
478,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Savons,Etats d'Allemagne,31400,,0
479,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Bouchons de liège,Etats d'Allemagne,1000,,0
480,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Mercerie,Etats d'Allemagne,530700,,0
481,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Ouvrages de jonc,Etats d'Allemagne,5200,,0
482,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Ouvrages divers,Etats d'Allemagne,12200,,0
483,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Habillement et lingerie,Etats d'Allemagne,80800,,0
484,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Colles de toute sorte,Etats d'Allemagne,54000,,0
485,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Librairie,Etats d'Allemagne,109000,,0
486,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Horlogerie,Etats d'Allemagne,18300,,0
487,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Plumes de toute sorte,Etats d'Allemagne,27900,,0
488,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Plumes à écrire,Etats d'Allemagne,34000,,0
489,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Pains de navette,Etats d'Allemagne,22500,,0
490,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Meubles et miroirs,Etats d'Allemagne,144400,,0
491,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Articles réunis,Etats d'Allemagne,320600,,0
492,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Indigo,République de Suisse,699100,,0
493,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Rocou,République de Suisse,5000,,0
494,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Cochenille,République de Suisse,32500,,0
495,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Alun,République de Suisse,3200,,0
496,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Céruse,République de Suisse,1500,,0
497,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Azur,République de Suisse,8900,,0
498,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Garance,République de Suisse,212600,,0
499,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Noix de galle,République de Suisse,9400,,0
500,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Drogues diverses réunies,République de Suisse,85600,,0
501,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Chevaux,République de Suisse,380300,,0
502,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Cuivre, bronze et laiton",République de Suisse,33600,,0
503,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Etain,République de Suisse,16900,,0
504,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Fers et aciers,République de Suisse,45700,,0
505,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Articles réunis,République de Suisse,2800,,0
506,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Chapeaux de paille et d'écorce de bois,République de Suisse,143900,,0
507,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Mouchoirs de soie,République de Suisse,2100,,0
508,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Rubanneries diverses,République de Suisse,28700,,0
509,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Toiles diverses de lin et de chanvre,République de Suisse,1140300,,0
510,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Toiles de coton et nankin,République de Suisse,5720600,,0
511,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Articles réunis,République de Suisse,37000,,0
512,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Peaux et pelleteries,République de Suisse,84100,,0
513,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Quincailleries diverses ; faulx, faucilles, fil de laiton et limes",République de Suisse,300000,,0
514,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Savons,République de Suisse,3900,,0
515,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Mercerie,République de Suisse,73300,,0
516,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Habillement et lingerie,République de Suisse,40500,,0
517,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Librairie,République de Suisse,212800,,0
518,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Horlogerie,République de Suisse,22100,,0
519,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Plumes de toute sorte,République de Suisse,7900,,0
520,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Meubles et miroirs,République de Suisse,9600,,0
521,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Articles réunis,République de Suisse,125700,,0
522,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Indigo,Etats-Unis d'Amérique,1100,,0
523,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Fers et aciers,Etats-Unis d'Amérique,9100,,0
524,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Plomb,Etats-Unis d'Amérique,6800,,0
525,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,"Quincailleries diverses ; faulx, faucilles, fil de laiton et limes",Etats-Unis d'Amérique,2900,,0
526,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Indigo,Villes Anséatiques,472000,,0
527,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Alun,Villes Anséatiques,52800,,0
528,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An8.csv,Résumé,An 8,Importations,Azur,Villes Anséatiques,2600,,0
