numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,marchandises,pays,value,prix_unitaire,quantity_unit,remarks,doubleaccounts
1243,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; étoffes unies et brochées,Royaume de Danemarck,765000,"9646,9242424243",quintaux,,0
1257,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; étoffes unies et brochées,Royaume de Suède,33500,"9646,9242424243",quintaux,,0
1271,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; étoffes unies et brochées,Empire de Russie,117600,"9646,9242424243",quintaux,,0
1295,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; étoffes unies et brochées,Etats-Unis de l'Amérique,13866000,"9646,9242424243",quintaux,,0
1316,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; étoffes unies et brochées,Empire Ottoman,127500,"9646,9242424243",quintaux,,0
1345,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; étoffes unies et brochées,Port de Marseille,4115100,"9646,9242424243",quintaux,,0
1376,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; étoffes unies et brochées,Saint-Domingue,64700,"9646,9242424243",quintaux,,0
1393,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; étoffes unies et brochées,Colonies Françaises,950000,"9646,9242424243",quintaux,,0
899,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Soieries ; gazes, crèpes et tulles",Royaume d'Espagne,473600,"9616,5625",quintaux,,0
936,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Soieries ; gazes, crèpes et tulles",Royaume de Portugal,271800,"9616,5625",quintaux,,0
972,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Soieries ; gazes, crèpes et tulles",Royaume de Sardaigne,19900,"9616,5625",quintaux,,0
1009,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Soieries ; gazes, crèpes et tulles",Royaume d'Italie,498600,"9616,5625",quintaux,,0
1058,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Soieries ; gazes, crèpes et tulles",Angleterre,13300,"9616,5625",quintaux,,0
1091,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Soieries ; gazes, crèpes et tulles",Royaume des Pays-Bas,284400,"9616,5625",quintaux,,0
1130,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Soieries ; gazes, crèpes et tulles",Etats de l'Allemagne,636600,"9616,5625",quintaux,,0
1165,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Soieries ; gazes, crèpes et tulles",Suisse,92400,"9616,5625",quintaux,,0
1195,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Soieries ; gazes, crèpes et tulles",Royaume de Prusse,5800,"9616,5625",quintaux,,0
1216,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Soieries ; gazes, crèpes et tulles",Empire d'Autriche,4200,"9616,5625",quintaux,,0
1227,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Soieries ; gazes, crèpes et tulles",Villes anséatiques,34200,"9616,5625",quintaux,,0
1244,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Soieries ; gazes, crèpes et tulles",Royaume de Danemarck,4800,"9616,5625",quintaux,,0
1272,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Soieries ; gazes, crèpes et tulles",Empire de Russie,4400,"9616,5625",quintaux,,0
1296,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Soieries ; gazes, crèpes et tulles",Etats-Unis de l'Amérique,525500,"9616,5625",quintaux,,0
1317,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Soieries ; gazes, crèpes et tulles",Empire Ottoman,24500,"9616,5625",quintaux,,0
1346,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,"Soieries ; gazes, crèpes et tulles",Port de Marseille,183300,"9616,5625",quintaux,,0
901,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; passementerie,Royaume d'Espagne,230800,"8608,2352941177",quintaux,,0
938,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; passementerie,Royaume de Portugal,38000,"8608,2352941177",quintaux,,0
974,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; passementerie,Royaume de Sardaigne,22000,"8608,2352941177",quintaux,,0
1011,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; passementerie,Royaume d'Italie,6200,"8608,2352941177",quintaux,,0
1060,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; passementerie,Angleterre,7200,"8608,2352941177",quintaux,,0
1093,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; passementerie,Royaume des Pays-Bas,229800,"8608,2352941177",quintaux,,0
1132,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; passementerie,Etats de l'Allemagne,179800,"8608,2352941177",quintaux,,0
1167,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; passementerie,Suisse,50800,"8608,2352941177",quintaux,,0
1197,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; passementerie,Royaume de Prusse,6100,"8608,2352941177",quintaux,,0
1229,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; passementerie,Villes anséatiques,36900,"8608,2352941177",quintaux,,0
1245,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; passementerie,Royaume de Danemarck,5900,"8608,2352941177",quintaux,,0
1273,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; passementerie,Empire de Russie,17200,"8608,2352941177",quintaux,,0
1298,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; passementerie,Etats-Unis de l'Amérique,378100,"8608,2352941177",quintaux,,0
1318,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; passementerie,Empire Ottoman,2400,"8608,2352941177",quintaux,,0
1348,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; passementerie,Port de Marseille,252200,"8608,2352941177",quintaux,,0
902,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; rubans,Royaume d'Espagne,1170400,"9691,9635459818",quintaux,,0
939,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; rubans,Royaume de Portugal,313500,"9691,9635459818",quintaux,,0
975,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; rubans,Royaume de Sardaigne,73800,"9691,9635459818",quintaux,,0
1012,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; rubans,Royaume d'Italie,639400,"9691,9635459818",quintaux,,0
1034,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; rubans,Naples et Sicile,900,"9691,9635459818",quintaux,,0
1061,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; rubans,Angleterre,54700,"9691,9635459818",quintaux,,0
1094,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; rubans,Royaume des Pays-Bas,649000,"9691,9635459818",quintaux,,0
1133,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; rubans,Etats de l'Allemagne,5084100,"9691,9635459818",quintaux,,0
1168,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; rubans,Suisse,226700,"9691,9635459818",quintaux,,0
1198,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; rubans,Royaume de Prusse,16200,"9691,9635459818",quintaux,,0
1217,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; rubans,Empire d'Autriche,1500,"9691,9635459818",quintaux,,0
1246,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; rubans,Royaume de Danemarck,5400,"9691,9635459818",quintaux,,0
1258,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; rubans,Royaume de Suède,9000,"9691,9635459818",quintaux,,0
1274,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; rubans,Empire de Russie,77200,"9691,9635459818",quintaux,,0
1299,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; rubans,Etats-Unis de l'Amérique,2265500,"9691,9635459818",quintaux,,0
1319,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; rubans,Empire Ottoman,16300,"9691,9635459818",quintaux,,0
1349,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; rubans,Port de Marseille,1324600,"9691,9635459818",quintaux,,0
1394,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries ; rubans,Colonies Françaises,40000,"9691,9635459818",quintaux,,0
900,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries : mouchoirs et schals,Royaume d'Espagne,1001500,"9886,9811320755",quintaux,,0
937,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries : mouchoirs et schals,Royaume de Portugal,62600,"9886,9811320755",quintaux,,0
973,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries : mouchoirs et schals,Royaume de Sardaigne,32000,"9886,9811320755",quintaux,,0
1010,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries : mouchoirs et schals,Royaume d'Italie,1031600,"9886,9811320755",quintaux,,0
1059,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries : mouchoirs et schals,Angleterre,24400,"9886,9811320755",quintaux,,0
1092,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries : mouchoirs et schals,Royaume des Pays-Bas,295800,"9886,9811320755",quintaux,,0
1131,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries : mouchoirs et schals,Etats de l'Allemagne,1580500,"9886,9811320755",quintaux,,0
1166,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries : mouchoirs et schals,Suisse,17200,"9886,9811320755",quintaux,,0
1196,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries : mouchoirs et schals,Royaume de Prusse,9000,"9886,9811320755",quintaux,,0
1228,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries : mouchoirs et schals,Villes anséatiques,5200,"9886,9811320755",quintaux,,0
1297,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries : mouchoirs et schals,Etats-Unis de l'Amérique,649300,"9886,9811320755",quintaux,,0
1347,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soieries : mouchoirs et schals,Port de Marseille,531000,"9886,9811320755",quintaux,,0
39,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soies,Royaume d'Espagne,24200,"4604,2857142857",quintaux,,0
92,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soies,Royaume de Portugal,2200,"4604,2857142857",quintaux,,0
149,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soies,Royaume de Sardaigne,800,"4604,2857142857",quintaux,,0
202,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soies,Italie,78900,"4604,2857142857",quintaux,,0
293,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soies,Angleterre,600,"4604,2857142857",quintaux,,0
355,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soies,Royaume des Pays-Bas,33500,"4604,2857142857",quintaux,,0
417,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soies,Etats de l'Allemagne,335000,"4604,2857142857",quintaux,,0
480,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soies,Suisse,7600,"4604,2857142857",quintaux,,0
536,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soies,Royaume de Prusse,8200,"4604,2857142857",quintaux,,0
595,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soies,Villes Anséatiques,2500,"4604,2857142857",quintaux,,0
705,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soies,Empire de Russie,2800,"4604,2857142857",quintaux,,0
753,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soies,Etats-Unis de l'Amérique,92900,"4604,2857142857",quintaux,,0
813,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soies,Port de Marseille,55400,"4604,2857142857",quintaux,,0
54,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soufre,Royaume d'Espagne,2500,"49,9459459459",quintaux,,0
105,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soufre,Royaume de Portugal,1800,"49,9459459459",quintaux,,0
164,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soufre,Royaume de Sardaigne,500,"49,9459459459",quintaux,,0
212,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soufre,Italie,81400,"49,9459459459",quintaux,,0
308,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soufre,Angleterre,6800,"49,9459459459",quintaux,,0
371,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soufre,Royaume des Pays-Bas,3100,"49,9459459459",quintaux,,0
431,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soufre,Etats de l'Allemagne,16100,"49,9459459459",quintaux,,0
493,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soufre,Suisse,69500,"49,9459459459",quintaux,,0
548,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soufre,Royaume de Prusse,2200,"49,9459459459",quintaux,,0
764,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Soufre,Etats-Unis de l'Amérique,900,"49,9459459459",quintaux,,0
31,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Sucres,Royaume d'Espagne,1300,"197,9032258065",quintaux,,0
142,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Sucres,Royaume de Sardaigne,32000,"197,9032258065",quintaux,,0
196,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Sucres,Italie,5500,"197,9032258065",quintaux,,0
473,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Sucres,Suisse,500,"197,9032258065",quintaux,,0
702,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Sucres,Empire de Russie,11000,"197,9032258065",quintaux,,0
747,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Sucres,Etats-Unis de l'Amérique,1000,"197,9032258065",quintaux,,0
787,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Sucres,Empire Ottoman,174000,"197,9032258065",quintaux,,0
809,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Sucres,Port de Marseille,388200,"197,9032258065",quintaux,,0
55,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Suif,Royaume d'Espagne,1100,"131,9111111111",quintaux,,0
165,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Suif,Royaume de Sardaigne,1800,"131,9111111111",quintaux,,0
372,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Suif,Royaume des Pays-Bas,600,"131,9111111111",quintaux,,0
494,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Suif,Suisse,22900,"131,9111111111",quintaux,,0
549,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Suif,Royaume de Prusse,4000,"131,9111111111",quintaux,,0
636,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Suif,Royaume de Danemark,4000,"131,9111111111",quintaux,,0
876,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Suif,Colonies Françaises,114000,"131,9111111111",quintaux,,0
56,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tabacs,Royaume d'Espagne,5900,"126,8777777778",quintaux,,0
106,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tabacs,Royaume de Portugal,4400,"126,8777777778",quintaux,,0
166,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tabacs,Royaume de Sardaigne,10200,"126,8777777778",quintaux,,0
213,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tabacs,Italie,40400,"126,8777777778",quintaux,,0
239,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tabacs,Naples et Sicile,4900,"126,8777777778",quintaux,,0
373,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tabacs,Royaume des Pays-Bas,211300,"126,8777777778",quintaux,,0
432,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tabacs,Etats de l'Allemagne,2751100,"126,8777777778",quintaux,,0
495,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tabacs,Suisse,1193700,"126,8777777778",quintaux,,0
550,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tabacs,Royaume de Prusse,8100,"126,8777777778",quintaux,,0
602,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tabacs,Villes Anséatiques,219300,"126,8777777778",quintaux,,0
637,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tabacs,Royaume de Danemark,93400,"126,8777777778",quintaux,,0
710,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tabacs,Empire de Russie,12000,"126,8777777778",quintaux,,0
877,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tabacs,Colonies Françaises,12900,"126,8777777778",quintaux,,0
1448,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tableaux,Royaume d'Espagne,10300,,,,0
1505,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tableaux,Royaume de Portugal,33700,,,,0
1558,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tableaux,Royaume de Sardaigne,1900,,,,0
1613,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tableaux,Italie,221900,,,,0
1647,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tableaux,Naples et Sicile,7100,,,,0
1705,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tableaux,Angleterre,163300,,,,0
1765,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tableaux,Royaume des Pays-Bas,100000,,,,0
1823,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tableaux,Etats de l'Allemagne,47900,,,,0
1883,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tableaux,Suisse,89400,,,,0
1936,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tableaux,Royaume de Prusse,14700,,,,0
1972,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tableaux,Empire d'Autriche,34000,,,,0
2043,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tableaux,Royaume de Danemarck,2400,,,,0
2074,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tableaux,Royaume de Suède,2300,,,,0
2113,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tableaux,Empire de Russie,58000,,,,0
2169,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tableaux,Etats-Unis de l'Amérique,113800,,,,0
2257,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tableaux,Port de Marseille,19000,,,,0
2305,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tableaux,Saint-Domingue,6700,,,,0
64,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tartre et lie de vin,Royaume d'Espagne,2600,50,quintaux,,0
220,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tartre et lie de vin,Italie,1900,50,quintaux,,0
317,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tartre et lie de vin,Angleterre,7700,50,quintaux,,0
384,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tartre et lie de vin,Royaume des Pays-Bas,48700,50,quintaux,,0
441,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tartre et lie de vin,Etats de l'Allemagne,6700,50,quintaux,,0
506,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tartre et lie de vin,Suisse,3500,50,quintaux,,0
557,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tartre et lie de vin,Royaume de Prusse,2100,50,quintaux,,0
606,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tartre et lie de vin,Villes Anséatiques,4900,50,quintaux,,0
643,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tartre et lie de vin,Royaume de Danemark,5900,50,quintaux,,0
679,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tartre et lie de vin,Royaume de Suède,4100,50,quintaux,,0
716,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tartre et lie de vin,Empire de Russie,600,50,quintaux,,0
795,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tartre et lie de vin,Empire Ottoman,21000,50,quintaux,,0
823,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Tartre et lie de vin,Port de Marseille,1700,50,quintaux,,0
1458,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Térébenthine (huile et essence de ),Royaume d'Espagne,88700,"66,1444444444",quintaux,,0
1511,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Térébenthine (huile et essence de ),Royaume de Portugal,1600,"66,1444444444",quintaux,,0
1568,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1816.csv,Résumé,1816,Exports,Térébenthine (huile et essence de ),Royaume de Sardaigne,4000,"66,1444444444",quintaux,,0
