Data entry by,Source,Year,Sheet,Marchandises,Pays,Leur valeur,Leur Valeur (sub-total 1),Total,Par section,Par classe,Remarks,Classes,Sections,,
Fatima zahra,,1787,5,Etoffes en coton et en laine,Royaume de Portugal,2 100,,9 306 600,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,Etoffes en coton et en laine,Angleterre,8 864 600,,9 306 600,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,Etoffes en coton et en laine,République de VENISE,1 000,,9 306 600,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,"Soirie en étoffe ,mouchoirs, gazes et rubans",Royaume d'Espagne,559 900,,4 326 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,"Soirie en étoffe ,mouchoirs, gazes et rubans",Hollande,78 500,,4 326 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,"Soirie en étoffe ,mouchoirs, gazes et rubans",Etats d'Allemagne,24 500,,4 326 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,"Soirie en étoffe ,mouchoirs, gazes et rubans",République de suisse,237 100,,4 326 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,"Soirie en étoffe ,mouchoirs, gazes et rubans",Villes anséatiques,18 200,,4 326 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,"Soirie en étoffe ,mouchoirs, gazes et rubans",Royaume de Suede,11 000,,4 326 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,"Soirie en étoffe ,mouchoirs, gazes et rubans",Milanes et toscane,7 300,,4 326 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,"Soirie en étoffe ,mouchoirs, gazes et rubans",Republique de Genes,598 900,,4 326 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,"Soirie en étoffe ,mouchoirs, gazes et rubans",Empire ottoman et Barbarie,456 500,,4 326 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,"Soirie en étoffe ,mouchoirs, gazes et rubans",Royaume de Naples,21 800,,4 326 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,"Soirie en étoffe ,mouchoirs, gazes et rubans",Royaume de Sardaigne,682 200,,4 326 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,"Soirie en étoffe ,mouchoirs, gazes et rubans",Empire d'Autriche,158 100,,4 326 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,"Soirie en étoffe ,mouchoirs, gazes et rubans",Etats de Rome,222 500,,4 326 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,"Soirie en étoffe ,mouchoirs, gazes et rubans",Angleterre,1 061 700,,4 326 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,"Soirie en étoffe ,mouchoirs, gazes et rubans","Colonies francaises en Amérique,Asie et afrique",188 600,,4 326 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Mouchoirs divers et des Indes,Hollande,25 500,,5 145 400,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Mouchoirs divers et des Indes,Villes anséatiques,5 900,,5 145 400,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Mouchoirs divers et des Indes,Empire ottoman et Barbarie,7 100,,5 145 400,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,Mouchoirs divers et des Indes,Empire d'Autriche,94 800,,5 145 400,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,Mouchoirs divers et des Indes,Angleterre,172 700,,5 145 400,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,Mouchoirs divers et des Indes,"Colonies francaises en Amérique,Asie et afrique",4 839 400,,5 145 400,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Rubannerie ordinaire,Royaume d'Espagne,8 000,,1 647 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Rubannerie ordinaire,Hollande,18 400,,1 647 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Rubannerie ordinaire,Etats d'Allemagne,1 595 900,,1 647 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Rubannerie ordinaire,République de suisse,11 000,,1 647 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,Rubannerie ordinaire,empire d'Autriche,14 500,,1 647 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Toiles diverses en lin et chanvre,Royaume d'Espagne,14 200,,17 251 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Toiles diverses en lin et chanvre,Hollande,1 289 000,,17 251 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Toiles diverses en lin et chanvre,Royaume de Prusse,18 400,,17 251 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Toiles diverses en lin et chanvre,Etats d'Allemagne,18 400,,17 251 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Toiles diverses en lin et chanvre,République de suisse,1 412 900,,17 251 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Toiles diverses en lin et chanvre,Etats-Unis d'Amérique,4 200,,17 251 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Toiles diverses en lin et chanvre,Villes anséatiques,1 634 600,,17 251 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Toiles diverses en lin et chanvre,Royaume de Danemarck,1 100,,17 251 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Toiles diverses en lin et chanvre,Royaume de Suede,10 500,,17 251 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Toiles diverses en lin et chanvre,Milanes et toscane,50 400,,17 251 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Toiles diverses en lin et chanvre,Republique de Genes,25 100,,17 251 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,Toiles diverses en lin et chanvre,Royaume de naples,4 500,,17 251 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,Toiles diverses en lin et chanvre,Royaume de sardaigne,84 000,,17 251 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,Toiles diverses en lin et chanvre,Empire d'Autriche,11 934 600,,17 251 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,Toiles diverses en lin et chanvre,Empire de Russie,182 600,,17 251 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,Toiles diverses en lin et chanvre,Angleterre,567 300,,17 251 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,"Toiles de coton, mousseline et nankin",Hollande,678 600,,53 856 900,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,"Toiles de coton, mousseline et nankin",République de suisse,645 300,,53 856 900,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,"Toiles de coton, mousseline et nankin",Villes anséatiques,1 407 200,,53 856 900,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,"Toiles de coton, mousseline et nankin",Royaume de Danemarck,1 629 600,,53 856 900,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,"Toiles de coton, mousseline et nankin",Republique de Genes,4 000,,53 856 900,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,"Toiles de coton, mousseline et nankin",Empire ottoman et Barbarie,913 700,,53 856 900,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,"Toiles de coton, mousseline et nankin",Royaume de naples,10 200,,53 856 900,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,"Toiles de coton, mousseline et nankin",Empire d'Autriche,2 113 600,,53 856 900,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,"Toiles de coton, mousseline et nankin",Royaume de Portugal,1 185 400,,53 856 900,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,"Toiles de coton, mousseline et nankin",Angleterre,1 836 400,,53 856 900,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,"Toiles de coton, mousseline et nankin","Colonies francaises en Amérique,Asie et afrique",42 432 900,,53 856 900,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Dentelles de fil,République de suisse,497 400,,1 138 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Dentelles de fil,Republique de Genes,17 000,,1 138 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,Dentelles de fil,Empire d'Autriche,624 400,,1 138 800,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Draperies,Royaume d'Espagne,4 000,,3 898 200,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Draperies,Hollande,4 000,,3 898 200,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Draperies,Etats d'Allemagne,3 200,,3 898 200,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Draperies,République de suisse,1 100,,3 898 200,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Draperies,Etats-Unis d'Amérique,198 000,,3 898 200,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Draperies,Villes anséatiques,3 100,,3 898 200,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,Draperies,Royaume de sardaigne,3 300,,3 898 200,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,Draperies,Empire d'Autriche,189 600,,3 898 200,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,Draperies,Angleterre,3 491 900,,3 898 200,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,"Bonneterie en fil , coton et laine",Hollande,35 800,,1 809 500,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,"Bonneterie en fil , coton et laine",Etats d'Allemagne,46 000,,1 809 500,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,"Bonneterie en fil , coton et laine",République de suisse,78 700,,1 809 500,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,"Bonneterie en fil , coton et laine",Villes anséatiques,14 800,,1 809 500,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,"Bonneterie en fil , coton et laine",Milanes et toscane,9 500,,1 809 500,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,"Bonneterie en fil , coton et laine",Republique de Genes,14 800,,1 809 500,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,"Bonneterie en fil , coton et laine",Empire ottoman et Barbarie,7 900,,1 809 500,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,"Bonneterie en fil , coton et laine",Royaume de Naples,2 600,,1 809 500,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,"Bonneterie en fil , coton et laine",Royaume de Sardaigne,200 300,,1 809 500,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,"Bonneterie en fil , coton et laine",Empire d'Autriche,486 600,,1 809 500,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,"Bonneterie en fil , coton et laine",Angleterre,912 500,,1 809 500,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Articles réunis,Royaume d'Espagne,52 100,,360 000,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Articles réunis,Hollande,13 200,,360 000,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Articles réunis,Royaume de Prusse,3 200,,360 000,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Articles réunis,République de suisse,43 400,,360 000,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Articles réunis,Royaume de Danemarck,1 000,,360 000,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Articles réunis,Milanes et toscane,17 600,,360 000,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Articles réunis,Republique de Genes,67 300,,360 000,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,Articles réunis,Royaume de sardaigne,84 700,,360 000,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,Articles réunis,Empire d'Autriche,9 200,,360 000,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,Articles réunis,Etats de Rome,2 000,,360 000,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,Articles réunis,Angleterre,25 500,,360 000,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,5,Articles réunis,"Colonies francaises en Amérique,Asie et afrique",40 800,,360 000,,98 815 700,,Objets manufacturés,,,
Fatima zahra,,1787,4,Peaux et pelleteries,Royaume d'Espagne,272 000,,2 149 900,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Peaux et pelleteries,Hollande,44 000,,2 149 900,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Peaux et pelleteries,Etats d'Allemagne,47 200,,2 149 900,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Peaux et pelleteries,République de suisse,56 300,,2 149 900,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Peaux et pelleteries,Etats-Unis d'Amérique,40 600,,2 149 900,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Peaux et pelleteries,Villes anséatiques,32 200,,2 149 900,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Peaux et pelleteries,Royaume de Danemarck,30 300,,2 149 900,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Peaux et pelleteries,Royaume de Suede,34 500,,2 149 900,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Peaux et pelleteries,Milanes et toscane,17 600,,2 149 900,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Peaux et pelleteries,Republique de Genes,21 700,,2 149 900,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Peaux et pelleteries,Empire ottoman et Barbarie,433 900,,2 149 900,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Peaux et pelleteries,Royaume de naples,18 900,,2 149 900,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Peaux et pelleteries,Royaume de sardaigne,208 600,,2 149 900,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Peaux et pelleteries,Empire d'autriche,137 900,,2 149 900,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Peaux et pelleteries,Empire de Russie,88 600,,2 149 900,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Peaux et pelleteries,Royaume de Portugal,25 400,,2 149 900,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Peaux et pelleteries,Etats de Rome,13 400,,2 149 900,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Peaux et pelleteries,Angleterre,624 800,,2 149 900,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Peaux et pelleteries,Republique de Venise,2 000,,2 149 900,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,"Quincailleries diverses ; Faulx, faucilles,fil de laiton et limes ..",Royaume d'Espagne,13 100,,3 952 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,"Quincailleries diverses ; Faulx, faucilles,fil de laiton et limes ..",Hollande,404 400,,3 952 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,"Quincailleries diverses ; Faulx, faucilles,fil de laiton et limes ..",Etats d'Allemagne,954 200,,3 952 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,"Quincailleries diverses ; Faulx, faucilles,fil de laiton et limes ..",République de suisse,102 100,,3 952 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,"Quincailleries diverses ; Faulx, faucilles,fil de laiton et limes ..",Villes anséatiques,110 600,,3 952 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,"Quincailleries diverses ; Faulx, faucilles,fil de laiton et limes ..",Royaume de Danemarck,1 200,,3 952 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,"Quincailleries diverses ; Faulx, faucilles,fil de laiton et limes ..",Royaume de Suede,473 700,,3 952 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,"Quincailleries diverses ; Faulx, faucilles,fil de laiton et limes ..",Milanes et toscane,40 200,,3 952 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,"Quincailleries diverses ; Faulx, faucilles,fil de laiton et limes ..",Republique de Genes,4 700,,3 952 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,"Quincailleries diverses ; Faulx, faucilles,fil de laiton et limes ..",Royaume de sardaigne,13 900,,3 952 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,"Quincailleries diverses ; Faulx, faucilles,fil de laiton et limes ..",Empire d'Autriche,239 900,,3 952 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,"Quincailleries diverses ; Faulx, faucilles,fil de laiton et limes ..",Angleterre,1 594 100,,3 952 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Savons,Royaume d'Espagne,2 200,,20 900,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Savons,Hollande,14 400,,20 900,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Savons,Republique de Genes,1 200,,20 900,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Savons,Angleterre,3 100,,20 900,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Bouchons de liége,Royaume d'Espagne,262 300,,262 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Marbres,Etats d'Allemagne,6 000,,389 200,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Marbres,République de suisse,11 000,,389 200,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Marbres,Milanes et toscane,327 800,,389 200,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Marbres,Republique de Genes,40 100,,389 200,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Marbres,Etats de Rome,4 300,,389 200,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Merceries,Royaume d'Espagne,3 600,,3 330 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Merceries,Hollande,212 900,,3 330 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Merceries,Etats d'Allemagne,1 114 400,,3 330 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Merceries,République de suisse,70 600,,3 330 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Merceries,Villes anséatiques,104 700,,3 330 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Merceries,Milanes et toscane,155 800,,3 330 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Merceries,Republique de Genes,1 300,,3 330 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Merceries,Royaume de sardaigne,26 900,,3 330 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Merceries,Empire d'Autriche,172 900,,3 330 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Merceries,Etats de Rome,7 500,,3 330 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Merceries,Angleterre,1 459 700,,3 330 300,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Ouvrages de jonc,Royaume d'Espagne,174 000,,354 100,,21 511 000,,Industrie étrangère,,le total devrait être,354400
Fatima zahra,,1787,4,Ouvrages de jonc,Hollande,1 800,,354 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Ouvrages de jonc,Etats-Unis d'Amérique,14 000,,354 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Ouvrages de jonc,Villes anséatiques,16 900,,354 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Ouvrages de jonc,Republique de Genes,9 100,,354 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Ouvrages de jonc,Empire ottoman et Barbarie,1 400,,354 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Ouvrages de jonc,Royaume de naples,11 900,,354 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Ouvrages de jonc,Empoire d'Autriche,12 000,,354 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Ouvrages de jonc,Empire de Russie,7 500,,354 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Ouvrages de jonc,Royaume de Portugal,2 600,,354 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Ouvrages de jonc,Angleterre,36 900,,354 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Ouvrages de jonc,"Colonies francaises en Amérique,Asie et afrique",66 300,,354 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Ouvrages divers,Royaume d'Espagne,247 000,,957 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Ouvrages divers,Hollande,108 800,,957 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Ouvrages divers,Etats d'Allemagne,18 700,,957 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Ouvrages divers,République de suisse,4 000,,957 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Ouvrages divers,Villes anséatiques,11 100,,957 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Ouvrages divers,Royaume de Danemarck,7 100,,957 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Ouvrages divers,Milanes et toscane,4 900,,957 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Ouvrages divers,Republique de Genes,6 500,,957 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Ouvrages divers,Royaume de naples,1 800,,957 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Ouvrages divers,Royaume de sardaigne,16 300,,957 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Ouvrages divers,Empire d'Autriche,48 200,,957 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Ouvrages divers,Empire de Russie,1 800,,957 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Ouvrages divers,Etats de Rome,4 700,,957 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Ouvrages divers,Angleterre,468 500,,957 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Ouvrages divers,Republique de Venise,7 700,,957 100,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Habillement et lingerie,Royaume d'Espagne,59 600,,445 400,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Habillement et lingerie,Hollande,11 000,,445 400,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Habillement et lingerie,République de suisse,10 800,,445 400,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Habillement et lingerie,Etats-Unis d'Amérique,1 000,,445 400,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Habillement et lingerie,Empire ottoman et Barbarie,21 300,,445 400,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Habillement et lingerie,Royaume de naples,37 200,,445 400,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Habillement et lingerie,empire d'Autriche,193 100,,445 400,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Habillement et lingerie,Angleterre,80 500,,445 400,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Habillement et lingerie,"Colonies francaises en Amérique,Asie et afrique",30 900,,445 400,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Colles de toute sorte,Royaume d'Espagne,11 200,,997 200,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Colles de toute sorte,Hollande,718 700,,997 200,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Colles de toute sorte,Etats d'Allemagne,3 600,,997 200,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Colles de toute sorte,République de suisse,7 700,,997 200,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Colles de toute sorte,Villes anséatiques,114 600,,997 200,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Colles de toute sorte,Empire ottoman et Barbarie,6 500,,997 200,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Colles de toute sorte,Empire d'Autriche,16 300,,997 200,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Colles de toute sorte,Empire de Russie,24 200,,997 200,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Colles de toute sorte,Angleterre,94 400,,997 200,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Librairie,Royaume d'Espagne,1 600,,481 800,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Librairie,Hollande,154 600,,481 800,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Librairie,Etats d'Allemagne,26 500,,481 800,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Librairie,République de suisse,198 500,,481 800,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Librairie,Villes anséatiques,2 000,,481 800,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Librairie,Milanes et toscane,6 400,,481 800,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Librairie,Republique de Genes,1 200,,481 800,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Librairie,Royaume de naples,2 100,,481 800,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Librairie,Empire d'Autriche,43 700,,481 800,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Librairie,Angleterre,40 200,,481 800,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Librairie,republique de Suisse,5 000,,481 800,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Horlogerie,Etats-Unis d'Amérique,47 500,,70 700,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Horlogerie,Royaume de sardaigne,21 400,,70 700,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,5,Horlogerie,Empire d'Autriche,1 800,,70 700,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Plumes de toute sorte,Hollande,86 000,,317 700,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Plumes de toute sorte,Etats d'Allemagne,3 500,,317 700,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Plumes de toute sorte,République de suisse,13 200,,317 700,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Plumes de toute sorte,Etats-Unis d'Amérique,2 400,,317 700,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Plumes de toute sorte,Villes anséatiques,102 600,,317 700,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Plumes de toute sorte,Royaume de Danemarck,12 500,,317 700,,21 511 000,,Industrie étrangère,,,
Fatima zahra,,1787,4,Plumes de toute sorte,Royaume de Suede,4 300,,317 700,,21 511 000,,Industrie étrangère,,,
