numrodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,pays,marchandises,value
711,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,Etoffes diverses,279
712,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,Etoffes de coton,35180
713,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,Etoffes de laine,44382
714,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,Etoffes de soie,30730
715,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,"Gazes, crèpes et mouchoirs de soie",3150
716,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,Mouchoirs divers en fil et coton,3600
717,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,Rubannerie de soie,5382
718,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,Toiles de lin et de chanvre,128284
719,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,Mousselines,9922
720,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,Merceries,2137
721,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,Gants de peau,71778
722,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,Habillemens et lingerie,7340
723,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,Faïence et poterie,2136
724,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,Horlogerie,827
725,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,Meubles et glaces,4300
726,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,Quincaillerie,24028
727,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,Parfumerie,32024
728,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,Savons,2000
729,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,Verrerie,5244
730,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,Bijouterie,1476
731,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,Ouvrages de cuir en cordonnerie et sellerie,20637
732,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,Ouvrages divers en bois,15975
733,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,Ouvrages de modes et fleurs artificielles,100266
734,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,Passementerie,582
735,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,Peaux et pelleteries,16979
736,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,Papiers à écrire,10204
737,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,Papiers pour tenture,4000
738,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Etats-Unis d'Amérique,Articles d'industrie réunis,15895
739,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Cuivre,6688
740,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Fers,77136
741,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Autres métaux,922
742,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Bonneteries diverses,28574
743,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Bonneteries de soie,1635
744,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Chapellerie,24040
745,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Dentelles,19720
746,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Draperies,2125
747,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Etoffes diverses,1500
748,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Etoffes de coton,5912
749,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Etoffes de laine,70049
750,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Etoffes de soie,18430
751,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Etoffes mélangées de ces matières,345
752,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Etoffes riches,1000
753,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Mouchoirs divers en fil et coton,36715
754,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Rubannerie de soie,14329
755,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Toiles de lin et de chanvre,664387
756,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Toiles de coton,23530
757,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Objets manufacturés réunis,5883
758,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Merceries,33233
759,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Habillemens et lingerie,26630
760,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Faïence et poterie,23819
761,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Horlogerie,34260
762,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Meubles et glaces,33452
763,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Tableaux et estampes,3220
764,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Quincaillerie,122954
765,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Parfumerie,100628
766,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Savons,35250
767,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Verrerie,54029
768,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Porcelaine,106010
769,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Librairie,28638
770,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Ouvrages de cuir en cordonnerie et sellerie,5657
771,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Ouvrages divers en bois,41005
772,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Ouvrages de cuivre doré et argenté,1836
773,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Ouvrages de modes et fleurs artificielles,5575
774,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Peaux et pelleteries,203594
775,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Papiers à écrire,204887
776,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Papiers pour tenture,67825
777,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Villes Anséatiques,Articles d'industrie réunis,124461
778,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Cuivre,13216
779,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Fers,22187
780,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Bonneteries diverses,26032
781,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Bonneteries de soie,7534
782,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Chapellerie,2664
783,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Dentelles,6500
784,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Draperies,39116
785,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Etoffes de coton,2112
786,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Etoffes de laine,47049
787,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Etoffes de soie,9978
788,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Mouchoirs divers en fil et coton,8300
789,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Rubannerie de soie,6067
790,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Rubannerie ordinaires,300
791,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Toiles de lin et de chanvre,51552
792,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Toiles de coton,55870
793,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Mousselines,18370
794,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Objets manufacturés réunis,2459
795,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Merceries,2800
796,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Gants de peau,21885
797,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Habillemens et lingerie,35720
798,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Faïence et poterie,3600
799,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Horlogerie,300
800,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Meubles et glaces,5050
801,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Quincaillerie,3459
802,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Parfumerie,34364
803,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Savons,2245
804,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Verrerie,23286
805,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Porcelaine,894
806,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Bijouterie,1850
807,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Dorures fines,266
808,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Librairie,3110
809,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Ouvrages de cuir en cordonnerie et sellerie,3120
810,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Ouvrages divers en bois,31993
811,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Ouvrages de cuivre doré et argenté,2586
812,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Ouvrages de modes et fleurs artificielles,1750
813,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Peaux et pelleteries,61252
814,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Papiers à écrire,80134
815,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Papiers pour tenture,2100
816,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Danemarck,Articles d'industrie réunis,25844
817,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Suède,Toiles de lin et de chanvre,3000
818,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Suède,Habillemens et lingerie,800
819,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Suède,Meubles et glaces,360
820,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Suède,Parfumerie,1095
821,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Suède,Savons,3495
822,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Suède,Verrerie,428
823,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Suède,Librairie,2900
824,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Suède,Ouvrages divers en bois,240
825,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Royaume de Suède,Articles d'industrie réunis,7532
826,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Cuivre,2010
827,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Autres métaux,10966
828,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Bonneteries diverses,92900
829,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Bonneteries de soie,71865
830,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Chapellerie,6120
831,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Dentelles,17000
832,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Draperies,382981
833,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Etoffes diverses,2560
834,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Etoffes de coton,9840
835,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Etoffes de soie,17432
836,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,"Gazes, crèpes et mouchoirs de soie",22437
837,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Rubannerie de soie,25480
838,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Rubannerie ordinaires,720
839,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Toiles de lin et de chanvre,73886
840,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Toiles de coton,82126
841,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Mousselines,23380
842,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Merceries,8250
843,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Gants de peau,485
844,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Habillemens et lingerie,840
845,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Faïence et poterie,1010
846,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Horlogerie,4745
847,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Meubles et glaces,11150
848,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Quincaillerie,9717
849,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Parfumerie,9030
850,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Verrerie,22115
851,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Porcelaine,5300
852,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Bijouterie,5700
853,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Dorures fines,5325
854,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Librairie,8160
855,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Ouvrages de cuir en cordonnerie et sellerie,3370
856,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Ouvrages divers en bois,15534
857,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Ouvrages de modes et fleurs artificielles,10778
858,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Passementerie,14225
859,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Peaux et pelleteries,327855
860,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Papiers à écrire,10410
861,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Milanes et Toscane,Articles d'industrie réunis,11408
862,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Cuivre,4904
863,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Autres métaux,1534
864,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Bonneteries diverses,10132
865,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Bonneteries de soie,900
866,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Chapellerie,1176
867,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Draperies,218640
868,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Etoffes diverses,3975
869,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Etoffes de coton,4350
870,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Etoffes de soie,226622
871,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Etoffes mélangées de ces matières,400
872,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Etoffes riches,75500
873,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,"Gazes, crèpes et mouchoirs de soie",336082
874,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Rubannerie de soie,25480
875,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Rubannerie ordinaires,100
876,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Toiles de lin et de chanvre,20120
877,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Toiles de coton,16720
878,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Mousselines,18600
879,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Merceries,26283
880,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Gants de peau,630
881,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Habillemens et lingerie,6889
882,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Faïence et poterie,3995
883,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Horlogerie,23050
884,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/An7.csv,Résumé,An 7,Exportations,Empire Ottoman et Barbarie,Meubles et glaces,13266
