numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,marchandises,pays,value,remarks,doubleaccounts
1075,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Meubles,Etats de l'Allemagne,6800,,0
1076,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Miroirs et petites glaces,Etats de l'Allemagne,160600,,0
1077,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,"Munitions de guerre, projectiles",Etats de l'Allemagne,900,,0
1078,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Objets d'arts et d'histoire naturelle,Etats de l'Allemagne,9800,,0
1079,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Ouvrages de bois,Etats de l'Allemagne,34300,,0
1080,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Parfumerie,Etats de l'Allemagne,5200,,0
1081,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Peaux diverses,Etats de l'Allemagne,26200,,0
1082,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Pelleteries,Etats de l'Allemagne,344000,,0
1083,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Pierres et meules à aiguiser,Etats de l'Allemagne,14500,,0
1084,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Plumes d'autruche,Etats de l'Allemagne,10400,,0
1085,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Plumes à écrire et à lit,Etats de l'Allemagne,42500,,0
1086,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Poterie de terre,Etats de l'Allemagne,37100,,0
1087,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Quincaillerie diverse,Etats de l'Allemagne,325300,,0
1088,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Quincaillerie faulx et faucilles,Etats de l'Allemagne,481400,,0
1089,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Quincaillerie laiton filé noir et jaune,Etats de l'Allemagne,118800,,0
1090,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Quincaillerie limes,Etats de l'Allemagne,51600,,0
1091,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Tableaux et estampes,Etats de l'Allemagne,12500,,0
1092,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Articles réunis,Etats de l'Allemagne,95500,,0
1093,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Alun,Suisse,2500,,0
1094,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Bleu de Prusse et lazulite,Suisse,17000,,0
1095,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Céruse,Suisse,300,,0
1096,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Crayons et pastel,Suisse,4300,,0
1097,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Curcuma,Suisse,300,,0
1098,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Garance et alizary,Suisse,8500,,0
1099,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Graine jaune ou d'Avignon,Suisse,22000,,0
1100,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Indigo,Suisse,700,,0
1101,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Litharge,Suisse,1000,,0
1102,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Minium,Suisse,300,,0
1103,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Noix de galles,Suisse,1400,,0
1104,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Vermillon et cinabre,Suisse,700,,0
1105,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Articles réunis,Suisse,6500,,0
1106,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Cuivre,Suisse,20500,,0
1107,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Etain,Suisse,6500,,0
1108,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Fers divers,Suisse,17500,,0
1109,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Fers aciers,Suisse,35000,,0
1110,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Plomb,Suisse,700,,0
1111,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Zinc,Suisse,600,,0
1112,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Chapeau de paille et d'écorce de bois,Suisse,200600,,0
1113,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Etoffes de soie,Suisse,900,,0
1114,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Rubans et passementerie de diverses matières,Suisse,35900,,0
1115,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Rubans de soie,Suisse,137200,,0
1116,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Toiles mélées de lin et de chanvre,Suisse,652800,,0
1117,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Toiles cirées et de crin,Suisse,3200,,0
1118,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Toiles linge de table,Suisse,31400,,0
1119,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Articles réunis,Suisse,10100,,0
1120,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Aiguilles,Suisse,600,,0
1121,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Amadou et agaric amadouvier,Suisse,5100,,0
1122,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,"Bijouterie : diamans, perles et pierres fines",Suisse,176700,,0
1123,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Bimbeloterie,Suisse,2300,,0
1124,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Colle forte,Suisse,5500,,0
1125,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Colle de poisson,Suisse,14200,,0
1126,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Cordages,Suisse,600,,0
1127,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Cornes de divers bestiaux,Suisse,15000,,0
1128,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Eponges,Suisse,8000,,0
1129,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Futailles,Suisse,17000,,0
1130,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Habillemens et lingerie,Suisse,4700,,0
1131,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,"Horlogerie, principalement en bois",Suisse,8000,,0
1132,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Instrumens pour les sciences et les arts,Suisse,26700,,0
1133,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Librairie,Suisse,30900,,0
1134,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Mercerie commune,Suisse,19000,,0
1135,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Mercerie fine,Suisse,8700,,0
1136,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Meubles,Suisse,11400,,0
1137,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Miroirs et petites glaces,Suisse,5200,,0
1138,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Ouvrages de bois,Suisse,21600,,0
1139,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Peaux diverses,Suisse,129900,,0
1140,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Pelleteries,Suisse,44700,,0
1141,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Pierres et meules à aiguiser,Suisse,25100,,0
1142,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Plumes d'autruche,Suisse,125300,,0
1143,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Plumes à écrire et à lit,Suisse,2700,,0
1144,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Poterie de terre,Suisse,12800,,0
1145,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Quincaillerie diverse,Suisse,15900,,0
1146,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Quincaillerie faulx et faucilles,Suisse,257900,,0
1147,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Quincaillerie laiton filé noir et jaune,Suisse,67300,,0
1148,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Quincaillerie limes,Suisse,6500,,0
1149,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Tableaux et estampes,Suisse,3800,,0
1150,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Articles réunis,Suisse,24400,,0
1151,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Alquifoux et mine de plomb,Royaume de Prusse,75800,,0
1152,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Alun,Royaume de Prusse,137800,,0
1153,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Azur et Cobalt,Royaume de Prusse,1100,,0
1154,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Bleu de Prusse et lazulite,Royaume de Prusse,194600,,0
1155,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Céruse,Royaume de Prusse,32000,,0
1156,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Crayons et pastel,Royaume de Prusse,3700,,0
1157,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Garance et alizary,Royaume de Prusse,1100,,0
1158,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Noir de fumée,Royaume de Prusse,85000,,0
1159,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Noix de galles,Royaume de Prusse,300,,0
1160,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Articles réunis,Royaume de Prusse,17200,,0
1161,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Cuivre,Royaume de Prusse,172200,,0
1162,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Etain,Royaume de Prusse,1700,,0
1163,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Fers divers,Royaume de Prusse,178200,,0
1164,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Fers aciers,Royaume de Prusse,168600,,0
1165,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Plomb,Royaume de Prusse,129800,,0
1166,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Etoffes de soie,Royaume de Prusse,377500,,0
1167,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Rubans et passementerie de diverses matières,Royaume de Prusse,672100,,0
1168,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Rubans de soie,Royaume de Prusse,244100,,0
1169,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Toiles mélées de lin et de chanvre,Royaume de Prusse,3500,,0
1170,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Toiles cirées et de crin,Royaume de Prusse,600,,0
1171,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Aiguilles,Royaume de Prusse,60900,,0
1172,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Arbres et arbrisseaux,Royaume de Prusse,300,,0
1173,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Armes diverses,Royaume de Prusse,9400,,0
1174,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Amadou et agaric amadouvier,Royaume de Prusse,900,,0
1175,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Bâtimens de mer et agrès,Royaume de Prusse,4900,,0
1176,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,"Bijouterie : diamans, perles et pierres fines",Royaume de Prusse,142900,,0
1177,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Colle forte,Royaume de Prusse,32700,,0
1178,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Futailles,Royaume de Prusse,9800,,0
1179,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Habillemens et lingerie,Royaume de Prusse,4400,,0
1180,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Instrumens pour les sciences et les arts,Royaume de Prusse,900,,0
1181,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Librairie,Royaume de Prusse,2100,,0
1182,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Mercerie commune,Royaume de Prusse,200000,,0
1183,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Mercerie fine,Royaume de Prusse,159200,,0
1184,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Meubles,Royaume de Prusse,3300,,0
1185,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Objets d'arts et d'histoire naturelle,Royaume de Prusse,500,,0
1186,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Ouvrages de bois,Royaume de Prusse,2700,,0
1187,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Parfumerie,Royaume de Prusse,2400,,0
1188,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Peaux diverses,Royaume de Prusse,28600,,0
1189,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Pierres et meules à aiguiser,Royaume de Prusse,2900,,0
1190,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Plumes à écrire et à lit,Royaume de Prusse,1700,,0
1191,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Poterie de terre,Royaume de Prusse,47200,,0
1192,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Quincaillerie diverse,Royaume de Prusse,376500,,0
1193,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Quincaillerie faulx et faucilles,Royaume de Prusse,35700,,0
1194,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Quincaillerie laiton filé noir et jaune,Royaume de Prusse,117400,,0
1195,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Tableaux et estampes,Royaume de Prusse,1800,,0
1196,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Articles réunis,Royaume de Prusse,18500,,0
1197,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Garance et alizary,Empire d'Autriche,3600,,0
1198,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Noix de galles,Empire d'Autriche,26100,,0
1199,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Vermillon et cinabre,Empire d'Autriche,11500,,0
1200,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Plomb,Empire d'Autriche,14600,,0
1201,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Toiles cirées et de crin,Empire d'Autriche,2800,,0
1202,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Eponges,Empire d'Autriche,20800,,0
1203,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Mercerie commune,Empire d'Autriche,20400,,0
1204,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Ouvrages de bois,Empire d'Autriche,1700,,0
1205,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Pelleteries,Empire d'Autriche,1300,,0
1206,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Quincaillerie diverse,Empire d'Autriche,9800,,0
1207,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Quincaillerie faulx et faucilles,Empire d'Autriche,376900,,0
1208,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Articles réunis,Empire d'Autriche,900,,0
1209,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Indigo,Villes anséatiques,2000,,0
1210,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Sumac,Villes anséatiques,4200,,0
1211,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Articles réunis,Villes anséatiques,900,,0
1212,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Etain,Villes anséatiques,5300,,0
1213,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Fers divers,Villes anséatiques,13600,,0
1214,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Plomb,Villes anséatiques,126300,,0
1215,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Zinc,Villes anséatiques,49600,,0
1216,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Rubans et passementerie de diverses matières,Villes anséatiques,300,,0
1217,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Rubans de soie,Villes anséatiques,12800,,0
1218,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Toiles mélées de lin et de chanvre,Villes anséatiques,6500,,0
1219,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Colle de poisson,Villes anséatiques,27200,,0
1220,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Futailles,Villes anséatiques,2100,,0
1221,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Habillemens et lingerie,Villes anséatiques,1800,,0
1222,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Librairie,Villes anséatiques,1900,,0
1223,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Mercerie commune,Villes anséatiques,2000,,0
1224,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Meubles,Villes anséatiques,1100,,0
1225,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Miroirs et petites glaces,Villes anséatiques,900,,0
1226,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Ouvrages de bois,Villes anséatiques,500,,0
1227,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Peaux diverses,Villes anséatiques,10300,,0
1228,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Plumes à écrire et à lit,Villes anséatiques,13600,,0
1229,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Poterie de terre,Villes anséatiques,4000,,0
1230,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Quincaillerie diverse,Villes anséatiques,3300,,0
1231,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Quincaillerie laiton filé noir et jaune,Villes anséatiques,211100,,0
1232,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Articles réunis,Villes anséatiques,1400,,0
1233,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Cochenille,Royaume de Danemarck,88500,,0
1234,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Indigo,Royaume de Danemarck,23500,,0
1235,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Cuivre,Royaume de Danemarck,17900,,0
1236,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Zinc,Royaume de Danemarck,2400,,0
1237,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Bâtimens de mer et agrès,Royaume de Danemarck,30200,,0
1238,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Ouvrages de bois,Royaume de Danemarck,3400,,0
1239,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Peaux diverses,Royaume de Danemarck,5300,,0
1240,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Alun,Royaume de Suède,3600,,0
1241,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Cuivre,Royaume de Suède,707100,,0
1242,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Fers divers,Royaume de Suède,671200,,0
1243,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Fers aciers,Royaume de Suède,77900,,0
1244,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Toiles mélées de lin et de chanvre,Royaume de Suède,6800,,0
1245,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Bâtimens de mer et agrès,Royaume de Suède,51200,,0
1246,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Cordages,Royaume de Suède,800,,0
1247,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Futailles,Royaume de Suède,600,,0
1248,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Librairie,Royaume de Suède,400,,0
1249,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Meubles,Royaume de Suède,1500,,0
1250,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Ouvrages de bois,Royaume de Suède,10200,,0
1251,VERGNE Isabelle,AN F12 251,National/Résumé/AN/F_12_251/1817.csv,Résumé,1817,Importations,Pelleteries,Royaume de Suède,1000,,0
