numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,marchandises,pays,value,remarks,DoubleAccounts
282,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Café,Royaume de Portugal,14553,,0
283,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Sucre,Royaume de Portugal,382920,,0
284,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Thé,Royaume de Portugal,2500,,0
285,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Poivre,Royaume de Portugal,14539,,0
286,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Cannelle,Royaume de Portugal,1700,,0
287,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Coton,Royaume de Portugal,966688,,0
288,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Bois des îles,Royaume de Portugal,25422,,0
289,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Cuirs en poil,Royaume de Portugal,244442,,0
290,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Tabacs,Royaume de Portugal,5352,,0
291,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Farine et biscuit de mer,Etats de Rome,1344,,0
292,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Légumes,Etats de Rome,18171,,0
293,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Chairs salées,Etats de Rome,4024,,0
294,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Fromage,Etats de Rome,41970,,0
295,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,"Fruits secs, en amandes, figues et raisins",Etats de Rome,32926,,0
296,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Laine,Etats de Rome,128992,,0
297,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Bois divers,Etats de Rome,222310,,0
298,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Soude,Etats de Rome,157150,,0
299,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Huile d'olive pour fabriques,Etats de Rome,185761,,0
300,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Articles réunis,Etats de Rome,53269,,0
301,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Riz,Prises et saisies,40891,,0
302,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Farine et biscuit de mer,Prises et saisies,17378,,0
303,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Légumes,Prises et saisies,12792,,0
304,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Chairs salées,Prises et saisies,329647,,0
305,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Poissons de toute sorte,Prises et saisies,274986,,0
306,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Huile d'olive,Prises et saisies,8883,,0
307,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,"Fruits verts, en oranges et citrons",Prises et saisies,99980,,0
308,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,"Fruits secs, en amandes, figues et raisins",Prises et saisies,730310,,0
309,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Vins,Prises et saisies,694584,,0
310,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Provisions diverses,Prises et saisies,217934,,0
311,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Cacao,Prises et saisies,238812,,0
312,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Café,Prises et saisies,4185587,,0
313,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Sucre,Prises et saisies,2933714,,0
314,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Thé,Prises et saisies,56247,,0
315,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Poivre,Prises et saisies,40134,,0
316,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Cannelle,Prises et saisies,4560,,0
317,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Girofle,Prises et saisies,10400,,0
318,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Muscade,Prises et saisies,1883,,0
319,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Epiceries diverses,Prises et saisies,1074,,0
320,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Chanvre,Prises et saisies,101570,,0
321,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Coton,Prises et saisies,1318928,,0
322,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Fil,Prises et saisies,21966,,0
323,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Lin,Prises et saisies,245302,,0
324,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Soie et filoselle,Prises et saisies,50002,,0
325,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Bois divers,Prises et saisies,79623,,0
326,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Bois des îles,Prises et saisies,140780,,0
327,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,"Potasse, vedasses et gravelées",Prises et saisies,44936,,0
328,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Soude,Prises et saisies,1053296,,0
329,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Charbons,Prises et saisies,71783,,0
330,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Cires blanches et jaunes,Prises et saisies,29668,,0
331,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Cuirs en poil,Prises et saisies,43822,,0
332,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Huile d'olive pour fabriques,Prises et saisies,194550,,0
333,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Huile de poisson,Prises et saisies,120574,,0
334,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Tabacs,Prises et saisies,1089153,,0
335,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Articles réunis,Prises et saisies,47510,,0
336,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Chairs salées,Epaves et Echouemens,2217,,0
337,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,"Fruits secs, en amandes, figues et raisins",Epaves et Echouemens,1318,,0
338,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Vins,Epaves et Echouemens,8502,,0
339,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Provisions diverses,Epaves et Echouemens,4161,,0
340,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Bois divers,Epaves et Echouemens,7987,,0
341,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Cuirs en poil,Epaves et Echouemens,6304,,0
342,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Indigo,Royaume d'Espagne,5163715,,0
343,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Cochenille,Royaume d'Espagne,3147191,,0
344,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Alun,Royaume d'Espagne,100292,,0
345,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Garance,Royaume d'Espagne,7032,,0
346,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Drogues diverses réunies,Royaume d'Espagne,89339,,0
347,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Chevaux,Royaume d'Espagne,3960,,0
348,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,"Cuivre, bronze et laiton",Royaume d'Espagne,22095,,0
349,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Etain,Royaume d'Espagne,1385,,0
350,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Fers et aciers,Royaume d'Espagne,600057,,0
351,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Fer blanc,Royaume d'Espagne,19112,,0
352,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Plomb,Royaume d'Espagne,133210,,0
353,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Peaux et pelleteries,Royaume d'Espagne,174346,,0
354,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Savons,Royaume d'Espagne,131583,,0
355,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Bouchons de liège,Royaume d'Espagne,438151,,0
356,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Merceries,Royaume d'Espagne,1176,,0
357,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Habillement et lingerie,Royaume d'Espagne,1872,,0
358,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Plumes de toute sorte,Royaume d'Espagne,58500,,0
359,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Articles réunis,Royaume d'Espagne,106527,,0
360,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Indigo,Royaume de Hollande,2250066,,0
361,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Cochenille,Royaume de Hollande,369304,,0
362,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,alun,Royaume de Hollande,10373,,0
363,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Céruse,Royaume de Hollande,1594860,,0
364,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Azur,Royaume de Hollande,1531528,,0
365,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Garance,Royaume de Hollande,403912,,0
366,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Noix de galle,Royaume de Hollande,41385,,0
367,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Drogues diverses réunies,Royaume de Hollande,785338,,0
368,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Chevaux,Royaume de Hollande,900060,,0
369,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Argent vif,Royaume de Hollande,11786,,0
370,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,"Cuivre, bronze et laiton",Royaume de Hollande,1267139,,0
371,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Etain,Royaume de Hollande,114665,,0
372,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Fers et aciers,Royaume de Hollande,1317207,,0
373,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Fer blanc,Royaume de Hollande,4787,,0
374,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Plomb,Royaume de Hollande,740000,,0
375,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Rubanneris diverses,Royaume de Hollande,43878,,0
376,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Toiles diverses de lin et de chanvre,Royaume de Hollande,650086,,0
377,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Toiles de coton et nankin,Royaume de Hollande,421187,,0
378,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Articles réunis,Royaume de Hollande,21015,,0
379,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Peaux et pelleteries,Royaume de Hollande,526908,,0
380,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,"Quincaillerie diverses ; faulx, faucilles, fil de laiton et limes",Royaume de Hollande,73327,,0
381,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Merceries,Royaume de Hollande,34042,,0
382,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Habillement et lingerie,Royaume de Hollande,133066,,0
383,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Colles de toute sorte,Royaume de Hollande,384192,,0
384,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Librairie,Royaume de Hollande,57370,,0
385,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Plumes de toute sorte,Royaume de Hollande,156575,,0
386,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Pains de navette,Royaume de Hollande,224396,,0
387,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Meubles et miroirs,Royaume de Hollande,27078,,0
388,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Articles réunis,Royaume de Hollande,841981,,0
389,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Toiles diverses de lin et de chanvre,Royaume de Prusse,3805,,0
390,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Articles réunis,Royaume de Prusse,4000,,0
391,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Rocou,Etats de l'Allemagne,355232,,0
392,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Cochenille,Etats de l'Allemagne,132210,,0
393,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Alun,Etats de l'Allemagne,5644,,0
394,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Céruse,Etats de l'Allemagne,114810,,0
395,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Azur,Etats de l'Allemagne,308359,,0
396,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Garance,Etats de l'Allemagne,76931,,0
397,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Noix de galle,Etats de l'Allemagne,95662,,0
398,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Drogues diverses réunies,Etats de l'Allemagne,529683,,0
399,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Chevaux,Etats de l'Allemagne,1577386,,0
400,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Argent vif,Etats de l'Allemagne,2416,,0
401,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,"Cuivre, bronze et laiton",Etats de l'Allemagne,3979755,,0
402,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Etain,Etats de l'Allemagne,550967,,0
403,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Fers et aciers,Etats de l'Allemagne,2141412,,0
404,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Fer blanc,Etats de l'Allemagne,157697,,0
405,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Plomb,Etats de l'Allemagne,662045,,0
406,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Chapeaux de paille et d'écorce de bois,Etats de l'Allemagne,156570,,0
407,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,"Gazes, crèpes et rubans de soie",Etats de l'Allemagne,509088,,0
408,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Rubanneris diverses,Etats de l'Allemagne,2701381,,0
409,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Toiles diverses de lin et de chanvre,Etats de l'Allemagne,4287729,,0
410,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Toiles de coton et nankin,Etats de l'Allemagne,57021,,0
411,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Articles réunis,Etats de l'Allemagne,73354,,0
412,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Peaux et pelleteries,Etats de l'Allemagne,1213603,,0
413,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,"Quincaillerie diverses ; faulx, faucilles, fil de laiton et limes",Etats de l'Allemagne,4013393,,0
414,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Savons,Etats de l'Allemagne,7824,,0
415,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Merceries,Etats de l'Allemagne,713242,,0
416,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Ouvrages divers,Etats de l'Allemagne,108857,,0
417,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Habillement et lingerie,Etats de l'Allemagne,240650,,0
418,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Colles de toute sorte,Etats de l'Allemagne,222788,,0
419,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Librairie,Etats de l'Allemagne,312135,,0
420,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Plumes de toute sorte,Etats de l'Allemagne,105826,,0
421,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Pains de navette,Etats de l'Allemagne,61248,,0
422,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Meubles et miroirs,Etats de l'Allemagne,723260,,0
423,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Articles réunis,Etats de l'Allemagne,1602300,,0
424,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Indigo,République de Suisse,372760,,0
425,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Cochenille,République de Suisse,31070,,0
426,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Céruse,République de Suisse,5635,,0
427,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Azur,République de Suisse,12333,,0
428,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Garance,République de Suisse,3625,,0
429,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Noix de galle,République de Suisse,23005,,0
430,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Drogues diverses réunies,République de Suisse,352051,,0
431,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Chevaux,République de Suisse,618420,,0
432,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,"Cuivre, bronze et laiton",République de Suisse,35220,,0
433,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Etain,République de Suisse,65043,,0
434,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Fers et aciers,République de Suisse,56983,,0
435,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Plomb,République de Suisse,2680,,0
436,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Chapeaux de paille et d'écorce de bois,République de Suisse,45771,,0
437,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,"Gazes, crèpes et rubans de soie",République de Suisse,109178,,0
438,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Rubanneris diverses,République de Suisse,84020,,0
439,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Toiles diverses de lin et de chanvre,République de Suisse,1633123,,0
440,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Toiles de coton et nankin,République de Suisse,9714,,0
441,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Articles réunis,République de Suisse,6586,,0
442,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Peaux et pelleteries,République de Suisse,90283,,0
443,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,"Quincaillerie diverses ; faulx, faucilles, fil de laiton et limes",République de Suisse,392472,,0
444,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Marbres,République de Suisse,27276,,0
445,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Merceries,République de Suisse,28502,,0
446,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Ouvrages divers,République de Suisse,7314,,0
447,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Habillement et lingerie,République de Suisse,9802,,0
448,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Colles de toute sorte,République de Suisse,32922,,0
449,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Librairie,République de Suisse,77235,,0
450,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Plumes de toute sorte,République de Suisse,10227,,0
451,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Meubles et miroirs,République de Suisse,22046,,0
452,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Articles réunis,République de Suisse,154631,,0
453,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Indigo,Etats-Unis d'Amérique,488593,,0
454,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Drogues diverses réunies,Etats-Unis d'Amérique,124386,,0
455,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,"Cuivre, bronze et laiton",Etats-Unis d'Amérique,8788,,0
456,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Toiles de coton et nankin,Etats-Unis d'Amérique,317420,,0
457,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Peaux et pelleteries,Etats-Unis d'Amérique,33626,,0
458,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Merceries,Etats-Unis d'Amérique,2000,,0
459,Isabelle Souchaire,AN F12 251,National/Résumé/AN/F_12_251/1808.csv,Résumé,1808,Imports,Articles réunis,Etats-Unis d'Amérique,54055,,0
