,Data entry by,Source,Year,Sheet,Marchandises concaténées,Pays,Leur valeur,Leur Valeur (sub-total 1),Total,Par section,Par classe,Remarks,
561,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Ouvrages divers,Etats d'Allemagne,336 900,,1 699 800,,18 301 600,,
562,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Ouvrages divers,Villes anséatique,162 600,,1 699 800,,18 301 600,,
563,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Ouvrages divers,Royaume de Danemarck,10 400,,1 699 800,,18 301 600,,
564,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Ouvrages divers,Milane et toscane,84 500,,1 699 800,,18 301 600,,
565,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Ouvrages divers,République de Genes,180 200,,1 699 800,,18 301 600,,
566,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Ouvrages divers,Royaume de Sardaigne,25 900,,1 699 800,,18 301 600,,
567,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Ouvrages divers,Empire d'Autriche,53 400,,1 699 800,,18 301 600,,
568,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Ouvrages divers,Empire de Russie,22 700,,1 699 800,,18 301 600,,
569,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Ouvrages divers,Angleterre,384 500,,1 699 800,,18 301 600,,
570,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Habillement et lingerie,Empire d'Autriche,30 000,,200 500,,18 301 600,,
571,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Habillement et lingerie,Angleterre,147 000,,200 500,,18 301 600,,
572,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Habillement et lingerie,"Colonies francaises en Asie,Afrique en Amérique",23 500,,200 500,,18 301 600,,
573,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Colle de toute sorte,Hollande,156 700,,193 700,,18 301 600,,
574,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Colle de toute sorte,Empire d'Autriche,14 600,,193 700,,18 301 600,,
575,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Colle de toute sorte,Angleterre,22 400,,193 700,,18 301 600,,
576,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Librairie,Hollande,108 700,,630 000,,18 301 600,,
577,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Librairie,Etats d'Allemagne,57 100,,630 000,,18 301 600,,
578,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Librairie,République de suisse,383 000,,630 000,,18 301 600,,
579,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Librairie,Empire d'Autriche,35 400,,630 000,,18 301 600,,
580,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Librairie,Angleterre,45 800,,630 000,,18 301 600,,
581,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Horlogerie,République de suisse,45 400,,55 600,,18 301 600,,
582,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Horlogerie,Royaume de Sardaigne,10 200,,55 600,,18 301 600,,
583,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Plumes de toute sorte,Hollande,88 700,,226 200,,18 301 600,,
584,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Plumes de toute sorte,Royaume de Prusse,36 400,,226 200,,18 301 600,,
585,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Plumes de toute sorte,Villes anséatique,44 000,,226 200,,18 301 600,,
586,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Plumes de toute sorte,Royaume de naples,13 500,,226 200,,18 301 600,,
587,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Plumes de toute sorte,Royaume de Sardaigne,30 900,,226 200,,18 301 600,,
588,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Plumes de toute sorte,Empire d'Autriche,12 700,,226 200,,18 301 600,,
589,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Plumes à écrire,Royaume de suede,31 200,,31 200,,18 301 600,,
590,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Faience et poterie,Royaume d'Espagne,11 400,,1 543 300,,18 301 600,,
591,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Faience et poterie,Hollande,37 700,,1 543 300,,18 301 600,,
592,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Faience et poterie,République de Genes,36 000,,1 543 300,,18 301 600,,
593,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Faience et poterie,Angleterre,1 458 200,,1 543 300,,18 301 600,,
594,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Meubles et miroirs,Hollande,31 800,,72 900,,18 301 600,,
595,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Meubles et miroirs,Etats d'Allemagne,10 600,,72 900,,18 301 600,,
596,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Meubles et miroirs,Angleterre,30 500,,72 900,,18 301 600,,
597,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Voitures,Angleterre,624 300,,624 300,,18 301 600,,
598,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Articles réunis,Royaume d'Espagne,164 300,,4 067 000,,18 301 600,,
599,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Articles réunis,Hollande,810 800,,4 067 000,,18 301 600,,
600,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Articles réunis,Royaume de Prusse,65 100,,4 067 000,,18 301 600,,
601,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Articles réunis,Etats d'Allemagne,275 700,,4 067 000,,18 301 600,,
602,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Articles réunis,République de suisse,129 000,,4 067 000,,18 301 600,,
603,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Articles réunis,Villes anséatique,90 800,,4 067 000,,18 301 600,,
604,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Articles réunis,Milane et toscane,173 200,,4 067 000,,18 301 600,,
605,Fatima zahra,AN/F12/251,1788,11,///Industrie étrangère///Articles réunis,République de Genes,31 900,,4 067 000,,18 301 600,,
606,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Articles réunis,Royaume de naples,148 200,,4 067 000,,18 301 600,,
607,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Articles réunis,Royaume de Sardaigne,171 500,,4 067 000,,18 301 600,,
608,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Articles réunis,Empire d'Autriche,689 600,,4 067 000,,18 301 600,,
609,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Articles réunis,Empire de Russie,102 500,,4 067 000,,18 301 600,,
610,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Articles réunis,Royaume de Portugal,17 700,,4 067 000,,18 301 600,,
611,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Articles réunis,Etats de Rome,14 600,,4 067 000,,18 301 600,,
612,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Articles réunis,Angleterre,993 400,,4 067 000,,18 301 600,,
613,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Articles réunis,République de Venise,24 600,,4 067 000,,18 301 600,,
614,Fatima zahra,AN/F12/251,1788,12,///Industrie étrangère///Articles réunis,"Colonies francaises en Asie,Afrique en Amérique",164 100,,4 067 000,,18 301 600,,
615,Fatima zahra,AN/F12/251,1788,13,///Drogues médicinales///Manne,Milane et toscane,37 600,,693 300,,2 115 300,,
616,Fatima zahra,AN/F12/251,1788,13,///Drogues médicinales///Manne,République de Genes,26 800,,693 300,,2 115 300,,
617,Fatima zahra,AN/F12/251,1788,14,///Drogues médicinales///Manne,Royaume de naples,628 900,,693 300,,2 115 300,,
618,Fatima zahra,AN/F12/251,1788,13,///Drogues médicinales///Quinquina,Royaume d'Espagne,294 400,,330 200,,2 115 300,,
619,Fatima zahra,AN/F12/251,1788,13,///Drogues médicinales///Quinquina,Hollande,35 800,,330 200,,2 115 300,,
620,Fatima zahra,AN/F12/251,1788,14,///Drogues médicinales///Ipécacuanha,Royaume de Portugal,19 600,,19 600,,2 115 300,,
621,Fatima zahra,AN/F12/251,1788,13,///Drogues médicinales///Jus de réglisse,Royaume d'Espagne,28 000,,165 800,,2 115 300,,
622,Fatima zahra,AN/F12/251,1788,13,///Drogues médicinales///Jus de réglisse,Milane et toscane,28 500,,165 800,,2 115 300,,
623,Fatima zahra,AN/F12/251,1788,13,///Drogues médicinales///Jus de réglisse,République de Genes,10 300,,165 800,,2 115 300,,
624,Fatima zahra,AN/F12/251,1788,14,///Drogues médicinales///Jus de réglisse,Royaume de naples,81 800,,165 800,,2 115 300,,
625,Fatima zahra,AN/F12/251,1788,14,///Drogues médicinales///Jus de réglisse,Empire d'Autriche,17 200,,165 800,,2 115 300,,
626,Fatima zahra,AN/F12/251,1788,13,///Drogues médicinales///Safran,Royaume d'Espagne,39 600,,39 600,,2 115 300,,
627,Fatima zahra,AN/F12/251,1788,13,///Drogues médicinales///Séné,Milane et toscane,34 100,,125 500,,2 115 300,,
628,Fatima zahra,AN/F12/251,1788,13,///Drogues médicinales///Séné,Empire ottoman et barbarie,69 600,,125 500,,2 115 300,,
629,Fatima zahra,AN/F12/251,1788,14,///Drogues médicinales///Séné,Angleterre,21 800,,125 500,,2 115 300,,
630,Fatima zahra,AN/F12/251,1788,13,///Drogues médicinales///Salsepareille,Royaume d'Espagne,66 700,,115 900,,2 115 300,,
631,Fatima zahra,AN/F12/251,1788,14,///Drogues médicinales///Salsepareille,Royaume de Portugal,49 200,,115 900,,2 115 300,,
632,Fatima zahra,AN/F12/251,1788,13,///Drogues médicinales///Drogues réunies,Royaume d'Espagne,37 300,,625 400,,2 115 300,,
633,Fatima zahra,AN/F12/251,1788,13,///Drogues médicinales///Drogues réunies,Hollande,59 500,,625 400,,2 115 300,,
634,Fatima zahra,AN/F12/251,1788,13,///Drogues médicinales///Drogues réunies,Etats-Unis d'amérique,11 000,,625 400,,2 115 300,,
635,Fatima zahra,AN/F12/251,1788,13,///Drogues médicinales///Drogues réunies,Villes anséatique,14 700,,625 400,,2 115 300,,
636,Fatima zahra,AN/F12/251,1788,13,///Drogues médicinales///Drogues réunies,Milane et toscane,20 100,,625 400,,2 115 300,,
637,Fatima zahra,AN/F12/251,1788,13,///Drogues médicinales///Drogues réunies,République de Genes,34 600,,625 400,,2 115 300,,
638,Fatima zahra,AN/F12/251,1788,13,///Drogues médicinales///Drogues réunies,Empire ottoman et barbarie,55 000,,625 400,,2 115 300,,
639,Fatima zahra,AN/F12/251,1788,14,///Drogues médicinales///Drogues réunies,Royaume de naples,13 700,,625 400,,2 115 300,,
640,Fatima zahra,AN/F12/251,1788,14,///Drogues médicinales///Drogues réunies,Empire d'Autriche,15 400,,625 400,,2 115 300,,
641,Fatima zahra,AN/F12/251,1788,14,///Drogues médicinales///Drogues réunies,Royaume de Portugal,36 800,,625 400,,2 115 300,,
642,Fatima zahra,AN/F12/251,1788,14,///Drogues médicinales///Drogues réunies,Angleterre,85 400,,625 400,,2 115 300,,
643,Fatima zahra,AN/F12/251,1788,14,///Drogues médicinales///Drogues réunies,"Colonies francaises en Asie,Afrique en Amérique",241 900,,625 400,,2 115 300,,
644,Fatima zahra,AN/F12/251,1788,13,///Drogues diverses///Gommes diverses,Hollande,30 800,,1 871 700,,2 732 800,,
645,Fatima zahra,AN/F12/251,1788,13,///Drogues diverses///Gommes diverses,République de Genes,12 000,,1 871 700,,2 732 800,,
646,Fatima zahra,AN/F12/251,1788,13,///Drogues diverses///Gommes diverses,Empire ottoman et barbarie,358 800,,1 871 700,,2 732 800,,
647,Fatima zahra,AN/F12/251,1788,14,///Drogues diverses///Gommes diverses,Royaume de naples,12 800,,1 871 700,,2 732 800,,
648,Fatima zahra,AN/F12/251,1788,14,///Drogues diverses///Gommes diverses,Royaume de Portugal,20 600,,1 871 700,,2 732 800,,
649,Fatima zahra,AN/F12/251,1788,14,///Drogues diverses///Gommes diverses,Angleterre,91 500,,1 871 700,,2 732 800,,
650,Fatima zahra,AN/F12/251,1788,14,///Drogues diverses///Gommes diverses,"Colonies francaises en Asie,Afrique en Amérique",1 345 200,,1 871 700,,2 732 800,,
651,Fatima zahra,AN/F12/251,1788,13,///Drogues diverses///Sels chimiques,Hollande,15 900,,490 100,,2 732 800,,
652,Fatima zahra,AN/F12/251,1788,13,///Drogues diverses///Sels chimiques,Etats d'Allemagne,25 200,,490 100,,2 732 800,,
653,Fatima zahra,AN/F12/251,1788,13,///Drogues diverses///Sels chimiques,Villes anséatique,9 400,,490 100,,2 732 800,,
654,Fatima zahra,AN/F12/251,1788,13,///Drogues diverses///Sels chimiques,Milane et toscane,7 100,,490 100,,2 732 800,,
655,Fatima zahra,AN/F12/251,1788,13,///Drogues diverses///Sels chimiques,Empire ottoman et barbarie,96 100,,490 100,,2 732 800,,
656,Fatima zahra,AN/F12/251,1788,14,///Drogues diverses///Sels chimiques,Angleterre,336 400,,490 100,,2 732 800,,
657,Fatima zahra,AN/F12/251,1788,13,///Drogues diverses///Drogues réunies,Hollande,81 000,,371 000,,2 732 800,,
658,Fatima zahra,AN/F12/251,1788,13,///Drogues diverses///Drogues réunies,Villes anséatique,18 600,,371 000,,2 732 800,,
659,Fatima zahra,AN/F12/251,1788,13,///Drogues diverses///Drogues réunies,République de Genes,12 200,,371 000,,2 732 800,,
660,Fatima zahra,AN/F12/251,1788,13,///Drogues diverses///Drogues réunies,Empire ottoman et barbarie,207 400,,371 000,,2 732 800,,
661,Fatima zahra,AN/F12/251,1788,14,///Drogues diverses///Drogues réunies,Angleterre,51 800,,371 000,,2 732 800,,
662,Fatima zahra,AN/F12/251,1788,13,///Matières d'Or et d'argent///Monnaies étrangères ou lingots,Royaume d'Espagne,4 777 400,,60 596 200,,60 705 100,,
663,Fatima zahra,AN/F12/251,1788,14,///Matières d'Or et d'argent///Monnaies étrangères ou lingots,Empire d'Autriche,2 212 600,,60 596 200,,60 705 100,,
664,Fatima zahra,AN/F12/251,1788,14,///Matières d'Or et d'argent///Monnaies étrangères ou lingots,Angleterre,4 833 800,,60 596 200,,60 705 100,,
665,Fatima zahra,AN/F12/251,1788,14,///Matières d'Or et d'argent///Monnaies étrangères ou lingots,"Colonies francaises en Asie,Afrique en Amérique",5 772 400,,60 596 200,,60 705 100,,
666,Fatima zahra,AN/F12/251,1788,13,///Matières d'Or et d'argent///Argenterie et orfévrerie,Royaume d'Espagne,51 700,,108 900,,60 705 100,,
667,Fatima zahra,AN/F12/251,1788,13,///Matières d'Or et d'argent///Argenterie et orfévrerie,Etats d'Allemagne,24 500,,108 900,,60 705 100,,
668,Fatima zahra,AN/F12/251,1788,14,///Matières d'Or et d'argent///Argenterie et orfévrerie,Royaume de Portugal,10 000,,108 900,,60 705 100,,
669,Fatima zahra,AN/F12/251,1788,14,///Matières d'Or et d'argent///Argenterie et orfévrerie,Angleterre,22 700,,108 900,,60 705 100,,
670,Fatima zahra,AN/F12/251,1788,13,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Royaume d'Espagne,134 200,,2 176 600,,2 176 600,,
671,Fatima zahra,AN/F12/251,1788,13,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Hollande,71 000,,2 176 600,,2 176 600,,
672,Fatima zahra,AN/F12/251,1788,13,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Royaume de Prusse,65 100,,2 176 600,,2 176 600,,
673,Fatima zahra,AN/F12/251,1788,13,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Etats d'Allemagne,115 800,,2 176 600,,2 176 600,,
674,Fatima zahra,AN/F12/251,1788,13,///Articles réunis///D'une valeur moindre de 2000 fr chacun,République de suisse,20 000,,2 176 600,,2 176 600,,
675,Fatima zahra,AN/F12/251,1788,13,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Etats-Unis d'amérique,73 700,,2 176 600,,2 176 600,,
676,Fatima zahra,AN/F12/251,1788,13,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Villes anséatique,102 500,,2 176 600,,2 176 600,,
677,Fatima zahra,AN/F12/251,1788,13,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Royaume de Danemarck,31 000,,2 176 600,,2 176 600,,
678,Fatima zahra,AN/F12/251,1788,13,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Royaume de suede,37 000,,2 176 600,,2 176 600,,
679,Fatima zahra,AN/F12/251,1788,13,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Milane et toscane,178 300,,2 176 600,,2 176 600,,
680,Fatima zahra,AN/F12/251,1788,13,///Articles réunis///D'une valeur moindre de 2000 fr chacun,République de Genes,121 000,,2 176 600,,2 176 600,,
681,Fatima zahra,AN/F12/251,1788,13,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Empire ottoman et barbarie,134 300,,2 176 600,,2 176 600,,
682,Fatima zahra,AN/F12/251,1788,14,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Royaume de naples,99 100,,2 176 600,,2 176 600,,
683,Fatima zahra,AN/F12/251,1788,14,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Royaume de Sardaigne,196 500,,2 176 600,,2 176 600,,
684,Fatima zahra,AN/F12/251,1788,14,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Empire d'Autriche,194 800,,2 176 600,,2 176 600,,
685,Fatima zahra,AN/F12/251,1788,14,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Empire de Russie,65 500,,2 176 600,,2 176 600,,
686,Fatima zahra,AN/F12/251,1788,14,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Royaume de Portugal,134 900,,2 176 600,,2 176 600,,
687,Fatima zahra,AN/F12/251,1788,14,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Etats de Rome,51 300,,2 176 600,,2 176 600,,
688,Fatima zahra,AN/F12/251,1788,14,///Articles réunis///D'une valeur moindre de 2000 fr chacun,Angleterre,187 200,,2 176 600,,2 176 600,,
689,Fatima zahra,AN/F12/251,1788,14,///Articles réunis///D'une valeur moindre de 2000 fr chacun,République de Venise,34 600,,2 176 600,,2 176 600,,
690,Fatima zahra,AN/F12/251,1788,14,///Articles réunis///D'une valeur moindre de 2000 fr chacun,"Colonies francaises en Asie,Afrique en Amérique",128 800,,2 176 600,,2 176 600,,
