numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,marchandises,pays,value,prix_unitaire,quantity_unit,remarks,doubleaccounts
790,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Liège en planche,Etats-Unis d'Amérique,600,"80,0104384134",quintaux,,0
828,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Liège en planche,Empire Ottoman,7200,"80,0104384134",quintaux,,0
41,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Lin,Royaume d'Espagne et ses colonies,100000,"135,6396866841",quintaux,,0
289,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Lin,Angleterre et ses colonies de l'Inde,15500,"135,6396866841",quintaux,,0
357,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Lin,Royaume des Pays-Bas et ses colonies,84100,"135,6396866841",quintaux,,0
425,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Lin,Etats de l'Allemagne,300,"135,6396866841",quintaux,,0
549,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Lin,Royaume de Prusse,6100,"135,6396866841",quintaux,,0
697,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Lin,Royaume de Suède,1800,"135,6396866841",quintaux,,0
25,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Liqueurs,Royaume d'Espagne et ses colonies,99100,"213,1231671554",hectolitres,,0
85,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Liqueurs,Royaume de Portugal et ses colonies,31600,"213,1231671554",hectolitres,,0
131,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Liqueurs,Royaume de Sardaigne,10900,"213,1231671554",hectolitres,,0
216,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Liqueurs,Naples et Sicile,2400,"213,1231671554",hectolitres,,0
275,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Liqueurs,Angleterre et ses colonies de l'Inde,29900,"213,1231671554",hectolitres,,0
338,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Liqueurs,Royaume des Pays-Bas et ses colonies,20700,"213,1231671554",hectolitres,,0
408,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Liqueurs,Etats de l'Allemagne,7600,"213,1231671554",hectolitres,,0
473,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Liqueurs,Suisse,19700,"213,1231671554",hectolitres,,0
533,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Liqueurs,Royaume de Prusse,13900,"213,1231671554",hectolitres,,0
648,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Liqueurs,Royaume de Danemarck,18800,"213,1231671554",hectolitres,,0
684,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Liqueurs,Royaume de Suède,1300,"213,1231671554",hectolitres,,0
723,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Liqueurs,Empire de Russie,6700,"213,1231671554",hectolitres,,0
768,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Liqueurs,Etats-Unis d'Amérique,138000,"213,1231671554",hectolitres,,0
811,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Liqueurs,Empire Ottoman,15300,"213,1231671554",hectolitres,,0
850,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Liqueurs,Saint-Domingue,47200,"213,1231671554",hectolitres,,0
887,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Liqueurs,Colonies Françaises,114000,"213,1231671554",hectolitres,,0
930,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Liqueurs,Destination Inconnue,4300,"213,1231671554",hectolitres,,0
58,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matériaux propres à la construction,Royaume d'Espagne et ses colonies,3900,"2,4009050952",quintaux,,0
107,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matériaux propres à la construction,Royaume de Portugal et ses colonies,6800,"2,4009050952",quintaux,,0
164,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matériaux propres à la construction,Royaume de Sardaigne,10400,"2,4009050952",quintaux,,0
307,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matériaux propres à la construction,Angleterre et ses colonies de l'Inde,29100,"2,4009050952",quintaux,,0
376,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matériaux propres à la construction,Royaume des Pays-Bas et ses colonies,62300,"2,4009050952",quintaux,,0
443,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matériaux propres à la construction,Etats de l'Allemagne,46800,"2,4009050952",quintaux,,0
505,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matériaux propres à la construction,Suisse,8100,"2,4009050952",quintaux,,0
564,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matériaux propres à la construction,Royaume de Prusse,2800,"2,4009050952",quintaux,,0
621,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matériaux propres à la construction,Villes Anséatiques,1100,"2,4009050952",quintaux,,0
739,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matériaux propres à la construction,Empire de Russie,400,"2,4009050952",quintaux,,0
791,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matériaux propres à la construction,Etats-Unis d'Amérique,46700,"2,4009050952",quintaux,,0
829,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matériaux propres à la construction,Empire Ottoman,3600,"2,4009050952",quintaux,,0
910,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matériaux propres à la construction,Colonies Françaises,17800,"2,4009050952",quintaux,,0
2628,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matières d'or et d'argent,Royaume d'Espagne et ses colonies,3736400,,,,0
2640,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matières d'or et d'argent,Royaume de Portugal et ses colonies,116800,,,,0
2655,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matières d'or et d'argent,Royaume de Sardaigne,3376900,,,,0
2669,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matières d'or et d'argent,Italie,4218000,,,,0
2679,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matières d'or et d'argent,Naples et Sicile,189400,,,,0
2683,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matières d'or et d'argent,Etats de Rome,11000,,,,0
2692,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matières d'or et d'argent,Angleterre et ses colonies de l'Inde,45978600,,,,0
2707,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matières d'or et d'argent,Royaume des Pays-Bas et ses colonies,7717000,,,,0
2722,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matières d'or et d'argent,Etats de l'Allemagne,1887800,,,,0
2737,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matières d'or et d'argent,Suisse,5107100,,,,0
2752,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matières d'or et d'argent,Royaume de Prusse,156900,,,,0
2759,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matières d'or et d'argent,Empire d'Autriche,56200,,,,0
2777,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matières d'or et d'argent,Royaume de Danemarck,259200,,,,0
2788,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matières d'or et d'argent,Royaume de Suède,9200,,,,0
2800,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matières d'or et d'argent,Empire de Russie,22400,,,,0
2813,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matières d'or et d'argent,Etats-Unis d'Amérique,2093000,,,,0
2824,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matières d'or et d'argent,Empire Ottoman,1504200,,,,0
2837,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Matières d'or et d'argent,Colonies Françaises,4204600,,,,0
2615,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Médicamens composés,Royaume d'Espagne et ses colonies,28000,,,,0
2630,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Médicamens composés,Royaume de Portugal et ses colonies,18400,,,,0
2642,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Médicamens composés,Royaume de Sardaigne,17200,,,,0
2656,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Médicamens composés,Italie,17100,,,,0
2670,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Médicamens composés,Naples et Sicile,6600,,,,0
2685,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Médicamens composés,Angleterre et ses colonies de l'Inde,15400,,,,0
2709,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Médicamens composés,Etats de l'Allemagne,6600,,,,0
2739,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Médicamens composés,Royaume de Prusse,4600,,,,0
2769,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Médicamens composés,Royaume de Danemarck,1600,,,,0
2779,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Médicamens composés,Royaume de Suède,300,,,,0
2790,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Médicamens composés,Empire de Russie,7500,,,,0
2802,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Médicamens composés,Etats-Unis d'Amérique,8100,,,,0
2814,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Médicamens composés,Empire Ottoman,4000,,,,0
2825,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Médicamens composés,Saint-Domingue,20300,,,,0
2829,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Médicamens composés,Colonies Françaises,79400,,,,0
1622,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie bimbeloterie,Royaume d'Espagne et ses colonies,26100,"4,1129780435",kilogrammes,,0
1686,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie bimbeloterie,Royaume de Portugal et ses colonies,7100,"4,1129780435",kilogrammes,,0
1746,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie bimbeloterie,Royaume de Sardaigne,600,"4,1129780435",kilogrammes,,0
1804,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie bimbeloterie,Italie,14800,"4,1129780435",kilogrammes,,0
1855,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie bimbeloterie,Naples et Sicile,7000,"4,1129780435",kilogrammes,,0
1929,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie bimbeloterie,Angleterre et ses colonies de l'Inde,35000,"4,1129780435",kilogrammes,,0
1989,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie bimbeloterie,Royaume des Pays-Bas et ses colonies,152900,"4,1129780435",kilogrammes,,0
2049,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie bimbeloterie,Etats de l'Allemagne,11700,"4,1129780435",kilogrammes,,0
2108,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie bimbeloterie,Suisse,19900,"4,1129780435",kilogrammes,,0
2167,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie bimbeloterie,Royaume de Prusse,300,"4,1129780435",kilogrammes,,0
2275,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie bimbeloterie,Royaume de Danemarck,800,"4,1129780435",kilogrammes,,0
2358,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie bimbeloterie,Empire de Russie,1100,"4,1129780435",kilogrammes,,0
2409,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie bimbeloterie,Etats-Unis d'Amérique,17900,"4,1129780435",kilogrammes,,0
2469,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie bimbeloterie,Empire Ottoman,8600,"4,1129780435",kilogrammes,,0
2521,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie bimbeloterie,Saint-Domingue,600,"4,1129780435",kilogrammes,,0
2575,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie bimbeloterie,Colonies Françaises,14800,"4,1129780435",kilogrammes,,0
1621,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie commune,Royaume d'Espagne et ses colonies,1774100,"5,9009117907",kilogrammes,,0
1685,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie commune,Royaume de Portugal et ses colonies,200700,"5,9009117907",kilogrammes,,0
1745,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie commune,Royaume de Sardaigne,188000,"5,9009117907",kilogrammes,,0
1803,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie commune,Italie,907900,"5,9009117907",kilogrammes,,0
1854,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie commune,Naples et Sicile,133800,"5,9009117907",kilogrammes,,0
1891,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie commune,Etats de Rome,2300,"5,9009117907",kilogrammes,,0
1928,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie commune,Angleterre et ses colonies de l'Inde,70500,"5,9009117907",kilogrammes,,0
1988,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie commune,Royaume des Pays-Bas et ses colonies,660800,"5,9009117907",kilogrammes,,0
2048,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie commune,Etats de l'Allemagne,240900,"5,9009117907",kilogrammes,,0
2107,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie commune,Suisse,302400,"5,9009117907",kilogrammes,,0
2166,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie commune,Royaume de Prusse,45100,"5,9009117907",kilogrammes,,0
2213,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie commune,Empire d'Autriche,3100,"5,9009117907",kilogrammes,,0
2274,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie commune,Royaume de Danemarck,57400,"5,9009117907",kilogrammes,,0
2316,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie commune,Royaume de Suède,400,"5,9009117907",kilogrammes,,0
2357,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie commune,Empire de Russie,27800,"5,9009117907",kilogrammes,,0
2408,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie commune,Etats-Unis d'Amérique,339000,"5,9009117907",kilogrammes,,0
2468,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie commune,Empire Ottoman,108600,"5,9009117907",kilogrammes,,0
2520,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie commune,Saint-Domingue,112700,"5,9009117907",kilogrammes,,0
2574,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie commune,Colonies Françaises,145600,"5,9009117907",kilogrammes,,0
1623,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie fine,Royaume d'Espagne et ses colonies,226600,"12,3065525799",kilogrammes,,0
1687,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie fine,Royaume de Portugal et ses colonies,53000,"12,3065525799",kilogrammes,,0
1747,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie fine,Royaume de Sardaigne,16300,"12,3065525799",kilogrammes,,0
1805,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie fine,Italie,304000,"12,3065525799",kilogrammes,,0
1856,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie fine,Naples et Sicile,49500,"12,3065525799",kilogrammes,,0
1930,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie fine,Angleterre et ses colonies de l'Inde,53100,"12,3065525799",kilogrammes,,0
1990,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie fine,Royaume des Pays-Bas et ses colonies,272300,"12,3065525799",kilogrammes,,0
2050,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie fine,Etats de l'Allemagne,363700,"12,3065525799",kilogrammes,,0
2109,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie fine,Suisse,70300,"12,3065525799",kilogrammes,,0
2168,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie fine,Royaume de Prusse,16100,"12,3065525799",kilogrammes,,0
2214,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie fine,Empire d'Autriche,4800,"12,3065525799",kilogrammes,,0
2276,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie fine,Royaume de Danemarck,28600,"12,3065525799",kilogrammes,,0
2359,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie fine,Empire de Russie,13500,"12,3065525799",kilogrammes,,0
2410,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie fine,Etats-Unis d'Amérique,80100,"12,3065525799",kilogrammes,,0
2470,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie fine,Empire Ottoman,27700,"12,3065525799",kilogrammes,,0
2522,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie fine,Saint-Domingue,7300,"12,3065525799",kilogrammes,,0
2576,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Mercerie fine,Colonies Françaises,74300,"12,3065525799",kilogrammes,,0
1624,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Meubles,Royaume d'Espagne et ses colonies,210900,,,,0
1688,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Meubles,Royaume de Portugal et ses colonies,102000,,,,0
1748,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Meubles,Royaume de Sardaigne,18100,,,,0
1806,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Meubles,Italie,31800,,,,0
1857,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Meubles,Naples et Sicile,26500,,,,0
1931,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Meubles,Angleterre et ses colonies de l'Inde,224900,,,,0
1991,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Meubles,Royaume des Pays-Bas et ses colonies,133300,,,,0
2051,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Meubles,Etats de l'Allemagne,129800,,,,0
2110,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Meubles,Suisse,72900,,,,0
2169,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Meubles,Royaume de Prusse,49600,,,,0
2215,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Meubles,Empire d'Autriche,20900,,,,0
2277,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Meubles,Royaume de Danemarck,4000,,,,0
2317,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Meubles,Royaume de Suède,10000,,,,0
2360,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Meubles,Empire de Russie,48700,,,,0
2411,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Meubles,Etats-Unis d'Amérique,88600,,,,0
2471,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Meubles,Empire Ottoman,64400,,,,0
2523,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Meubles,Saint-Domingue,55800,,,,0
2577,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Meubles,Colonies Françaises,171500,,,,0
266,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Miel,Angleterre et ses colonies de l'Inde,15600,"95,0044339344",quintaux,,0
329,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Miel,Royaume des Pays-Bas et ses colonies,217100,"95,0044339344",quintaux,,0
399,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Miel,Etats de l'Allemagne,26000,"95,0044339344",quintaux,,0
464,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Miel,Suisse,58700,"95,0044339344",quintaux,,0
525,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Miel,Royaume de Prusse,700,"95,0044339344",quintaux,,0
600,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Miel,Villes Anséatiques,2800,"95,0044339344",quintaux,,0
678,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Miel,Royaume de Suède,500,"95,0044339344",quintaux,,0
17,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Moutarde,Royaume d'Espagne et ses colonies,1600,"103,0761949834",quintaux,,0
79,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Moutarde,Royaume de Portugal et ses colonies,800,"103,0761949834",quintaux,,0
125,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Moutarde,Royaume de Sardaigne,800,"103,0761949834",quintaux,,0
177,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Moutarde,Italie,1900,"103,0761949834",quintaux,,0
211,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Moutarde,Naples et Sicile,600,"103,0761949834",quintaux,,0
267,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Moutarde,Angleterre et ses colonies de l'Inde,2500,"103,0761949834",quintaux,,0
330,Isabelle Vergne,AN F12 251,National/Résumé/AN/F_12_251/1819.csv,Résumé,1819,Exports,Moutarde,Royaume des Pays-Bas et ses colonies,14300,"103,0761949834",quintaux,,0
