numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,total,remarks,DoubleAccounts
296,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Cuirs en poil,Hollande,165000,5143000,,0
297,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Cuirs en poil,Royaume de Prusse,13000,5143000,,0
298,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Cuirs en poil,Etats d'Allemagne,69000,5143000,,0
299,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Cuirs en poil,République de Suisse,9000,5143000,,0
300,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Cuirs en poil,Etats-Unis d'Amérique,14000,5143000,,0
301,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Cuirs en poil,Villes Anséatiques,27000,5143000,,0
302,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Cuirs en poil,Royaume de Danemark,14000,5143000,,0
303,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Cuirs en poil,Milanie Toscane,17000,5143000,,0
304,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Cuirs en poil,République de Gènes,120000,5143000,,0
305,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Cuirs en poil,Empire Ottoman et Barbarie,1377000,5143000,,0
306,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Cuirs en poil,Royaume de Naples,23000,5143000,,0
307,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Cuirs en poil,Royaume de Sardaigne,17000,5143000,,0
308,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Cuirs en poil,Empire d'Autriche,38000,5143000,,0
309,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Cuirs en poil,Empire de Russie,10000,5143000,,0
310,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Cuirs en poil,Royaume de Portugal,1205000,5143000,,0
311,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Cuirs en poil,Angleterre,45000,5143000,,0
312,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Cuirs en poil,République de Venise,63000,5143000,,0
313,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Cuirs en poil,Colonies Françaises,780000,5143000,,0
314,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Huiles d'Olive pour fabriques,République de Gènes,3232000,19260000,,0
315,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Huiles d'Olive pour fabriques,Empire Ottoman et Barbarie,4519000,19260000,,0
316,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Huiles d'Olive pour fabriques,Royaume de Naples,10102000,19260000,,0
317,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Huiles d'Olive pour fabriques,Royaume de Sardaigne,1407000,19260000,,0
318,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Huile de grains,Hollande,693000,795000,,0
319,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Huile de grains,Royaume de Naples,20000,795000,,0
320,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Huile de grains,Empire de Russie,39000,795000,,0
321,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Huile de grains,Angleterre,43000,795000,,0
322,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Huile de poissons,Hollande,10000,1041000,,0
323,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Huile de poissons,Etats-Unis d'Amérique,824000,1041000,,0
324,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Huile de poissons,Royaume de Danemark,10000,1041000,,0
325,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Huile de poissons,Royaume de Suède,20000,1041000,,0
326,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Huile de poissons,Royaume de Portugal,27000,1041000,,0
327,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Huile de poissons,Angleterre,150000,1041000,,0
328,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Soufre et Salpetre,Royaume d'Espagne,18000,264000,,0
329,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Soufre et Salpetre,Royaume de Naples,246000,264000,,0
330,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Dents d'éléphant,Colonies Françaises,412000,412000,,0
331,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Suif,Royaume d'Espagne,89000,2942000,,0
332,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Suif,Hollande,14000,2942000,,0
333,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Suif,Etats-Unis d'Amérique,27000,2942000,,0
334,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Suif,Villes Anséatiques,228000,2942000,,0
335,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Suif,Milanie Toscane,418000,2942000,,0
336,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Suif,République de Gènes,12000,2942000,,0
337,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Suif,Royaume de Naples,16000,2942000,,0
338,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Suif,Royaume de Sardaigne,19000,2942000,,0
339,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Suif,Empire de Russie,1031000,2942000,,0
340,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Suif,Etats de Rome,81000,2942000,,0
341,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Suif,Angleterre,1002000,2942000,,0
342,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Suif,République de Venise,5000,2942000,,0
343,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Houblon,Empire d'Autriche,358000,358000,,0
344,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Tabacs,Royaume d'Espagne,30000,8052000,,0
345,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Tabacs,Hollande,1786000,8052000,,0
346,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Tabacs,Etats-Unis d'Amérique,4296000,8052000,,0
347,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Tabacs,Empire d'Autriche,213000,8052000,,0
348,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Tabacs,Royaume de Portugal,735000,8052000,,0
349,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Tabacs,Angleterre,905000,8052000,,0
350,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Tabacs,Colonies Françaises,87000,8052000,,0
351,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,"2///Matières premières///Brai, Goudron, Résine",Hollande,74000,984000,,0
352,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,"2///Matières premières///Brai, Goudron, Résine",Etats d'Allemagne,8000,984000,,0
353,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,"2///Matières premières///Brai, Goudron, Résine",Etats-Unis d'Amérique,90000,984000,,0
354,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,"2///Matières premières///Brai, Goudron, Résine",Villes Anséatiques,58000,984000,,0
355,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,"2///Matières premières///Brai, Goudron, Résine",Royaume de Danemark,110000,984000,,0
356,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,"2///Matières premières///Brai, Goudron, Résine",Royaume de Suède,516000,984000,,0
357,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,"2///Matières premières///Brai, Goudron, Résine",Empire de Russie,68000,984000,,0
358,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,"2///Matières premières///Brai, Goudron, Résine",Angleterre,60000,984000,,0
359,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Graine de Lin,Hollande,334000,734000,,0
360,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Graine de Lin,Etats-Unis d'Amérique,71000,734000,,0
361,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Graine de Lin,Villes Anséatiques,15000,734000,,0
362,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Graine de Lin,Empire de Russie,276000,734000,,0
363,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Graine de Lin,Angleterre,38000,734000,,0
364,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Articles réunis,Royaume d'Espagne,184000,2442000,,0
365,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Articles réunis,Hollande,62000,2442000,,0
366,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Articles réunis,Etats d'Allemagne,21000,2442000,,0
367,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Articles réunis,République de Suisse,23000,2442000,,0
368,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Articles réunis,Etats-Unis d'Amérique,271000,2442000,,0
369,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Articles réunis,Villes Anséatiques,104000,2442000,,0
370,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Articles réunis,Royaume de Danemark,429000,2442000,,0
371,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Articles réunis,Milanie Toscane,114000,2442000,,0
372,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Articles réunis,République de Gènes,77000,2442000,,0
373,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,2,2///Matières premières///Articles réunis,Empire Ottoman et Barbarie,180000,2442000,,0
374,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Articles réunis,Royaume de Naples,51000,2442000,,0
375,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Articles réunis,Empire d'Autriche,221000,2442000,,0
376,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Articles réunis,Empire de Russie,186000,2442000,,0
377,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Articles réunis,Royaume de Portugal,93000,2442000,,0
378,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Articles réunis,Etats de Rome,22000,2442000,,0
379,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Articles réunis,Angleterre,257000,2442000,,0
380,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,3,2///Matières premières///Articles réunis,Colonies Françaises,147000,2442000,,0
381,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Indigo,Royaume d'Espagne,6139000,18324000,,0
382,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Indigo,Hollande,62000,18324000,,0
383,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Indigo,Etats-Unis d'Amérique,238000,18324000,,0
384,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Indigo,Milanie Toscane,17000,18324000,,0
385,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,5,3///Matières premières///Indigo,Royaume de Sardaigne,22000,18324000,,0
386,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,5,3///Matières premières///Indigo,Empire d'Autriche,184000,18324000,,0
387,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,5,3///Matières premières///Indigo,Royaume de Portugal,515000,18324000,,0
388,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,5,3///Matières premières///Indigo,Angleterre,422000,18324000,,0
389,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,5,3///Matières premières///Indigo,Colonies Françaises,10725000,18324000,,0
390,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,5,3///Matières premières///Rocou,Colonies Françaises,183000,183000,,0
391,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Cochenille,Royaume d'Espagne,2582000,2669000,,0
392,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,5,3///Matières premières///Cochenille,Empire d'Autriche,34000,2669000,,0
393,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,5,3///Matières premières///Cochenille,Royaume de Portugal,53000,2669000,,0
394,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Alun,Royaume d'Espagne,125000,636000,,0
395,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Alun,Hollande,9000,636000,,0
396,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Alun,Empire Ottoman et Barbarie,21000,636000,,0
397,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,5,3///Matières premières///Alun,Empire de Russie,8000,636000,,0
398,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,5,3///Matières premières///Alun,Etats de Rome,144000,636000,,0
399,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,5,3///Matières premières///Alun,Angleterre,309000,636000,,0
400,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,5,3///Matières premières///Alun,République de Venise,20000,636000,,0
401,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Céruse,Hollande,535000,551000,,0
402,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,5,3///Matières premières///Céruse,Empire d'Autriche,16000,551000,,0
403,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Azur,Hollande,177000,266000,,0
404,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Azur,Etats d'Allemagne,43000,266000,,0
405,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Azur,Villes Anséatiques,21000,266000,,0
406,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,5,3///Matières premières///Azur,Empire d'Autriche,25000,266000,,0
407,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Garance,Royaume d'Espagne,16000,831000,,0
408,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Garance,Hollande,584000,831000,,0
409,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Garance,Empire Ottoman et Barbarie,210000,831000,,0
410,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,5,3///Matières premières///Garance,Empire d'Autriche,21000,831000,,0
411,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Noix de Galle,Milanie Toscane,292000,969000,,0
412,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Noix de Galle,République de Gènes,33000,969000,,0
413,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Noix de Galle,Empire Ottoman et Barbarie,515000,969000,,0
414,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,5,3///Matières premières///Noix de Galle,Etats de Naples,80000,969000,,0
415,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,5,3///Matières premières///Noix de Galle,Royaume de Sardaigne,34000,969000,,0
416,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,5,3///Matières premières///Noix de Galle,Etats de Rome,15000,969000,,0
417,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Alquifoux ou mine de plomb,Hollande,8000,337000,,0
418,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Alquifoux ou mine de plomb,Milanie Toscane,24000,337000,,0
419,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Alquifoux ou mine de plomb,Royaume de Sardaigne,17000,337000,,0
420,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Alquifoux ou mine de plomb,Angleterre,288000,337000,,0
421,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Saffranum,Empire Ottoman et Barbarie,472000,472000,,0
422,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Drogues diverses réunies,Royaume d'Espagne,72000,901000,,0
423,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Drogues diverses réunies,Hollande,318000,901000,,0
424,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Drogues diverses réunies,Etats d'Allemagne,18000,901000,,0
425,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Drogues diverses réunies,République de Suisse,19000,901000,,0
426,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Drogues diverses réunies,Villes Anséatiques,38000,901000,,0
427,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Drogues diverses réunies,Royaume de Suède,34000,901000,,0
428,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Drogues diverses réunies,Milanie Toscane,20000,901000,,0
429,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Drogues diverses réunies,République de Gènes,20000,901000,,0
430,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,3///Matières premières///Drogues diverses réunies,Empire Ottoman et Barbarie,10000,901000,,0
431,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,5,3///Matières premières///Drogues diverses réunies,Royaume de Naples,62000,901000,,0
432,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,5,3///Matières premières///Drogues diverses réunies,Empire d'Autriche,34000,901000,,0
433,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,5,3///Matières premières///Drogues diverses réunies,Royaume de Portugal,18000,901000,,0
434,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,5,3///Matières premières///Drogues diverses réunies,Angleterre,234000,901000,,0
435,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,5,3///Matières premières///Drogues diverses réunies,République de Venise,4000,901000,,0
436,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,///Bêtes de Somme///Anes,?,,2025000,,0
437,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,///Bêtes de Somme///Chevaux,Royaume de Prusse,22000,2025000,,0
438,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,///Bêtes de Somme///Chevaux,Etats d'Allemagne,40000,2025000,,0
439,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,///Bêtes de Somme///Chevaux,République de Suisse,383000,2025000,,0
440,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,///Bêtes de Somme///Chevaux,Royaume de Danemark,152000,2025000,,0
441,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,5,///Bêtes de Somme///Chevaux,Empire d'Autriche,976000,2025000,,0
442,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,5,///Bêtes de Somme///Chevaux,Angleterre,452000,2025000,,0
443,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,5,///Bêtes de Somme///Mulets,Royaume de Sardaigne,164000,164000,,0
444,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,///Métaux///Argent vif,Etats d'Allemagne,129000,153000,,0
445,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,///Métaux///Argent vif,Milanie Toscane,24000,153000,,0
446,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,"///Métaux///Cuivre, bronze et Laiton",Hollande,344000,5770000,,0
447,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,"///Métaux///Cuivre, bronze et Laiton",Etats d'Allemagne,1020000,5770000,,0
448,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,"///Métaux///Cuivre, bronze et Laiton",Villes Anséatiques,865000,5770000,,0
449,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,"///Métaux///Cuivre, bronze et Laiton",Royaume de Suède,251000,5770000,,0
450,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,"///Métaux///Cuivre, bronze et Laiton",Milanie Toscane,87000,5770000,,0
451,Fatima Zahra,AN F12 251,National/Résumé/AN/F_12_251/1789.csv,Résumé,1789,Imports,4,"///Métaux///Cuivre, bronze et Laiton",République de Gènes,94000,5770000,,0
