numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,total,leurvaleursubtotal_1,leurvaleursubtotal_2,remarks,doubleaccounts
2342,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,101,Peaux ; de visons,Angleterre,444,847940.3,,,,0
2343,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,101,Peaux ; pelleterie ; aprestées,Allemagne,7534,847940.3,15829.7998047,248047.5,,0
2344,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,101,Peaux ; pelleterie ; aprestées,Flandre,340,847940.3,15829.7998047,248047.5,,0
2345,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,101,Peaux ; pelleterie ; aprestées,Hollande,2809.8,847940.3,15829.7998047,248047.5,,0
2346,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,101,Peaux ; pelleterie ; aprestées,Nord,762,847940.3,15829.7998047,248047.5,,0
2347,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,101,Peaux ; pelleterie ; aprestées,Portugal,9,847940.3,15829.7998047,248047.5,,0
2348,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,101,Peaux ; pelleterie ; aprestées,Suisse,4375,847940.3,15829.7998047,248047.5,,0
2349,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,101,Peaux ; pelleterie ; du Canada,Isles,212058,847940.3,248047.5,,,0
2350,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,102,Peaux ; pelleterie ; crue,Allemagne,190,847940.3,20159.6992188,248047.5,,0
2351,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,102,Peaux ; pelleterie ; crue,Flandre,2848.8,847940.3,20159.6992188,248047.5,,0
2352,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,102,Peaux ; pelleterie ; crue,Geneve,356.3,847940.3,20159.6992188,248047.5,,0
2353,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,102,Peaux ; pelleterie ; crue,Hollande,2227.2,847940.3,20159.6992188,248047.5,,0
2354,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,102,Peaux ; pelleterie ; crue,Italie,12000,847940.3,20159.6992188,248047.5,,0
2355,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,102,Peaux ; pelleterie ; crue,Savoye,2537.5,847940.3,20159.6992188,248047.5,,0
2356,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,102,Peignes ; de cornes,Flandre,2115,5446,4590,,,0
2357,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,102,Peignes ; de cornes,Hollande,2475,5446,4590,,,0
2358,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,102,Peignes ; d'yvoire,Flandre,480,5446,856,,,0
2359,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,102,Peignes ; d'yvoire,Genes,376,5446,856,,,0
2360,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,102,Peinçeaux,Hollande,3116.4,3154.4,,,,0
2361,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,102,Peinçeaux,Suisse,38,3154.4,,,,0
2362,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,102,Peintures,Espagne,15930,16080,,,,0
2363,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,102,Peintures,Hollande,150,16080,,,,0
2364,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,102,Pelles de bois,Allemagne,3001.5,0,,,,0
2365,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,102,Peluche,Hollande,29975,0,,,,0
2366,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,102,Perles fausses,Flandre,28,0,,,,0
2367,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,103,Pertiolles,Savoye,54,0,,,,0
2368,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,103,Pierres ; d'ardoise,Genes,48,24943.7,1056,,,0
2369,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,103,Pierres ; d'ardoise,Savoye,1008,24943.7,1056,,,0
2370,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,103,Pierres ; à bâtir,Allemagne,7221.5,24943.7,,,,0
2371,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,103,Pierres ; blanche,Espagne,120,24943.7,,,,0
2372,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,103,Pierres ; bleue,Allemagne,12,24943.7,52,,,0
2373,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,103,Pierres ; bleue,Flandre,40,24943.7,52,,,0
2374,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,103,Pierres ; code,Italie,207,24943.7,6962,,,0
2375,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,103,Pierres ; code,Naples,30,24943.7,6962,,,0
2376,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,103,Pierres ; code,Genes,4611,24943.7,6962,,,0
2377,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,103,Pierres ; code,Levant,1954,24943.7,6962,,,0
2378,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,103,Pierres ; code,Savoye,160,24943.7,6962,,,0
2379,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,103,Pierres ; à éguiser,Allemagne,12.8,24943.7,152.399993896,,,0
2380,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,103,Pierres ; à éguiser,Espagne,40,24943.7,152.399993896,,,0
2381,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,103,Pierres ; à éguiser,Flandre,20,24943.7,152.399993896,,,0
2382,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,103,Pierres ; à éguiser,Geneve,79.59999999999999,24943.7,152.399993896,,,0
2383,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,103,Pierres ; d'emery,Flandre,1046,24943.7,2506.5,,,0
2384,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,103,Pierres ; d'emery,Hollande,495.5,24943.7,2506.5,,,0
2385,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,103,Pierres ; d'emery,Genes,450,24943.7,2506.5,,,0
2386,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,103,Pierres ; d'emery,Levant,515,24943.7,2506.5,,,0
2387,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,103,Pierres ; à faulx,Allemagne,829.5,24943.7,2992.19995117,,,0
2388,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,103,Pierres ; à faulx,Genes,1240,24943.7,2992.19995117,,,0
2389,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,103,Pierres ; à faulx,Nord,806.3,24943.7,2992.19995117,,,0
2390,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,103,Pierres ; à faulx,Savoye,116.4,24943.7,2992.19995117,,,0
2391,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,103,Pierres ; de malte,Levant,1100,24943.7,,,,0
2392,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Pierres ; noire,Savoye,320,24943.7,,,,0
2393,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Pierres ; ponce,Hollande,1991.3,24943.7,2173.30004883,,,0
2394,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Pierres ; ponce,Naples,125,24943.7,2173.30004883,,,0
2395,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Pierres ; ponce,Genes,57,24943.7,2173.30004883,,,0
2396,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Pierres ; pouries,Flandre,144,24943.7,285,,,0
2397,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Pierres ; pouries,Hollande,141,24943.7,285,,,0
2398,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Pierres ; à razoirs,Allemagne,3,24943.7,,,,0
2399,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Pignons ; d'épines,Espagne,5980.9,7180.1,6055.10009766,,,0
2400,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Pignons ; d'épines,Genes,74.3,7180.1,6055.10009766,,,0
2401,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Pignons ; d'inde,Hollande,1125,7180.1,,,,0
2402,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Piment,Flandre,1520.1,74751.60000000001,,,,0
2403,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Piment,Hollande,71707,74751.60000000001,,,,0
2404,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Piment,Italie,1300,74751.60000000001,,,,0
2405,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Piment,Nord,224.5,74751.60000000001,,,,0
2406,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Pinces de fer,Espagne,258,0,,,,0
2407,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Pipes à fumer,Allemagne,194.8,26801.4,,,,0
2408,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Pipes à fumer,Espagne,1312,26801.4,,,,0
2409,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Pipes à fumer,Flandre,39,26801.4,,,,0
2410,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Pipes à fumer,Hollande,24924.6,26801.4,,,,0
2411,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Pipes à fumer,Nord,267,26801.4,,,,0
2412,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Pipes à fumer,Suisse,64,26801.4,,,,0
2413,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Pistaches,Italie,75,4687,,,,0
2414,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Pistaches,Naples,3322,4687,,,,0
2415,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Pistaches,Genes,1290,4687,,,,0
2416,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Planches ; de chesne,Allemagne,90284,2140936.8,136358,,,0
2417,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Planches ; de chesne,Hollande,46074,2140936.8,136358,,,0
2418,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Planches ; de noyer,Italie,4752,2140936.8,,,,0
2419,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Planches ; de Brusse,Hollande,6120,2140936.8,,,,0
2420,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Planches ; de sapin,Allemagne,96695.3,2140936.8,1993706.75,,,0
2421,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Planches ; de sapin,Angleterre,188.5,2140936.8,1993706.75,,,0
2422,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Planches ; de sapin,Danemark,292972,2140936.8,1993706.75,,,0
2423,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Planches ; de sapin,Espagne,6301.3,2140936.8,1993706.75,,,0
2424,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Planches ; de sapin,Hollande,1284644.7,2140936.8,1993706.75,,,0
2425,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Planches ; de sapin,Italie,17181,2140936.8,1993706.75,,,0
2426,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Planches ; de sapin,Naples,414,2140936.8,1993706.75,,,0
2427,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Planches ; de sapin,Genes,2853,2140936.8,1993706.75,,,0
2428,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,104,Planches ; de sapin,Nord,175990,2140936.8,1993706.75,,,0
2429,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Planches ; de sapin,Russie,9024,2140936.8,1993706.75,,,0
2430,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Planches ; de sapin,Savoye,12115,2140936.8,1993706.75,,,0
2431,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Planches ; de sapin,Suede,95328.10000000001,2140936.8,1993706.75,,,0
2432,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plants ; d'asperges,Geneve,15,9768.700000000001,24,,,0
2433,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plants ; d'asperges,Hollande,9,9768.700000000001,24,,,0
2434,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plants ; de citronnier,Geneve,900,9768.700000000001,,,,0
2435,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plants ; d'oignons,Espagne,66.7,9768.700000000001,,,,0
2436,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plants ; d'orangers,Italie,1275,9768.700000000001,8778,,,0
2437,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plants ; d'orangers,Genes,7200,9768.700000000001,8778,,,0
2438,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plants ; d'orangers,Savoye,303,9768.700000000001,8778,,,0
2439,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plâtre,Espagne,680,50727,,,,0
2440,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plâtre,Savoye,50047,50727,,,,0
2441,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plocq,Flandre,44,578.6,,,,0
2442,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plocq,Hollande,534.6,578.6,,,,0
2443,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plomb ; en grenaille,Allemagne,2.5,805785.4,17519.4003906,,,0
2444,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plomb ; en grenaille,Espagne,37.5,805785.4,17519.4003906,,,0
2445,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plomb ; en grenaille,Hollande,16279.4,805785.4,17519.4003906,,,0
2446,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plomb ; en grenaille,Italie,1200,805785.4,17519.4003906,,,0
2447,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plomb ; laminé,Nord,1266,805785.4,,,,0
2448,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plomb ; ouvré,Allemagne,22.5,805785.4,,,,0
2449,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plomb ; en planches,Hollande,3620,805785.4,,,,0
2450,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plomb ; en rouleaux,Hollande,7093.3,805785.4,12094.2998047,,,0
2451,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plomb ; en rouleaux,Nord,5001,805785.4,12094.2998047,,,0
2452,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plomb ; en saumon,Allemagne,1715,805785.4,764981.1875,,,0
2453,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plomb ; en saumon,Angleterre,9580,805785.4,764981.1875,,,0
2454,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plomb ; en saumon,Espagne,67868,805785.4,764981.1875,,,0
2455,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plomb ; en saumon,Flandre,4399.9,805785.4,764981.1875,,,0
2456,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plomb ; en saumon,Hollande,462732.4,805785.4,764981.1875,,,0
2457,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plomb ; en saumon,Italie,20960,805785.4,764981.1875,,,0
2458,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plomb ; en saumon,Genes,4240,805785.4,764981.1875,,,0
2459,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plomb ; en saumon,Nord,3830,805785.4,764981.1875,,,0
2460,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plomb ; en saumon,Savoye,189656,805785.4,764981.1875,,,0
2461,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,105,Plomb ; en tables,Hollande,6282,805785.4,,,,0
2462,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,106,Plumes ; d'autruche ; brutes,Italie,4610,92698.39999999999,11450,11450,,0
2463,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,106,Plumes ; d'autruche ; brutes,Levant,1200,92698.39999999999,11450,11450,,0
2464,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,106,Plumes ; d'autruche ; brutes,Savoye,5640,92698.39999999999,11450,11450,,0
2465,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,106,Plumes ; à écrire,Allemagne,250,92698.39999999999,53434.3984375,,,0
2466,Milewski,Montbret 155-1,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 155-1/1761.csv,Objet Général,1761,Imports,106,Plumes ; à écrire,Danemark,675,92698.39999999999,53434.3984375,,,0
