numrodeligne,dataentryby,source,SourcePath,SourceType,year,exportsimports,sheet,marchandises,pays,value,total,remarks,DoubleAccounts
1854,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,178,Peaux ; de martre,Flandre,616,352103,,0
1855,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,178,Peaux ; de martre,Hollande,6828,352103,,0
1856,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,178,Peaux ; de mouton ; en laine,Allemagne,8310,352103,,0
1857,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,178,Peaux ; de mouton ; en laine,Espagne,3196.8,352103,,0
1858,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,178,Peaux ; de mouton ; en laine,Italie,2406,352103,,0
1859,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,178,Peaux ; de mouton ; passées,Allemagne,283,352103,,0
1860,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,178,Peaux ; de mouton ; passées,Espagne,49.2,352103,,0
1861,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,178,Peaux ; de mouton ; passées,Flandre,109,352103,,0
1862,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,178,Peaux ; de mouton ; passées,Savoye,320,352103,,0
1863,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,178,Peaux ; de mouton ; passées,Suisse,109,352103,,0
1864,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,178,Peaux ; d'ours,Flandre,1008,352103,,0
1865,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,178,Peaux ; d'ours,Hollande,4126,352103,,0
1866,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,178,Peaux ; d'ours,Russie,600,352103,,0
1867,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,178,Peaux ; d'ours,Suisse,70,352103,,0
1868,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,178,Peaux ; de petit gris,Hollande,1400,352103,,0
1869,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,178,Peaux ; de petit gris,Nord,1600,352103,,0
1870,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,178,Peaux ; de renard,Espagne,343.3,352103,,0
1871,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,178,Peaux ; de renard,Italie,751,352103,,0
1872,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,178,Peaux ; Sauvagines,Espagne,119,352103,,0
1873,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; de tigres,Espagne,715,352103,,0
1874,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; de tigres,Hollande,682,352103,,0
1875,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; de veau ; corroïées,Allemagne,6,352103,,0
1876,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; de veau ; corroïées,Suisse,5,352103,,0
1877,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; de veau ; marin,Hollande,12,352103,,0
1878,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; de veau ; passées,Flandre,928,352103,,0
1879,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; de veau ; en poil,Allemagne,74,352103,,0
1880,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; de veau ; en poil,Angleterre,540,352103,,0
1881,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; de veau ; en poil,Espagne,26577,352103,,0
1882,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; de veau ; en poil,Flandre,218,352103,,0
1883,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; de veau ; en poil,Hollande,225,352103,,0
1884,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; de veau ; en poil,Italie,5390,352103,,0
1885,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; de veau ; en poil,Levant,6148.5,352103,,0
1886,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; de veau ; en poil,Nord,750,352103,,0
1887,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; de veau ; en poil,Savoye,41643,352103,,0
1888,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; de veau ; en poil,Suisse,5350,352103,,0
1889,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; de veau ; tannées,Hollande,6,352103,,0
1890,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; de veau ; tannées,Savoye,30,352103,,0
1891,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; de Veslin,Allemagne,1746,352103,,0
1892,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; pelleterie ; aprestée,Allemagne,2770,352103,,0
1893,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; pelleterie ; aprestée,Flandre,3298,352103,,0
1894,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; pelleterie ; aprestée,Hollande,4854.2,352103,,0
1895,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; pelleterie ; aprestée,Nord,120.3,352103,,0
1896,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; pelleterie ; aprestée,Russie,851.5,352103,,0
1897,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; pelleterie ; aprestée,Suisse,2062,352103,,0
1898,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; pelleterie ; crüe,Allemagne,4022,352103,,0
1899,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; pelleterie ; crüe,Flandre,3451.5,352103,,0
1900,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; pelleterie ; crüe,Hollande,3952.5,352103,,0
1901,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; pelleterie ; crüe,Italie,20016,352103,,0
1902,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; pelleterie ; crüe,Nord,24462.5,352103,,0
1903,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; pelleterie ; crüe,Russie,1120,352103,,0
1904,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; pelleterie ; crüe,Savoye,42519,352103,,0
1905,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,179,Peaux ; pelleterie ; crüe,Suisse,676.5,352103,,0
1906,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,180,Peignes ; de corne,Flandre,1486,1486,,0
1907,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,180,Peinceaux,Hollande,478,478,,0
1908,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,180,Peintures,Flandre,12,2063,,0
1909,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,180,Peintures,Hollande,247,2063,,0
1910,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,180,Peintures,Italie,1804,2063,,0
1911,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,180,Pelles ; de bois,Allemagne,3433.8,4298,,0
1912,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,180,Pelles ; de bois,Hollande,800,4298,,0
1913,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,180,Pelles ; de bois,Nord,40,4298,,0
1914,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,180,Pelles ; de bois,Suède,24,4298,,0
1915,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,180,Peluche,Hollande,70987.5,70988,,0
1916,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,180,Perruques,Espagne,900,900,,0
1917,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,180,Photas,Hollande,11220,11220,,0
1918,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,181,Piastres,Espagne,6228500,6228500,,0
1919,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,181,Pieds ; de beuf,Italie,500,500,,0
1920,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,181,Pierres ; d'aunan,Allemagne,3500,102056,,0
1921,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,181,Pierres ; à bâtir,Allemagne,12060,102056,,0
1922,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,181,Pierres ; à bâtir,Savoye,1660,102056,,0
1923,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,181,Pierres ; à éguiser,Flandre,124,102056,,0
1924,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,181,Pierres ; à éguiser,Suisse,52,102056,,0
1925,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,181,Pierres ; à faulx,Allemagne,1097.9,102056,,0
1926,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,181,Pierres ; à faulx,Angleterre,137.5,102056,,0
1927,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,181,Pierres ; à faulx,Flandre,46,102056,,0
1928,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,181,Pierres ; à faulx,Italie,11733.6,102056,,0
1929,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,181,Pierre ; à filtrer l'eau,Espagne,96,102056,,0
1930,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,181,Pierres ; à fusils,Hollande,322.5,102056,,0
1931,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,181,Pierres ; à fusils,Italie,100,102056,,0
1932,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,181,Pierres ; d'yacinthe,Hollande,8,102056,,0
1933,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,181,Pierres ; ponce,Hollande,34151.3,102056,,0
1934,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,181,Pierres ; ponce,Italie,11048,102056,,0
1935,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,181,Pierres ; ponce,Nord,233.8,102056,,0
1936,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,181,Pierres ; serpentine,Allemagne,350,102056,,0
1937,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,181,Pierres ; de Suisse,Suisse,24750,102056,,0
1938,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,181,Pierre ; de verre,Suisse,65.6,102056,,0
1939,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,181,Pierres de vin,Flandre,520,102056,,0
1940,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,181,Pignons ; cassés,Espagne,5243.6,5480,,0
1941,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,181,Pignons ; d'Epine,Espagne,200,5480,,0
1942,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,181,Pignons ; d'Epine,Italie,36.4,5480,,0
1943,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,181,Piment,Hollande,40707.6,53478,,0
1944,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,181,Piment,Nord,12770.4,53478,,0
1945,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Pipes ; à fumer,Allemagne,48,67199,,0
1946,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Pipes ; à fumer,Angleterre,40.5,67199,,0
1947,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Pipes ; à fumer,Espagne,1200,67199,,0
1948,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Pipes ; à fumer,Hollande,65360.6,67199,,0
1949,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Pipes ; à fumer,Italie,417,67199,,0
1950,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Pipes ; à fumer,Suisse,132.5,67199,,0
1951,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Pistaches,Italie,13400,16150,,0
1952,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Pistaches,Levant,2750,16150,,0
1953,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Pistolets,Espagne,50,50,,0
1954,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Planches ; de chesne,Allemagne,335190,1646365,,0
1955,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Planches ; de chesne,Hollande,246147.5,1646365,,0
1956,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Planches ; de chesne,Nord,55427.5,1646365,,0
1957,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Planches ; p grenier,Flandre,27,1646365,,0
1958,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Planches ; de Prusse,Hollande,240,1646365,,0
1959,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Planches ; de Prusse,Nord,46170,1646365,,0
1960,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Planches ; de Prusse,Russie,630,1646365,,0
1961,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Planches ; de Sapin,Allemagne,151823.3,1646365,,0
1962,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Planches ; de Sapin,Angleterre,1201,1646365,,0
1963,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Planches ; de Sapin,Danemark,371301.3,1646365,,0
1964,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Planches ; de Sapin,Espagne,3060,1646365,,0
1965,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Planches ; de Sapin,Hollande,148286.7,1646365,,0
1966,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Planches ; de Sapin,Italie,28363.5,1646365,,0
1967,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Planches ; de Sapin,Levant,117,1646365,,0
1968,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Planches ; de Sapin,Nord,59787.2,1646365,,0
1969,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Planches ; de Sapin,Russie,55251.4,1646365,,0
1970,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Planches ; de Sapin,Savoye,129,1646365,,0
1971,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Planches ; de Sapin,Suède,142637,1646365,,0
1972,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Planches ; de Sapin,Suisse,36,1646365,,0
1973,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Plants ; d'asperges,Italie,2965,2965,,0
1974,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Plâtre,Italie,862.5,935,,0
1975,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,182,Plâtre,Savoye,72,935,,0
1976,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,183,Plocq,Angleterre,1433,12737,,0
1977,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,183,Plocq,Hollande,10034.6,12737,,0
1978,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,183,Plocq,Nord,1269.4,12737,,0
1979,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,183,Plomb ; en feüilles,Allemagne,808.5,934303,,0
1980,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,183,Plomb ; en grenaille,Hollande,52181.8,934303,,0
1981,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,183,Plomb ; en grenaille,Italie,504,934303,,0
1982,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,183,Plomb ; en Saumon,Allemagne,53.4,934303,,0
1983,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,183,Plomb ; en Saumon,Angleterre,578280.7,934303,,0
1984,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,183,Plomb ; en Saumon,Flandre,1941.4,934303,,0
1985,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,183,Plomb ; en Saumon,Hollande,79092.2,934303,,0
1986,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,183,Plomb ; en Saumon,Italie,53853.1,934303,,0
1987,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,183,Plomb ; en Saumon,Nord,167587.9,934303,,0
1988,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1752.csv,Objet Général,1752,Imports,183,Plumes ; d'autruche ; aprestée,Hollande,200,216244,,0
