numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,quantit,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_3,remarks,doubleaccounts
924,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,49,Huile ; d'olive,Flandre,50112,83525,8262669,livres,6623727,,,0
925,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,49,Huile ; d'olive,Hollande,10581,17635,8262669,livres,6623727,,,0
926,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,49,Huile ; d'olive,Italie,,331,8262669,millerolles,6623727,,Two quantities for Italie,0
927,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,49,Huile ; d'olive,Italie,3256839,5528916,8262669,livres,6623727,,Two quantities for Italie,0
928,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,49,Huile ; d'olive,Naples,329320,8233,8262669,millerolles,6623727,,,0
929,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,49,Huile ; d'olive,Genes,660000,16650,8262669,millerolles,6623727,,,0
930,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,49,Huile ; d'olive,Venise,1200,30,8262669,millerolles,6623727,,,0
931,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,49,Huile ; d'olive,Levant,1595840,39896,8262669,millerolles,6623727,,,0
932,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,49,Huile ; d'olive,Portugal,109513,231885,8262669,livres,6623727,,,0
933,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,49,Huile ; d'olive,Savoye,321480,8037,8262669,millerolles,6623727,,,0
934,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,49,Huile ; de poisson,Allemagne,1126,4505,8262669,livres,1001368,,,0
935,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,49,Huile ; de poisson,Angleterre,9331,72,8262669,barriques,1001368,,,0
936,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,49,Huile ; de poisson,Espagne,15310,51500,8262669,livres,1001368,,,0
937,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,49,Huile ; de poisson,Flandre,15877,63490,8262669,livres,1001368,,,0
938,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,49,Huile ; de poisson,Hollande,249928,912723,8262669,livres,1001368,,,0
939,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,49,Huile ; de poisson,Naples,2000,8000,8262669,livres,1001368,,,0
940,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,49,Huile ; de poisson,Genes,10325,41300,8262669,livres,1001368,,,0
941,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,49,Huile ; de poisson,Nord,8937,35750,8262669,livres,1001368,,,0
942,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,49,Huile ; de poisson,Portugal,341634,1366541,8262669,livres,1001368,,,0
943,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,49,Huile ; de poisson,Russie,8961,35845,8262669,livres,1001368,,,0
944,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,49,Huile ; de poisson,Savoye,53600,214400,8262669,livres,1001368,,,0
945,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,49,Huile ; de poisson,Suède,10082,42188,8262669,livres,1001368,,,0
946,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,49,Huile ; de poisson,Isles,274257,1096830,8262669,livres,1001368,,,0
947,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,49,Huile ; de rabette,Hollande,42255,120731,8262669,livres,,,,0
948,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,49,Huile ; de terebenthine,Hollande,1206,4625,8262669,livres,,,,0
949,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,49,Huile ; de vitriol,Angleterre,5600,1400,8262669,livres,41917,,,0
950,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,49,Huile ; de vitriol,Hollande,36317,18085,8262669,livres,41917,,,0
951,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,50,Huitres,Angleterre,,171736,3434,livres,,,No value given,0
952,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,50,Jais,Espagne,12346,82310,18346,livres,,,,0
953,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,50,Jais,Indes,6000,22000,18346,livres,,,,0
954,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,50,Jalap,Espagne,1035,690,33885,livres,,,,0
955,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,50,Jalap,Genes,32850,21900,33885,livres,,,,0
956,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,50,Jambons,Allemagne,3305,5840,11397,livres,,,,0
957,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,50,Jambons,Angleterre,1800,3000,11397,livres,,,,0
958,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,50,Jambons,Espagne,1754,2457,11397,livres,,,,0
959,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,50,Jambons,Hollande,3217,5050,11397,livres,,,,0
960,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,50,Jambons,Portugal,1321,2052,11397,livres,,,,0
961,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,50,Jaune ; de Naples,Naples,,13480,10110,livres,,,No value given,0
962,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,50,Jeux ; de moulin,Nord,2450,7000,2450,livres,,,,0
963,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,50,Indes ; fines,Hollande,,607,3215,livres,,,No value given,0
964,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,50,Indigo,Espagne,1004895,115464,26360139,livres,,,,0
965,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,50,Indigo,Flandre,44100,4900,26360139,livres,,,,0
966,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,50,Indigo,Hollande,108480,10848,26360139,livres,,,,0
967,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,50,Indigo,Italie,28060,5612,26360139,livres,,,,0
968,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,50,Indigo,Genes,4500,900,26360139,livres,,,,0
969,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,50,Indigo,Nord,7500,1500,26360139,livres,,,,0
970,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,50,Indigo,Portugal,10400,2600,26360139,livres,,,,0
971,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,50,Indigo,Savoye,8400,2100,26360139,livres,,,,0
972,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,50,Indigo,Isles,25143804,4028418,26360139,livres,,,,0
973,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,50,Instruments ; de mathematiques,Flandre,1225,245,84457,livres,,,,0
974,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,50,Instruments ; de musique,Allemagne,83232,7792,84457,livres,,,,0
975,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,50,Jons ; à faire des chaises,Flandre,,14500,2900,livres,,,No value given,0
976,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,50,Ipecacuanna,Genes,1900,380,3632,livres,,,,0
977,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,50,Ipecacuanna,Portugal,1732,,3632,,,,No quantity given,0
978,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Iris,Italie,30337,60675,33937,livres,,,,0
979,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Iris,Naples,3600,9000,33937,livres,,,,0
980,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Jus ; de citron,Italie,1757,8170,613968,livres,89417,,,0
981,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Jus ; de citron,Naples,83940,279800,613968,livres,89417,,,0
982,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Jus ; de citron,Genes,3720,12400,613968,livres,89417,,,0
983,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Jus ; de réglisse,Italie,19470,55630,613968,livres,524551,,,0
984,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Jus ; de réglisse,Naples,505081,1443090,613968,livres,524551,,,0
985,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Lacque ; platte,Venise,6720,4480,81493,livres,,,,0
986,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Lacque ; platte,Indes,74773,59819,81493,livres,,,,0
987,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Laine ; d'agnelin,Nord,2966,2468,16096055,livres,,,,0
988,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Laine ; d'Allemagne,Hollande,46910,46910,16096055,livres,903091,,,0
989,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Laine ; d'Allemagne,Nord,856181,856181,16096055,livres,903091,,,0
990,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Laine ; brutte,Espagne,12445,8297,16096055,livres,,,,0
991,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Laine ; de Carmenie,Hollande,18296,2287,16096055,livres,,,,0
992,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Laine ; de chevron,Levant,401248,267499,16096055,livres,,,,0
993,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Laine ; commune,Italie,31000,31000,16096055,livres,73560,,,0
994,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Laine ; commune,Savoye,42560,42560,16096055,livres,73560,,,0
995,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Laine ; d'Espagne,Espagne,,5034,16096055,balles,6837972,,,0
996,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Laine ; d'Espagne,Espagne,6590330,122940,16096055,livres,6837972,,,0
997,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Laine ; d'Espagne,Hollande,247642,70755,16096055,livres,6837972,,,0
998,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Laine ; filée,Angleterre,8197,2342,16096055,livres,9457,,,0
999,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Laine ; filée,Nord,1260,420,16096055,livres,9457,,,0
1000,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Laine ; lavée,Espagne,39445,35860,16096055,livres,1973594,,,0
1001,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Laine ; lavée,Italie,367312,333920,16096055,livres,1973594,,,0
1002,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Laine ; lavée,Naples,293416,266742,16096055,livres,1973594,,,0
1003,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Laine ; lavée,Genes,2414,2195,16096055,livres,1973594,,,0
1004,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Laine ; lavée,Venise,3801,3456,16096055,livres,1973594,,,0
1005,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Laine ; lavée,Levant,1265508,1150462,16096055,livres,1973594,,,0
1006,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Laine ; lavée,Savoye,1698,1544,16096055,livres,1973594,,,0
1007,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Laine ; peignée,Allemagne,6270,3135,16096055,livres,,,,0
1008,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Laine ; pelade,Savoye,1674,1860,16096055,livres,,,,0
1009,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Laine ; de Portugal,Portugal,41250,13750,16096055,livres,,,,0
1010,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Laine ; en rames,Hollande,43050,61501,16096055,livres,,,,0
1011,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Laine ; de Segovie,Espagne,806888,504305,16096055,livres,,,,0
1012,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,51,Laine ; en suin,Nord,124256,124256,16096055,livres,,,,0
1013,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Laine ; surge,Espagne,612060,612060,16096055,livres,4609048,,,0
1014,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Laine ; surge,Naples,11600,11600,16096055,livres,4609048,,,0
1015,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Laine ; surge,Genes,10530,11700,16096055,livres,4609048,,,0
1016,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Laine ; surge,Levant,3974858,4416520,16096055,livres,4609048,,,0
1017,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Laine ; en toison,Angleterre,16360,6544,16096055,livres,,,,0
1018,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Laine ; de Vigogne,Espagne,214630,23336,16096055,livres,,,,0
1019,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Langues ; salée,Angleterre,,17081,10833,livres,,,No value given,0
1020,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Lard,Angleterre,60114,151258,66409,livres,,,,0
1021,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Lard,Italie,4435,8870,66409,livres,,,,0
1022,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Lard,Savoye,1860,6200,66409,livres,,,,0
1023,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Lattes,Allemagne,,569200,14230,livres,,,No value given,0
1024,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Lauzes,Savoye,,86,2064,charretées,,,No value given,0
1025,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Légumes,Allemagne,1020,10200,1176993,livres,,,,0
1026,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Légumes,Angleterre,36600,244600,1176993,livres,,,,0
1027,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Légumes,Espagne,37207,270920,1176993,livres,,,,0
1028,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Légumes,Hollande,59154,1101880,1176993,livres,,,,0
1029,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Légumes,Italie,422259,8815060,1176993,livres,,,,0
1030,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Légumes,Naples,125532,1255320,1176993,livres,,,,0
1031,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Légumes,Genes,57175,928500,1176993,livres,,,,0
1032,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Légumes,Levant,,17692,1176993,charges,,,,0
1033,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Légumes,Levant,427825,739857,1176993,livres,,,,0
1034,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Légumes,Savoye,10221,68140,1176993,livres,,,,0
1035,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Léton ; gravé ou gratté,Allemagne,17779,11853,21721,livres,19873,,,0
1036,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Léton ; gravé ou gratté,Hollande,2094,2793,21721,livres,19873,,,0
1037,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Leton ; ouvré,Hollande,1848,1320,21721,livres,,,,0
1038,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Librairie,Allemagne,39779,14752,247765,livres,,,,0
1039,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Librairie,Angleterre,4437,2218,247765,livres,,,,0
1040,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Librairie,Espagne,8022,4011,247765,livres,,,,0
1041,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Librairie,Flandre,2400,1200,247765,livres,,,,0
1042,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Librairie,Genève,93170,46585,247765,livres,,,,0
1043,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Librairie,Hollande,21300,10650,247765,livres,,,,0
1044,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Librairie,Italie,10328,5164,247765,livres,,,,0
1045,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Librairie,Genes,5514,2757,247765,livres,,,,0
1046,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,52,Librairie,Venise,4000,2000,247765,livres,,,,0
1047,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,53,Librairie,Levant,1000,500,247765,livres,,,,0
1048,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,53,Librairie,Portugal,1000,500,247765,livres,,,,0
1049,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,53,Librairie,Savoye,18776,9388,247765,livres,,,,0
1050,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,53,Librairie,Suisse,38039,19733,247765,livres,,,,0
1051,Annick Davis,Montbret 849,National/Objet Général/Rouen/Bibliothèque Municipale Rouen/Ms Montbret 849/1772.csv,Objet Général,1772,Imports,53,Liège,Espagne,62769,560309,82076,livres,,,,0
