numrodeligne,dataentryby,source,sourcepath,sourcetype,year,exportsimports,sheet,marchandises,pays,value,quantit,total,quantity_unit,leurvaleursubtotal_1,leurvaleursubtotal_2,remarks,doubleaccounts
270,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,21,Caboches,Allemagne,1655,9985,,livres,,,,0
271,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,21,Cabriolets,Allemagne,2500,5,,en nombre,,,,0
272,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,21,Cacao,Espagne,201652,151307,2192408,livres,,,,0
273,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,21,Cacao,Hollande,45105,38150,2192408,livres,,,,0
274,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,21,Cacao,Genes,4680,3600,2192408,livres,,,,0
275,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,21,Cacao,Portugal,53974,88590,2192408,livres,,,,0
276,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,21,Cacao,Savoye,75067,57744,2192408,livres,,,,0
277,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,21,Cacao,Isles,1811930,1728019,2192408,livres,,,,0
278,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,23,Caffé ; des Isles,Flandre,1335,2225,40731486,livres,40619152,,,0
279,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,23,Caffé ; des Isles,Naples,6796,7550,40731486,livres,40619152,,,0
280,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,23,Caffé ; des Isles,Isles,40611023,74940516,40731486,livres,40619152,,,0
281,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,23,Café ; de Levant,Levant,111295,74197,40731486,livres,,,,0
282,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,23,Café ; de Moka,Flandre,1037,610,40731486,livres,,,,0
283,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,23,Camphre,Hollande,8622,2975,,livres,,,,0
284,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,23,Canefice,Isles,33487,143829,,livres,,,,0
285,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,25,Canelle,Espagne,11149,1034,177113,livres,,,,0
286,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,25,Canelle,Hollande,149964,15828,177113,livres,,,,0
287,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,25,Canelle,Genes,16000,1600,177113,livres,,,,0
288,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,25,Canettes de grez,Hollande,2412,5815,,en nombre,,,,0
289,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,25,Canons ; de fer,Danemark,8000,40000,312616,livres,312616,,,0
290,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,25,Canons ; de fer,Flandre,34466,229775,312616,livres,312616,,,0
291,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,25,Canons ; de fer,Hollande,17700,118000,312616,livres,312616,,,0
292,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,25,Canons ; de fer,Nord,252450,139,312616,douzaines,312616,,,0
293,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,25,Cantarides,Italie,108126,36042,,livres,,,,0
294,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,25,Capilaire,Flandre,1410,,,,,,,0
295,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,25,Capres,Espagne,3690,7380,5440,livres,,,,0
296,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,25,Capres,Italie,1750,3500,5440,livres,,,,0
297,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,25,Cardes à carder,Hollande,5764,2745,,livres,,,,0
298,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,25,Carosses,Flandre,16000,5,,en nombre,,,,0
299,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,25,Carreaux ; noir,Allemagne,7044,,7044,,,,,0
300,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,25,Cartes ; géographiques,Angleterre,10920,1820,15070,livres,15070,,,0
301,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,25,Cartes ; géographiques,Hollande,4150,415,15070,livres,15070,,,0
302,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,25,Carubi,Savoye,1145,11459,,livres,,,,0
303,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,25,Cassis lignes,Hollande,2800,700,,livres,,,,0
304,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,25,Caves garnies,Hollande,7260,1210,,en nombre,,,,0
305,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,25,Cauris,Flandre,39492,43880,77402,livres,,,,0
306,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,25,Cauris,Hollande,37910,44600,77402,livres,,,,0
307,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,25,Ceintures de laine,Espagne,6162,513.5,7512,douzaines,,,,0
308,Karim Benyagoub,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,25,Ceintures de laine,Savoye,1350,675,7512,livres,,,,0
309,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,cendre ; bleue,Flandre,1912,765,450633,livres,,,,0
310,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,cendre ; caleinée,Nord,4682,11765,450633,livres,,,,0
311,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,cendre ; casseaux,Nord,62244,138,450633,leths,,,,0
312,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,cendre ; de chaux,Flandre,1100,22,450633,charretées,,,,0
313,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,cendre ; commune,savoye,3102,1034,450633,livres,,,,0
314,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,cendre ; gravelée,Allemagne,38040,95920,450633,livres,46152,,,0
315,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,cendre ; gravelée,Hollande,8112,27040,450633,livres,46152,,,0
316,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,cendre ; potasse,Allemagne,40869,127796,450633,livres,293650,,,0
317,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,cendre ; potasse,Flandre,9634,19705,450633,livres,293650,,,0
318,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,cendre ; potasse,Hollande,30787,78875,450633,livres,293650,,,0
319,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,cendre ; potasse,Nord,204985,510589,450633,livres,293650,,,0
320,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,cendre ; potasse,Suede,7375,14750,450633,livres,293650,,,0
321,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,cendre ; sedassé,Hollande,30666,38.33,450633,leths,37791,,,0
322,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,cendre ; sedassé,Nord,7125,14.25,450633,leths,37791,,,0
323,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,cercles ; ocloir,Allemagne,7401,293550,33960,en nombre,,,,0
324,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,cercles ; ocloir,Flandre,6296,167900,33960,en nombre,,,,0
325,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,cercles ; ocloir,Italie,8545,17090,33960,paquets,,,,0
326,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,cercles ; ocloir,Naples,2680,6700,33960,paquets,,,,0
327,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,cercles ; ocloir,Genes,9038,22597,33960,paquets,,,,0
328,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,Ceruse,Flandre,5770,23440,439430,livres,,,,0
329,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,Ceruse,Hollande,433660,1804665,439430,livres,,,,0
330,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,chaises ; de commodite,Hollande,1284,214,10884,en nombre,,,,0
331,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,chaises ; de poste,Angleterre,9600,,10884,,,,,0
332,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,chandelle,Allemagne,7624,15248,20086,livres,,,,0
333,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,chandelle,Danemark,2367,4735,20086,livres,,,,0
334,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,chandelle,Hollande,1226,2330,20086,livres,,,,0
335,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,chandelle,Genes,1347,2695,20086,livres,,,,0
336,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,chandelle,Russie,2338,4490,20086,livres,,,,0
337,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,chandelle,savoye,5184,12869,20086,livres,,,,0
338,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,chanvre ; battu,savoye,38816,97040,3904473,livres,,,,0
339,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,chanvre ; cru,Hollande,255376,853920,3904473,livres,3120892,,,0
340,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,chanvre ; cru,Italie,352634,1763171,3904473,livres,3120892,,,0
341,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,chanvre ; cru,Naples,128665,643329,3904473,livres,3120892,,,0
342,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,chanvre ; cru,Genes,11258,56290,3904473,livres,3120892,,,0
343,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,chanvre ; cru,Nord,417891,1498641,3904473,livres,3120892,,,0
344,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,chanvre ; cru,Russie,1948078,6493595,3904473,livres,3120892,,,0
345,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,chanvre ; cru,savoye,4990,24950,3904473,livres,3120892,,,0
346,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,27,chanvre ; cru,Suede,2000,10000,3904473,livres,3120892,,,0
347,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,29,chanvre ; peigné,Allemagne,2389,4216,3904473,livres,162080,,,0
348,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,29,chanvre ; peigné,Espagne,12000,20000,3904473,livres,162080,,,0
349,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,29,chanvre ; peigné,Hollande,20006,50015,3904473,livres,162080,,,0
350,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,29,chanvre ; peigné,Italie,2351,4774,3904473,livres,162080,,,0
351,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,29,chanvre ; peigné,Naples,34340,57234,3904473,livres,162080,,,0
352,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,29,chanvre ; peigné,Russie,64736,161840,3904473,livres,162080,,,0
353,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,29,chanvre ; peigné,savoye,8775,17551,3904473,livres,162080,,,0
354,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,29,chanvre ; peigné,Suisse,17483,29139,3904473,livres,162080,,,0
355,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,29,chanvre ; en rame,hollande,86139,287130,3904473,livres,582685,,,0
356,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,29,chanvre ; en rame,Nord,2070,6900,3904473,livres,582685,,,0
357,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,29,chanvre ; en rame,Russie,494476,1748255,3904473,livres,582685,,,0
358,Chaker Hamzaoui,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,29,chapeaux en paille,Italie,65600,6560,65600,douzaines,,,,0
359,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,31,Charbon ; de bois,Allemagne,81680,4084,2499807,charretées,121256,,,0
360,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,31,Charbon ; de bois,Espagne,12000,60000,2499807,livres,121256,,,0
361,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,31,Charbon ; de bois,Italie,24600,820000,2499807,livres,121256,,,0
362,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,31,Charbon ; de bois,Naples,2976,85000,2499807,livres,121256,,,0
363,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,31,Charbon ; de terre,Allemagne,103800,17300,2499807,barils,2378551,,,0
364,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,31,Charbon ; de terre,Angleterre,1046068,20921,2499807,tonneaux,2378551,,,0
365,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,31,Charbon ; de terre,Flandres,1211286,201881,2499807,barils,2378551,,,0
366,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,31,Charbon ; de terre,Nord,15000,300000,2499807,livres,2378551,,,0
367,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,31,Charbon ; de terre,Suède,2397,68.5,2499807,tonneaux,2378551,,,0
368,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,31,Chaux,Flandres,4800,160,6165,chars,,,,0
369,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,31,Chaux,Savoye,1365,36400,6165,livres,,,,0
370,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,31,Chevaux,Allemagne,36320,284,1092540,en nombre,,,,0
371,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,31,Chevaux,Angleterre,623550,912,1092540,en nombre,,,,0
372,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,31,Chevaux,Flandres,4760,79,1092540,poulains,,,,0
373,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,31,Chevaux,Hollande,382200,637,1092540,en nombre,,,,0
374,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,31,Chevaux,Savoye,38750,300,1092540,en nombre,,,,0
375,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,31,Chevaux,Suisse,6960,35,1092540,en nombre,,,,0
376,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,31,Chevres,Savoye,3410,341,,en nombre,,,,0
377,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,31,Chevrons de bois,Savoye,10872,302,,douzaines,,,,0
378,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Chiens,Angleterre,6380,638,,en nombre,,,,0
379,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Chocolat,Espagne,18643,8133,31672,livres,,,,0
380,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Chocolat,Italie,10032,5016,31672,livres,,,,0
381,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Chocolat,Naples,1200,600,31672,livres,,,,0
382,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Chocolat,Savoye,1797,898,31672,livres,,,,0
383,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Cinabre,Espagne,80000,16000,85604,livres,,,,0
384,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Cinabre,Hollande,5604,1398,85604,livres,,,,0
385,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Cire ; jaune,Espagne,12300,8200,1927711,livres,1927711,,,0
386,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Cire ; jaune,Flandres,1035,690,1927711,livres,1927711,,,0
387,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Cire ; jaune,Hollande,74438,42880,1927711,livres,1927711,,,0
388,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Cire ; jaune,Naples,11250,7500,1927711,livres,1927711,,,0
389,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Cire ; jaune,Genes,5400,3600,1927711,livres,1927711,,,0
390,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Cire ; jaune,Levant,989334,659556,1927711,livres,1927711,,,0
391,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Cire ; jaune,Nord,731998,366000,1927711,livres,1927711,,,0
392,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Cire ; jaune,Russie,79228,42933,1927711,livres,1927711,,,0
393,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Cire ; jaune,Isles,22728,15206,1927711,livres,1927711,,,0
394,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Citrons et oranges,Espagne,110956,4438,9674,milliers,,,,0
395,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Citrons et oranges,Flandres,10432,139100,967452,en nombre,,,,0
396,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Citrons et oranges,Italie,158680,793400,967452,livres,,,,0
397,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Citrons et oranges,Genes,327290,1636450,967452,livres,,,,0
398,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Citrons et oranges,Portugal,225106,2203,967452,caisses,,,Two quantities for Portugal,1
399,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Citrons et oranges,Portugal,225106,4041530,967452,en nombre,,,Two quantities for Portugal,2
400,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Citrons et oranges,Savoye,134988,674940,967452,livres,,,,0
401,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Civadille,Genes,4800,4000,,livres,,,,0
402,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Clous de fer,Allemagne,7439,29757,381313,livres,,,,0
403,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Clous de fer,Flandres,12825,50903,381313,livres,,,,0
404,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Clous de fer,Hollande,355150,1264178,381313,livres,,,,0
405,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,33,Clous de fer,Nord,5899,23598,381313,livres,,,,0
406,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,35,Cochenille,Espagne,2184402,119748,2247802,livres,,,,0
407,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,35,Cochenille,Flandres,11040,460,2247802,livres,,,,0
408,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,35,Cochenille,Hollande,1360,34,2247802,livres,,,,0
409,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,35,Cochenille,Nord,36000,2000,2247802,livres,,,,0
410,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,35,Cochenille,Portugal,15000,750,2247802,livres,,,,0
411,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,35,Cocon,Hollande,13000,52000,199430,en nombre,,,,0
412,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,35,Cocon,Portugal,186430,745720,199430,livres,,,,0
413,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,35,Cocon de soie,Savoye,3000,2000,,livres,,,,0
414,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,35,Colle ; forte,Allemagne,1400,3500,744849,livres,145987,,,0
415,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,35,Colle ; forte,Flandres,13036,21855,744849,livres,145987,,,0
416,Fatima Zahra,AN F12 245,National/Objet Général/AN Paris/F_12_245_1777/1777.csv,Objet Général,1777,Imports,35,Colle ; forte,Hollande,131551,279342,744849,livres,145987,,,0
